regnum : 2361 documents
 0.236739, 0.253075, 0.254727, 0.255459} 

{0.137399, 0.382765,  0.27452, 0.205316,
 0.236264, 0.253105, 0.255544, 0.255086} 

{0.138603, 0.370538, 0.278132, 0.212728,
 0.235858, 0.253937, 0.256311, 0.253894} 

{0.138097, 0.368048, 0.279208, 0.214647,
 0.235919, 0.253809, 0.255967, 0.254305} 

{0.140723, 0.366155, 0.281255, 0.211867,
 0.236086, 0.253961, 0.255772,  0.25418} 

{0.137562, 0.366013, 0.282728, 0.213697,
 0.235853,  0.25399, 0.255712, 0.254445} 

{0.139155, 0.364361, 0.282738, 0.213747,
 0.235412, 0.254938, 0.255047, 0.254602} 

{0.137115, 0.361355, 0.286456, 0.215074,
 0.236267, 0.254858, 0.254962, 0.253913} 

{0.139718, 0.356089, 0.286661, 0.217532,
  0.23592, 0.254971, 0.255316, 0.253793} 

{0.138402,  0.35567,  0.28435, 0.221578,
 0.236918, 0.253916, 0.255263, 0.253903} 

{0.141796, 0.353078, 0.281957, 0.223169,
 0.236643, 0.252804, 0.256508, 0.254046} 

{0.139738, 0.351132, 0.285262, 0.223867,
 0.236608, 0.252612, 0.257003, 0.253777} 

{0.140844, 0.353469, 0.285938, 0.219749,
 0.237755, 0.252527, 0.256865, 0.252853} 

{0.141584, 0.353905, 0.284871,  0.21964,
 0.239371, 0.253055, 0.255421, 0.252153} 

{0.138524, 0.358049, 0.284802, 0.218626,
 0.239925, 0.252695, 0.255849, 0.251531} 

{0.137813, 0.356847,  0.28564,   0.2197,
 0.239736,   0.2525, 0.256111, 0.251653} 

{0.136715, 0.358183, 0.286725, 0.218378,
 0.239097, 0.252962, 0.255975, 0.251965} 

{0.136975, 0.364484, 0.288396, 0.210145,
 0.238447, 0.252467, 0.256966,  0.25212} 

{0.137523, 0.366961, 0.288293, 0.207224,
 0.238318, 0.252345, 0.258057,  0.25128} 

{0.136249,  0.36659, 0.288808, 0.208353,
 0.238516, 0.252294, 0.258086, 0.251104} 

{  0.1378, 0.357846, 0.286752, 0.217603,
  0.23788, 0.252939, 0.258882, 0.250299} 

{0.138831, 0.357193, 0.286409, 0.217566,
 0.238079, 0.252567, 0.260317, 0.249037} 

{0.139695, 0.358501, 0.282011, 0.219794,
 0.238095,  0.25259, 0.260271, 0.249045} 

{0.138818,  0.35854,  0.28431, 0.218332,
 0.237915,   0.2528, 0.260397, 0.248888} 

{0.139253, 0.358995, 0.287164, 0.214589,
 0.238069, 0.252495, 0.260104, 0.249332} 

{0.144433, 0.355805, 0.285934, 0.213828,
 0.238413, 0.251788, 0.260403, 0.249397} 

{0.150001,  0.35482, 0.284671, 0.210508,
 0.237966, 0.252729,   0.2601, 0.249205} 

{ 0.15333, 0.359201,  0.28636, 0.201109,
 0.238366, 0.253012, 0.260563, 0.248058} 

{0.155074, 0.357715, 0.287039, 0.200172,
 0.237916, 0.253012, 0.260276, 0.248796} 

{0.155213, 0.359686, 0.287392, 0.197709,
 0.238649, 0.252456, 0.260111, 0.248785} 

{0.153393, 0.355153, 0.288728, 0.202726,
 0.238528,  0.25279, 0.259592, 0.249089} 

{0.153704, 0.354142, 0.289301, 0.202854,
 0.239761, 0.251934, 0.260156, 0.248149} 

{  0.1565, 0.340999, 0.293301, 0.209199,
  0.23964, 0.251797, 0.260003,  0.24856} 

{0.157386,  0.33853, 0.293344, 0.210739,
 0.239276, 0.252105, 0.259968, 0.248651} 

{0.163353, 0.328714, 0.295638, 0.212295,
 0.238864, 0.251915, 0.260214, 0.249007} 

{0.161778, 0.325428, 0.297138, 0.215656,
 0.239156,  0.25205, 0.259916, 0.248877} 

{0.161098,  0.33094, 0.294941, 0.213022,
 0.238967, 0.252113,  0.26058,  0.24834} 

{0.158986, 0.327362, 0.300562,  0.21309,
  0.23912, 0.252223, 0.260771, 0.247886} 

{0.157126, 0.328266, 0.301018,  0.21359,
  0.23876, 0.252351,  0.26071, 0.248179} 

{0.157396, 0.326281, 0.304363, 0.211959,
 0.238341,  0.25183,  0.26082, 0.249009} 

{0.157192, 0.325623, 0.303178, 0.214007,
 0.238722, 0.252569, 0.260051, 0.248658} 

{0.156965, 0.326794, 0.304032,  0.21221,
 0.238327, 0.253525, 0.259563, 0.248585} 

{0.155674, 0.328149, 0.305961, 0.210217,
 0.237862,  0.25465,  0.25929, 0.248198} 

{0.155154, 0.329783, 0.306701, 0.208362,
 0.238346, 0.253652, 0.258994, 0.249009} 

{0.155083, 0.330464,  0.30246, 0.211993,
 0.237537, 0.253928, 0.259193, 0.249342} 

{0.157132, 0.328352, 0.302956, 0.211561,
 0.238678, 0.253785, 0.259177,  0.24836} 

{0.153204, 0.327762, 0.309615, 0.209419,
 0.239448, 0.254698, 0.258314,  0.24754} 

{0.154013, 0.324214, 0.310721, 0.211052,
 0.240093, 0.255214, 0.259058, 0.245636} 

{ 0.15844, 0.320163, 0.311759, 0.209638,
  0.24099,  0.25586,   0.2581, 0.245051} 

{0.161492, 0.321117, 0.313529, 0.203861,
  0.24116, 0.255609, 0.257806, 0.245425} 

{0.158093, 0.323382,   0.3147, 0.203825,
    0.241, 0.255144, 0.257874, 0.245982} 

{0.156032, 0.321936, 0.318597, 0.203435,
 0.241392, 0.254908, 0.257963, 0.245736} 

{0.157129, 0.321977,  0.31906, 0.201834,
 0.241929, 0.253643, 0.257696, 0.246732} 

{0.159325, 0.321837, 0.320005, 0.198833,
 0.242182, 0.252298,  0.25761, 0.247911} 

{0.157179, 0.323939, 0.320717, 0.198165,
 0.242061,  0.25128, 0.257419,  0.24924} 

{0.155316,  0.32356, 0.323121, 0.198002,
 0.242444,  0.25116, 0.257269, 0.249128} 

{0.153887, 0.322544,  0.32525,  0.19832,
 0.242552, 0.251494, 0.257751, 0.248203} 

{0.150284, 0.322015, 0.327963, 0.199738,
 0.242874, 0.251147, 0.257625, 0.248354} 

{0.146822, 0.322296, 0.330958, 0.199924,
 0.242183, 0.251742,  0.25709, 0.248985} 

{ 0.14548, 0.322812, 0.331651, 0.200057,
 0.242609, 0.251773, 0.256812, 0.248806} 

{0.144083, 0.326447, 0.330412, 0.199059,
 0.241757,  0.25224, 0.257277, 0.248726} 

{0.150947,  0.32729, 0.326701, 0.195062,
 0.241208, 0.251462, 0.256359, 0.250971} 

{0.155556, 0.318665, 0.327659, 0.198121,
 0.240959, 0.251429, 0.256136, 0.251476} 

{0.155667, 0.317234, 0.325076, 0.202023,
 0.240726, 0.251117, 0.256023, 0.252135} 

{0.151689, 0.313031,   0.3335, 0.201779,
 0.241082, 0.250917, 0.256093, 0.251909} 

{0.150901, 0.314504, 0.333125,  0.20147,
 0.241479, 0.251009,  0.25667, 0.250841} 

{0.151624, 0.311254, 0.335374, 0.201749,
 0.241976, 0.250848, 0.256751, 0.250426} 

{0.153181, 0.309142, 0.336721, 0.200956,
  0.24215, 0.250634, 0.256408, 0.250808} 

{ 0.15328, 0.308228, 0.339288, 0.199204,
 0.242193,  0.25121, 0.256117,  0.25048} 

{0.154042, 0.308528, 0.337426, 0.200004,
 0.242053, 0.251236, 0.256082, 0.250629} 

{0.154481, 0.307584, 0.338625,  0.19931,
 0.242064,  0.25166, 0.256132, 0.250144} 

{0.157619, 0.308596, 0.334806,  0.19898,
  0.24136, 0.251725, 0.256843, 0.250072} 

{0.158383, 0.312507, 0.328652, 0.200458,
 0.240853, 0.251507, 0.257278, 0.250362} 

{0.158809, 0.313611, 0.328466, 0.199114,
 0.240209,  0.25085, 0.258599, 0.250341} 

{ 0.15776, 0.310987, 0.326916, 0.204337,
  0.24029, 0.250776, 0.258401, 0.250534} 

{0.156797, 0.312587, 0.324185, 0.206431,
 0.240415, 0.250826, 0.258219, 0.250539} 

{0.157617, 0.315084, 0.323528, 0.203771,
 0.239883, 0.250446, 0.257751,  0.25192} 

{0.153439, 0.319343, 0.319449, 0.207769,
 0.239031, 0.250893, 0.258007, 0.252069} 

{ 0.15417, 0.318996, 0.318219, 0.208615,
 0.239174, 0.250854, 0.257801, 0.252172} 

{0.152553, 0.319169, 0.320101, 0.208176,
 0.239196, 0.250793, 0.257646, 0.252364} 

{0.152215, 0.322016, 0.320117, 0.205652,
 0.240992, 0.250739, 0.257282, 0.250988} 

{0.148108, 0.324212, 0.321428, 0.206252,
 0.240857, 0.250503, 0.256881,  0.25176} 

{0.148008, 0.324436, 0.320513, 0.207043,
 0.239309, 0.251002, 0.257339,  0.25235} 

{0.148047, 0.328141, 0.319471, 0.204341,
 0.239439, 0.250949, 0.257803, 0.251809} 

{0.147199, 0.327366, 0.320231, 0.205204,
 0.240086, 0.250736, 0.257368,  0.25181} 

{0.147182, 0.330099, 0.318989,  0.20373,
 0.239783, 0.251119, 0.257588,  0.25151} 

{0.155907, 0.324505, 0.317149,  0.20244,
  0.23963, 0.251023, 0.258463, 0.250884} 

{0.155031, 0.322425, 0.323971, 0.198573,
 0.238998, 0.250227, 0.257527, 0.253248} 

{0.155321,  0.32116, 0.326271, 0.197248,
 0.239344, 0.250392, 0.257602, 0.252661} 

{0.154705, 0.321338, 0.327773, 0.196184,
 0.238304, 0.250402, 0.258475, 0.252819} 

{0.151731, 0.326501, 0.325142, 0.196625,
   0.2385, 0.250324, 0.257932, 0.253244} 

{0.144877, 0.326027, 0.330833, 0.198264,
 0.238494,  0.25087, 0.257687, 0.252949} 

{0.154877, 0.328915, 0.318551, 0.197657,
 0.237426, 0.251976, 0.257438, 0.253159} 

{0.153225, 0.328356, 0.319235, 0.199184,
 0.237405, 0.251851, 0.257108, 0.253635} 

{0.154494, 0.327341, 0.319351, 0.198815,
  0.23717, 0.251737, 0.256086, 0.255007} 

{0.159332, 0.327131,  0.31871, 0.194826,
 0.236198, 0.251837, 0.256693, 0.255272} 

{0.161887, 0.326407,  0.31919, 0.192516,
 0.235422, 0.251122, 0.256541, 0.256915} 

{0.159722, 0.323305, 0.323152, 0.193821,
 0.235043, 0.250817, 0.257473, 0.256667} 

{0.159528, 0.328643,  0.32425, 0.187579,
 0.234993,  0.25158, 0.257346, 0.256081} 

{0.158952, 0.329885, 0.324115, 0.187047,
 0.237132, 0.250927, 0.256484, 0.255457} 

{0.159177,   0.3265, 0.327746, 0.186576,
 0.237357, 0.250324, 0.256751, 0.255568} 

{0.156645, 0.329687, 0.322098,  0.19157,
 0.237016, 0.250236, 0.256648,   0.2561} 

{0.158436, 0.329175, 0.324108, 0.188281,
 0.236527, 0.249796, 0.256712, 0.256965} 

{0.154563,  0.33469, 0.325412, 0.185335,
 0.236187, 0.249944, 0.256679, 0.257189} 

{0.153979, 0.332164, 0.328962, 0.184896,
 0.236275, 0.249961,  0.25682, 0.256944} 

{0.151714, 0.338274, 0.324106, 0.185906,
 0.235371, 0.250694, 0.256646, 0.257289} 

{0.152981, 0.340255,  0.32296, 0.183805,
  0.23501, 0.250359, 0.257381,  0.25725} 

{0.153728, 0.335228, 0.324171, 0.186874,
 0.234642, 0.251327, 0.257069, 0.256961} 

{0.153679, 0.335299, 0.323221, 0.187802,
 0.234762, 0.251305, 0.257033,   0.2569} 

{0.152955, 0.334236, 0.322743, 0.190065,
 0.233776, 0.251489, 0.257633, 0.257103} 

{ 0.15147, 0.337781, 0.321985, 0.188765,
 0.232227, 0.251295, 0.258604, 0.257874} 

{0.152412, 0.332205, 0.326585, 0.188798,
 0.232187, 0.251607, 0.258985, 0.257222} 

{0.156648, 0.328815,  0.32917, 0.185367,
 0.232091, 0.251883, 0.258747, 0.257279} 

{0.155068, 0.331295, 0.326441, 0.187196,
 0.232024, 0.251834, 0.258679, 0.257464} 

{0.153893, 0.331151,  0.32109, 0.193865,
 0.231623, 0.251905, 0.259051, 0.257421} 

{0.152854, 0.333299, 0.316919, 0.196927,
 0.231898, 0.251744, 0.259157, 0.257201} 

{0.155741, 0.333207, 0.317368, 0.193685,
 0.231527, 0.251743, 0.259245, 0.257485} 

{ 0.15192, 0.330414,  0.32116, 0.196506,
 0.231868, 0.251787, 0.259167, 0.257177} 

{0.152064, 0.330401,  0.32277, 0.194765,
 0.232142, 0.252052, 0.258554, 0.257252} 

{0.152048, 0.331534, 0.321339,  0.19508,
 0.231603, 0.252709, 0.258457, 0.257231} 

{0.152467, 0.331441, 0.322156, 0.193936,
 0.231402, 0.252635, 0.258556, 0.257407} 

{0.151963, 0.331008, 0.320288, 0.196742,
 0.232035, 0.253323, 0.256541, 0.258101} 

{0.152383, 0.331197, 0.324078, 0.192342,
  0.23152, 0.253326, 0.256943, 0.258212} 

{0.161989, 0.325587, 0.318277, 0.194146,
 0.232404, 0.252993, 0.255817, 0.258786} 

{0.161719, 0.326936, 0.315919, 0.195426,
  0.23271, 0.252444, 0.256394, 0.258452} 

{0.162634, 0.329266, 0.316061, 0.192038,
 0.232763, 0.253167, 0.255708, 0.258362} 

{0.157073, 0.334063, 0.316892, 0.191972,
 0.232576, 0.252925, 0.256388, 0.258111} 

{0.157623, 0.334775, 0.315637, 0.191965,
 0.232625, 0.252237,  0.25659, 0.258548} 

{0.168762, 0.332128, 0.309125, 0.189984,
 0.230802, 0.253331, 0.257165, 0.258701} 

{0.174959, 0.325305, 0.313478, 0.186257,
   0.2305, 0.253706, 0.256871, 0.258923} 

{0.174255, 0.318438, 0.316157,  0.19115,
 0.230057, 0.254142, 0.257177, 0.258624} 

{0.174998, 0.318619, 0.316469, 0.189914,
 0.229536, 0.255222, 0.256502, 0.258741} 

{0.173807, 0.318957, 0.316325, 0.190912,
 0.229051, 0.255685, 0.256878, 0.258386} 

{0.171665, 0.320038, 0.316758, 0.191539,
 0.229002, 0.255732, 0.256829, 0.258437} 

{0.170225, 0.321323, 0.315739, 0.192713,
 0.230107, 0.255854, 0.256984, 0.257055} 

{0.163702, 0.322044, 0.321172, 0.193082,
 0.230124, 0.256297, 0.256804, 0.256776} 

{0.166567, 0.322851, 0.318764, 0.191819,
 0.230067,  0.25681, 0.256352, 0.256771} 

{0.165633, 0.316768, 0.317005, 0.200595,
 0.230667, 0.256528, 0.256207, 0.256598} 

{0.164619, 0.321417, 0.317889, 0.196075,
 0.230775, 0.256663,  0.25627, 0.256292} 

{0.165185, 0.321824,  0.31654, 0.196451,
 0.231095, 0.256773, 0.256668, 0.255464} 

{0.166575, 0.324254, 0.318137, 0.191033,
 0.231188, 0.257141, 0.257029, 0.254642} 

{0.166973, 0.322261, 0.317363, 0.193403,
 0.231506, 0.256659, 0.256693, 0.255143} 

{0.165498, 0.317479, 0.318577, 0.198446,
 0.231505, 0.255926, 0.257471, 0.255098} 

{0.165162, 0.317372,  0.32107, 0.196397,
 0.231859, 0.255598, 0.256326, 0.256217} 

{0.164716, 0.317732, 0.322181, 0.195372,
 0.231871, 0.255749, 0.256282, 0.256098} 

{0.173887, 0.313533, 0.318289, 0.194291,
 0.232565, 0.255842, 0.255606, 0.255987} 

{0.173386, 0.314126, 0.315111, 0.197377,
 0.232231, 0.255741,  0.25557, 0.256457} 

{0.172731, 0.317909, 0.312368, 0.196992,
 0.231958, 0.255232, 0.255606, 0.257204} 

{0.172349, 0.321552, 0.314456, 0.191644,
 0.232737, 0.254884, 0.255232, 0.257148} 

{0.170516, 0.329598, 0.311303, 0.188582,
 0.232396, 0.256012, 0.253154, 0.258438} 

{0.167228, 0.328415, 0.315949, 0.188408,
 0.233087, 0.256347, 0.251817,  0.25875} 

{0.163413, 0.329075, 0.314437, 0.193075,
 0.232523, 0.255751,  0.25189, 0.259835} 

{0.160368, 0.331601, 0.314928, 0.193103,
 0.232723, 0.255532, 0.251524, 0.260221} 

{0.164578, 0.326259,  0.31408, 0.195083,
 0.231331, 0.255978, 0.251893, 0.260799} 

{0.164458, 0.324951,  0.31343, 0.197161,
 0.231524, 0.255446, 0.251885, 0.261145} 

{0.165167,  0.32295, 0.314846, 0.197037,
 0.231518, 0.256106, 0.251561, 0.260815} 

{0.165599,  0.32448, 0.315659, 0.194261,
 0.230855, 0.256186, 0.251134, 0.261825} 

{0.170658, 0.326821, 0.309694, 0.192826,
 0.231278, 0.256348, 0.251264,  0.26111} 

{0.169259, 0.329245, 0.308703, 0.192794,
 0.232219, 0.256474, 0.250387,  0.26092} 

{0.169303, 0.327386, 0.309789, 0.193521,
 0.231941,  0.25655, 0.249987, 0.261522} 

{0.172483, 0.315288,  0.31176,  0.20047,
 0.231972, 0.257407, 0.249988, 0.260633} 

{0.170841, 0.318086, 0.310205, 0.200868,
 0.232017, 0.257351, 0.249986, 0.260646} 

{0.174257, 0.318426, 0.306474, 0.200843,
  0.23201, 0.257551, 0.249884, 0.260554} 

{0.170367, 0.321098, 0.308496, 0.200039,
 0.232599, 0.256285, 0.249732, 0.261385} 

{0.174114,  0.32104, 0.305567, 0.199279,
 0.233068, 0.256386, 0.249505, 0.261041} 

{0.175424, 0.321849, 0.303887,  0.19884,
 0.233176,  0.25619, 0.249702, 0.260932} 

{0.175676, 0.322223, 0.302519, 0.199582,
 0.233663, 0.255585,  0.25004, 0.260711} 

{0.174788, 0.326021, 0.298461, 0.200729,
 0.232665, 0.255938, 0.249986, 0.261411} 

{ 0.17655, 0.323541, 0.297001, 0.202908,
 0.232642, 0.255902, 0.250219, 0.261237} 

{0.175626, 0.323212, 0.298863, 0.202299,
 0.232398, 0.255786, 0.250289, 0.261527} 

{0.175092, 0.323479, 0.300322, 0.201108,
 0.232351, 0.255454, 0.250459, 0.261736} 

{0.179217,  0.32091, 0.300586, 0.199287,
 0.231536, 0.255954, 0.250982, 0.261528} 

{0.181427, 0.320535, 0.301888, 0.196151,
 0.231592, 0.255727, 0.251329, 0.261352} 

{0.186972, 0.313782, 0.300625, 0.198621,
   0.2314,  0.25469, 0.252651, 0.261258} 

{0.180065, 0.316695, 0.302178, 0.201061,
 0.231772, 0.254388, 0.252741, 0.261098} 

{0.177066, 0.317695, 0.300377, 0.204862,
   0.2313, 0.254323, 0.254232, 0.260146} 

{ 0.18154, 0.313185, 0.300303, 0.204972,
  0.23132, 0.253706, 0.254077, 0.260897} 

{0.183791, 0.313463, 0.301193, 0.201553,
 0.231829, 0.253729, 0.253864, 0.260578} 

{0.183589, 0.308607, 0.303347, 0.204457,
 0.232121, 0.253689, 0.253555, 0.260635} 

{0.190186, 0.306009, 0.302841, 0.200963,
 0.231448, 0.253564, 0.253797, 0.261192} 

{0.192945, 0.302094, 0.308735, 0.196226,
 0.231772, 0.254061, 0.253303, 0.260863} 

{0.195503, 0.298163, 0.312632, 0.193702,
 0.231113, 0.253571, 0.254758, 0.260558} 

{0.195982, 0.296932, 0.311239, 0.195847,
  0.23115, 0.253539, 0.254393, 0.260917} 

{0.193948, 0.304177, 0.305666, 0.196209,
  0.23053, 0.253995,  0.25472, 0.260755} 

{0.194779, 0.308666, 0.307146, 0.189409,
 0.230555, 0.254015, 0.254665, 0.260765} 

{0.200479, 0.304402, 0.307287, 0.187831,
 0.230905, 0.254086, 0.254601, 0.260407} 

{0.203702, 0.301385, 0.304933,  0.18998,
 0.231007, 0.254155, 0.254247, 0.260591} 

{  0.2066, 0.299198, 0.304791, 0.189411,
 0.231229, 0.255351, 0.253267, 0.260152} 

{0.192777, 0.304949, 0.311351, 0.190924,
 0.231867, 0.255514, 0.252509, 0.260109} 

{0.192111, 0.306261, 0.307504, 0.194123,
 0.232337,  0.25618, 0.252518, 0.258964} 

{0.190811, 0.313702, 0.297556, 0.197931,
 0.232296, 0.254908, 0.252643, 0.260153} 

{    0.19, 0.312471, 0.300001, 0.197528,
 0.232942, 0.253552,  0.25222, 0.261286} 

{0.190513, 0.317651, 0.294373, 0.197463,
 0.232107, 0.253973, 0.252312, 0.261608} 

{0.189025, 0.320255, 0.291729, 0.198992,
 0.231538, 0.250781, 0.255446, 0.262235} 

{0.187943, 0.319161,  0.29317, 0.199726,
 0.231645,  0.25051, 0.256686, 0.261159} 

{0.188868, 0.319179, 0.293104, 0.198848,
 0.231803, 0.251057, 0.256807, 0.260333} 

{0.186338, 0.319812,  0.29068,  0.20317,
 0.231631, 0.250722, 0.257204, 0.260443} 

{0.189092, 0.312899, 0.294236, 0.203773,
 0.231627, 0.250248,  0.25772, 0.260405} 

{0.186223, 0.314031,  0.29307, 0.206676,
 0.231061, 0.250856, 0.257882, 0.260201} 

{0.186654, 0.315368, 0.294464, 0.203513,
  0.23128,   0.2508, 0.257334, 0.260586} 

{0.188518, 0.318595, 0.289862, 0.203025,
 0.230225, 0.251746, 0.257212, 0.260816} 

{ 0.18587, 0.317806, 0.288057, 0.208268,
 0.230152, 0.252455, 0.257016, 0.260376} 

{0.186069, 0.318645,  0.28832, 0.206966,
 0.230123, 0.251382, 0.257314, 0.261182} 

{0.187325, 0.318475, 0.289824, 0.204376,
 0.230414, 0.251894, 0.256303, 0.261389} 

{0.186466, 0.318374,  0.28734, 0.207819,
 0.230689, 0.252192, 0.256214, 0.260906} 

{0.187596, 0.315266, 0.289468, 0.207671,
 0.230995, 0.251932, 0.256288, 0.260784} 

{0.187926, 0.316175, 0.287041, 0.208857,
 0.230424, 0.252615, 0.256398, 0.260563} 

{0.187305,  0.31425, 0.286128, 0.212317,
 0.230577, 0.252699, 0.256137, 0.260586} 

{ 0.18786, 0.312899,  0.28647, 0.212771,
 0.229775, 0.253039, 0.256375, 0.260811} 

{0.187778, 0.312604, 0.285679, 0.213939,
 0.229374, 0.253187,   0.2564, 0.261039} 

{0.186853, 0.308604, 0.288693,  0.21585,
 0.228979, 0.254175, 0.256158, 0.260688} 

{0.174551, 0.313133, 0.294274, 0.218043,
 0.229881, 0.254081, 0.256323, 0.259715} 

{0.175654, 0.305423, 0.300594, 0.218329,
 0.230393, 0.254075,  0.25574, 0.259791} 

{0.176987, 0.302833, 0.301996, 0.218184,
 0.231619,  0.25398, 0.255109, 0.259292} 

{0.173897, 0.301223, 0.301428, 0.223452,
 0.232079, 0.253872, 0.254943, 0.259106} 

{0.175784, 0.298806, 0.304963, 0.220446,
 0.232057, 0.253529, 0.255087, 0.259327} 

{0.176462, 0.293827, 0.311221,  0.21849,
  0.23214, 0.254409, 0.254568, 0.258883} 

{0.175792, 0.291981, 0.313605, 0.218621,
 0.231405, 0.254641, 0.255078, 0.258876} 

{0.178776, 0.293182, 0.310795, 0.217247,
 0.232167, 0.254246, 0.254675, 0.258912} 

{0.175691, 0.295781, 0.309628,   0.2189,
 0.232489, 0.254033, 0.254505, 0.258973} 

{0.172877,  0.29394, 0.308706, 0.224478,
 0.232319, 0.254045,  0.25421, 0.259425} 

{0.171246, 0.290796, 0.312689, 0.225268,
 0.232801, 0.253843, 0.254095, 0.259262} 

{0.171933,  0.28759, 0.317293, 0.223184,
 0.232907, 0.254085, 0.252984, 0.260024} 

{0.170528, 0.286595,   0.3208, 0.222077,
 0.232411, 0.254476, 0.253284, 0.259829} 

{0.172318, 0.288584, 0.318593, 0.220505,
 0.232284, 0.254302, 0.253435,  0.25998} 

{0.168884,  0.28393, 0.316777, 0.230409,
 0.232114, 0.254803, 0.253326, 0.259757} 

{0.170552, 0.285888,  0.31415,  0.22941,
 0.231761, 0.255107, 0.253266, 0.259866} 

{0.170033, 0.288722, 0.313556, 0.227689,
 0.231612, 0.255391, 0.253344, 0.259653} 

{0.171364, 0.288162, 0.313004,  0.22747,
 0.230992, 0.255599, 0.253886, 0.259523} 

{ 0.17111, 0.284431, 0.316525, 0.227933,
 0.230527, 0.256039, 0.254101, 0.259333} 

{ 0.16616, 0.289946, 0.313157, 0.230736,
 0.231209, 0.255532, 0.253631, 0.259628} 

{0.164284, 0.285714, 0.320891,  0.22911,
   0.2312,   0.2553, 0.253369, 0.260131} 

{0.156267, 0.289744, 0.325666, 0.228323,
 0.230984, 0.255147, 0.253722, 0.260146} 

{0.156298, 0.291548, 0.320536, 0.231618,
 0.232694,  0.25498, 0.253289, 0.259037} 

{0.157388, 0.290427, 0.320793, 0.231392,
 0.232671, 0.254656, 0.253789, 0.258884} 

{0.157832, 0.291322, 0.320975, 0.229871,
 0.232569, 0.254655, 0.254109, 0.258668} 

{0.158163, 0.287952, 0.323609, 0.230276,
 0.233076, 0.252935, 0.254639,  0.25935} 

{ 0.15964,  0.28936, 0.316547, 0.234453,
  0.23309, 0.253774, 0.255818, 0.257318} 

{0.159856, 0.286195, 0.316886, 0.237063,
 0.233092, 0.254297, 0.255222, 0.257389} 

{0.164236, 0.284902, 0.313792,  0.23707,
 0.233146, 0.255495, 0.254825, 0.256534} 

{0.167661, 0.282939, 0.314769, 0.234632,
 0.232945, 0.255232, 0.255237, 0.256586} 

{0.166048, 0.280445, 0.317972, 0.235536,
 0.233081, 0.255525, 0.254384,  0.25701} 

{0.164668, 0.271766, 0.323677, 0.239888,
 0.233171, 0.255112, 0.254301, 0.257417} 

{0.171089, 0.269755, 0.319689, 0.239467,
 0.232637, 0.256098, 0.254044, 0.257221} 

{0.168745, 0.269926, 0.321581, 0.239748,
 0.232553, 0.256528,  0.25465, 0.256269} 

{0.168618,  0.27085, 0.318696, 0.241836,
 0.232792, 0.256112, 0.254264, 0.256832} 

{ 0.16735, 0.273576, 0.320092, 0.238982,
 0.232429, 0.255542, 0.255044, 0.256984} 

{0.168958, 0.273737, 0.316884,  0.24042,
 0.231519,  0.25564,  0.25592, 0.256922} 

{ 0.16877, 0.271107, 0.317685, 0.242438,
 0.231355,  0.25608, 0.255052, 0.257513} 

{0.168431, 0.272002, 0.317406, 0.242161,
  0.23081, 0.256236, 0.254107, 0.258847} 

{ 0.16927, 0.276327, 0.312384, 0.242019,
 0.230582, 0.255921, 0.254115, 0.259382} 

{0.170029,  0.27541, 0.311796, 0.242765,
 0.230837, 0.255808, 0.254049, 0.259305} 

{  0.1696, 0.275126, 0.312053, 0.243221,
 0.230911, 0.256306, 0.255043, 0.257741} 

{0.168472, 0.275351, 0.314194, 0.241982,
 0.230585, 0.257294, 0.255094, 0.257028} 

{0.169255, 0.267278, 0.314689, 0.248779,
 0.231636, 0.256754, 0.254387, 0.257222} 

{ 0.16876, 0.266663, 0.316349, 0.248228,
 0.230537, 0.256699, 0.255234, 0.257531} 

{0.165665, 0.262565,  0.31021,  0.26156,
 0.230177, 0.257559, 0.254884,  0.25738} 

{0.167736, 0.263536, 0.309138,  0.25959,
 0.230228, 0.257714, 0.255024, 0.257034} 

{0.166621, 0.263568, 0.309371, 0.260439,
  0.23037, 0.256293, 0.255919, 0.257418} 

{0.168801, 0.262579,  0.30957, 0.259051,
 0.230267, 0.256041, 0.256234, 0.257459} 

{0.169565, 0.264335, 0.311697, 0.254404,
 0.230202, 0.255743, 0.256837, 0.257218} 

{0.170357, 0.264724,  0.30522, 0.259699,
 0.230223, 0.255831, 0.256782, 0.257163} 

{0.172308, 0.265594, 0.304413, 0.257685,
 0.229699, 0.256796, 0.255932, 0.257573} 

{0.170367, 0.266249, 0.303783, 0.259601,
 0.228607, 0.257036, 0.256261, 0.258096} 

{0.170767, 0.271196, 0.298732, 0.259304,
 0.230134, 0.257742, 0.255456, 0.256669} 

{0.169908, 0.269645, 0.298518, 0.261929,
 0.230097, 0.257129, 0.255944, 0.256831} 

{0.172543, 0.270228, 0.297477, 0.259752,
 0.230076, 0.257082, 0.255776, 0.257067} 

{0.172612, 0.265402, 0.302899, 0.259088,
 0.230208,  0.25673, 0.256117, 0.256945} 

{0.174525, 0.266692, 0.304381, 0.254401,
