hostis : 3454 documents

{0.280426, 0.285113, 0.160089, 0.274372,
 0.271421, 0.240997, 0.267624, 0.219959} 

{0.278844, 0.286573, 0.159957, 0.274626,
 0.272247, 0.239678,  0.26805, 0.220025} 

{0.278011, 0.286318, 0.160084, 0.275587,
 0.272562, 0.239956, 0.267379, 0.220103} 

{0.277988, 0.285658, 0.160157, 0.276197,
  0.27262,  0.23973, 0.267154, 0.220497} 

{0.279143, 0.284568,  0.16044, 0.275849,
 0.272878, 0.240157, 0.267833, 0.219132} 

{ 0.27906, 0.284669,  0.16044,  0.27583,
 0.273056, 0.239476, 0.268522, 0.218947} 

{0.277913, 0.284789, 0.160706, 0.276592,
 0.271894, 0.238869, 0.269353, 0.219884} 

{0.278113, 0.283785, 0.160983, 0.277119,
 0.271845, 0.238804, 0.269179, 0.220172} 

{0.278109, 0.283918, 0.161097, 0.276875,
   0.2717, 0.238947, 0.268966, 0.220387} 

{0.278531, 0.283591, 0.160979, 0.276899,
 0.271503, 0.239287,  0.26891,   0.2203} 

{0.278709, 0.283822, 0.160869, 0.276599,
 0.272726, 0.238803, 0.268694, 0.219777} 

{0.278406, 0.283888, 0.161212, 0.276494,
  0.27244, 0.238876, 0.268929, 0.219755} 

{0.278353, 0.283888,   0.1614,  0.27636,
 0.272152, 0.238857, 0.268658, 0.220334} 

{0.278483, 0.283378, 0.162613, 0.275526,
  0.27212, 0.238577, 0.269374, 0.219929} 

{0.278744, 0.283139, 0.162362, 0.275755,
 0.271285, 0.238899, 0.269702, 0.220114} 

{0.279885, 0.284444, 0.160045, 0.275626,
 0.270931, 0.239006, 0.269521, 0.220542} 

{ 0.28066, 0.284108,  0.15954, 0.275692,
 0.270898,  0.23875, 0.269664, 0.220687} 

{ 0.28048, 0.284024,  0.15939, 0.276107,
 0.270189, 0.238585, 0.270495,  0.22073} 

{0.280901, 0.283463, 0.159773, 0.275863,
 0.269921, 0.238842, 0.270504, 0.220733} 

{0.280978, 0.282892, 0.159334, 0.276795,
 0.269966, 0.239898, 0.269545,  0.22059} 

{0.281023, 0.283478, 0.159051, 0.276448,
 0.268598, 0.239905, 0.270732, 0.220765} 

{0.280457, 0.284955, 0.158757, 0.275831,
 0.268388,   0.2411, 0.269275, 0.221237} 

{0.282319, 0.284742, 0.158437, 0.274502,
 0.266275, 0.242024, 0.270565, 0.221135} 

{0.283047, 0.284239, 0.157887, 0.274826,
 0.266049, 0.242069, 0.270723,  0.22116} 

{0.283827, 0.281884, 0.158536, 0.275753,
 0.266253, 0.242636, 0.270654, 0.220457} 

{0.283774, 0.281301, 0.158661, 0.276264,
 0.267395, 0.242229, 0.270784, 0.219592} 

{0.284823, 0.282184, 0.157683,  0.27531,
 0.267654, 0.241976, 0.271488, 0.218881} 

{0.284516, 0.282046,  0.15803, 0.275408,
 0.267655, 0.242208,  0.27104, 0.219096} 

{0.284737, 0.281557, 0.158619, 0.275087,
 0.267749, 0.242072,  0.27059, 0.219589} 

{0.283259, 0.282581, 0.159311, 0.274849,
 0.268174, 0.241775, 0.270642, 0.219409} 

{0.283426, 0.282406, 0.159413, 0.274755,
 0.267787,  0.24123, 0.271692, 0.219291} 

{0.283713,  0.28278, 0.158575, 0.274932,
 0.268141, 0.240718, 0.271584, 0.219556} 

{0.283749, 0.283466,  0.15755, 0.275235,
 0.267984, 0.240644, 0.271483,  0.21989} 

{0.283851, 0.283545, 0.157695,  0.27491,
 0.267566, 0.242139, 0.270862, 0.219434} 

{0.283187, 0.283873, 0.158165, 0.274774,
 0.268235, 0.242029, 0.270503, 0.219232} 

{0.282717, 0.283699, 0.159629, 0.273955,
 0.268869, 0.242874, 0.270343, 0.217914} 

{0.282743, 0.281888, 0.158977, 0.276392,
 0.268935, 0.242901, 0.269638, 0.218526} 

{0.282063, 0.282477, 0.158812, 0.276649,
 0.269186, 0.242786, 0.270376, 0.217652} 

{0.282194, 0.282211,   0.1594, 0.276195,
  0.26959, 0.242762,  0.27012, 0.217528} 

{ 0.28276, 0.280268, 0.160164, 0.276808,
 0.269134, 0.242785, 0.270312, 0.217769} 

{0.283604, 0.280506, 0.160292, 0.275599,
 0.268932, 0.242591,  0.27063, 0.217847} 

{0.283618, 0.280848, 0.160611, 0.274922,
 0.268507, 0.242458, 0.271552, 0.217483} 

{0.284139, 0.280433, 0.160405, 0.275023,
 0.268399, 0.242342, 0.271601, 0.217658} 

{0.285302, 0.280445, 0.159303,  0.27495,
 0.268437, 0.242712, 0.271858, 0.216994} 

{0.284948, 0.279642, 0.159258, 0.276152,
 0.268463, 0.242953, 0.271501, 0.217083} 

{0.284903, 0.279168, 0.159348, 0.276581,
 0.268571, 0.242539, 0.271848, 0.217042} 

{0.284947, 0.278241, 0.160296, 0.276517,
 0.268572, 0.242525, 0.272026, 0.216876} 

{0.285113, 0.277469, 0.160452, 0.276967,
 0.268585, 0.242476, 0.271431, 0.217508} 

{0.284935, 0.277329, 0.161361, 0.276376,
 0.269927, 0.241706, 0.271919, 0.216448} 

{0.285263, 0.277051, 0.161656, 0.276031,
 0.269269, 0.242482, 0.271872, 0.216377} 

{0.285892,  0.27784, 0.161326, 0.274943,
 0.269843, 0.241772,  0.27207, 0.216316} 

{0.285685, 0.277419, 0.161918, 0.274978,
 0.269805, 0.241628,  0.27231, 0.216257} 

{ 0.28589, 0.277277, 0.161767, 0.275066,
  0.26974, 0.241649, 0.272215, 0.216396} 

{0.286097, 0.275809, 0.162414,  0.27568,
 0.269178, 0.242298, 0.272582, 0.215942} 

{0.286826, 0.275204, 0.163224, 0.274745,
 0.269137, 0.242616, 0.272228, 0.216019} 

{ 0.28731, 0.275233, 0.163356, 0.274101,
 0.268966, 0.242331, 0.272293,  0.21641} 

{0.287291, 0.274933, 0.163714, 0.274062,
 0.269497, 0.242509, 0.271396, 0.216598} 

{0.287308,   0.2746, 0.163834, 0.274258,
  0.26903, 0.242295, 0.272757, 0.215918} 

{0.285759, 0.275404,  0.16372, 0.275117,
 0.268987, 0.242047, 0.272812, 0.216155} 

{0.286498, 0.275027, 0.163087, 0.275388,
 0.268919, 0.242366,  0.27239, 0.216324} 

{0.285796, 0.275539, 0.163134, 0.275531,
   0.2687, 0.242178, 0.272287, 0.216836} 

{0.286568, 0.276636, 0.160344, 0.276452,
 0.268937, 0.242167, 0.271987, 0.216909} 

{0.286205, 0.276005, 0.161758, 0.276031,
 0.269358, 0.241537, 0.271951, 0.217154} 

{0.286199, 0.275881, 0.161982, 0.275938,
 0.269185, 0.241984,  0.27175,  0.21708} 

{ 0.28593, 0.275573, 0.161811, 0.276686,
 0.269906, 0.242346, 0.271663, 0.216085} 

{0.286879, 0.274524, 0.162555, 0.276042,
 0.269828, 0.241793, 0.272292, 0.216087} 

{0.287034, 0.274575, 0.162215, 0.276176,
 0.270138, 0.241755, 0.272062, 0.216045} 

{0.286957, 0.275004, 0.163047, 0.274991,
 0.270068, 0.241584, 0.272131, 0.216217} 

{0.287249, 0.274826, 0.162525, 0.275401,
 0.269693, 0.241858, 0.271754, 0.216695} 

{0.286802, 0.275036, 0.162182,  0.27598,
 0.268885, 0.241295, 0.272556, 0.217264} 

{0.287213, 0.276028, 0.159737, 0.277021,
 0.268318,  0.24168, 0.272967, 0.217035} 

{0.286517, 0.276863, 0.159821, 0.276799,
 0.268584, 0.241585, 0.272888, 0.216942} 

{0.287471, 0.274407, 0.160493, 0.277628,
 0.267014, 0.241537, 0.274188,  0.21726} 

{0.287648, 0.274558, 0.160696, 0.277098,
 0.266826, 0.242235, 0.273831, 0.217107} 

{0.288259, 0.274642, 0.160558, 0.276542,
 0.267167, 0.242143, 0.273677, 0.217012} 

{0.286981, 0.275383, 0.160127, 0.277508,
 0.267323, 0.242934, 0.274033,  0.21571} 

{0.286962, 0.276153, 0.159158, 0.277728,
 0.267434, 0.242826, 0.274029,  0.21571} 

{0.286464, 0.276325, 0.160713, 0.276498,
 0.267401,  0.24246, 0.274095, 0.216044} 

{  0.2861, 0.274524,  0.16069, 0.278685,
 0.265469, 0.243669, 0.274541, 0.216321} 

{0.285887, 0.274629, 0.160936, 0.278549,
 0.265514, 0.243704, 0.275407, 0.215375} 

{ 0.28614, 0.274562, 0.160845, 0.278453,
 0.267814, 0.243098, 0.274754, 0.214334} 

{ 0.28623, 0.275019, 0.159979, 0.278773,
 0.268035, 0.241909, 0.275729, 0.214327} 

{ 0.28586, 0.276156, 0.159691, 0.278294,
 0.267691, 0.241779, 0.275788, 0.214742} 

{0.285619, 0.277137, 0.159204,  0.27804,
 0.267522,  0.24128, 0.275745, 0.215453} 

{ 0.28379, 0.278104, 0.159767, 0.278339,
 0.267362, 0.240872, 0.275302, 0.216464} 

{0.283436, 0.277748, 0.158978, 0.279838,
 0.267042, 0.240234,  0.27608, 0.216644} 

{0.283537, 0.277795, 0.158853, 0.279816,
 0.266261, 0.240837, 0.276726, 0.216176} 

{   0.285, 0.277084, 0.158831, 0.279084,
 0.266436, 0.240904, 0.276424, 0.216236} 

{0.284811, 0.276692, 0.159001, 0.279497,
 0.267193, 0.240584, 0.276274, 0.215949} 

{0.284845, 0.276119, 0.158809, 0.280228,
  0.26753, 0.240938, 0.276437, 0.215095} 

{0.285117, 0.276805, 0.158507,  0.27957,
 0.267328, 0.240651, 0.277329, 0.214693} 

{0.284337, 0.277726, 0.156901, 0.281037,
 0.267318,  0.24097, 0.276722,  0.21499} 

{0.283906, 0.278157, 0.156858,  0.28108,
  0.26719, 0.240837, 0.276855, 0.215119} 

{0.284165, 0.277773, 0.157231, 0.280831,
 0.267416, 0.240877, 0.276522, 0.215184} 

{0.285447, 0.277505, 0.157606, 0.279443,
  0.26667, 0.241443,  0.27659, 0.215298} 

{0.284718, 0.276817, 0.157105,  0.28136,
 0.266588, 0.241306, 0.276492, 0.215614} 

{0.285153, 0.277392, 0.156851, 0.280604,
 0.266726, 0.241644, 0.276354, 0.215277} 

{ 0.28618, 0.278052,  0.15766, 0.278108,
 0.266319, 0.241992, 0.276189,   0.2155} 

{0.286471, 0.278536, 0.157962,  0.27703,
 0.266147, 0.241634, 0.275295, 0.216924} 

{0.285707, 0.278114, 0.157979, 0.278199,
 0.265994, 0.241743, 0.275194, 0.217068} 

{  0.2845, 0.278265, 0.157769, 0.279467,
 0.266052, 0.240633, 0.276491, 0.216823} 

{0.285874, 0.279478, 0.156402, 0.278245,
 0.265818, 0.240968, 0.276683, 0.216531} 

{0.285601, 0.279844, 0.155795,  0.27876,
 0.266514, 0.239527, 0.277385, 0.216574} 

{0.285635, 0.279978, 0.155281, 0.279106,
 0.265485, 0.239436,  0.27776, 0.217319} 

{0.285453, 0.280089, 0.155698, 0.278761,
 0.263902, 0.239171, 0.279036, 0.217891} 

{0.284607, 0.281534, 0.155333, 0.278526,
 0.264959, 0.238614,     0.28, 0.216427} 

{0.284252, 0.281714, 0.155635,   0.2784,
 0.264268, 0.238887, 0.280154,  0.21669} 

{0.284505, 0.279751, 0.155795, 0.279949,
 0.266082, 0.238336, 0.279771, 0.215811} 

{0.284841, 0.279711, 0.155076, 0.280373,
 0.267233, 0.238157, 0.278085, 0.216525} 

{0.284767, 0.280151, 0.154278, 0.280804,
 0.267126, 0.238122, 0.278171, 0.216581} 

{0.284402, 0.280134, 0.154248, 0.281216,
 0.266389, 0.237649, 0.277595, 0.218367} 

{0.282314, 0.280093, 0.156047, 0.281547,
 0.266036, 0.237778, 0.277802, 0.218384} 

{0.284845, 0.279269, 0.155265, 0.280621,
 0.265934, 0.237774, 0.277465, 0.218827} 

{0.284486, 0.279426, 0.155334, 0.280754,
 0.265921, 0.238054, 0.277525, 0.218501} 

{0.284545, 0.279669, 0.154287, 0.281499,
  0.26585, 0.238373, 0.277413, 0.218363} 

{0.285268, 0.279051, 0.155185, 0.280497,
 0.265155, 0.238403, 0.277911, 0.218531} 

{0.285382, 0.279009, 0.155695, 0.279913,
 0.265871, 0.238367, 0.277293,  0.21847} 

{0.285561, 0.279247,  0.15583, 0.279362,
 0.266752, 0.238554, 0.276795, 0.217899} 

{0.284815, 0.280079,  0.15553, 0.279576,
 0.266907, 0.238457, 0.276558, 0.218078} 

{0.284672, 0.279827, 0.155699, 0.279803,
 0.267326, 0.238294, 0.276543, 0.217837} 

{0.284336, 0.279978, 0.156148, 0.279538,
 0.267761, 0.237754, 0.276206, 0.218279} 

{0.285161, 0.280481, 0.156349, 0.278009,
 0.267797, 0.238069, 0.277819, 0.216315} 

{0.286445,   0.2771, 0.156768, 0.279687,
 0.264389,  0.23971,  0.27877, 0.217132} 

{0.285864, 0.277391, 0.156103, 0.280642,
 0.264223, 0.239391, 0.279571, 0.216814} 

{0.286595, 0.277703, 0.156132,  0.27957,
 0.264141, 0.239036, 0.280057, 0.216765} 

{0.286567, 0.278849, 0.157031, 0.277552,
 0.263622, 0.239346, 0.280281, 0.216751} 

{0.286512, 0.278335, 0.157143, 0.278011,
 0.262878, 0.239826, 0.280398, 0.216898} 

{0.286728, 0.279143, 0.157193, 0.276936,
  0.26357, 0.239675, 0.279589, 0.217166} 

{0.286837, 0.279662,  0.15648, 0.277021,
  0.26371, 0.239852, 0.279814, 0.216624} 

{0.286785, 0.280366, 0.155455, 0.277394,
 0.263637, 0.240055, 0.278822, 0.217486} 

{0.287275, 0.279351, 0.155818, 0.277556,
 0.263799, 0.240343, 0.278316, 0.217542} 

{0.287818, 0.279186, 0.155497,   0.2775,
 0.263979, 0.240469, 0.278138, 0.217414} 

{0.288957, 0.278481, 0.155079, 0.277483,
 0.263583, 0.239938, 0.279449, 0.217031} 

{0.288444,  0.27829, 0.155318, 0.277947,
 0.262932, 0.239978, 0.279923, 0.217167} 

{0.288809, 0.279984, 0.153148, 0.278059,
 0.262189, 0.240037, 0.279866, 0.217908} 

{0.289227, 0.280898,  0.15335, 0.276526,
 0.262703, 0.240128, 0.279615, 0.217554} 

{0.289836, 0.279332, 0.153653, 0.277179,
 0.262357,  0.23989, 0.279668, 0.218086} 

{0.289674, 0.279426,  0.15444, 0.276461,
 0.261569, 0.240041, 0.280324, 0.218065} 

{0.289796, 0.279791, 0.154327, 0.276085,
 0.261232, 0.241201, 0.279617,  0.21795} 

{0.291283, 0.279393, 0.154475, 0.274849,
 0.261289, 0.241094, 0.279449, 0.218168} 

{0.291415, 0.280153, 0.154351, 0.274081,
 0.261272, 0.240826, 0.279141, 0.218761} 

{ 0.29083, 0.279372, 0.154898, 0.274899,
 0.260487, 0.241285, 0.279687,  0.21854} 

{0.290609,  0.27933, 0.155367, 0.274694,
 0.260558, 0.241145, 0.279832, 0.218464} 

{0.291571, 0.277192, 0.155762, 0.275476,
 0.261334, 0.240833, 0.279871, 0.217962} 

{0.290187,  0.27953, 0.156261, 0.274023,
 0.261401, 0.241393, 0.278154, 0.219053} 

{ 0.29098, 0.278448, 0.156459, 0.274113,
 0.261599, 0.241654, 0.277799, 0.218947} 

{0.291229, 0.278182, 0.156068,  0.27452,
 0.261907,  0.24089, 0.277891, 0.219312} 

{0.290545, 0.278316, 0.155217, 0.275923,
 0.262128, 0.241374, 0.277774, 0.218724} 

{0.289552, 0.279043, 0.154901, 0.276504,
  0.26256, 0.241219, 0.277607, 0.218614} 

{0.289887, 0.279718, 0.154138, 0.276257,
 0.263161, 0.241098, 0.277725, 0.218016} 

{0.290542,   0.2792,  0.15417, 0.276087,
 0.263428, 0.241414, 0.277111, 0.218046} 

{0.292552,  0.27939, 0.154091, 0.273967,
 0.263793, 0.241111, 0.276734, 0.218363} 

{ 0.29109, 0.279537, 0.153674, 0.275699,
 0.263787, 0.242029, 0.276558, 0.217626} 

{0.291916, 0.279822, 0.152516, 0.275746,
 0.264281, 0.241561, 0.276403, 0.217754} 

{0.293025, 0.278219, 0.152529, 0.276228,
 0.265227, 0.241136, 0.275777, 0.217859} 

{0.293189, 0.278381, 0.151882, 0.276548,
 0.265542, 0.240995,  0.27577, 0.217693} 

{0.291937, 0.278653, 0.152227, 0.277183,
 0.265703, 0.240853, 0.275861, 0.217583} 

{0.292841, 0.278678, 0.151775, 0.276706,
 0.264331, 0.241542, 0.275946, 0.218181} 

{0.295127, 0.277105,  0.15204, 0.275728,
  0.26483, 0.241322, 0.275911, 0.217937} 

{0.296474, 0.276597,  0.15187, 0.275059,
 0.264326, 0.241303, 0.276436, 0.217934} 

{0.294805, 0.277929, 0.151875,  0.27539,
 0.264139, 0.240929, 0.277586, 0.217346} 

{0.293565, 0.277739, 0.153029, 0.275666,
 0.264224,  0.24141, 0.277128, 0.217238} 

{0.294035, 0.277143, 0.153133, 0.275689,
 0.264067, 0.241846, 0.277135, 0.216953} 

{0.294796, 0.276012, 0.153491, 0.275701,
  0.26424, 0.242002, 0.276961, 0.216796} 

{0.294738, 0.275262, 0.152991,  0.27701,
 0.263998,  0.24243, 0.276878, 0.216694} 

{0.295943, 0.274847, 0.152219, 0.276991,
 0.263736, 0.242174, 0.276614, 0.217476} 

{0.295214, 0.274554, 0.152445, 0.277788,
 0.264022,  0.24158, 0.276444, 0.217953} 

{0.294426, 0.274429, 0.153043, 0.278101,
 0.264072, 0.241465, 0.276504, 0.217959} 

{0.294164, 0.273648, 0.153421, 0.278767,
 0.262686, 0.241547,  0.27831, 0.217457} 

{0.293509, 0.273235, 0.154161, 0.279095,
 0.262116, 0.241363, 0.279266, 0.217254} 

{ 0.29342, 0.273556, 0.154046, 0.278978,
 0.262268, 0.241342, 0.278804, 0.217586} 

{0.293792,  0.27344, 0.153794, 0.278974,
 0.262305, 0.241632, 0.278028, 0.218035} 

{0.291999, 0.273896, 0.154319, 0.279785,
 0.262179,  0.24153, 0.278469, 0.217822} 

{0.291951, 0.276284, 0.154407, 0.277359,
 0.262227, 0.240984, 0.277801, 0.218989} 

{0.289869,  0.27649, 0.155588, 0.278053,
  0.26282, 0.240555, 0.277887, 0.218738} 

{0.289771, 0.276934, 0.155501, 0.277794,
 0.262669, 0.240693, 0.277246, 0.219392} 

{0.290472, 0.276281, 0.155622, 0.277625,
 0.262529, 0.240473, 0.277259, 0.219739} 

{0.291131, 0.275272, 0.155436, 0.278161,
 0.262304, 0.240622, 0.277353, 0.219721} 

{0.291614, 0.275438, 0.155527, 0.277422,
 0.261714, 0.240876, 0.277356, 0.220054} 

{0.291434, 0.274668, 0.155515, 0.278384,
   0.2621, 0.240205, 0.277552, 0.220143} 

{0.292344, 0.273487, 0.155211, 0.278958,
 0.261835, 0.240336, 0.277927, 0.219902} 

{ 0.29173, 0.273209, 0.156673, 0.278388,
 0.262193, 0.239001, 0.279438, 0.219368} 

{0.291629, 0.274206, 0.157104, 0.277061,
  0.26172, 0.239409, 0.279246, 0.219624} 

{0.290761, 0.275482, 0.157181, 0.276575,
 0.261391, 0.239218, 0.280227, 0.219164} 

{0.290712, 0.274787, 0.157515, 0.276986,
   0.2611, 0.239303, 0.280108, 0.219488} 

{0.291222,  0.27598, 0.159072, 0.273726,
 0.260967, 0.240026, 0.279227, 0.219779} 

{ 0.29186,  0.27499, 0.159627, 0.273522,
 0.261329, 0.240179, 0.278881, 0.219611} 

{0.291873, 0.274244, 0.160198, 0.273685,
 0.261831, 0.240527, 0.278358, 0.219284} 

{0.291247,  0.27497, 0.159923,  0.27386,
  0.26221, 0.240661, 0.278587, 0.218543} 

{0.288701, 0.275084, 0.160317, 0.275898,
 0.262556, 0.240544, 0.278269, 0.218631} 

{0.288878, 0.275242, 0.160279, 0.275601,
 0.262481, 0.240325,  0.27877, 0.218424} 

{0.287651, 0.275935, 0.160565, 0.275849,
 0.261245, 0.240615, 0.279941, 0.218199} 

{0.287572, 0.276317, 0.160647, 0.275465,
 0.261918, 0.240618,  0.27988, 0.217584} 

{0.287132, 0.276486, 0.160971, 0.275411,
 0.262326, 0.239793, 0.279925, 0.217955} 

{0.287333, 0.276167, 0.161207, 0.275293,
 0.262462, 0.239295, 0.280136, 0.218106} 

{0.286654, 0.275557, 0.161744, 0.276044,
 0.262672, 0.239133, 0.279859, 0.218336} 

{0.289117, 0.274608, 0.161439, 0.274836,
 0.262742, 0.238971,  0.27994, 0.218347} 

{0.289292, 0.275389, 0.161341, 0.273978,
 0.262291, 0.238707, 0.281278, 0.217723} 

{0.289301,  0.27569, 0.162002, 0.273008,
 0.261967, 0.239878, 0.280968, 0.217186} 

{0.289749, 0.276237,  0.16139, 0.272623,
 0.261873, 0.239944, 0.281127, 0.217057} 

{0.289898, 0.277732, 0.163027, 0.269343,
 0.261357,   0.2403, 0.280902, 0.217441} 

{0.289539, 0.276951, 0.163743, 0.269768,
 0.261528,  0.24034,   0.2808, 0.217332} 

{0.289125, 0.276878, 0.164117,  0.26988,
 0.261643, 0.240892, 0.280198, 0.217268} 

{0.290099, 0.276856, 0.164037, 0.269008,
 0.261917, 0.239761, 0.280354, 0.217969} 

{0.289797, 0.277488, 0.163693, 0.269023,
 0.261957, 0.239631, 0.280455, 0.217956} 

{0.289108, 0.277703, 0.163474, 0.269716,
 0.262532, 0.239876, 0.280188, 0.217404} 

{ 0.28738, 0.278544, 0.163104, 0.270972,
 0.262489, 0.240113, 0.280026, 0.217372} 

{0.287858, 0.277353, 0.163612, 0.271176,
 0.262326, 0.240541, 0.279936, 0.217197} 

{0.288702, 0.277011, 0.163429, 0.270857,
 0.262024,  0.24102, 0.279824, 0.217132} 

{0.288627, 0.277106, 0.163359, 0.270907,
 0.262694, 0.239567, 0.280778,  0.21696} 

{0.289911, 0.277326,  0.16346, 0.269302,
 0.261842, 0.239764, 0.278796, 0.219598} 

{0.288104, 0.278276, 0.163826, 0.269794,
  0.26131, 0.240449, 0.278886, 0.219354} 

{0.288203, 0.278977, 0.164617, 0.268203,
 0.261893, 0.240111, 0.278569, 0.219427} 

{0.287611, 0.278533, 0.165512, 0.268344,
  0.26151, 0.240426, 0.279764,   0.2183} 

{0.288408,  0.27879, 0.164372,  0.26843,
 0.261378, 0.240215, 0.279997,  0.21841} 

{ 0.28754,  0.27926, 0.164667, 0.268532,
 0.261693, 0.240178, 0.278939,  0.21919} 

{0.287632, 0.278697, 0.165372, 0.268299,
 0.262005, 0.239459, 0.278831, 0.219705} 

{0.288075, 0.278915, 0.165618, 0.267391,
 0.262961, 0.238564, 0.278635,  0.21984} 

{0.288416, 0.278969, 0.164962, 0.267653,
 0.262211, 0.239296, 0.277809, 0.220684} 

{0.287574, 0.279851,  0.16445, 0.268125,
  0.26179, 0.240318, 0.277322,  0.22057} 

{0.288301, 0.280524, 0.165289, 0.265886,
 0.261791, 0.240959,  0.27673,  0.22052} 

{0.287916, 0.281347, 0.165859, 0.264879,
 0.261263, 0.240561, 0.277084, 0.221092} 

{0.288242, 0.280817, 0.165759, 0.265182,
 0.261472, 0.240353,  0.27695, 0.221224} 

{0.288422, 0.281084, 0.165782, 0.264712,
 0.261261,  0.23929, 0.277358, 0.222091} 

{0.288176, 0.280155, 0.167149,  0.26452,
 0.260981, 0.240335, 0.276421, 0.222263} 

{0.288344, 0.280408, 0.166754, 0.264494,
 0.261207, 0.240243, 0.276305, 0.222246} 

{ 0.28858, 0.280355, 0.166533, 0.264533,
 0.260594, 0.238825, 0.275993, 0.224588} 

{ 0.28916, 0.280416, 0.166536, 0.263887,
 0.260558, 0.239546, 0.276304, 0.223592} 

{0.289403, 0.279612, 0.166557, 0.264429,
 0.262016, 0.238255, 0.275444, 0.224284} 

{0.289677,  0.27894, 0.166011, 0.265372,
 0.260912, 0.238535, 0.275699, 0.224854} 

{ 0.28992, 0.276942, 0.165891, 0.267247,
 0.260111, 0.237974, 0.275977, 0.225937} 

{0.289533, 0.276919, 0.166347, 0.267201,
  0.25979, 0.237903, 0.276316, 0.225991} 

{0.290936, 0.276867, 0.166437, 0.265761,
 0.258257, 0.238361, 0.276677, 0.226705} 

{0.290463,  0.27728, 0.166292, 0.265965,
 0.258568, 0.238401, 0.277524, 0.225508} 

{0.290182, 0.277331, 0.166382, 0.266104,
 0.257876, 0.238378, 0.278266,  0.22548} 

{0.290301, 0.276734, 0.166731, 0.266234,
 0.257434, 0.238496, 0.278205, 0.225864} 

{0.290701, 0.276732, 0.166507, 0.266061,
 0.257195, 0.238344, 0.278295, 0.226165} 

{0.289988, 0.278491,  0.16636, 0.265161,
 0.257695, 0.236542, 0.278907, 0.226856} 

{0.291194, 0.278814, 0.165026, 0.264966,
 0.257937,   0.2361, 0.279073,  0.22689} 

{0.291215, 0.278116, 0.165273, 0.265395,
 0.257802, 0.236721, 0.278165, 0.227312} 

{0.291065, 0.278812, 0.164248, 0.265875,
 0.258102, 0.237056, 0.277859, 0.226984} 

{0.291153,  0.27894, 0.164851, 0.265057,
 0.258317, 0.237596, 0.277233, 0.226854} 

{0.288948, 0.280036, 0.165012, 0.266004,
 0.259517, 0.237235, 0.276874, 0.226374} 

{0.289067, 0.280259, 0.166154,  0.26452,
 0.258482, 0.237475, 0.277327, 0.226717} 

{0.288778, 0.280185, 0.166032, 0.265006,
 0.258214, 0.237386, 0.277654, 0.226745} 

{0.289158, 0.280102,  0.16672,  0.26402,
 0.257455, 0.237384, 0.278003, 0.227158} 

{ 0.28977, 0.279263, 0.166691, 0.264276,
 0.256853, 0.237454, 0.278359, 0.227335} 

{0.290532,  0.27926, 0.166034, 0.264174,
 0.257011, 0.237023, 0.278832, 0.227134} 

{0.290792, 0.280119, 0.165243, 0.263846,
 0.257329, 0.237111, 0.278715, 0.226844} 

{0.290325, 0.280121, 0.165389, 0.264165,
 0.256889, 0.237387,  0.27926, 0.226464} 

{0.291539, 0.279136, 0.164639, 0.264686,
 0.257504, 0.237949,  0.27881, 0.225737} 

{0.291725, 0.278705, 0.163895, 0.265674,
 0.257583, 0.238089, 0.278681, 0.225647} 

{0.292327, 0.275391, 0.164091, 0.268192,
 0.257996, 0.238368, 0.278354, 0.225282} 

{0.290467, 0.276788, 0.163807, 0.268938,
 0.257999, 0.238283, 0.278137, 0.225581} 

{0.289159, 0.278947, 0.163392, 0.268501,
  0.25781, 0.238129, 0.278938, 0.225123} 

{0.288036, 0.279246, 0.163258,  0.26946,
 0.257637, 0.237958, 0.278886, 0.225519} 

{0.288731, 0.279798, 0.162496, 0.268975,
 0.257988, 0.237881, 0.278305, 0.225826} 

{ 0.28879, 0.279527, 0.162657, 0.269026,
 0.257848, 0.238834, 0.276422, 0.226896} 

{0.288687, 0.280554,  0.16271,  0.26805,
 0.258083, 0.238271, 0.276716,  0.22693} 

{0.288454, 0.280443, 0.162594,  0.26851,
  0.25787, 0.238286,  0.27738, 0.226464} 

{0.289337, 0.281942, 0.158822,   0.2699,
 0.257873, 0.237805, 0.277435, 0.226886} 

{0.288622, 0.281146, 0.160846, 0.269385,
 0.257713,  0.23788, 0.277559, 0.226849} 

{0.288235, 0.280568, 0.161201, 0.269996,
 0.258196, 0.238167,   0.2768, 0.226836} 

{0.287838, 0.280739,  0.16177, 0.269653,
 0.257843,  0.23806, 0.277013, 0.227085} 

{0.289451, 0.279112, 0.162236, 0.269201,
 0.257823, 0.238169,  0.27681, 0.227199} 

{0.288964, 0.278665,  0.16332, 0.269051,
  0.25687, 0.239266, 0.276907, 0.226957} 

{0.288552, 0.279272, 0.163735, 0.268441,
 0.256975,  0.23869, 0.276971, 0.227365} 

{0.287621, 0.278673, 0.164654, 0.269052,
 0.257382, 0.239117, 0.278458, 0.225042} 

