virtus : 2714 documents

{0.144583, 0.398159, 0.192481, 0.264778,
 0.245764,  0.27226, 0.242012, 0.239965} 

{0.144557, 0.398485, 0.192706, 0.264253,
 0.245362, 0.272458, 0.242405, 0.239775} 

{0.144915, 0.398507, 0.193076, 0.263502,
 0.244035, 0.272921, 0.242877, 0.240167} 

{0.145017, 0.397351, 0.194966, 0.262666,
 0.244211, 0.272978, 0.242865, 0.239945} 

{0.146289, 0.395077, 0.195559, 0.263076,
  0.24402, 0.272871,  0.24325,  0.23986} 

{0.146596, 0.394584, 0.195183, 0.263637,
 0.245244, 0.271147,  0.24349, 0.240118} 

{0.145455, 0.394813, 0.195088, 0.264644,
 0.244971, 0.271256, 0.243882, 0.239891} 

{0.145163, 0.395111, 0.195496, 0.264229,
 0.244932, 0.271209, 0.243795, 0.240064} 

{0.144205, 0.395875, 0.196226, 0.263693,
 0.245395,  0.27122,  0.24303, 0.240354} 

{0.144063, 0.395522, 0.197163, 0.263252,
  0.24466, 0.270846, 0.243392, 0.241101} 

{0.142885,   0.3951, 0.197862, 0.264152,
 0.244952, 0.271117, 0.242696, 0.241236} 

{0.138622, 0.398163, 0.195379, 0.267835,
 0.245279, 0.271215, 0.242425, 0.241081} 

{0.137607, 0.400779, 0.194156, 0.267458,
 0.245283, 0.271422, 0.242267, 0.241029} 

{0.137877, 0.400542, 0.193992, 0.267588,
 0.244615, 0.271459, 0.242279, 0.241648} 

{0.137692, 0.400645, 0.193743, 0.267921,
 0.244325,  0.27215, 0.241353, 0.242172} 

{0.137815, 0.400605, 0.193702, 0.267877,
 0.244808, 0.272012, 0.241151, 0.242029} 

{0.138419, 0.400946,  0.19279, 0.267844,
  0.24488,  0.27158, 0.241382, 0.242159} 

{0.138849, 0.405243, 0.189521, 0.266387,
 0.245009, 0.271354, 0.240746,  0.24289} 

{0.139167, 0.403676,  0.18814, 0.269017,
 0.245028, 0.271849, 0.240896, 0.242227} 

{0.140557, 0.403156, 0.188068, 0.268219,
 0.245483, 0.271469, 0.240387, 0.242661} 

{0.141439, 0.401661, 0.186527, 0.270372,
 0.245969, 0.270552, 0.240543, 0.242937} 

{0.141924,   0.4019,  0.18768, 0.268496,
 0.245969, 0.270437, 0.240194,   0.2434} 

{0.141615,  0.40224, 0.187812, 0.268332,
 0.246192, 0.270059, 0.241172, 0.242578} 

{0.142818, 0.395171, 0.189803, 0.272208,
 0.246762, 0.270139, 0.240887, 0.242212} 

{0.142884,  0.39406, 0.191791, 0.271266,
 0.246178, 0.270079,  0.24138, 0.242363} 

{0.140664, 0.393769, 0.193451, 0.272116,
 0.245885, 0.270458, 0.241867,  0.24179} 

{0.140799, 0.393458, 0.193371, 0.272372,
 0.246341,  0.27004, 0.241033, 0.242587} 

{0.141102, 0.389565, 0.193675, 0.275659,
 0.246284, 0.270889,  0.24013, 0.242696} 

{0.141196,  0.39204, 0.191932, 0.274832,
 0.246179, 0.270624,  0.24058, 0.242617} 

{0.141858, 0.391404, 0.190744, 0.275994,
 0.246313, 0.270053, 0.240375, 0.243259} 

{0.139912, 0.392102, 0.191425, 0.276561,
 0.245883, 0.270195, 0.240743, 0.243179} 

{ 0.14024, 0.392208, 0.190938, 0.276614,
 0.245643, 0.270121, 0.240793, 0.243442} 

{0.138967, 0.391427, 0.190051, 0.279555,
  0.24607,  0.27049, 0.240891, 0.242549} 

{0.140502, 0.390542, 0.189176, 0.279781,
 0.245744, 0.271021, 0.240979, 0.242256} 

{0.139775, 0.390569, 0.188733, 0.280923,
 0.246301, 0.270935, 0.240247, 0.242517} 

{0.139504, 0.393635, 0.187588, 0.279273,
  0.24706, 0.271075, 0.239807, 0.242058} 

{0.141357, 0.392582,  0.18698, 0.279081,
 0.247009, 0.270334, 0.240314, 0.242343} 

{0.141388, 0.392669, 0.187728, 0.278215,
 0.246944, 0.269701, 0.241204, 0.242151} 

{0.142276, 0.395126, 0.187456, 0.275142,
 0.247097, 0.270012, 0.241222, 0.241669} 

{0.141495, 0.397409, 0.188965, 0.272131,
 0.247425, 0.270556, 0.239399, 0.242621} 

{0.142857, 0.395979, 0.189675,  0.27149,
 0.247461, 0.270605, 0.239505, 0.242429} 

{0.142543, 0.398077, 0.188465, 0.270916,
 0.246541, 0.269691, 0.238807, 0.244961} 

{0.142761, 0.399399, 0.187292, 0.270549,
 0.246212, 0.270038, 0.238659, 0.245091} 

{0.142129, 0.399969, 0.187553, 0.270348,
  0.24675, 0.270097, 0.237959, 0.245194} 

{0.142173, 0.399413, 0.185655,  0.27276,
 0.247216, 0.269857, 0.237819, 0.245108} 

{0.141952, 0.399785, 0.185989, 0.272274,
 0.247589, 0.270322, 0.237636, 0.244453} 

{0.143057,  0.39968, 0.185893,  0.27137,
  0.24785, 0.270362, 0.237695, 0.244093} 

{0.144422, 0.398871, 0.186335, 0.270371,
 0.247232, 0.271451, 0.237736, 0.243581} 

{0.145045, 0.400498, 0.188198, 0.266259,
  0.24704, 0.270232, 0.238664, 0.244064} 

{0.144501, 0.397768, 0.187824, 0.269907,
  0.24704, 0.270101, 0.238487, 0.244372} 

{ 0.14358,  0.39941, 0.188978, 0.268032,
 0.247393, 0.270079, 0.238259,  0.24427} 

{0.142906,  0.40003, 0.188587, 0.268477,
 0.247777, 0.270124, 0.237775, 0.244325} 

{0.142742, 0.398786, 0.188309, 0.270162,
 0.247893,  0.27024, 0.237697,  0.24417} 

{0.142824, 0.399774, 0.188054, 0.269348,
  0.24743,  0.26977,  0.23866,  0.24414} 

{0.144591, 0.396651, 0.188332, 0.270426,
 0.247357, 0.270106, 0.238288, 0.244249} 

{0.144209, 0.396664, 0.188598, 0.270529,
 0.249443, 0.268444, 0.238264, 0.243849} 

{0.145386, 0.396964, 0.188839, 0.268812,
 0.248748, 0.267994, 0.239195, 0.244063} 

{0.142922, 0.397809, 0.188612, 0.270657,
 0.248839, 0.267671, 0.239265, 0.244224} 

{0.142095, 0.397974, 0.188069, 0.271862,
 0.249665, 0.268477, 0.237799, 0.244059} 

{ 0.14013,  0.39819, 0.188818, 0.272862,
 0.249335, 0.267688, 0.238547, 0.244431} 

{0.137098, 0.399571,  0.18955, 0.273781,
 0.249352, 0.267636, 0.238594, 0.244418} 

{0.137669, 0.399158,  0.18894, 0.274233,
  0.24946, 0.266838, 0.238464, 0.245237} 

{0.139257, 0.398508,  0.18706, 0.275175,
 0.249615, 0.267144,  0.23852, 0.244722} 

{0.138784, 0.395751, 0.192798, 0.272667,
 0.247985, 0.267497, 0.240156, 0.244363} 

{0.137713,   0.3962, 0.192861, 0.273227,
 0.248633, 0.266747, 0.239952, 0.244668} 

{0.137609, 0.397247, 0.192249, 0.272895,
 0.247866, 0.267368, 0.239971, 0.244796} 

{ 0.13995, 0.392691, 0.193725, 0.273633,
  0.24767, 0.267401, 0.239827, 0.245102} 

{0.139602, 0.391348, 0.191887, 0.277162,
 0.247361, 0.268252, 0.240263, 0.244125} 

{0.141312, 0.390686, 0.193107, 0.274895,
 0.248148, 0.267926, 0.239571, 0.244355} 

{0.141941, 0.391513, 0.192891, 0.273654,
 0.249156, 0.268089, 0.240722, 0.242033} 

{0.140295, 0.393463, 0.191377, 0.274865,
 0.247994, 0.268422, 0.241256, 0.242328} 

{0.137582, 0.393187, 0.192799, 0.276432,
 0.248041, 0.268229, 0.241053, 0.242677} 

{0.136915, 0.391791, 0.194507, 0.276787,
  0.24729, 0.268693, 0.241295, 0.242722} 

{0.137708, 0.390872, 0.193917, 0.277504,
 0.247218, 0.268397, 0.240832, 0.243554} 

{0.137466, 0.390028, 0.196152, 0.276354,
 0.248479, 0.267653, 0.240448,  0.24342} 

{0.137855, 0.389719, 0.197704, 0.274723,
  0.24852, 0.267608, 0.240987, 0.242885} 

{0.137465,  0.39032, 0.197401, 0.274814,
 0.248676, 0.267508, 0.240898, 0.242917} 

{0.136007, 0.391196,  0.19731, 0.275486,
 0.248659, 0.268491, 0.240144, 0.242706} 

{0.136606, 0.391011, 0.197001, 0.275382,
 0.247632, 0.267723, 0.241827, 0.242818} 

{0.137841, 0.390999, 0.196266, 0.274894,
 0.246696, 0.267749, 0.241882, 0.243673} 

{0.139921, 0.389733, 0.196388, 0.273958,
 0.246458, 0.267559, 0.242378, 0.243605} 

{0.140181, 0.388747, 0.198857, 0.272216,
 0.246822, 0.267472, 0.242107, 0.243599} 

{0.141012, 0.388291, 0.199204, 0.271493,
 0.247827, 0.266831, 0.241078, 0.244263} 

{0.140857, 0.387937, 0.200023, 0.271182,
 0.247954, 0.266518, 0.241201, 0.244328} 

{0.141383, 0.390589,  0.19858, 0.269448,
 0.247858, 0.266474, 0.242025, 0.243643} 

{0.142366, 0.390337, 0.198522, 0.268775,
 0.246328, 0.266992, 0.242578, 0.244103} 

{0.142325, 0.390559, 0.198365, 0.268751,
 0.246268, 0.267506, 0.242554, 0.243672} 

{0.143056, 0.393076, 0.194589, 0.269278,
  0.24671, 0.266315, 0.242756, 0.244219} 

{ 0.14406, 0.396805, 0.194311, 0.264824,
 0.246339, 0.265967, 0.243209, 0.244484} 

{0.144959, 0.395153, 0.194298, 0.265591,
 0.246742, 0.265803, 0.243042, 0.244412} 

{0.145534, 0.394546, 0.193809, 0.266111,
 0.247199, 0.265714, 0.242634, 0.244453} 

{0.146143, 0.394861,   0.1917, 0.267296,
  0.24752, 0.266063, 0.242815, 0.243602} 

{0.146082, 0.398267, 0.186917, 0.268733,
 0.247917, 0.264916, 0.243316,  0.24385} 

{ 0.14585, 0.397254,   0.1872, 0.269696,
 0.248523, 0.265515,  0.24374, 0.242222} 

{0.146561,  0.39487, 0.187977, 0.270591,
 0.249858, 0.266015, 0.242441, 0.241687} 

{0.146338, 0.396183, 0.188187, 0.269293,
 0.250198, 0.265293, 0.241785, 0.242724} 

{0.146397, 0.396756, 0.188439, 0.268408,
 0.250599, 0.264869, 0.241645, 0.242887} 

{0.146815,  0.40003, 0.184486, 0.268669,
 0.250652, 0.264962, 0.241598, 0.242788} 

{0.147041, 0.398717, 0.184892,  0.26935,
 0.251072, 0.264651, 0.241105, 0.243172} 

{0.148146, 0.399923, 0.184589, 0.267341,
  0.25158, 0.264084, 0.241434, 0.242902} 

{0.149491, 0.398317, 0.185995, 0.266197,
  0.25168, 0.263979, 0.241834, 0.242506} 

{0.147572,  0.40057, 0.187425, 0.264432,
   0.2511, 0.264426, 0.240904, 0.243571} 

{0.143452, 0.402621, 0.188421, 0.265506,
 0.251864, 0.264498, 0.240409,  0.24323} 

{0.146603, 0.401964, 0.186783, 0.264651,
 0.252136, 0.263988,  0.24099, 0.242885} 

{0.151192, 0.396189, 0.186307, 0.266312,
   0.2523, 0.264758, 0.240909, 0.242033} 

{ 0.15226, 0.395714, 0.185833, 0.266193,
 0.251932, 0.266122,     0.24, 0.241946} 

{0.152613, 0.395884, 0.183974, 0.267529,
 0.251784, 0.265881, 0.240286, 0.242048} 

{ 0.15062, 0.396287, 0.186337, 0.266755,
 0.251888, 0.265967, 0.240567, 0.241579} 

{0.151309, 0.397675, 0.187471, 0.263544,
 0.252372, 0.265876, 0.240342, 0.241411} 

{0.151491, 0.397745, 0.187543, 0.263221,
 0.252462, 0.265979, 0.240169, 0.241391} 

{0.152052,  0.39897, 0.186871, 0.262107,
 0.252051, 0.266197, 0.239747, 0.242005} 

{0.149468, 0.400324, 0.186513, 0.263694,
 0.253157, 0.265958, 0.238708, 0.242178} 

{0.149904, 0.402217, 0.185244, 0.262635,
 0.253624, 0.265928, 0.238596, 0.241852} 

{0.149202, 0.401725, 0.187707, 0.261366,
 0.253795, 0.266103, 0.238867, 0.241235} 

{0.149079, 0.402752, 0.189261, 0.258907,
 0.253604,  0.26594, 0.238776,  0.24168} 

{0.151982, 0.403503,  0.18332, 0.261195,
 0.253983, 0.265779, 0.239081, 0.241157} 

{  0.1522, 0.402383, 0.183602, 0.261814,
 0.253871, 0.265452, 0.239581, 0.241096} 

{0.151002, 0.403066, 0.184573, 0.261359,
 0.253053, 0.265603, 0.239661, 0.241683} 

{0.153085, 0.401827, 0.185305, 0.259783,
 0.253007, 0.266146,  0.23914, 0.241707} 

{0.152556, 0.400699, 0.187829, 0.258915,
 0.252851, 0.266188, 0.240648, 0.240313} 

{0.152121, 0.399285, 0.188445, 0.260148,
 0.252937, 0.266281, 0.240535, 0.240247} 

{ 0.15181, 0.400371, 0.187348, 0.260472,
  0.25297, 0.266249, 0.240688, 0.240093} 

{0.151384, 0.403449, 0.184647,  0.26052,
 0.253206,  0.26543, 0.241082, 0.240282} 

{0.152861, 0.405559, 0.180844, 0.260736,
 0.252708, 0.265011, 0.241174, 0.241107} 

{0.155916, 0.401173,   0.1819, 0.261011,
 0.252972, 0.264666, 0.240942,  0.24142} 

{0.155736, 0.401179, 0.181872, 0.261213,
 0.253052, 0.264859, 0.240806, 0.241282} 

{0.156006, 0.398557, 0.182079, 0.263359,
 0.253039, 0.265532, 0.240222, 0.241207} 

{0.156985, 0.394735, 0.183009, 0.265272,
 0.253141, 0.264614,  0.24033, 0.241914} 

{0.154802, 0.397256, 0.180909, 0.267032,
 0.253204, 0.264848, 0.240172, 0.241775} 

{0.153464,  0.39448, 0.184546,  0.26751,
 0.252807, 0.266128,  0.23986, 0.241206} 

{0.157345, 0.391699, 0.182732, 0.268225,
 0.252875, 0.266156, 0.240251, 0.240718} 

{0.157402,  0.39104, 0.183805, 0.267753,
 0.253114, 0.266283, 0.239615, 0.240987} 

{0.156232, 0.391524, 0.183672, 0.268573,
 0.252088, 0.266954, 0.239722, 0.241237} 

{0.155465, 0.391642, 0.184828, 0.268066,
  0.25249, 0.266364, 0.240018, 0.241128} 

{0.155103, 0.391517, 0.184385, 0.268996,
 0.252395, 0.265697, 0.240243, 0.241665} 

{ 0.15294,  0.39453, 0.183239, 0.269291,
 0.252767, 0.264332, 0.240905, 0.241997} 

{ 0.15264, 0.394377,  0.18369, 0.269293,
  0.25305, 0.263988, 0.240794, 0.242169} 

{ 0.15227, 0.393687, 0.184736, 0.269307,
  0.25296, 0.264417, 0.240346, 0.242277} 

{0.152402, 0.393834, 0.185142, 0.268621,
 0.252328, 0.264955, 0.240621, 0.242096} 

{0.152882, 0.393509, 0.184481, 0.269127,
 0.252798, 0.264561, 0.240812, 0.241828} 

{0.151297, 0.396952, 0.182545, 0.269206,
 0.252727, 0.264419, 0.240556, 0.242298} 

{0.149541,  0.40044, 0.180184, 0.269834,
   0.2527, 0.264046,  0.24075, 0.242504} 

{0.149803, 0.399937, 0.179443, 0.270817,
 0.252954, 0.264319, 0.240292, 0.242435} 

{0.149263,  0.40051, 0.179305, 0.270921,
 0.252901, 0.263837, 0.241025, 0.242237} 

{0.149175, 0.402107, 0.179301, 0.269416,
 0.250978, 0.264316, 0.241453, 0.243254} 

{0.149331, 0.401321, 0.178604, 0.270745,
 0.251079, 0.263182, 0.242096, 0.243643} 

{0.149213, 0.401345, 0.179393, 0.270048,
 0.251436, 0.262048,  0.24161, 0.244906} 

{0.149179, 0.402255, 0.179099, 0.269467,
 0.251736, 0.261358, 0.241803, 0.245103} 

{0.147083, 0.406557, 0.175394, 0.270966,
 0.251827,  0.26161, 0.241308, 0.245255} 

{0.144764, 0.407348, 0.176988,   0.2709,
 0.253249, 0.261041,  0.24099, 0.244719} 

{0.145193, 0.408764,  0.17704, 0.269002,
 0.253658,  0.26003, 0.241245, 0.245067} 

{0.145213, 0.409547, 0.177259, 0.267981,
 0.254301, 0.259064, 0.241437, 0.245198} 

{0.145131, 0.410291, 0.176234, 0.268344,
 0.252551,   0.2623, 0.240858,  0.24429} 

{0.145306, 0.410412, 0.175948, 0.268334,
 0.251948, 0.262585, 0.240757, 0.244711} 

{0.145502, 0.409682, 0.176007, 0.268809,
 0.252185, 0.262422, 0.240396, 0.244997} 

{0.144923, 0.409191,  0.17557, 0.270317,
 0.252637,  0.26256, 0.240464, 0.244339} 

{0.148149, 0.407721, 0.175062, 0.269067,
 0.252638, 0.263542, 0.240554, 0.243266} 

{0.148187, 0.408489, 0.174316, 0.269008,
 0.253487, 0.263224, 0.240418, 0.242871} 

{0.147513,  0.40835, 0.174834, 0.269303,
 0.252652, 0.263359, 0.241648, 0.242341} 

{0.147733, 0.409084, 0.175857, 0.267326,
 0.252174, 0.264318, 0.240289, 0.243219} 

{0.147562, 0.408559, 0.174008, 0.269871,
 0.251705, 0.264422, 0.240328, 0.243546} 

{0.148121, 0.410157, 0.172128, 0.269594,
 0.250498, 0.263487, 0.241054,  0.24496} 

{0.148759, 0.410147, 0.170373, 0.270721,
 0.250784,   0.2636, 0.240943, 0.244673} 

{0.149343, 0.410126, 0.169915, 0.270616,
 0.250582, 0.264222,  0.24044, 0.244756} 

{ 0.14622, 0.411578, 0.170721, 0.271481,
 0.250372, 0.264143, 0.240534, 0.244951} 

{0.146636, 0.411259, 0.170998, 0.271106,
 0.250611, 0.264182,   0.2404, 0.244806} 

{0.144996, 0.413036, 0.170642, 0.271326,
 0.250756, 0.264377, 0.240203, 0.244665} 

{0.143487, 0.410995, 0.172203, 0.273315,
  0.25018,  0.26373, 0.242116, 0.243974} 

{0.141874, 0.410983, 0.172725, 0.274418,
 0.249824, 0.264093, 0.242026, 0.244058} 

{0.141507, 0.411546,  0.17204, 0.274907,
   0.2489,  0.26426, 0.241721, 0.245118} 

{0.143626, 0.409953, 0.172325, 0.274096,
 0.248929, 0.263961, 0.241757, 0.245353} 

{ 0.14451, 0.410687, 0.172397, 0.272406,
 0.250228, 0.263332, 0.241438, 0.245002} 

{0.143862, 0.410819, 0.172491, 0.272828,
 0.249936, 0.263682, 0.241188, 0.245194} 

{ 0.14332, 0.411561, 0.172838,  0.27228,
 0.249106, 0.263836, 0.240072, 0.246986} 

{0.144049,  0.41074, 0.173962, 0.271248,
  0.25013, 0.263778, 0.239743, 0.246349} 

{0.143723, 0.410895,  0.17455, 0.270832,
 0.250281, 0.263745, 0.239585, 0.246388} 

{0.145713, 0.411007, 0.173766, 0.269513,
 0.250218, 0.263771, 0.239388, 0.246623} 

{0.147146, 0.408208, 0.175114, 0.269532,
 0.250358, 0.263708, 0.239055, 0.246879} 

{0.144413, 0.409728, 0.178965, 0.266894,
 0.250401, 0.263356, 0.238693, 0.247549} 

{0.143953, 0.411195, 0.178015, 0.266838,
 0.250385, 0.263281,  0.23829, 0.248044} 

{0.143438, 0.412079,  0.17881, 0.265674,
 0.249834, 0.264738, 0.238078, 0.247351} 

{ 0.14313, 0.412459, 0.179898, 0.264513,
 0.249847, 0.265205, 0.237844, 0.247104} 

{0.143616, 0.412368, 0.179682, 0.264335,
 0.249259, 0.264946, 0.237691, 0.248105} 

{0.143361, 0.410511, 0.180741, 0.265386,
 0.248337, 0.265116, 0.238485, 0.248062} 

{0.140753, 0.411054, 0.182629, 0.265564,
  0.24865, 0.266383, 0.238532, 0.246436} 

{0.141723, 0.413077, 0.177113, 0.268087,
 0.248923, 0.266413, 0.236909, 0.247755} 

{0.141278, 0.412714, 0.176399, 0.269608,
  0.24878, 0.265586, 0.236756, 0.248878} 

{0.139204, 0.412932, 0.174557, 0.273307,
 0.248497, 0.265587, 0.236088, 0.249829} 

{0.139171, 0.415401, 0.172132, 0.273297,
 0.247508, 0.265834, 0.236833, 0.249825} 

{0.137335, 0.410416, 0.174186, 0.278064,
 0.247439, 0.265889, 0.236409, 0.250263} 

{0.138078, 0.409269, 0.174112, 0.278541,
 0.247548, 0.265882, 0.235862, 0.250708} 

{0.137013, 0.411155, 0.171459, 0.280373,
 0.247644, 0.266249, 0.235612, 0.250496} 

{0.137672, 0.408182, 0.171189, 0.282958,
 0.247165, 0.266911, 0.235603, 0.250321} 

{0.137694, 0.408517, 0.170179, 0.283609,
 0.247103, 0.266257, 0.235304, 0.251336} 

{0.140375, 0.406606, 0.167746, 0.285274,
 0.247205, 0.265795, 0.235635, 0.251364} 

{0.140824, 0.407023, 0.168101, 0.284051,
 0.247104, 0.266253, 0.235843, 0.250799} 

{0.141048, 0.407246, 0.167208, 0.284497,
 0.246779, 0.265341, 0.236766, 0.251114} 

{0.142093, 0.406753, 0.167245, 0.283908,
 0.246735, 0.264172, 0.237498, 0.251595} 

{0.144132, 0.407443, 0.167432, 0.280993,
 0.247229, 0.264083, 0.236711, 0.251978} 

{0.144622, 0.408663, 0.165571, 0.281144,
 0.247558, 0.262992,  0.23709,  0.25236} 

{0.145533, 0.409239, 0.164346, 0.280882,
 0.247676, 0.262647, 0.237002, 0.252675} 

{0.144043, 0.409327, 0.166626, 0.280004,
 0.247898, 0.262126, 0.237134, 0.252842} 

{0.145779, 0.408935, 0.166652, 0.278634,
 0.248201, 0.261594,  0.23745, 0.252755} 

{0.145463, 0.406252, 0.163405,  0.28488,
 0.247669, 0.261699, 0.237658, 0.252974} 

{0.142798, 0.409342, 0.163572, 0.284287,
 0.247464, 0.262466, 0.237481, 0.252589} 

{0.145037, 0.411911, 0.167527, 0.275525,
 0.247622, 0.262619, 0.237332, 0.252427} 

{0.145184, 0.410425, 0.167979, 0.276412,
 0.247348, 0.262934, 0.237647, 0.252071} 

{0.145001, 0.408755, 0.167884,  0.27836,
 0.246821, 0.262162, 0.238377,  0.25264} 

{ 0.14454, 0.409386, 0.167271, 0.278803,
 0.246831, 0.261935, 0.238333, 0.252901} 

{0.143989, 0.411217, 0.166572, 0.278222,
 0.246904, 0.262062, 0.238917, 0.252118} 

{0.143594, 0.411155, 0.167246, 0.278004,
 0.246586, 0.262028, 0.239333, 0.252054} 

{0.144427, 0.413452, 0.165122, 0.276999,
 0.246353,  0.26243, 0.238979, 0.252238} 

{0.144477, 0.414674, 0.164818, 0.276031,
 0.246521, 0.262318, 0.239121,  0.25204} 

{0.144623, 0.415416, 0.164025, 0.275936,
 0.245097, 0.263383, 0.239506, 0.252014} 

{0.145878,  0.41651, 0.161838, 0.275774,
 0.243969, 0.263737, 0.240269, 0.252025} 

{0.145634, 0.415388, 0.161574, 0.277403,
  0.24418, 0.264242, 0.239397, 0.252182} 

{0.145051, 0.414695, 0.161944,  0.27831,
 0.242884, 0.264532, 0.240446, 0.252137} 

{0.146184, 0.412997, 0.162512, 0.278308,
 0.241896, 0.264637, 0.240863, 0.252604} 

{0.146512, 0.412979, 0.162274, 0.278236,
 0.241484, 0.263931, 0.240534, 0.254051} 

{ 0.14689,  0.41389, 0.161577, 0.277642,
 0.241398, 0.263858, 0.240628, 0.254116} 

{0.146266, 0.412287, 0.163289, 0.278158,
 0.240919, 0.264578, 0.240532, 0.253971} 

{0.147948,  0.41164, 0.162816, 0.277597,
 0.240716,   0.2641, 0.240979, 0.254205} 

{0.148163, 0.411792, 0.162511, 0.277533,
 0.240809, 0.264702, 0.240499,  0.25399} 

{0.148352, 0.413015, 0.162335, 0.276298,
 0.241087, 0.264645, 0.239359, 0.254909} 

{0.144196, 0.414452, 0.164241, 0.277111,
 0.240864, 0.264911, 0.239497, 0.254729} 

{0.145722, 0.413628, 0.165117, 0.275533,
 0.241051, 0.265377, 0.239999, 0.253572} 

{0.146072,  0.41317, 0.162785, 0.277973,
   0.2404, 0.265833, 0.239981, 0.253787} 

{0.146104, 0.413168, 0.163218,  0.27751,
 0.240659, 0.265891, 0.239257, 0.254193} 

{0.145173, 0.412949, 0.162214, 0.279664,
 0.240821, 0.266743, 0.239248, 0.253189} 

{ 0.14906, 0.411178, 0.161589, 0.278173,
 0.239841, 0.267499, 0.239563, 0.253098} 

{0.149656, 0.409157, 0.162477,  0.27871,
 0.239644,  0.26778, 0.239503, 0.253073} 

{0.147426, 0.411805, 0.161788,  0.27898,
 0.240944, 0.267969, 0.239081, 0.252006} 

{0.147772, 0.412025, 0.161592, 0.278611,
 0.240394, 0.268685, 0.238693, 0.252229} 

{0.146709, 0.412927, 0.161447, 0.278918,
 0.239921, 0.268364, 0.239888, 0.251826} 

{0.145316, 0.413811,  0.16326, 0.277613,
 0.239882, 0.268602, 0.239898, 0.251617} 

{ 0.14647, 0.410874, 0.164124, 0.278532,
 0.239592,  0.26846, 0.240207, 0.251741} 

{0.146508, 0.412965, 0.162499, 0.278028,
 0.239866,  0.26852, 0.239246, 0.252367} 

{0.147428, 0.413504, 0.162854, 0.276214,
 0.238971, 0.267791, 0.239539, 0.253699} 

{0.148985, 0.411869, 0.162495, 0.276651,
 0.239062, 0.268029, 0.239724, 0.253185} 

{0.149026, 0.411889, 0.161854, 0.277231,
  0.23848, 0.267998, 0.239545, 0.253977} 

{0.147404, 0.407601, 0.161281, 0.283713,
 0.238444, 0.268123, 0.239795, 0.253639} 

{0.147393,  0.40717, 0.162952, 0.282485,
 0.238434, 0.267861, 0.239927, 0.253779} 

{ 0.14726, 0.407799, 0.163696, 0.281245,
 0.238083,  0.26786, 0.240161, 0.253896} 

{0.141753, 0.410271, 0.165839, 0.282137,
 0.238044,  0.26744, 0.240846,  0.25367} 

{0.139827, 0.411122, 0.167299, 0.281753,
 0.238335, 0.268137, 0.240563, 0.252965} 

{0.140641,  0.41184, 0.164767, 0.282751,
 0.238257, 0.267951,  0.24062, 0.253172} 

{ 0.14088, 0.412552, 0.162263, 0.284305,
 0.238627,  0.26777, 0.240376, 0.253227} 

{0.139077,  0.41149, 0.164015, 0.285417,
 0.238696, 0.267846, 0.240293, 0.253165} 

{0.139295, 0.411476,  0.16555, 0.283679,
 0.238572, 0.267578,  0.24045,   0.2534} 

{0.139382, 0.411014, 0.165207, 0.284397,
 0.238265, 0.267137,  0.24175, 0.252849} 

{0.141138,  0.41201, 0.164508, 0.282344,
 0.237844, 0.265504, 0.241663,  0.25499} 

{0.141508, 0.411388, 0.164306, 0.282798,
   0.2379, 0.265348, 0.241968, 0.254785} 

{0.140777,  0.41095, 0.164962, 0.283312,
 0.238305, 0.265168, 0.241794, 0.254734} 

{0.141804, 0.412893, 0.166705, 0.278598,
 0.237692, 0.265237, 0.241585, 0.255486} 

{0.140824, 0.407983, 0.164818, 0.286376,
 0.237884, 0.264598, 0.242123, 0.255394} 

{0.140143, 0.407228, 0.167093, 0.285536,
 0.238251, 0.264588, 0.242004, 0.255157} 

{0.139235, 0.405391, 0.171174,   0.2842,
 0.238202, 0.264666, 0.242369, 0.254762} 

{0.139407, 0.404504, 0.172561, 0.283529,
 0.237667, 0.265795, 0.241941, 0.254597} 

{0.139005, 0.404986, 0.172744, 0.283264,
 0.237332,  0.26502, 0.241868,  0.25578} 

{0.139516, 0.405934, 0.170527, 0.284023,
 0.236944, 0.266599, 0.241421, 0.255036} 

{0.138443, 0.405602, 0.170685,  0.28527,
 0.238136, 0.266146, 0.241012, 0.254706} 

{0.139964, 0.408359, 0.170686,  0.28099,
 0.237918, 0.265957, 0.241584, 0.254541} 

{0.142137, 0.406296, 0.171556, 0.280011,
 0.238354, 0.265784, 0.241909, 0.253953} 

{0.141667, 0.405159, 0.173894,  0.27928,
 0.237446, 0.266925, 0.242146, 0.253483} 

{0.142039, 0.403762, 0.173507, 0.280692,
 0.236984, 0.266968, 0.242443, 0.253604} 

{ 0.14374, 0.403884,  0.17314, 0.279236,
  0.23677, 0.266182, 0.241891, 0.255157} 

{ 0.14374, 0.403548, 0.173385, 0.279326,
 0.236065, 0.265727, 0.241594, 0.256613} 

{0.143886, 0.404258, 0.172883, 0.278972,
 0.236458, 0.265733, 0.241664, 0.256144} 

