jus : 2232 documents
 0.056324,  0.02479, 0.397655, 0.521231,
  0.38829, 0.088869, 0.194507, 0.328333,
  0.41481, 0.102355, 0.275314, 0.207521,
 0.478817, 0.125641, 0.161713,  0.23383,
 0.078466, 0.275668, 0.532269, 0.113597,
     0.04, 0.566163, 0.305892, 0.087945,
 0.026038, 0.454155, 0.480389, 0.039417,
  0.01796, 0.246015, 0.719594, 0.016432,
 0.090969, 0.590487, 0.139359, 0.179184,
 0.017708, 0.700272, 0.109299, 0.172721} 


1 116.03379509582557
{0.295093,  0.04003, 0.236658, 0.428219,
 0.109665, 0.036522, 0.262478, 0.591335,
 0.411784, 0.082519, 0.161106, 0.344591,
 0.354889,  0.10246, 0.255078, 0.287574,
 0.328383, 0.073399, 0.247785, 0.350433,
 0.266509, 0.157359, 0.311129, 0.265003,
 0.284356, 0.125661, 0.264397, 0.325587,
 0.257211, 0.278589, 0.153642, 0.310558,
 0.129248, 0.177679, 0.293133,  0.39994,
   0.1009, 0.406472, 0.254869,  0.23776,
  0.28962,  0.35001, 0.246263, 0.114107,
 0.498017, 0.235001, 0.233596, 0.033386,
 0.347419, 0.253175,  0.38684, 0.012566}
{ 0.01711, 0.002985, 0.222427, 0.757478,
 0.033086, 0.002925, 0.227191, 0.736798,
  0.20863, 0.005327, 0.464395, 0.321647,
 0.234671, 0.012195, 0.367713, 0.385421,
 0.385614, 0.092712, 0.228862, 0.292813,
  0.47888, 0.111515, 0.217907, 0.191698,
 0.466072,  0.12706,  0.17728, 0.229589,
 0.099859, 0.273043, 0.493105, 0.133993,
 0.010004, 0.256455,  0.64595, 0.087591,
 0.025337, 0.447677, 0.461677, 0.065309,
 0.054985, 0.692039, 0.193383, 0.059593,
 0.094693, 0.399561, 0.453438, 0.052307,
 0.037088, 0.454363, 0.491053, 0.017496} 


1 129.17681331030812
{0.052878, 0.012465, 0.323844, 0.610814,
 0.145303, 0.027824, 0.057192, 0.769681,
 0.407852, 0.083031, 0.160162, 0.348955,
 0.353909, 0.097269, 0.256131, 0.292691,
 0.324935, 0.078176, 0.247351, 0.349538,
 0.266735, 0.165681, 0.287068, 0.280516,
  0.28745,  0.12441, 0.266391, 0.321749,
 0.253106, 0.254921, 0.210117, 0.281856,
  0.12553, 0.178159, 0.294226, 0.402085,
 0.105439, 0.523218, 0.235628, 0.135716,
 0.274117,  0.38089, 0.240174, 0.104818,
 0.693654, 0.148649, 0.143047, 0.014651,
 0.698223, 0.068394, 0.220492, 0.012892}
{0.058589, 0.001035, 0.012793, 0.927583,
 0.227182, 0.014264,  0.09685, 0.661704,
 0.448741, 0.029476, 0.121374, 0.400409,
  0.55618, 0.018797, 0.361358, 0.063665,
 0.361669,  0.13159, 0.198594, 0.308147,
 0.423723, 0.092998, 0.279361, 0.203917,
 0.470227, 0.142305, 0.170303, 0.217166,
 0.059816, 0.302147, 0.491931, 0.146106,
 0.009614, 0.490012, 0.324879, 0.175495,
 0.109009, 0.265457,  0.46385, 0.161683,
 0.046043, 0.277354, 0.473425, 0.203178,
 0.043662, 0.677781, 0.248492, 0.030065,
 0.064482, 0.840723,  0.08911, 0.005685} 


1 147.21163243520354
{0.186188, 0.009906, 0.127737, 0.676168,
 0.195043, 0.013701,  0.37092, 0.420335,
 0.412049, 0.083414, 0.159121, 0.345416,
 0.358578, 0.095628,  0.25767, 0.288123,
 0.328033, 0.085598, 0.246307, 0.340061,
 0.270062, 0.172457, 0.297813, 0.259669,
  0.28635, 0.137195, 0.257899, 0.318556,
  0.25768, 0.264004, 0.208934, 0.269382,
 0.126505, 0.178002, 0.293871, 0.401622,
 0.090309, 0.334272, 0.319242, 0.256177,
 0.260789, 0.376004, 0.260149, 0.103058,
 0.717758, 0.130184, 0.131312, 0.020746,
 0.742435, 0.091144, 0.115057, 0.051364}
{0.100188, 0.020068, 0.116075, 0.763668,
 0.145736, 0.059493, 0.173853, 0.620918,
 0.183546, 0.042176, 0.698855, 0.075423,
 0.587886,  0.17395, 0.109492, 0.128672,
 0.428204, 0.106471, 0.167016, 0.298309,
 0.421955, 0.111802,   0.1809, 0.285343,
 0.488498, 0.124352, 0.176719, 0.210431,
 0.079538, 0.304563, 0.457452, 0.158447,
 0.026198, 0.098585, 0.729322, 0.145895,
  0.00458, 0.240549, 0.726317, 0.028554,
 0.005338, 0.241407, 0.697457, 0.055799,
 0.022356,  0.42898, 0.536577, 0.012088,
 0.140032, 0.496516,  0.25491, 0.108541} 


1 119.68735681662064
{0.072167, 0.005179, 0.203315,  0.71934,
 0.037521, 0.017877, 0.078305, 0.866297,
 0.411546,  0.08193, 0.161832, 0.344692,
 0.360365, 0.094625, 0.256213, 0.288797,
 0.295705, 0.080498, 0.232317,  0.39148,
 0.283587, 0.163044, 0.297603, 0.255766,
 0.298111, 0.137793, 0.245897, 0.318199,
 0.286214, 0.195076, 0.229489, 0.289221,
  0.12809, 0.175776, 0.294391, 0.401743,
  0.08042, 0.326956, 0.224446, 0.368178,
 0.233283, 0.372446, 0.292196, 0.102076,
 0.698199, 0.117699, 0.158549, 0.025553,
 0.886837, 0.045651, 0.063445, 0.004066}
{0.183592, 0.283845, 0.294171, 0.238393,
 0.068709, 0.304572, 0.563467, 0.063252,
 0.399153, 0.294223, 0.181094,  0.12553,
 0.282496, 0.078481, 0.092281, 0.546741,
 0.380718, 0.070764, 0.162278,  0.38624,
  0.46624,   0.0405, 0.228075, 0.265185,
 0.478153, 0.123632, 0.183527, 0.214688,
 0.079108, 0.283131, 0.456506, 0.181254,
 0.012131, 0.046619, 0.919566, 0.021684,
 0.014987, 0.022187,  0.91964, 0.043187,
 0.067865, 0.227471, 0.620619, 0.084044,
 0.291702, 0.237021, 0.422044, 0.049233,
 0.110104, 0.592489, 0.145946,  0.15146} 


1 125.18755307484463
{0.120126,  0.00255, 0.189162, 0.688161,
 0.765933, 0.006199, 0.039461, 0.188407,
 0.412059, 0.082429,  0.16128, 0.344232,
 0.365482, 0.091398, 0.248374, 0.294747,
 0.304758, 0.080108, 0.248148, 0.366986,
 0.298149, 0.170915,  0.27046, 0.260475,
 0.292032, 0.140775, 0.249618, 0.317575,
 0.283724, 0.243098, 0.247169, 0.226009,
 0.128953, 0.177274, 0.297228, 0.396546,
 0.424608, 0.233575, 0.278254, 0.063563,
 0.251948, 0.311715, 0.325991, 0.110346,
 0.545894, 0.367858, 0.072995, 0.013253,
 0.314061,  0.64797, 0.018211, 0.019758}
{0.006779, 0.078953, 0.855072, 0.059196,
  0.21072, 0.252271, 0.477161, 0.059848,
 0.080761, 0.803882, 0.051878, 0.063479,
 0.108365,  0.65644, 0.028489, 0.206706,
 0.292585, 0.111153, 0.178015, 0.418247,
  0.52112,  0.04432, 0.168848, 0.265712,
 0.486335, 0.111088,  0.17957, 0.223006,
 0.073572, 0.278985, 0.483524, 0.163919,
 0.044818, 0.109118, 0.754405, 0.091659,
 0.125197, 0.465158, 0.353429, 0.056216,
 0.215157,  0.20799, 0.569743, 0.007111,
 0.100047, 0.326043, 0.469644, 0.104267,
 0.092745, 0.556563, 0.214554, 0.136137} 


1 139.63528544820167
{0.131609, 0.017895, 0.308996, 0.541499,
 0.119586, 0.028877, 0.194438, 0.657099,
 0.406892, 0.083084, 0.162236, 0.347788,
 0.363608, 0.094915, 0.249725, 0.291751,
 0.311988, 0.088992, 0.217868, 0.381152,
 0.304283, 0.159979,  0.27606, 0.259678,
 0.294346, 0.136972,  0.25015, 0.318532,
 0.294694, 0.253429, 0.219929, 0.231948,
 0.128634, 0.175701, 0.297297, 0.398368,
 0.230246,  0.38094, 0.299798, 0.089016,
 0.257045, 0.298336, 0.369298, 0.075321,
 0.414054, 0.403225, 0.112854, 0.069867,
 0.521666, 0.412447, 0.047908, 0.017978}
{0.548161, 0.212772,  0.13474, 0.104326,
 0.355679, 0.335598,  0.17203, 0.136693,
 0.069069, 0.703535, 0.102918, 0.124478,
 0.440793, 0.200439, 0.022341, 0.336427,
 0.377402, 0.097098, 0.180398, 0.345102,
 0.520703, 0.052827, 0.173061, 0.253409,
 0.490206,  0.11053, 0.167294,  0.23197,
 0.071979, 0.289733, 0.466267, 0.172021,
 0.080297, 0.402058, 0.455181, 0.062465,
   0.1385, 0.241328, 0.581806, 0.038366,
 0.073164, 0.203949, 0.684534, 0.038353,
  0.26345, 0.402544,   0.1082, 0.225806,
 0.553075,  0.11198, 0.109162, 0.225783} 


1 102.50474878796622
{0.140923, 0.012747, 0.269615, 0.576715,
 0.216215, 0.115435, 0.364239, 0.304111,
 0.408891, 0.083259, 0.162123, 0.345726,
 0.361383, 0.097761, 0.250082, 0.290774,
 0.318548, 0.088079, 0.207485, 0.385889,
 0.304557, 0.150111, 0.280886, 0.264446,
 0.301051, 0.138264, 0.251611, 0.309074,
 0.285178, 0.278042, 0.211142, 0.225637,
 0.123203, 0.178098, 0.300501, 0.398199,
 0.151122, 0.199934, 0.359079, 0.289866,
 0.222986, 0.262662,  0.41186, 0.102492,
  0.44731, 0.452893, 0.091934, 0.007864,
 0.208332,  0.72203, 0.060393, 0.009246}
{0.164677, 0.426661, 0.057225, 0.351437,
 0.330979, 0.315394, 0.080801, 0.272826,
 0.416583, 0.336162, 0.067824,  0.17943,
 0.266741, 0.459603, 0.048427,  0.22523,
 0.398293, 0.088043, 0.167854, 0.345809,
 0.518826, 0.051409, 0.157148, 0.272616,
 0.485504,    0.106, 0.170251, 0.238245,
 0.099427, 0.238688, 0.482519, 0.179366,
  0.05882, 0.076233, 0.814291, 0.050655,
 0.186523, 0.163939, 0.577551, 0.071987,
 0.635421, 0.143041, 0.175464, 0.046074,
 0.629659, 0.163705, 0.131268, 0.075368,
 0.656629, 0.226778, 0.070382,  0.04621} 


1 110.95476143100888
{0.186243,  0.03762,  0.17592, 0.600217,
 0.094829, 0.056002, 0.244367, 0.604803,
 0.408211, 0.083075, 0.164133, 0.344581,
 0.363165, 0.098446, 0.250897, 0.287492,
 0.326122, 0.088991, 0.193205, 0.391682,
 0.255203, 0.153583, 0.293406, 0.297807,
 0.291239, 0.149918, 0.262009, 0.296834,
 0.232368, 0.301456, 0.221593, 0.244583,
 0.123068, 0.178238, 0.300527, 0.398166,
 0.206154, 0.281609, 0.353452, 0.158785,
 0.259506, 0.209142, 0.354294, 0.177057,
 0.550537, 0.205939, 0.215656, 0.027869,
  0.14214, 0.796292, 0.035924, 0.025644}
{0.580532, 0.198007,  0.15145, 0.070011,
 0.350539, 0.496564, 0.021005, 0.131892,
 0.368836, 0.193705, 0.039448, 0.398012,
  0.43535, 0.227197, 0.180494, 0.156959,
 0.409282, 0.066307, 0.137834, 0.386577,
 0.599436, 0.035664, 0.115285, 0.249616,
 0.513172, 0.101446, 0.149519, 0.235863,
  0.09322, 0.197785, 0.451409, 0.257586,
 0.263307, 0.240323, 0.338952, 0.157418,
 0.688077, 0.129985, 0.103233, 0.078705,
 0.462355, 0.157535, 0.316359, 0.063752,
 0.397969, 0.301174, 0.177563, 0.123294,
 0.167544, 0.517936, 0.250456, 0.064065} 


1 97.16383033620126
{0.250116, 0.103221, 0.279458, 0.367205,
 0.284971, 0.022154, 0.291199, 0.401675,
 0.407342, 0.083505, 0.163396, 0.345757,
 0.363524,  0.09661, 0.250148, 0.289718,
 0.320263, 0.085969, 0.192597, 0.401171,
 0.255041, 0.148258, 0.303658, 0.293043,
  0.29483, 0.150493, 0.262939, 0.291738,
 0.218255, 0.292804, 0.227843, 0.261098,
 0.123113, 0.179138, 0.300193, 0.397556,
 0.174832, 0.144204, 0.306776, 0.374188,
 0.389001, 0.180732, 0.305548, 0.124719,
 0.439817, 0.193143, 0.256316, 0.110724,
 0.071658, 0.336274, 0.387195, 0.204873}
{0.081937, 0.774688, 0.081983, 0.061392,
 0.344613,  0.42011,  0.05546, 0.179817,
 0.261242, 0.562045, 0.098635, 0.078077,
 0.168523, 0.335295, 0.268762,  0.22742,
 0.460859, 0.071175, 0.097884, 0.370081,
 0.606604, 0.031359, 0.140864, 0.221174,
 0.518464, 0.098149,   0.1457, 0.237687,
 0.090794,  0.23276, 0.478498, 0.197947,
 0.213921, 0.172818, 0.415548, 0.197714,
 0.150616, 0.150033, 0.586284, 0.113067,
 0.149848, 0.110828, 0.716925,   0.0224,
 0.080993, 0.307357, 0.514029, 0.097621,
 0.024274, 0.743247, 0.218168, 0.014312} 


1 95.1744226815146
{0.205112, 0.048436,  0.24269, 0.503762,
 0.440688, 0.031238,  0.10978, 0.418294,
 0.409023, 0.084702, 0.161992, 0.344283,
  0.35838, 0.102562, 0.249644, 0.289415,
 0.286903, 0.090385, 0.207136, 0.415576,
 0.278968, 0.145553, 0.287753, 0.287726,
 0.287045, 0.157367, 0.256011, 0.299577,
 0.214094,  0.28699, 0.236543, 0.262372,
  0.12148, 0.180056, 0.300336, 0.398127,
 0.206589, 0.306696, 0.242802, 0.243913,
 0.344838, 0.162554, 0.344354, 0.148254,
 0.331477, 0.418128, 0.191533, 0.058862,
 0.149657, 0.598108, 0.061791, 0.190445}
{0.324806, 0.266439, 0.053703, 0.355052,
 0.121483, 0.297792,  0.15299, 0.427735,
 0.065221, 0.244962, 0.176126, 0.513691,
 0.141563, 0.044736, 0.252398, 0.561303,
 0.463978, 0.061659, 0.129368, 0.344994,
 0.574501, 0.040717, 0.163307, 0.221475,
 0.542599, 0.094798, 0.134391, 0.228212,
 0.133906, 0.206571, 0.458347, 0.201175,
 0.132792, 0.201409, 0.522385, 0.143414,
 0.179056, 0.226897, 0.539351, 0.054695,
 0.094047, 0.458089, 0.381088, 0.066776,
  0.01138, 0.719399, 0.228292, 0.040929,
 0.053268, 0.476919,  0.43075, 0.039063} 


1 90.70273322590234
{0.189414, 0.055291, 0.252056, 0.503239,
 0.512541,  0.07295, 0.173659,  0.24085,
  0.40695, 0.082726, 0.161397, 0.348927,
 0.361068, 0.096304, 0.256293, 0.286335,
 0.294213, 0.077057, 0.214392, 0.414338,
 0.291147, 0.146657, 0.279305,  0.28289,
 0.280062, 0.157367, 0.256752, 0.305819,
 0.171064, 0.266599, 0.274887, 0.287449,
  0.12149, 0.178524, 0.301679, 0.398307,
 0.115549, 0.067022, 0.468995, 0.348433,
 0.314768, 0.152845, 0.380229, 0.152157,
 0.184973, 0.553326, 0.079511,  0.18219,
 0.028248, 0.828204, 0.026704, 0.116844}
{0.050857,  0.82222, 0.027069, 0.099854,
 0.106544, 0.730242, 0.052038, 0.111176,
 0.121242, 0.204133, 0.094436, 0.580189,
 0.071705, 0.202734, 0.190707, 0.534854,
 0.475979, 0.060634, 0.173613, 0.289774,
 0.482357, 0.096437, 0.180179, 0.241027,
  0.54033, 0.095502, 0.132628,  0.23154,
 0.138575, 0.189497, 0.447319, 0.224609,
 0.054489, 0.114481, 0.711398, 0.119632,
  0.10213, 0.112155, 0.729883, 0.055832,
  0.08689,  0.65671, 0.143202, 0.113199,
 0.223093, 0.454358, 0.288099, 0.034449,
 0.057509, 0.825576, 0.077618, 0.039298} 


1 89.22581676661508
{0.319301, 0.064155, 0.238823,  0.37772,
 0.322061, 0.062953, 0.359481, 0.255505,
 0.407039,  0.08215, 0.161006, 0.349804,
   0.3593, 0.097477, 0.256111, 0.287112,
 0.287219, 0.082527,  0.21553, 0.414725,
 0.312256, 0.174798, 0.254832, 0.258114,
 0.279698, 0.172877,  0.24897, 0.298455,
 0.142469, 0.247649, 0.286857, 0.323025,
 0.120353, 0.178498, 0.301877, 0.399272,
 0.145404, 0.125073, 0.599604, 0.129919,
 0.319214,  0.14753, 0.362281, 0.170976,
 0.168636,  0.63476, 0.063876, 0.132728,
 0.046182, 0.921431,  0.01403, 0.018358}
{0.075469, 0.803547, 0.049704, 0.071279,
 0.144376, 0.482727, 0.167169, 0.205728,
 0.062253,  0.04408, 0.732326, 0.161341,
  0.31707, 0.024833, 0.305647, 0.352451,
 0.543497, 0.053507, 0.124401, 0.278596,
 0.474239, 0.075901, 0.168245, 0.281615,
 0.534034, 0.085906, 0.151234, 0.228826,
 0.099754, 0.214699, 0.476537,  0.20901,
 0.117752, 0.340462, 0.317563, 0.224223,
 0.152811, 0.280605, 0.441456, 0.125128,
 0.294543, 0.453662, 0.211015,  0.04078,
 0.092152, 0.224107, 0.599627, 0.084114,
 0.080151, 0.337713, 0.561134, 0.021003} 


1 92.69817313722785
{0.333956, 0.097536, 0.218579, 0.349928,
 0.442194, 0.240226, 0.048842, 0.268738,
 0.406334, 0.082319, 0.160828, 0.350519,
 0.370842, 0.095324, 0.241745, 0.292088,
 0.281928,   0.0798, 0.214655, 0.423617,
 0.294846, 0.163382, 0.267216, 0.274556,
 0.283704,  0.17975,   0.2499, 0.286646,
 0.158022, 0.236212, 0.273321, 0.332446,
 0.116732,  0.17907, 0.303023, 0.401176,
 0.070546, 0.324129, 0.465763, 0.139562,
   0.2647, 0.226411, 0.295952, 0.212937,
  0.26792, 0.459407, 0.151876, 0.120797,
 0.077581, 0.798303, 0.068371, 0.055744}
{0.020827, 0.758582, 0.104936, 0.115654,
 0.029468, 0.152111,  0.38955, 0.428871,
 0.058026, 0.027008, 0.252856, 0.662109,
 0.173759, 0.053719, 0.273129, 0.499393,
 0.588665, 0.023529, 0.146442, 0.241363,
  0.50111, 0.054167, 0.193036, 0.251687,
 0.533741, 0.089117, 0.148674, 0.228469,
 0.111714, 0.166905, 0.465887, 0.255493,
 0.036343, 0.228997, 0.671736, 0.062924,
 0.081513, 0.142232, 0.763216, 0.013039,
 0.193283, 0.280595, 0.492366, 0.033756,
 0.102027, 0.463036, 0.425227, 0.009709,
  0.09154, 0.229522, 0.676123, 0.002815} 


1 111.18291210605906
{0.236927, 0.153969, 0.241689, 0.367415,
 0.311225, 0.146073, 0.147932,  0.39477,
 0.404951, 0.081841, 0.164256, 0.348953,
 0.369484, 0.098247, 0.241976, 0.290293,
 0.291459, 0.075416, 0.211347, 0.421778,
 0.270548,   0.1652, 0.260691, 0.303561,
 0.284993, 0.167261,  0.25049, 0.297257,
 0.153267, 0.238984, 0.286484, 0.321265,
 0.112466, 0.181778, 0.303168, 0.402588,
 0.067805, 0.217026, 0.228636, 0.486533,
 0.288806, 0.216091,  0.26987, 0.225233,
 0.145095, 0.491685, 0.172015, 0.191204,
 0.042053, 0.304131, 0.220406,  0.43341}
{0.055453, 0.632454,  0.11628, 0.195814,
 0.228839, 0.202677, 0.266784,   0.3017,
 0.290022, 0.121636, 0.431405, 0.156937,
 0.295353,  0.05884, 0.445682, 0.200125,
 0.529266, 0.047086,  0.12457, 0.299079,
 0.577483,  0.06528, 0.156891, 0.200346,
  0.52785, 0.088697, 0.154618, 0.228835,
  0.11334, 0.193438, 0.438619, 0.254604,
 0.054257, 0.053661, 0.882257, 0.009824,
 0.210691, 0.080744, 0.692604, 0.015961,
 0.162433, 0.179621, 0.647018, 0.010928,
 0.184809, 0.034966, 0.777066, 0.003158,
 0.250752, 0.023745, 0.680628, 0.044874} 


1 80.24610094835624
{0.277496, 0.131954, 0.190055, 0.400494,
 0.468212, 0.043204, 0.144792, 0.343791,
 0.404623, 0.082146,  0.16653, 0.346701,
 0.361365, 0.097417, 0.245136, 0.296082,
 0.294133, 0.077091, 0.211127, 0.417649,
 0.275764, 0.180554, 0.257347, 0.286335,
 0.276597, 0.165301, 0.264031, 0.294072,
 0.144122, 0.262548, 0.315356, 0.277974,
 0.112025, 0.180166, 0.305537, 0.402272,
 0.176142, 0.221202, 0.379002, 0.223654,
 0.295709, 0.232275,  0.28188, 0.190136,
  0.22944, 0.383776, 0.175056, 0.211728,
 0.477819, 0.258881, 0.139131,  0.12417}
{0.234272, 0.078497, 0.211672, 0.475559,
 0.405485, 0.121989, 0.320237, 0.152289,
 0.238972, 0.222691, 0.423488, 0.114849,
 0.689482, 0.148249, 0.058737, 0.103531,
 0.493495, 0.091041, 0.161772, 0.253692,
 0.541889, 0.146359, 0.155311, 0.156441,
 0.528141, 0.088612, 0.158436,  0.22481,
 0.146526, 0.149854, 0.413993, 0.289627,
 0.198088, 0.094563, 0.637896, 0.069453,
 0.364937, 0.168428, 0.386825,  0.07981,
 0.539306, 0.124713,  0.29985, 0.036132,
 0.271815, 0.196872, 0.470558, 0.060755,
  0.07069, 0.008631, 0.916144, 0.004536} 


1 49.428981923668374
{0.259159, 0.099271, 0.213459, 0.428112,
 0.287561, 0.076849, 0.437711, 0.197878,
 0.405687, 0.081784, 0.166425, 0.346104,
 0.364351, 0.096488, 0.241831,  0.29733,
  0.28787, 0.078067, 0.205882, 0.428181,
 0.264164, 0.175577, 0.265734, 0.294526,
 0.277841,  0.16542, 0.278825, 0.277914,
 0.155064, 0.278434,  0.31307, 0.253432,
 0.112806,  0.18045, 0.305874, 0.400871,
 0.144336, 0.328154, 0.335918, 0.191592,
 0.380349, 0.175955, 0.216937, 0.226759,
  0.21983, 0.318005, 0.158692, 0.303473,
 0.166104, 0.423974, 0.162162,  0.24776}
{ 0.18133, 0.083554, 0.603342, 0.131775,
 0.237708,  0.25015, 0.398211, 0.113931,
 0.380661,  0.26502, 0.161663, 0.192656,
 0.340508, 0.253782, 0.094673, 0.311037,
 0.449227, 0.102547, 0.154422, 0.293804,
 0.595733, 0.076758, 0.173634, 0.153875,
 0.520921, 0.100098, 0.156516, 0.222465,
 0.169747, 0.128645, 0.425596, 0.276012,
 0.176887, 0.242806, 0.425194, 0.155113,
 0.242993, 0.201914, 0.441759, 0.113335,
 0.586402, 0.145446, 0.115525, 0.152627,
 0.067702, 0.047445, 0.868898, 0.015955,
 0.162019, 0.015326, 0.812691, 0.009964} 


1 56.01596696880631
{0.266232, 0.080314, 0.151469, 0.501984,
 0.238769, 0.103719, 0.128439, 0.529074,
  0.40869,  0.08325, 0.162107, 0.345953,
 0.365868, 0.097364, 0.235849, 0.300918,
 0.297364, 0.087529, 0.208359, 0.406748,
 0.202085,  0.16671, 0.240778, 0.390427,
 0.278812, 0.157856, 0.286725, 0.276607,
 0.157777, 0.278859, 0.302139, 0.261225,
  0.11205, 0.181872, 0.306784, 0.399295,
  0.07831, 0.235229, 0.526197, 0.160264,
 0.388509, 0.136609, 0.287033, 0.187849,
 0.177481, 0.262007, 0.378654, 0.181857,
 0.060931, 0.397626,  0.26695, 0.274493}
{0.277944, 0.180331, 0.478634, 0.063091,
 0.484905, 0.227225, 0.223204, 0.064667,
 0.557578, 0.228234, 0.114362, 0.099826,
 0.322539, 0.051705, 0.500505, 0.125251,
 0.492755, 0.056669, 0.143626,  0.30695,
 0.611417, 0.068636, 0.125301, 0.194647,
 0.526339, 0.098764, 0.153277,  0.22162,
   0.1625, 0.118285, 0.514115,   0.2051,
 0.091344, 0.216795, 0.375093, 0.316767,
 0.441017, 0.089496, 0.221519, 0.247968,
 0.121876, 0.086442, 0.684875, 0.106807,
 0.146503, 0.083095, 0.730788, 0.039614,
 0.403916, 0.150246,  0.31306, 0.132779} 


1 51.007754931655896
{0.231585, 0.067582, 0.183111, 0.517722,
 0.448696, 0.104606, 0.246494, 0.200204,
 0.407981,  0.08267, 0.162061, 0.347288,
 0.368453, 0.090863, 0.237587, 0.303097,
 0.287434, 0.111303, 0.189622,  0.41164,
 0.202388, 0.144507, 0.265092, 0.388013,
 0.279384, 0.158901, 0.285867, 0.275849,
 0.152839, 0.313317, 0.303758, 0.230086,
 0.112464, 0.182873, 0.305642, 0.399021,
   0.1639, 0.272487, 0.209705, 0.353908,
 0.333449, 0.149353, 0.290322, 0.226876,
 0.212744, 0.294091, 0.315632, 0.177534,
 0.063216, 0.087847, 0.427604, 0.421332}
{0.722321, 0.084569,  0.12307,  0.07004,
 0.781719, 0.105963, 0.074361, 0.037956,
 0.578922, 0.114774, 0.248868, 0.057437,
 0.454447, 0.090233, 0.353737, 0.101582,
 0.492745, 0.084725, 0.153302, 0.269228,
 0.562506,  0.09508, 0.177581, 0.164833,
  0.52212, 0.098627, 0.148318, 0.230935,
 0.235593,   0.1538, 0.369524, 0.241083,
 0.375868, 0.093623, 0.231338, 0.299171,
 0.225358, 0.113005, 0.439904, 0.221734,
  0.28823, 0.138134, 0.459439, 0.114197,
 0.112045, 0.116063,  0.55932, 0.212573,
 0.107386, 0.145389, 0.704305,  0.04292} 


1 54.836536123555604
{ 0.26649, 0.116608, 0.217349, 0.399553,
 0.162334, 0.050262, 0.105681, 0.681722,
 0.407845, 0.082734, 0.161586, 0.347834,
 0.366655, 0.090744, 0.240672, 0.301929,
 0.280366, 0.123516, 0.193165, 0.402952,
 0.179848, 0.105999, 0.277127, 0.437026,
  0.27171, 0.162055,  0.28975, 0.276485,
 0.155782, 0.252251, 0.360799, 0.231169,
  0.11327, 0.180878, 0.306103, 0.399749,
 0.187048, 0.374093, 0.275876, 0.162983,
 0.373836, 0.140758, 0.309364, 0.176042,
 0.277508, 0.265269, 0.286556, 0.170667,
 0.112546, 0.329851, 0.303578, 0.254025}
{0.755178, 0.095061, 0.081859, 0.067903,
 0.841355, 0.039246, 0.071941, 0.047458,
 0.838807, 0.054948, 0.067948, 0.038297,
 0.805435, 0.036785, 0.041736, 0.116044,
 0.443324, 0.096024,  0.19424, 0.266411,
 0.530735,  0.10632,  0.21074, 0.152205,
 0.530837, 0.092382, 0.145898, 0.230883,
 0.320551, 0.170903, 0.213167, 0.295379,
 0.263962, 0.142471, 0.241383, 0.352184,
 0.420333, 0.110869, 0.303119, 0.165679,
 0.394883, 0.176372, 0.330796,  0.09795,
 0.295547, 0.078597, 0.507465, 0.118391,
 0.074389, 0.137706, 0.592943, 0.194962} 


1 42.310178437196775
{0.186117, 0.299544, 0.179561, 0.334778,
  0.28973, 0.288274, 0.141899, 0.280096,
 0.409314, 0.083525, 0.161029, 0.346132,
 0.372265, 0.091449, 0.239282, 0.297004,
 0.282217, 0.127845,  0.19063, 0.399308,
 0.182461, 0.094236, 0.355067, 0.368236,
 0.257765, 0.162504, 0.285281,  0.29445,
  0.15555, 0.246728, 0.356433, 0.241289,
 0.112952, 0.178038, 0.307978, 0.401032,
 0.120292,  0.33251, 0.321443, 0.225755,
 0.327992, 0.164709, 0.245749,  0.26155,
 0.131858, 0.261894, 0.479605, 0.126643,
 0.182222, 0.120983,  0.53915, 0.157645}
{0.799941, 0.050932, 0.123818, 0.025309,
 0.788368, 0.066977, 0.118463, 0.026192,
 0.829171, 0.037073, 0.058513, 0.075243,
 0.687952, 0.029521, 0.107842, 0.174685,
 0.563209, 0.085061, 0.134828, 0.216902,
 0.520437, 0.071853, 0.242329, 0.165382,
 0.530157, 0.090887, 0.147487, 0.231469,
 0.312863,  0.20308, 0.194599, 0.289457,
  0.43784, 0.212683,  0.27328, 0.076198,
 0.206265, 0.616734, 0.136019, 0.040982,
 0.357154, 0.227868,  0.29313, 0.121847,
 0.171922, 0.255115, 0.423191, 0.149773,
 0.207451, 0.096773, 0.593835, 0.101941} 


1 44.3571424454112
{0.237476,  0.21132, 0.304524,  0.24668,
 0.527522, 0.077284, 0.245818, 0.149376,
 0.410079, 0.082313,  0.16014, 0.347469,
  0.37017, 0.091829, 0.237571,  0.30043,
  0.28219, 0.132634, 0.182418, 0.402757,
 0.183776, 0.099321, 0.377469, 0.339434,
 0.251131, 0.159383, 0.280595, 0.308891,
 0.164166, 0.226047,  0.34818, 0.261607,
 0.113752, 0.178958, 0.306737, 0.400554,
  0.15131, 0.251349, 0.390995, 0.206345,
 0.349551, 0.200353, 0.262704, 0.187392,
 0.122505, 0.219083, 0.597168, 0.061244,
  0.03367, 0.234868, 0.626234, 0.105227}
{0.800131, 0.059955, 0.094133, 0.045781,
 0.564035,  0.03562,   0.2323, 0.168045,
 0.768356, 0.022772, 0.075557, 0.133315,
 0.809946,  0.02467,   0.0854, 0.079984,
 0.496154, 0.062255, 0.163059, 0.278532,
