42 documents , 1 concepts , 257 context features (14967) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 5, max_docs_per_slice 2000, start -335, end 200, times 27, dT 20, I 100


map[]

===============  per type  ===============
0.239028209622362   T=0,K=0:  14967 (0.068) ; 52680 (0.033) ; 24917 (0.026) ; 114651 (0.023) ; nlsj8790 (0.022) ; 67250 (0.021) ; 84250 (0.019) ; 62204 (0.018) ; 43842 (0.018) ; 37212 (0.017) ; 
0.15450177525920158   T=20,K=3:  31598 (0.031) ; 27847 (0.030) ; 49875 (0.022) ; 45321 (0.021) ; nlsj4677 (0.021) ; nlsj71743 (0.020) ; 75552 (0.018) ; 103701 (0.017) ; 18650 (0.016) ; 31236 (0.015) ; 
0.08230370641371232   T=21,K=3:  31598 (0.034) ; nlsj71743 (0.032) ; 27847 (0.032) ; 49875 (0.024) ; 31236 (0.020) ; 103701 (0.019) ; 12281 (0.016) ; 45321 (0.014) ; 84234 (0.014) ; 21187 (0.013) ; 
0.0772420598125526   T=22,K=3:  27847 (0.036) ; 31598 (0.022) ; 49875 (0.022) ; nlsj71743 (0.021) ; nlsj4677 (0.019) ; 75552 (0.019) ; 31236 (0.018) ; 45321 (0.017) ; 80306 (0.016) ; 18650 (0.014) ; 
0.03130802725202916   T=23,K=3:  27847 (0.035) ; 45321 (0.027) ; 12281 (0.022) ; 75552 (0.021) ; 31236 (0.019) ; 31598 (0.019) ; 80306 (0.018) ; nlsj71743 (0.017) ; 81325 (0.017) ; 49875 (0.017) ; 
0.026728175358230855   T=24,K=3:  12281 (0.033) ; 45321 (0.028) ; 49875 (0.028) ; 31236 (0.027) ; 27847 (0.024) ; 80306 (0.022) ; 75552 (0.021) ; 18650 (0.016) ; 22824 (0.016) ; 31598 (0.016) ; 
0.05638100277557345   T=25,K=3:  45321 (0.045) ; 31598 (0.028) ; 31236 (0.026) ; 27847 (0.024) ; 75552 (0.024) ; 49875 (0.023) ; 80306 (0.020) ; 103701 (0.019) ; 102841 (0.019) ; 12281 (0.017) ; 
0.1840174648260314   T=26,K=3:  102841 (0.030) ; 80306 (0.030) ; 31598 (0.028) ; 27847 (0.026) ; 45321 (0.026) ; 75552 (0.025) ; 31236 (0.022) ; 79763 (0.021) ; 49875 (0.021) ; 67299 (0.019) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=3:  45321 (0.023) ; nlsj4677 (0.020) ; nlsj61372 (0.018) ; 27847 (0.014) ; 49875 (0.013) ; 18650 (0.013) ; 73277 (0.013) ; 65552 (0.012) ; 107520 (0.012) ; 31598 (0.012) ; 

0.2428458242431969   T=0,K=4:  65552 (0.092) ; 37405 (0.058) ; 52093 (0.038) ; 46612 (0.034) ; 65362 (0.032) ; 42648 (0.030) ; 38466 (0.023) ; 39489 (0.021) ; 44667 (0.018) ; nlsj2729 (0.018) ; 
0.5596773980898955   T=1,K=4:  65552 (0.087) ; 65362 (0.047) ; 37405 (0.038) ; 46612 (0.035) ; 52093 (0.035) ; 42648 (0.026) ; nlsj2729 (0.024) ; 38466 (0.023) ; 39489 (0.015) ; nlsj7279 (0.013) ; 
0.7418501706598838   T=2,K=4:  65362 (0.056) ; 65552 (0.056) ; 37405 (0.030) ; nlsj2729 (0.026) ; 42648 (0.023) ; 52093 (0.022) ; 39489 (0.021) ; 46612 (0.020) ; 38466 (0.018) ; 91944 (0.013) ; 
0.5337838005520299   T=3,K=4:  65552 (0.056) ; 52093 (0.028) ; nlsj2729 (0.023) ; 37405 (0.023) ; 65362 (0.023) ; 44667 (0.018) ; 42648 (0.017) ; 39489 (0.016) ; 35364 (0.015) ; 91944 (0.014) ; 
0.5116165562536291   T=4,K=4:  65552 (0.054) ; nlsj2729 (0.033) ; 38732 (0.024) ; 44667 (0.023) ; 103701 (0.023) ; 65362 (0.021) ; 15842 (0.017) ; 52093 (0.016) ; 6325 (0.016) ; 27148 (0.015) ; 
0.5624966670109244   T=5,K=4:  65552 (0.058) ; 38732 (0.046) ; 44667 (0.035) ; 6325 (0.025) ; nlsj2729 (0.025) ; 27148 (0.025) ; 103701 (0.022) ; nlsj7279 (0.017) ; 65362 (0.017) ; 15842 (0.014) ; 
0.6669774617181595   T=6,K=4:  65552 (0.035) ; 6325 (0.033) ; nlsj2729 (0.031) ; 38732 (0.030) ; 27148 (0.028) ; 103701 (0.028) ; 44667 (0.023) ; 15842 (0.020) ; 52093 (0.019) ; 26886 (0.016) ; 
0.6848576419813077   T=7,K=4:  27148 (0.036) ; 6325 (0.033) ; nlsj2729 (0.023) ; 38732 (0.022) ; 103701 (0.020) ; 52093 (0.020) ; 44667 (0.017) ; 114553 (0.016) ; 22824 (0.016) ; 91944 (0.014) ; 
0.6660976509129457   T=8,K=4:  27148 (0.033) ; 6325 (0.031) ; nlsj2729 (0.024) ; 38732 (0.022) ; 103701 (0.019) ; 52093 (0.018) ; 58429 (0.016) ; 44667 (0.014) ; 59735 (0.014) ; 35364 (0.013) ; 
0.6796242427793934   T=9,K=4:  6325 (0.034) ; 38732 (0.028) ; 27148 (0.027) ; nlsj2729 (0.024) ; 103701 (0.021) ; 52093 (0.021) ; 59735 (0.019) ; 58429 (0.017) ; 4385 (0.015) ; 35364 (0.014) ; 
0.793783570166357   T=10,K=4:  38732 (0.035) ; 52093 (0.028) ; 6325 (0.027) ; 35364 (0.026) ; 58429 (0.024) ; nlsj2729 (0.021) ; 103701 (0.018) ; 59735 (0.014) ; 4385 (0.014) ; 91944 (0.014) ; 
0.6706772686399396   T=11,K=4:  38732 (0.038) ; 6325 (0.027) ; 35364 (0.026) ; 65362 (0.021) ; 59735 (0.020) ; 22824 (0.019) ; 52093 (0.018) ; 4860 (0.018) ; nlsj2729 (0.017) ; 103701 (0.016) ; 
0.5716346787135173   T=12,K=4:  6325 (0.027) ; 38732 (0.027) ; 35364 (0.024) ; 103701 (0.022) ; 65362 (0.022) ; 58429 (0.020) ; 52093 (0.019) ; 14967 (0.018) ; 4860 (0.017) ; 27148 (0.015) ; 
0.16998027730925244   T=13,K=4:  6325 (0.026) ; 103701 (0.024) ; 35364 (0.023) ; 38732 (0.019) ; 27148 (0.019) ; 14967 (0.019) ; 52093 (0.016) ; 58429 (0.015) ; 65362 (0.014) ; 4860 (0.014) ; 
0.3102948200856257   T=14,K=4:  103701 (0.023) ; 6325 (0.023) ; 14967 (0.019) ; 35364 (0.018) ; 58429 (0.018) ; 52093 (0.018) ; 20885 (0.015) ; 27148 (0.015) ; 4860 (0.015) ; nlsj61372 (0.014) ; 
0.2199451319407858   T=15,K=4:  35364 (0.034) ; 20885 (0.024) ; 103701 (0.023) ; 22824 (0.019) ; 52093 (0.016) ; 3398 (0.015) ; 91944 (0.015) ; nlsj61372 (0.014) ; 27148 (0.014) ; 11072 (0.013) ; 
0.19162311588185396   T=16,K=4:  35364 (0.043) ; 22824 (0.027) ; 81808 (0.025) ; 20885 (0.018) ; 103701 (0.018) ; nlsj61372 (0.016) ; 6325 (0.016) ; nlsj8790 (0.015) ; 52093 (0.013) ; 27148 (0.013) ; 
0.14941015742701605   T=17,K=4:  35364 (0.042) ; 81808 (0.032) ; 53784 (0.023) ; nlsj61372 (0.023) ; 22824 (0.022) ; 103701 (0.017) ; 3398 (0.016) ; nlsj7279 (0.016) ; 17562 (0.014) ; 20885 (0.014) ; 
0.1396070588992118   T=18,K=4:  81808 (0.041) ; 35364 (0.038) ; 3398 (0.020) ; nlsj61372 (0.020) ; 31236 (0.018) ; 27148 (0.018) ; 6325 (0.017) ; 53784 (0.016) ; 17562 (0.016) ; 45637 (0.015) ; 
0.17164397879478296   T=19,K=4:  81808 (0.062) ; 35364 (0.045) ; nlsj61372 (0.024) ; 45637 (0.022) ; 31236 (0.020) ; 103701 (0.018) ; 3398 (0.017) ; 27148 (0.016) ; 22824 (0.015) ; 6325 (0.015) ; 
0.15636863912634266   T=20,K=4:  81808 (0.050) ; nlsj8790 (0.023) ; 35364 (0.023) ; 101714 (0.021) ; 31236 (0.021) ; 52093 (0.020) ; 3398 (0.019) ; nlsj7279 (0.018) ; nlsj61372 (0.017) ; 48579 (0.016) ; 
0.11803456029227657   T=21,K=4:  81808 (0.036) ; 101714 (0.028) ; 114753 (0.025) ; 31236 (0.023) ; nlsj8790 (0.021) ; 20885 (0.020) ; 81634 (0.018) ; 52093 (0.017) ; 45772 (0.016) ; 53784 (0.016) ; 
0.059953302669118906   T=22,K=4:  81808 (0.034) ; 53784 (0.029) ; 20885 (0.027) ; nlsj61372 (0.024) ; 101714 (0.022) ; nlsj8790 (0.020) ; 114753 (0.020) ; 3398 (0.017) ; 104643 (0.014) ; 45772 (0.014) ; 
0.026632651248247558   T=23,K=4:  53784 (0.042) ; 101714 (0.034) ; nlsj61372 (0.033) ; 20885 (0.029) ; 81808 (0.027) ; nlsj8790 (0.026) ; 52093 (0.025) ; 114753 (0.021) ; 6325 (0.017) ; 44964 (0.017) ; 
0.0073059149820274465   T=24,K=4:  53784 (0.052) ; 101714 (0.044) ; nlsj61372 (0.038) ; 6325 (0.028) ; 20885 (0.026) ; 37405 (0.025) ; 114753 (0.020) ; nlsj8790 (0.019) ; 81808 (0.016) ; 45772 (0.016) ; 
0.01069616578081867   T=25,K=4:  53784 (0.053) ; 101714 (0.034) ; 6325 (0.033) ; 45772 (0.029) ; 20885 (0.028) ; nlsj61372 (0.027) ; 114753 (0.024) ; nlsj8790 (0.020) ; 81808 (0.019) ; 60003 (0.018) ; 
0.014489187152837597   T=26,K=4:  101714 (0.050) ; 53784 (0.038) ; nlsj61372 (0.036) ; 6325 (0.035) ; 45772 (0.030) ; 114753 (0.023) ; 11072 (0.023) ; 20885 (0.020) ; 81634 (0.019) ; nlsj8790 (0.019) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=4:  6325 (0.021) ; 65552 (0.020) ; 52093 (0.019) ; 35364 (0.019) ; 27148 (0.017) ; 81808 (0.016) ; 103701 (0.016) ; 37405 (0.015) ; 65362 (0.015) ; nlsj2729 (0.014) ; 

===============  per time  ===============
Time=0  
0.239028209622362   T=0,K=0:  14967 (0.068) ; 52680 (0.033) ; 24917 (0.026) ; 114651 (0.023) ; nlsj8790 (0.022) ; 67250 (0.021) ; 84250 (0.019) ; 62204 (0.018) ; 43842 (0.018) ; 37212 (0.017) ; 
0.06669327205667873   T=0,K=1:  114553 (0.088) ; 73277 (0.060) ; 61791 (0.038) ; 63772 (0.025) ; 46612 (0.023) ; 33819 (0.020) ; 65565 (0.015) ; 67299 (0.015) ; 50492 (0.015) ; 28569 (0.015) ; 
0.046086070555731225   T=0,K=2:  26226 (0.066) ; 84250 (0.065) ; 8665 (0.055) ; 25130 (0.043) ; 107349 (0.021) ; 715 (0.020) ; 68641 (0.019) ; 71882 (0.019) ; nlsj67563 (0.018) ; 65469 (0.017) ; 
0.4053466235220311   T=0,K=3:  73277 (0.048) ; 82862 (0.042) ; 103975 (0.033) ; 65468 (0.032) ; 28569 (0.028) ; 104643 (0.026) ; 107520 (0.020) ; 18650 (0.019) ; 76512 (0.018) ; 47617 (0.016) ; 
0.2428458242431969   T=0,K=4:  65552 (0.092) ; 37405 (0.058) ; 52093 (0.038) ; 46612 (0.034) ; 65362 (0.032) ; 42648 (0.030) ; 38466 (0.023) ; 39489 (0.021) ; 44667 (0.018) ; nlsj2729 (0.018) ; 

Time=1  
0.07070815649683805   T=1,K=0:  114651 (0.038) ; 14967 (0.032) ; 98211 (0.024) ; 52680 (0.024) ; 105344 (0.023) ; 63772 (0.022) ; 28581 (0.019) ; 24917 (0.019) ; 1108 (0.019) ; 84250 (0.019) ; 
0.03772768079381723   T=1,K=1:  114553 (0.066) ; 73277 (0.065) ; 61791 (0.032) ; 46612 (0.026) ; 63772 (0.024) ; 50492 (0.023) ; 65565 (0.020) ; 28569 (0.019) ; 81634 (0.019) ; 62347 (0.016) ; 
0.06667828475752649   T=1,K=2:  26226 (0.072) ; 8665 (0.066) ; 84250 (0.051) ; 25130 (0.039) ; 71882 (0.032) ; 107349 (0.021) ; 68641 (0.017) ; 17353 (0.015) ; nlsj67563 (0.015) ; 65469 (0.015) ; 
0.26520847986192275   T=1,K=3:  73277 (0.033) ; 104643 (0.032) ; 103975 (0.032) ; 82862 (0.031) ; 28569 (0.027) ; 47617 (0.018) ; nlsj61372 (0.015) ; 76512 (0.015) ; 65468 (0.015) ; 35570 (0.014) ; 
0.5596773980898955   T=1,K=4:  65552 (0.087) ; 65362 (0.047) ; 37405 (0.038) ; 46612 (0.035) ; 52093 (0.035) ; 42648 (0.026) ; nlsj2729 (0.024) ; 38466 (0.023) ; 39489 (0.015) ; nlsj7279 (0.013) ; 

Time=2  
0.0216360145055291   T=2,K=0:  98211 (0.028) ; 24917 (0.026) ; 114651 (0.023) ; 84250 (0.021) ; 52680 (0.021) ; 28581 (0.020) ; 67250 (0.020) ; 14967 (0.020) ; 1108 (0.019) ; 62204 (0.019) ; 
0.030413482177325413   T=2,K=1:  114553 (0.063) ; 73277 (0.059) ; 61791 (0.035) ; 63772 (0.026) ; 46612 (0.023) ; 81634 (0.020) ; 65565 (0.018) ; 67299 (0.015) ; 50492 (0.013) ; 47617 (0.013) ; 
0.0911429498670723   T=2,K=2:  8665 (0.056) ; 71882 (0.042) ; 26226 (0.041) ; 84250 (0.038) ; 25130 (0.030) ; 17353 (0.024) ; 68641 (0.023) ; 31706 (0.018) ; 107349 (0.016) ; 92384 (0.016) ; 
0.11495738279018942   T=2,K=3:  82862 (0.045) ; 73277 (0.029) ; 103975 (0.024) ; 18650 (0.021) ; 104643 (0.020) ; 47617 (0.020) ; 76512 (0.019) ; 37212 (0.018) ; 65552 (0.018) ; 28569 (0.017) ; 
0.7418501706598838   T=2,K=4:  65362 (0.056) ; 65552 (0.056) ; 37405 (0.030) ; nlsj2729 (0.026) ; 42648 (0.023) ; 52093 (0.022) ; 39489 (0.021) ; 46612 (0.020) ; 38466 (0.018) ; 91944 (0.013) ; 

Time=3  
0.03979515465714991   T=3,K=0:  24917 (0.034) ; 28581 (0.026) ; 84250 (0.026) ; 14967 (0.022) ; 98211 (0.022) ; 31236 (0.020) ; 105344 (0.019) ; 47617 (0.018) ; 114651 (0.018) ; nlsj9493 (0.017) ; 
0.03463201327965112   T=3,K=1:  73277 (0.065) ; 114553 (0.063) ; 63772 (0.029) ; 61791 (0.028) ; 67299 (0.028) ; 65565 (0.026) ; 81634 (0.020) ; 46612 (0.019) ; 16933 (0.017) ; 98234 (0.015) ; 
0.22141436694419564   T=3,K=2:  8665 (0.068) ; 71882 (0.041) ; 26226 (0.041) ; 84250 (0.040) ; 25130 (0.029) ; 17353 (0.022) ; 31706 (0.021) ; 28566 (0.016) ; 50492 (0.016) ; 65362 (0.014) ; 
0.1703746645669734   T=3,K=3:  82862 (0.034) ; 47617 (0.029) ; 73277 (0.023) ; 18650 (0.020) ; 37212 (0.019) ; 28569 (0.019) ; 45321 (0.018) ; nlsj61372 (0.018) ; 22209 (0.017) ; 27847 (0.015) ; 
0.5337838005520299   T=3,K=4:  65552 (0.056) ; 52093 (0.028) ; nlsj2729 (0.023) ; 37405 (0.023) ; 65362 (0.023) ; 44667 (0.018) ; 42648 (0.017) ; 39489 (0.016) ; 35364 (0.015) ; 91944 (0.014) ; 

Time=4  
0.029079388171450723   T=4,K=0:  28581 (0.027) ; 24917 (0.027) ; 14967 (0.026) ; 114651 (0.022) ; 105344 (0.018) ; 62204 (0.017) ; nlsj9493 (0.015) ; 65565 (0.015) ; 31236 (0.014) ; 84250 (0.013) ; 
0.03831099332417625   T=4,K=1:  73277 (0.064) ; 114553 (0.045) ; 16933 (0.031) ; 67299 (0.026) ; 81634 (0.025) ; 65565 (0.024) ; 61791 (0.021) ; 63772 (0.019) ; 47928 (0.018) ; 47617 (0.017) ; 
0.2500420167851116   T=4,K=2:  26226 (0.057) ; 84250 (0.055) ; 71882 (0.048) ; 8665 (0.036) ; 25130 (0.025) ; 17353 (0.021) ; 17154 (0.018) ; 45372 (0.017) ; 31706 (0.017) ; 56090 (0.016) ; 
0.1709510454656323   T=4,K=3:  82862 (0.030) ; 65552 (0.029) ; 28569 (0.028) ; 45321 (0.027) ; 47617 (0.025) ; nlsj61372 (0.024) ; 18650 (0.022) ; 73277 (0.019) ; 37212 (0.017) ; 102274 (0.016) ; 
0.5116165562536291   T=4,K=4:  65552 (0.054) ; nlsj2729 (0.033) ; 38732 (0.024) ; 44667 (0.023) ; 103701 (0.023) ; 65362 (0.021) ; 15842 (0.017) ; 52093 (0.016) ; 6325 (0.016) ; 27148 (0.015) ; 

Time=5  
0.018968300225277054   T=5,K=0:  24917 (0.033) ; 14967 (0.030) ; 28581 (0.029) ; 65565 (0.018) ; 11072 (0.017) ; 114651 (0.016) ; 62204 (0.015) ; nlsj8790 (0.014) ; 31236 (0.013) ; 63772 (0.013) ; 
0.05424536921489336   T=5,K=1:  73277 (0.066) ; 67299 (0.031) ; 114553 (0.027) ; 16933 (0.026) ; 65565 (0.024) ; 47617 (0.023) ; 61791 (0.023) ; 47928 (0.020) ; 41018 (0.017) ; 81634 (0.015) ; 
0.09839762077181903   T=5,K=2:  84250 (0.064) ; 71882 (0.064) ; 8665 (0.049) ; 26226 (0.033) ; 17353 (0.032) ; 65362 (0.031) ; 31706 (0.019) ; 56090 (0.019) ; 25130 (0.018) ; 45372 (0.015) ; 
0.2658920427770861   T=5,K=3:  47617 (0.023) ; 28569 (0.023) ; 18650 (0.023) ; nlsj61372 (0.020) ; 102274 (0.020) ; 82862 (0.020) ; 107520 (0.019) ; 65552 (0.019) ; 92384 (0.018) ; 45321 (0.018) ; 
0.5624966670109244   T=5,K=4:  65552 (0.058) ; 38732 (0.046) ; 44667 (0.035) ; 6325 (0.025) ; nlsj2729 (0.025) ; 27148 (0.025) ; 103701 (0.022) ; nlsj7279 (0.017) ; 65362 (0.017) ; 15842 (0.014) ; 

Time=6  
0.03368438271065149   T=6,K=0:  14967 (0.026) ; 114651 (0.025) ; 24917 (0.024) ; 65565 (0.022) ; 67798 (0.021) ; 62204 (0.018) ; 11072 (0.017) ; 84250 (0.016) ; 33059 (0.014) ; nlsj8790 (0.013) ; 
0.13600566811732084   T=6,K=1:  73277 (0.087) ; 67299 (0.053) ; 114553 (0.032) ; 16933 (0.027) ; 41018 (0.025) ; 65565 (0.023) ; 81808 (0.017) ; 61791 (0.016) ; 47928 (0.016) ; 102000 (0.013) ; 
0.05902596146931687   T=6,K=2:  71882 (0.051) ; 8665 (0.043) ; 84250 (0.037) ; 17353 (0.034) ; 26226 (0.032) ; 56090 (0.027) ; nlsj67563 (0.020) ; 65362 (0.016) ; 113711 (0.015) ; 45372 (0.015) ; 
0.10430652598455127   T=6,K=3:  nlsj61372 (0.028) ; 65552 (0.023) ; 107520 (0.022) ; 18650 (0.021) ; 45321 (0.020) ; 47617 (0.019) ; 28569 (0.017) ; 102274 (0.017) ; 73277 (0.016) ; 42214 (0.015) ; 
0.6669774617181595   T=6,K=4:  65552 (0.035) ; 6325 (0.033) ; nlsj2729 (0.031) ; 38732 (0.030) ; 27148 (0.028) ; 103701 (0.028) ; 44667 (0.023) ; 15842 (0.020) ; 52093 (0.019) ; 26886 (0.016) ; 

Time=7  
0.04412600733945984   T=7,K=0:  11072 (0.028) ; 14967 (0.023) ; 84250 (0.021) ; 65468 (0.021) ; 67798 (0.019) ; 62204 (0.019) ; 114651 (0.018) ; 24917 (0.016) ; nlsj8790 (0.016) ; 104274 (0.014) ; 
0.09494117809384911   T=7,K=1:  73277 (0.087) ; 67299 (0.066) ; 16933 (0.028) ; 81808 (0.023) ; 114553 (0.020) ; 102000 (0.019) ; 41018 (0.019) ; 98234 (0.016) ; 31951 (0.015) ; 61791 (0.015) ; 
0.10361360883999322   T=7,K=2:  71882 (0.047) ; 26226 (0.037) ; 8665 (0.033) ; 84250 (0.032) ; 17353 (0.032) ; 56090 (0.021) ; 107349 (0.020) ; 63772 (0.017) ; 25130 (0.017) ; 28566 (0.014) ; 
0.07246156374539003   T=7,K=3:  nlsj61372 (0.032) ; 73277 (0.025) ; 107520 (0.024) ; 45321 (0.021) ; 65552 (0.021) ; 18650 (0.019) ; nlsj4677 (0.017) ; 42214 (0.016) ; 47617 (0.016) ; 48579 (0.015) ; 
0.6848576419813077   T=7,K=4:  27148 (0.036) ; 6325 (0.033) ; nlsj2729 (0.023) ; 38732 (0.022) ; 103701 (0.020) ; 52093 (0.020) ; 44667 (0.017) ; 114553 (0.016) ; 22824 (0.016) ; 91944 (0.014) ; 

Time=8  
0.035454828994557444   T=8,K=0:  14967 (0.029) ; 11072 (0.028) ; 114651 (0.021) ; 12210 (0.019) ; 65468 (0.019) ; nlsj8790 (0.017) ; 62204 (0.016) ; 67798 (0.015) ; 84506 (0.015) ; 104274 (0.015) ; 
0.12847776019191884   T=8,K=1:  73277 (0.101) ; 67299 (0.048) ; 41018 (0.027) ; 81808 (0.026) ; 65565 (0.022) ; 16933 (0.022) ; 102000 (0.020) ; 61791 (0.017) ; 98234 (0.017) ; 114553 (0.016) ; 
0.03865760703342201   T=8,K=2:  17353 (0.036) ; 26226 (0.035) ; 8665 (0.034) ; 71882 (0.034) ; 84250 (0.022) ; 79763 (0.020) ; 25130 (0.019) ; 28566 (0.018) ; 107349 (0.017) ; 31706 (0.015) ; 
0.13131215286715592   T=8,K=3:  nlsj61372 (0.033) ; 48579 (0.019) ; 73277 (0.019) ; 37885 (0.018) ; 85600 (0.017) ; 113388 (0.017) ; nlsj4677 (0.016) ; 65552 (0.016) ; 107520 (0.016) ; 82862 (0.015) ; 
0.6660976509129457   T=8,K=4:  27148 (0.033) ; 6325 (0.031) ; nlsj2729 (0.024) ; 38732 (0.022) ; 103701 (0.019) ; 52093 (0.018) ; 58429 (0.016) ; 44667 (0.014) ; 59735 (0.014) ; 35364 (0.013) ; 

Time=9  
0.01137166018172418   T=9,K=0:  114651 (0.030) ; 12210 (0.025) ; 14967 (0.022) ; 11072 (0.022) ; 104274 (0.020) ; 65468 (0.019) ; 107349 (0.016) ; 37212 (0.016) ; 48910 (0.015) ; 102676 (0.014) ; 
0.10764060131628529   T=9,K=1:  73277 (0.089) ; 41018 (0.034) ; 67299 (0.031) ; 81808 (0.029) ; 65565 (0.026) ; 102000 (0.023) ; 98234 (0.021) ; 61791 (0.019) ; 65517 (0.016) ; 114553 (0.014) ; 
0.02565433943991981   T=9,K=2:  26226 (0.045) ; 17353 (0.038) ; 8665 (0.032) ; 71882 (0.022) ; 63772 (0.020) ; 84250 (0.020) ; 107349 (0.017) ; 28566 (0.017) ; 113711 (0.016) ; 56090 (0.016) ; 
0.1757091562826774   T=9,K=3:  nlsj61372 (0.041) ; nlsj4709 (0.022) ; 45321 (0.021) ; nlsj4677 (0.021) ; 113388 (0.018) ; 45235 (0.017) ; 42214 (0.016) ; 85600 (0.015) ; 107520 (0.014) ; 100990 (0.013) ; 
0.6796242427793934   T=9,K=4:  6325 (0.034) ; 38732 (0.028) ; 27148 (0.027) ; nlsj2729 (0.024) ; 103701 (0.021) ; 52093 (0.021) ; 59735 (0.019) ; 58429 (0.017) ; 4385 (0.015) ; 35364 (0.014) ; 

Time=10  
0.021789541273126635   T=10,K=0:  114651 (0.030) ; 12210 (0.028) ; 37212 (0.022) ; 62204 (0.020) ; 65468 (0.020) ; 14967 (0.020) ; 84506 (0.018) ; 11072 (0.017) ; nlsj71743 (0.016) ; 102676 (0.015) ; 
0.045371540733242816   T=10,K=1:  73277 (0.069) ; 65565 (0.038) ; 41018 (0.030) ; 98234 (0.027) ; 65517 (0.027) ; 67299 (0.023) ; 81808 (0.020) ; 16933 (0.019) ; 102000 (0.019) ; 61791 (0.018) ; 
0.014569226879128623   T=10,K=2:  26226 (0.037) ; 17353 (0.031) ; 79763 (0.024) ; 28566 (0.023) ; 8665 (0.021) ; 84250 (0.020) ; 113711 (0.018) ; 63772 (0.018) ; 107349 (0.017) ; 79955 (0.014) ; 
0.12448612094814493   T=10,K=3:  nlsj61372 (0.051) ; nlsj4709 (0.021) ; nlsj4677 (0.020) ; 45321 (0.019) ; 45235 (0.018) ; 113388 (0.018) ; 85600 (0.016) ; 92384 (0.016) ; 37212 (0.014) ; 104274 (0.012) ; 
0.793783570166357   T=10,K=4:  38732 (0.035) ; 52093 (0.028) ; 6325 (0.027) ; 35364 (0.026) ; 58429 (0.024) ; nlsj2729 (0.021) ; 103701 (0.018) ; 59735 (0.014) ; 4385 (0.014) ; 91944 (0.014) ; 

Time=11  
0.015440798045683893   T=11,K=0:  14967 (0.035) ; 114651 (0.032) ; 12210 (0.027) ; 65468 (0.023) ; 37212 (0.021) ; 62204 (0.020) ; 104274 (0.014) ; 24369 (0.014) ; 102676 (0.013) ; nlsj9493 (0.013) ; 
0.09492276945135857   T=11,K=1:  73277 (0.043) ; 98234 (0.036) ; 65517 (0.031) ; 41018 (0.031) ; 65565 (0.030) ; 114553 (0.026) ; 81808 (0.024) ; 102000 (0.018) ; 61791 (0.014) ; 38422 (0.013) ; 
0.05158003604919525   T=11,K=2:  26226 (0.034) ; 84250 (0.031) ; 113711 (0.029) ; 107349 (0.025) ; 28566 (0.023) ; 63772 (0.019) ; 17353 (0.019) ; 8665 (0.018) ; 79763 (0.015) ; 102841 (0.015) ; 
0.16737912781382255   T=11,K=3:  nlsj61372 (0.056) ; nlsj4677 (0.033) ; 45321 (0.018) ; nlsj4709 (0.017) ; 104274 (0.016) ; 45235 (0.015) ; 85600 (0.015) ; 65552 (0.014) ; 12210 (0.013) ; 102274 (0.013) ; 
0.6706772686399396   T=11,K=4:  38732 (0.038) ; 6325 (0.027) ; 35364 (0.026) ; 65362 (0.021) ; 59735 (0.020) ; 22824 (0.019) ; 52093 (0.018) ; 4860 (0.018) ; nlsj2729 (0.017) ; 103701 (0.016) ; 

Time=12  
0.018449036127832944   T=12,K=0:  114651 (0.023) ; 14967 (0.023) ; 12210 (0.019) ; 21187 (0.018) ; 65468 (0.018) ; 37212 (0.017) ; 62204 (0.017) ; 103975 (0.016) ; 104274 (0.015) ; 83490 (0.013) ; 
0.1720828479814574   T=12,K=1:  73277 (0.042) ; 65517 (0.034) ; 81808 (0.026) ; 41018 (0.021) ; 65565 (0.020) ; 98234 (0.019) ; 114553 (0.015) ; 61791 (0.015) ; 38422 (0.014) ; 110114 (0.014) ; 
0.1207661624965508   T=12,K=2:  113711 (0.032) ; 26226 (0.022) ; 8665 (0.020) ; 102841 (0.019) ; 90504 (0.018) ; 107349 (0.018) ; 84250 (0.017) ; 45996 (0.016) ; 63772 (0.014) ; 31537 (0.014) ; 
0.11706727468064168   T=12,K=3:  nlsj61372 (0.030) ; nlsj4677 (0.026) ; 45321 (0.025) ; nlsj4709 (0.019) ; 85600 (0.017) ; 84234 (0.017) ; 65552 (0.016) ; 113356 (0.015) ; 58386 (0.013) ; 100990 (0.012) ; 
0.5716346787135173   T=12,K=4:  6325 (0.027) ; 38732 (0.027) ; 35364 (0.024) ; 103701 (0.022) ; 65362 (0.022) ; 58429 (0.020) ; 52093 (0.019) ; 14967 (0.018) ; 4860 (0.017) ; 27148 (0.015) ; 

Time=13  
0.023773450609496823   T=13,K=0:  65468 (0.023) ; 14967 (0.020) ; 62204 (0.020) ; 114651 (0.019) ; 37212 (0.017) ; 83490 (0.017) ; 24369 (0.017) ; 46782 (0.016) ; 103975 (0.016) ; 104274 (0.015) ; 
0.19427933558770094   T=13,K=1:  73277 (0.053) ; 65517 (0.031) ; 41018 (0.025) ; 81808 (0.019) ; 98234 (0.018) ; 65565 (0.018) ; 110114 (0.016) ; 8665 (0.015) ; 114553 (0.015) ; 25130 (0.014) ; 
