sanctus : 2086 documents
  0.26861, 0.239069, 0.243969, 0.248351} 

{0.314641,  0.18822, 0.384637, 0.112502,
 0.269044, 0.239463,  0.24374, 0.247753} 

{0.333605, 0.173927, 0.385407, 0.107061,
 0.269138, 0.238957, 0.243535, 0.248369} 

{0.355758, 0.171765, 0.367531, 0.104945,
 0.269229, 0.238548, 0.243622, 0.248601} 

{0.339606, 0.178671, 0.373437, 0.108285,
  0.26909, 0.238567, 0.243628, 0.248715} 

{0.356734, 0.166304, 0.365843,  0.11112,
 0.269247, 0.238595, 0.243433, 0.248725} 

{0.354455, 0.167822, 0.366822, 0.110901,
 0.269022, 0.238885,  0.24363, 0.248464} 

{0.347903, 0.176703, 0.368508, 0.106886,
 0.268589,  0.23847, 0.244934, 0.248007} 

{0.321989,  0.16565, 0.384017, 0.128344,
 0.270296, 0.237612, 0.243885, 0.248206} 

{0.325685, 0.170672, 0.378787, 0.124856,
 0.269805, 0.238417, 0.243948,  0.24783} 

{0.328238,   0.1643, 0.367164, 0.140297,
 0.269641, 0.238015, 0.244432, 0.247913} 

{0.330586, 0.173322, 0.351685, 0.144408,
 0.270171, 0.238302, 0.244694, 0.246833} 

{0.359569, 0.174405, 0.314936,  0.15109,
 0.269936, 0.238571,  0.24458, 0.246913} 

{0.357018,  0.20507, 0.288005, 0.149908,
  0.27028, 0.238123, 0.244478, 0.247119} 

{0.352381, 0.213151, 0.287377, 0.147091,
  0.27033, 0.238113,  0.24428, 0.247277} 

{0.362862, 0.205604, 0.274306, 0.157227,
 0.270469,  0.23824, 0.244541,  0.24675} 

{ 0.37641, 0.204175, 0.268688, 0.150727,
 0.270218, 0.238148, 0.245785,  0.24585} 

{ 0.37494, 0.201971, 0.268417, 0.154671,
 0.270207, 0.238397, 0.245817, 0.245579} 

{0.374192, 0.194985, 0.276406, 0.154417,
 0.270095, 0.238441, 0.245841, 0.245622} 

{0.376335, 0.195753, 0.273538, 0.154374,
 0.270312, 0.238643, 0.245805,  0.24524} 

{0.375859,  0.18938, 0.258682, 0.176078,
 0.270585, 0.238514,  0.24612, 0.244781} 

{0.352418, 0.193084, 0.255411, 0.199087,
 0.270636, 0.238654, 0.245985, 0.244726} 

{  0.3573, 0.182552, 0.271068,  0.18908,
 0.271747, 0.238657, 0.246012, 0.243584} 

{0.383752, 0.200461, 0.240252, 0.175534,
 0.271832, 0.238889, 0.245511, 0.243768} 

{0.394125, 0.177477,  0.23756, 0.190838,
 0.272083, 0.238759, 0.245314, 0.243843} 

{0.399309, 0.177077, 0.233396, 0.190218,
 0.272231, 0.238802, 0.245247, 0.243721} 

{0.407773, 0.181782, 0.221007, 0.189439,
 0.272937, 0.238908, 0.244767, 0.243387} 

{0.413095, 0.177648, 0.222675, 0.186582,
 0.273474, 0.239231, 0.245339, 0.241955} 

{0.405309, 0.200833, 0.199606, 0.194251,
 0.273069, 0.239146, 0.244295, 0.243489} 

{0.401285, 0.198861, 0.200829, 0.199025,
 0.273298, 0.239075, 0.244213, 0.243414} 

{0.410733, 0.199344, 0.194074, 0.195849,
 0.273092,  0.23933, 0.244681, 0.242897} 

{0.422733, 0.194438, 0.196864, 0.185964,
 0.272689, 0.239552, 0.244419,  0.24334} 

{0.439548,  0.17433, 0.197674, 0.188447,
 0.272495, 0.239746, 0.243952, 0.243807} 

{0.433672,  0.17294,  0.20854, 0.184847,
 0.273251, 0.240268, 0.244948, 0.241533} 

{0.423929, 0.182929,  0.21419, 0.178953,
  0.27403, 0.241796, 0.244768, 0.239406} 

{0.424118, 0.192649, 0.213786, 0.169447,
 0.273445, 0.242321, 0.244666, 0.239568} 

{ 0.41596, 0.216077, 0.193805, 0.174157,
 0.273313, 0.241793,  0.24456, 0.240334} 

{0.398649,   0.2258, 0.200743, 0.174809,
 0.274329, 0.241175, 0.244334, 0.240162} 

{0.416746, 0.209805, 0.210881, 0.162567,
 0.274649, 0.241002, 0.244399, 0.239949} 

{0.413297, 0.191301, 0.235326, 0.160077,
 0.275065,  0.24063, 0.244443, 0.239862} 

{0.413783, 0.188858, 0.237994, 0.159365,
 0.276003, 0.239736, 0.244174, 0.240088} 

{0.427518, 0.183237, 0.249832, 0.139413,
  0.27562, 0.240133, 0.243795, 0.240451} 

{0.439028, 0.195172, 0.251264, 0.114536,
 0.276454, 0.239986,   0.2438,  0.23976} 

{0.446255, 0.172064, 0.244807, 0.136874,
 0.275409, 0.240836, 0.243432, 0.240323} 

{0.454338, 0.166899, 0.234067, 0.144696,
 0.275336, 0.240834, 0.243709,  0.24012} 

{0.454858, 0.191353, 0.232509, 0.121279,
 0.274979, 0.240621, 0.243533, 0.240867} 

{ 0.46089, 0.175638, 0.232857, 0.130614,
 0.275409, 0.239878, 0.243834, 0.240878} 

{0.451058, 0.175724, 0.224561, 0.148658,
 0.275459, 0.240952, 0.242759,  0.24083} 

{0.438373, 0.198315, 0.217162,  0.14615,
 0.274773, 0.240979, 0.244041, 0.240207} 

{0.425927, 0.186992,  0.20728, 0.179801,
 0.273433, 0.241675, 0.242601, 0.242291} 

{0.431842, 0.187149, 0.208414, 0.172596,
 0.273907, 0.241296,  0.24249, 0.242307} 

{0.440469, 0.177234, 0.206995, 0.175302,
 0.274488, 0.239737, 0.243028, 0.242747} 

{0.432202, 0.173737, 0.211086, 0.182975,
 0.274347, 0.241054, 0.242515, 0.242083} 

{0.440682, 0.183706, 0.211516, 0.164096,
 0.274487, 0.241376, 0.242748, 0.241389} 

{0.436988, 0.200137, 0.210767, 0.152107,
 0.272901, 0.241523,  0.24338, 0.242196} 

{0.413092, 0.193676, 0.248362,  0.14487,
 0.273292, 0.241024, 0.243749, 0.241935} 

{0.421468, 0.192632, 0.238048, 0.147852,
 0.273922, 0.240429, 0.244058, 0.241591} 

{0.421598,  0.18467, 0.222962,  0.17077,
  0.27382, 0.240667, 0.244117, 0.241396} 

{0.424891, 0.180341, 0.227551, 0.167217,
 0.273611,  0.24022, 0.244021, 0.242147} 

{0.423827, 0.183875, 0.214678,  0.17762,
 0.272689, 0.240297, 0.244662, 0.242351} 

{0.415982, 0.194318, 0.212525, 0.177176,
 0.272218, 0.240822, 0.244453, 0.242507} 

{ 0.45287, 0.182279,  0.19806, 0.166791,
 0.272781, 0.241261, 0.244213, 0.241745} 

{0.464354, 0.164566, 0.202271, 0.168809,
 0.271823, 0.241822,  0.24444, 0.241915} 

{0.470977, 0.164331, 0.202948, 0.161745,
 0.272087, 0.241728, 0.244421, 0.241764} 

{0.452991, 0.165597, 0.222479, 0.158933,
 0.271863, 0.241614, 0.244227, 0.242296} 

{0.452073, 0.187467,  0.20858,  0.15188,
  0.27152, 0.240903,  0.24532, 0.242257} 

{ 0.43044,  0.21149, 0.206675, 0.151395,
  0.27036, 0.240236, 0.246607, 0.242797} 

{0.397984, 0.228917,  0.23498, 0.138119,
 0.270833, 0.239913, 0.246344,  0.24291} 

{0.403272, 0.216426, 0.240747, 0.139555,
 0.269581, 0.239375, 0.247687, 0.243356} 

{0.390993, 0.218975, 0.248302, 0.141729,
 0.270111, 0.239437, 0.247255, 0.243198} 

{0.389247,  0.21443, 0.270024, 0.126298,
 0.270397, 0.239111, 0.247165, 0.243327} 

{0.396683, 0.212334, 0.262199, 0.128784,
 0.270846, 0.239278, 0.247173, 0.242703} 

{0.407858, 0.211197, 0.273385,  0.10756,
 0.269094, 0.239933, 0.247563,  0.24341} 

{0.417458,  0.19188, 0.280353, 0.110309,
 0.268859, 0.239935, 0.247485, 0.243722} 

{0.410044, 0.191258, 0.288932, 0.109766,
 0.268483, 0.239664, 0.246989, 0.244864} 

{0.401954, 0.194695, 0.295359, 0.107992,
  0.26841,  0.23984, 0.246519,  0.24523} 

{0.447872,   0.1805,  0.26296, 0.108668,
 0.268549, 0.240164, 0.246066,  0.24522} 

{0.437241, 0.186851, 0.266916, 0.108992,
 0.269016, 0.240053, 0.245845, 0.245086} 

{0.411873, 0.203001, 0.278242, 0.106883,
 0.268474, 0.240073, 0.244932, 0.246521} 

{0.416315, 0.197844,   0.2778,  0.10804,
 0.268423, 0.240076, 0.244666, 0.246834} 

{0.433951, 0.198127, 0.265359, 0.102562,
 0.268534, 0.240109, 0.244405, 0.246952} 

{0.402531, 0.203178,  0.26561,  0.12868,
 0.268024, 0.240111, 0.244701, 0.247165} 

{0.443107, 0.177017, 0.270463, 0.109412,
 0.268178, 0.240193,  0.24455, 0.247079} 

{ 0.44345, 0.180438, 0.268043, 0.108069,
 0.268001, 0.240453, 0.244763, 0.246783} 

{0.404534, 0.186025, 0.277934, 0.131508,
 0.267968, 0.240086, 0.245111, 0.246834} 

{0.411342, 0.187704, 0.270855, 0.130098,
 0.267763, 0.240096, 0.245358, 0.246783} 

{0.428059, 0.180072, 0.259992, 0.131877,
 0.267864, 0.240283, 0.245315, 0.246538} 

{0.402407, 0.183622, 0.276488, 0.137482,
 0.269127, 0.239924, 0.245398, 0.245551} 

{ 0.40589, 0.167483, 0.293247,  0.13338,
 0.269078, 0.240026, 0.245387,  0.24551} 

{0.411827, 0.147215, 0.304312, 0.136646,
 0.269239,   0.2402, 0.245143, 0.245419} 

{0.394777, 0.124018, 0.348754, 0.132451,
 0.269449, 0.240079,  0.24519, 0.245282} 

{0.406505,  0.09675, 0.362726, 0.134019,
 0.269739, 0.239764, 0.245167,  0.24533} 

{0.417967, 0.104281, 0.347562,  0.13019,
 0.270036, 0.240083, 0.245184, 0.244698} 

{0.414779, 0.112542, 0.334482, 0.138198,
 0.270143, 0.241714, 0.243757, 0.244385} 

{0.394893, 0.119955, 0.342554, 0.142598,
 0.269856, 0.242283, 0.243434, 0.244428} 

{0.376203, 0.112315, 0.381201, 0.130281,
 0.269982, 0.241501, 0.244237, 0.244281} 

{0.373644, 0.116968, 0.378731, 0.130658,
 0.269842, 0.241586, 0.244571, 0.244001} 

{0.387808, 0.119595, 0.347274, 0.145323,
   0.2699, 0.241717, 0.244018, 0.244365} 

{0.383497, 0.122323, 0.349586, 0.144595,
   0.2705, 0.242745, 0.242723, 0.244032} 

{0.371359, 0.136812, 0.346222, 0.145608,
 0.270688, 0.242793, 0.242319, 0.244199} 

{0.362866, 0.132022, 0.359949, 0.145164,
 0.269659, 0.242943, 0.241943, 0.245454} 

{0.372648, 0.144193, 0.329306, 0.153853,
 0.269913, 0.242913, 0.242035, 0.245138} 

{0.416679, 0.149597, 0.281435, 0.152289,
 0.269658, 0.243267, 0.242538, 0.244538} 

{0.411164, 0.156221, 0.284458, 0.148157,
 0.269576, 0.243091, 0.242521, 0.244812} 

{0.390676,  0.15807, 0.289771, 0.161482,
 0.269343, 0.242621, 0.242166,  0.24587} 

{0.371328, 0.170374, 0.311334, 0.146964,
  0.26957, 0.242571, 0.242038, 0.245821} 

{0.387281,  0.15726, 0.298533, 0.156927,
 0.270282,  0.24232, 0.241759, 0.245639} 

{0.425999, 0.133552, 0.290765, 0.149684,
 0.270522, 0.242407, 0.242381,  0.24469} 

{0.435594, 0.134291, 0.286623, 0.143491,
 0.270089, 0.244076, 0.241745,  0.24409} 

{0.441228, 0.124621, 0.311124, 0.123026,
 0.269401, 0.243641, 0.242096, 0.244862} 

{0.451506, 0.128246, 0.299369, 0.120879,
 0.269151, 0.243247, 0.241771,  0.24583} 

{ 0.45136, 0.120205, 0.312468, 0.115967,
 0.268816, 0.242649, 0.241725,  0.24681} 

{0.472094, 0.121016, 0.294413, 0.112477,
 0.269013, 0.241847, 0.242176, 0.246964} 

{0.476641, 0.114597,  0.29803, 0.110731,
  0.26932, 0.241483, 0.242445, 0.246752} 

{0.480652, 0.119773, 0.288521, 0.111054,
 0.269636, 0.241589, 0.242348, 0.246427} 

{0.450682, 0.115768, 0.289508, 0.144042,
 0.270094, 0.241215, 0.242527, 0.246164} 

{ 0.43865, 0.115813, 0.287235, 0.158302,
 0.270565, 0.240877, 0.242087, 0.246472} 

{ 0.34806, 0.128761,   0.3029,  0.22028,
 0.270018, 0.240516, 0.243069, 0.246396} 

{ 0.34625, 0.143877, 0.290155, 0.219718,
 0.269151, 0.241313, 0.243078, 0.246458} 

{0.350869, 0.151425,  0.27736, 0.220346,
 0.268832, 0.240825, 0.242601, 0.247742} 

{0.394031, 0.142433, 0.255649, 0.207888,
 0.268147,  0.24051, 0.242855, 0.248488} 

{0.395029, 0.143664, 0.266486, 0.194821,
 0.268198, 0.238828, 0.244049, 0.248925} 

{0.392826, 0.183465, 0.247486, 0.176223,
 0.267996, 0.238692, 0.244698, 0.248615} 

{0.390682,  0.19732, 0.239091, 0.172907,
 0.269401, 0.238652, 0.244018, 0.247929} 

{ 0.39207, 0.187116, 0.245625, 0.175189,
 0.269506, 0.238922, 0.243927, 0.247645} 

{0.381899, 0.188735, 0.236648, 0.192718,
 0.269555, 0.239018, 0.243851, 0.247576} 

{  0.3807, 0.183632, 0.244281, 0.191387,
 0.269501, 0.238651, 0.243873, 0.247975} 

{0.390256, 0.188628, 0.234187, 0.186928,
 0.269246, 0.239059, 0.243746, 0.247948} 

{0.397934, 0.191201, 0.246782, 0.164083,
 0.269154, 0.239034, 0.243659, 0.248153} 

{0.400639, 0.188154, 0.249506, 0.161702,
 0.268926, 0.239139, 0.244438, 0.247497} 

{0.421438, 0.155685, 0.264532, 0.158344,
  0.26771, 0.239648, 0.244994, 0.247648} 

{  0.4227, 0.149852,   0.2704, 0.157048,
 0.267611, 0.240078, 0.244851,  0.24746} 

{0.444774, 0.145688,  0.26241, 0.147128,
 0.267489, 0.240118, 0.244704, 0.247689} 

{0.447731, 0.145432, 0.267601, 0.139236,
 0.268141, 0.240469,  0.24429, 0.247101} 

{0.444975, 0.152252, 0.271625, 0.131148,
 0.268799, 0.240275, 0.243828, 0.247098} 

{0.439778, 0.142381, 0.253617, 0.164225,
 0.269357, 0.239618, 0.243779, 0.247245} 

{0.434282, 0.140745, 0.262467, 0.162506,
  0.26941, 0.239257, 0.243955, 0.247377} 

{0.436388, 0.151579, 0.244061, 0.167972,
 0.269623, 0.239651, 0.243917,  0.24681} 

{0.444893, 0.147054, 0.243567, 0.164485,
  0.26943, 0.239203, 0.245063, 0.246304} 

{0.453469, 0.144504, 0.240817,  0.16121,
 0.269187, 0.239684, 0.244879, 0.246249} 

{0.440426, 0.150372, 0.247397, 0.161805,
 0.269614, 0.239674, 0.244398, 0.246314} 

{0.443825, 0.153766, 0.252039, 0.150371,
 0.269854, 0.239762, 0.244563,  0.24582} 

{0.457776, 0.139632, 0.253046, 0.149545,
 0.271358, 0.239224, 0.244214, 0.245204} 

{0.448795, 0.135225, 0.252769,  0.16321,
 0.272087, 0.240148, 0.242541, 0.245224} 

{ 0.45017, 0.131958, 0.257025, 0.160847,
 0.272621,  0.24003, 0.241981, 0.245368} 

{0.464444, 0.135094, 0.262709, 0.137753,
 0.273245, 0.237912,  0.24263, 0.246213} 

{0.465433, 0.134686, 0.251667, 0.148214,
 0.273685, 0.237743, 0.242345, 0.246227} 

{0.476261, 0.129476, 0.225274, 0.168989,
 0.273601, 0.237455, 0.242707, 0.246237} 

{0.482835, 0.152504, 0.195666, 0.168995,
 0.273453, 0.237394, 0.242886, 0.246268} 

{0.469287, 0.154809,   0.1822, 0.193704,
 0.272852,  0.23893, 0.242091, 0.246127} 

{0.467611, 0.154358, 0.178384, 0.199647,
 0.273283, 0.238221, 0.242304, 0.246192} 

{0.402819, 0.168527, 0.190898, 0.237756,
  0.27412, 0.237605,  0.24218, 0.246095} 

{0.431931, 0.162123,   0.1823, 0.223645,
 0.274414, 0.238146, 0.242185, 0.245255} 

{0.436915, 0.166609, 0.169835, 0.226641,
 0.274924, 0.237682, 0.241697, 0.245696} 

{0.439347, 0.166504, 0.169532, 0.224617,
 0.275029, 0.237629, 0.241732, 0.245609} 

{0.403032,  0.17633, 0.197349, 0.223289,
 0.276642, 0.236492, 0.241514, 0.245352} 

{0.381991, 0.185163, 0.196099, 0.236748,
 0.275702, 0.236168, 0.241825, 0.246305} 

{0.373431,  0.19514, 0.207991, 0.223438,
 0.275605, 0.236883, 0.241252,  0.24626} 

{0.364183, 0.181996, 0.224634, 0.229186,
 0.275907, 0.236966, 0.241111, 0.246016} 

{ 0.38566, 0.175674, 0.212797, 0.225869,
 0.276915, 0.237439, 0.239839, 0.245806} 

{0.382371, 0.168348, 0.212966, 0.236316,
 0.277016, 0.236853, 0.240381,  0.24575} 

{0.389619, 0.195853, 0.182208,  0.23232,
 0.276914,  0.23681, 0.240563, 0.245713} 

{0.372587, 0.203936, 0.170098,  0.25338,
 0.277227, 0.236596, 0.240853, 0.245324} 

{0.385014, 0.181145,  0.17873, 0.255111,
 0.277987, 0.236026, 0.240975, 0.245012} 

{0.387321, 0.172857, 0.175033, 0.264789,
 0.277747, 0.236344, 0.240913, 0.244996} 

{0.385007, 0.168518, 0.171619, 0.274856,
 0.278727, 0.236707, 0.239155, 0.245411} 

{0.383322, 0.171925, 0.171346, 0.273407,
 0.278863, 0.236723, 0.238946, 0.245469} 

{0.400807, 0.179142, 0.188271,  0.23178,
 0.278652, 0.236741, 0.239232, 0.245375} 

{0.393874, 0.174481, 0.191009, 0.240636,
 0.278902, 0.236745, 0.239344, 0.245009} 

{0.407562, 0.167034, 0.186513, 0.238891,
 0.278996,  0.23657, 0.239211, 0.245223} 

{0.405929, 0.174063, 0.187207,   0.2328,
 0.279158, 0.235672, 0.239522, 0.245648} 

{0.408201, 0.165654, 0.189251, 0.236894,
 0.278834, 0.234382, 0.239988, 0.246796} 

{0.393751, 0.168106, 0.212924, 0.225219,
 0.279425, 0.234704, 0.239983, 0.245888} 

{0.407232, 0.155555, 0.212019, 0.225195,
 0.279149,  0.23396, 0.240923, 0.245967} 

{0.408783, 0.165575, 0.210131, 0.215511,
 0.277762, 0.233325, 0.242472, 0.246442} 

{0.411694, 0.155486, 0.212398, 0.220422,
 0.277222, 0.233082, 0.243289, 0.246406} 

{ 0.41142, 0.155284, 0.219081, 0.214216,
 0.277153, 0.232611, 0.243657, 0.246579} 

{0.416574, 0.143307, 0.212171, 0.227949,
 0.277068, 0.232011,  0.24426, 0.246662} 

{0.438743, 0.148278, 0.208085, 0.204894,
 0.276998, 0.232634, 0.244619,  0.24575} 

{0.478911, 0.128445, 0.176734,  0.21591,
 0.277452, 0.232121, 0.244627, 0.245799} 

{0.450305, 0.126938, 0.194836,  0.22792,
 0.277019, 0.231955, 0.245032, 0.245994} 

{0.452735,   0.1419, 0.184318, 0.221047,
 0.276199, 0.232093, 0.244963, 0.246744} 

{0.447473, 0.145407, 0.201451,  0.20567,
 0.275917, 0.231777, 0.245678, 0.246628} 

{0.444792, 0.142056, 0.211459, 0.201692,
 0.275565, 0.232064, 0.245591,  0.24678} 

{0.451288, 0.121462, 0.222794, 0.204455,
 0.277691,  0.23127, 0.245082, 0.245957} 

{0.458325, 0.128619, 0.203341, 0.209715,
 0.279164, 0.230711, 0.244757, 0.245368} 

{0.388791, 0.147051, 0.233873, 0.230285,
 0.278973, 0.230908, 0.244735, 0.245385} 

{0.391737, 0.143034, 0.235382, 0.229847,
  0.27858, 0.230492, 0.244998,  0.24593} 

{0.410183, 0.140693, 0.224567, 0.224557,
 0.279124, 0.230331,  0.24457, 0.245975} 

{0.405159, 0.144836, 0.202236, 0.247768,
 0.279567, 0.230232, 0.244635, 0.245566} 

{0.398853, 0.160312, 0.201157, 0.239679,
 0.280171, 0.230337, 0.244225, 0.245267} 

{0.392664, 0.189816, 0.184738, 0.232782,
 0.279863, 0.230683, 0.244433, 0.245021} 

{0.393339, 0.165533, 0.205686, 0.235442,
 0.279659, 0.230653, 0.244667, 0.245022} 

{0.386233, 0.166178, 0.213669,  0.23392,
 0.279703, 0.229997, 0.244739, 0.245561} 

{0.379894, 0.166264, 0.224409, 0.229432,
 0.279359, 0.229558, 0.244962,  0.24612} 

{0.407663, 0.150192, 0.216366,  0.22578,
 0.277975, 0.229708, 0.245761, 0.246556} 

{ 0.39723, 0.153143, 0.234376, 0.215251,
  0.27547,  0.22997, 0.245994, 0.248566} 

{0.396183, 0.159888,  0.23484, 0.209089,
 0.274474, 0.230036, 0.247248, 0.248241} 

{0.418555, 0.136226,  0.24553, 0.199689,
 0.274012, 0.229865,  0.24678, 0.249343} 

{0.437446, 0.138044, 0.237083, 0.187427,
  0.27405,  0.22942, 0.246851, 0.249679} 

{0.415496, 0.162369, 0.240593, 0.181543,
 0.273705, 0.229004, 0.247396, 0.249895} 

{0.409473, 0.162666, 0.226522,  0.20134,
 0.273076,  0.22885, 0.247135, 0.250939} 

{0.400698, 0.160357, 0.223488, 0.215458,
 0.272854, 0.228376, 0.247398, 0.251372} 

{0.389277, 0.158076, 0.223699, 0.228949,
 0.272494, 0.228378, 0.247679, 0.251448} 

{0.386322, 0.155109, 0.225191, 0.233378,
 0.272158, 0.227944,  0.24629, 0.253608} 

{ 0.38368, 0.160971,  0.22437, 0.230979,
 0.271977, 0.228057, 0.245885,  0.25408} 

{0.405804, 0.158533, 0.227575, 0.208088,
 0.271261, 0.227185, 0.245496, 0.256058} 

{0.385188, 0.149685, 0.206973, 0.258154,
  0.27093, 0.227222, 0.245365, 0.256483} 

{ 0.38712, 0.135774, 0.199274, 0.277832,
 0.271007, 0.226783, 0.244748, 0.257462} 

{0.389194, 0.131312, 0.205158, 0.274336,
 0.271376, 0.226687, 0.244789, 0.257148} 

{0.371908, 0.156893, 0.205963, 0.265235,
 0.271647, 0.226763, 0.244932, 0.256658} 

{0.383853,  0.15228, 0.204416,  0.25945,
 0.272058,  0.22657, 0.244911, 0.256461} 

{0.380195, 0.174028, 0.199727,  0.24605,
 0.272086, 0.226613, 0.245588, 0.255712} 

{0.379664, 0.172107, 0.198148,  0.25008,
 0.271862, 0.227411, 0.245411, 0.255316} 

{0.359024,  0.16976, 0.203692, 0.267524,
 0.270145, 0.226863, 0.244357, 0.258636} 

{0.373627, 0.131042, 0.213954, 0.281377,
 0.269474, 0.226854, 0.245327, 0.258345} 

{0.394922,  0.12647, 0.224769, 0.253839,
 0.269597, 0.226748, 0.245187, 0.258468} 

{0.372078, 0.139661, 0.245955, 0.242306,
 0.269179, 0.226591, 0.245368, 0.258862} 

{0.352815, 0.142342, 0.264688, 0.240156,
 0.268523, 0.226738, 0.245467, 0.259272} 

{ 0.37692, 0.153058, 0.257996, 0.212026,
 0.268979, 0.226414, 0.245563, 0.259044} 

{0.367544, 0.154128, 0.264684, 0.213644,
 0.268887, 0.225918, 0.245673, 0.259522} 

{0.356089, 0.154129, 0.263515, 0.226267,
 0.266564, 0.226073,  0.24794, 0.259423} 

{0.377952, 0.155978, 0.247277, 0.218793,
 0.265812, 0.225994, 0.248287, 0.259908} 

{0.378377, 0.153859, 0.240759, 0.227005,
 0.266265, 0.225846, 0.248081, 0.259808} 

{0.388758,  0.12655,  0.24754, 0.237152,
 0.266334, 0.225211, 0.248356, 0.260099} 

{0.364069, 0.140785, 0.249304, 0.245842,
 0.265961, 0.225624, 0.247789, 0.260626} 

{0.342301, 0.134599, 0.300192, 0.222909,
 0.266531, 0.225225, 0.247385, 0.260859} 

{0.351453, 0.134057, 0.292284, 0.222206,
 0.266713, 0.223876, 0.248251, 0.261159} 

{0.350167, 0.138632, 0.289861,  0.22134,
 0.266943, 0.223997, 0.247703, 0.261358} 

{0.351554, 0.131629, 0.294385, 0.222432,
 0.268038, 0.223244, 0.247549, 0.261169} 

{  0.3392, 0.138233, 0.303936, 0.218631,
 0.268591, 0.222875, 0.247239, 0.261295} 

{0.352205, 0.156211, 0.283926, 0.207659,
 0.267807, 0.222467, 0.247114, 0.262612} 

{ 0.34998,  0.14305, 0.307434, 0.199537,
 0.267602, 0.222587, 0.247392, 0.262419} 

{0.360809,  0.15043, 0.294914, 0.193847,
 0.267577, 0.222337, 0.247599, 0.262488} 

{0.369014,  0.14921, 0.289787,  0.19199,
 0.267492, 0.222887, 0.247253, 0.262368} 

{0.363775, 0.151744, 0.296076, 0.188405,
 0.267539, 0.222863, 0.246926, 0.262672} 

{0.353177, 0.171938, 0.283011, 0.191874,
 0.266593, 0.223089, 0.247181, 0.263138} 

{0.356849, 0.169234, 0.283353, 0.190564,
 0.266315, 0.223309, 0.247065, 0.263311} 

{0.352146,  0.17057, 0.297743, 0.179541,
  0.26619, 0.222935, 0.248257, 0.262618} 

{0.341546, 0.169912, 0.305918, 0.182624,
 0.265355, 0.222732, 0.249591, 0.262322} 

{0.344647, 0.164922, 0.311246, 0.179185,
 0.265029, 0.223536, 0.249287, 0.262148} 

{0.330077, 0.175231, 0.314641, 0.180051,
 0.264486, 0.223333, 0.250213, 0.261968} 

{0.343852, 0.176726,  0.29393, 0.185491,
 0.265268, 0.222841, 0.249731, 0.262161} 

{0.325072, 0.181131, 0.274296, 0.219501,
 0.265426, 0.222414, 0.249791, 0.262369} 

{0.325212, 0.183661,  0.27187, 0.219257,
 0.265125, 0.222749, 0.250042, 0.262084} 

{0.330585, 0.186907, 0.281375, 0.201133,
 0.264721, 0.222715,  0.25028, 0.262284} 

{ 0.32318, 0.195148,  0.28075, 0.200922,
 0.264796, 0.222746, 0.250158,   0.2623} 

{ 0.32447, 0.190192, 0.272822, 0.212516,
  0.26487, 0.222871,   0.2504, 0.261859} 

{0.324845,  0.19172, 0.274359, 0.209076,
 0.265589, 0.223509, 0.249781,  0.26112} 

{ 0.34827, 0.204078, 0.232403, 0.215248,
 0.266033, 0.223753, 0.249713, 0.260501} 

{0.392658, 0.196788, 0.220283, 0.190271,
 0.264692, 0.223924,   0.2498, 0.261584} 

{0.407575, 0.195292, 0.220502, 0.176632,
 0.264282, 0.224069, 0.249775, 0.261874} 

{ 0.39756, 0.189893, 0.226199, 0.186349,
 0.263171, 0.225216, 0.249895, 0.261719} 

{0.377783, 0.195477,  0.23123, 0.195509,
 0.263385, 0.225118, 0.248973, 0.262524} 

{0.395851, 0.194368, 0.217894, 0.191888,
 0.263766, 0.225331, 0.248041, 0.262862} 

{0.388575, 0.198761, 0.219446, 0.193218,
 0.262846, 0.225437, 0.248132, 0.263584} 

{0.396985, 0.194113, 0.222294, 0.186608,
 0.263606,  0.22612, 0.248207, 0.262067} 

{0.390339,  0.20991, 0.212655, 0.187096,
 0.263567, 0.226026, 0.248343, 0.262063} 

{0.396113, 0.211266, 0.214478, 0.178143,
 0.263446, 0.225696, 0.249917, 0.260941} 

{0.408299, 0.199398,  0.21968, 0.172623,
 0.263942, 0.225644, 0.250304, 0.260111} 

{ 0.41431, 0.205801,   0.2051, 0.174789,
 0.263957,  0.22642, 0.249841, 0.259782} 

{0.416668, 0.207709, 0.205414, 0.170208,
 0.263556, 0.225629, 0.250808, 0.260007} 

{0.451583, 0.207011, 0.159981, 0.181426,
 0.262884, 0.226204, 0.250919, 0.259993} 

{0.453447, 0.200996, 0.155676, 0.189881,
 0.264028,  0.22605, 0.250406, 0.259517} 

{0.461349, 0.197823, 0.168188,  0.17264,
 0.264619, 0.226593, 0.250372, 0.258416} 

{0.467047, 0.190702,   0.1728, 0.169451,
  0.26489, 0.226766, 0.250622, 0.257721} 

{0.462277, 0.194823, 0.165513, 0.177387,
 0.264744,  0.22682, 0.250455, 0.257982} 

{0.454449, 0.197655, 0.175306,  0.17259,
 0.264077, 0.227328, 0.250034, 0.258561} 

