464 documents , 1 concepts , 1900 context features (59339) 
kappaF 100.000000, kappaK 2.000000, a0 1.000000, b0 1.000000, K 12, max_docs_per_slice 2000, start -700, end 142, times 9, dT 100, I 10000


map[]

===============  per type  ===============
0.0015071868207920474   T=0,K=0:  59295 (0.051) ; 89676 (0.034) ; 93634 (0.027) ; 22209 (0.026) ; 72254 (0.021) ; 73277 (0.020) ; 46892 (0.018) ; nlsj11071 (0.016) ; 75954 (0.013) ; 45996 (0.012) ; 
0.04868264836777057   T=3,K=10:  85306 (0.053) ; 84494 (0.026) ; nlsj2087 (0.021) ; 91547 (0.016) ; 31161 (0.016) ; 69714 (0.015) ; 52571 (0.015) ; 89405 (0.013) ; 22100 (0.013) ; 102652 (0.012) ; 
0.1090823939332231   T=4,K=10:  85306 (0.046) ; 84494 (0.025) ; nlsj2087 (0.023) ; 31161 (0.017) ; 69714 (0.016) ; 91547 (0.015) ; 22100 (0.015) ; 52571 (0.015) ; 102652 (0.013) ; 89405 (0.012) ; 
0.07442399212815924   T=5,K=10:  85306 (0.045) ; 84494 (0.028) ; nlsj2087 (0.023) ; 31161 (0.019) ; 69714 (0.017) ; 91547 (0.016) ; 52571 (0.013) ; 22100 (0.013) ; 102652 (0.013) ; nlsj9255 (0.012) ; 
0.015364069934278175   T=6,K=10:  85306 (0.044) ; 84494 (0.024) ; 69714 (0.019) ; 31161 (0.019) ; nlsj2087 (0.019) ; 91547 (0.015) ; 102652 (0.014) ; 22100 (0.014) ; nlsj9255 (0.013) ; 52571 (0.012) ; 
0.08067846405986666   T=7,K=10:  85306 (0.044) ; 84494 (0.021) ; 31161 (0.018) ; 102652 (0.018) ; 69714 (0.017) ; nlsj2087 (0.015) ; 91547 (0.014) ; 52571 (0.013) ; 22100 (0.012) ; 89405 (0.012) ; 
0.3092863545394758   T=8,K=10:  85306 (0.051) ; 84494 (0.022) ; 102652 (0.021) ; 31161 (0.019) ; 52571 (0.017) ; 69714 (0.016) ; nlsj2087 (0.015) ; 91547 (0.012) ; 22100 (0.012) ; nlsj9255 (0.012) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=10:  85306 (0.049) ; 84494 (0.024) ; nlsj2087 (0.020) ; 31161 (0.018) ; 69714 (0.016) ; 91547 (0.015) ; 52571 (0.014) ; 102652 (0.014) ; 89405 (0.013) ; 22100 (0.013) ; 

0.06257348655570918   T=0,K=11:  22209 (0.033) ; 15893 (0.031) ; 28550 (0.025) ; 72627 (0.023) ; 101576 (0.018) ; 59708 (0.018) ; 101445 (0.018) ; 51849 (0.017) ; 82367 (0.017) ; 18107 (0.015) ; 
0.010035936100126354   T=1,K=11:  22209 (0.032) ; 15893 (0.030) ; 72627 (0.024) ; 28550 (0.022) ; 101445 (0.020) ; 18107 (0.017) ; 101576 (0.017) ; 82367 (0.017) ; 51849 (0.016) ; 86305 (0.015) ; 
0.02118720732836393   T=2,K=11:  22209 (0.034) ; 15893 (0.029) ; 28550 (0.022) ; 101445 (0.022) ; 18107 (0.019) ; 101576 (0.018) ; 72627 (0.018) ; 83310 (0.016) ; 51849 (0.016) ; 86305 (0.016) ; 
0.046067850944826086   T=3,K=11:  22209 (0.033) ; 15893 (0.029) ; 28550 (0.026) ; 101445 (0.025) ; 18107 (0.019) ; 72627 (0.019) ; 101576 (0.018) ; 83310 (0.016) ; 5402 (0.015) ; 51849 (0.015) ; 
0.022162154109560232   T=4,K=11:  22209 (0.032) ; 15893 (0.030) ; 101445 (0.028) ; 28550 (0.023) ; 72627 (0.021) ; 83310 (0.019) ; 18107 (0.018) ; 59708 (0.018) ; 101576 (0.017) ; 8665 (0.016) ; 
0.10367412003545592   T=5,K=11:  22209 (0.032) ; 15893 (0.029) ; 72627 (0.023) ; 101445 (0.023) ; 8665 (0.020) ; 18107 (0.019) ; 83310 (0.019) ; 28550 (0.018) ; 101576 (0.016) ; 86305 (0.016) ; 
0.05673503822458997   T=6,K=11:  15893 (0.032) ; 22209 (0.031) ; 72627 (0.025) ; 28550 (0.021) ; 101445 (0.019) ; 18107 (0.018) ; 8665 (0.018) ; 83310 (0.017) ; 101576 (0.016) ; 59708 (0.015) ; 
0.04355634286178102   T=7,K=11:  22209 (0.035) ; 15893 (0.031) ; 72627 (0.022) ; 28550 (0.018) ; 8665 (0.018) ; 51849 (0.017) ; 18107 (0.017) ; 86305 (0.017) ; 101445 (0.017) ; 59708 (0.016) ; 
0.013172450589938836   T=8,K=11:  22209 (0.037) ; 15893 (0.030) ; 72627 (0.025) ; 51849 (0.018) ; 101445 (0.018) ; 101576 (0.017) ; 28550 (0.016) ; 8665 (0.016) ; 18107 (0.016) ; 86305 (0.016) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=11:  22209 (0.033) ; 15893 (0.030) ; 72627 (0.022) ; 28550 (0.021) ; 101445 (0.021) ; 18107 (0.018) ; 101576 (0.017) ; 83310 (0.016) ; 51849 (0.016) ; 59708 (0.016) ; 

===============  per time  ===============
Time=0  
0.0015071868207920474   T=0,K=0:  59295 (0.051) ; 89676 (0.034) ; 93634 (0.027) ; 22209 (0.026) ; 72254 (0.021) ; 73277 (0.020) ; 46892 (0.018) ; nlsj11071 (0.016) ; 75954 (0.013) ; 45996 (0.012) ; 
0.03161895837476051   T=0,K=1:  114816 (0.024) ; 114548 (0.022) ; 8909 (0.018) ; 84234 (0.018) ; 72202 (0.018) ; 88870 (0.017) ; 18298 (0.017) ; 45996 (0.016) ; 19546 (0.016) ; 50451 (0.016) ; 
0.028105505544334945   T=0,K=2:  260 (0.033) ; 18107 (0.027) ; 11058 (0.024) ; 84505 (0.018) ; 36165 (0.018) ; 88498 (0.015) ; 45996 (0.014) ; nlsj2976 (0.014) ; 48896 (0.012) ; 56496 (0.012) ; 
0.07039334944874505   T=0,K=3:  346 (0.020) ; 80011 (0.018) ; 74126 (0.018) ; 38227 (0.017) ; 4965 (0.017) ; 59339 (0.015) ; 28002 (0.015) ; 15047 (0.015) ; 100583 (0.015) ; 22209 (0.013) ; 
0.1288181720485288   T=0,K=4:  22100 (0.036) ; 72627 (0.021) ; 115193 (0.019) ; 1564 (0.019) ; 79223 (0.019) ; 15281 (0.017) ; 45996 (0.015) ; 761 (0.014) ; 11760 (0.013) ; 52571 (0.013) ; 
0.0071922193935501835   T=0,K=5:  2392 (0.024) ; 24084 (0.018) ; 72627 (0.018) ; 22209 (0.017) ; 69863 (0.016) ; 78100 (0.015) ; 31565 (0.014) ; 84494 (0.014) ; 84505 (0.012) ; 79223 (0.012) ; 
0.2704641892837405   T=0,K=6:  62204 (0.033) ; 22100 (0.021) ; 45996 (0.017) ; 14826 (0.015) ; 66494 (0.015) ; 8909 (0.014) ; 80761 (0.013) ; 98038 (0.013) ; 102000 (0.013) ; 83774 (0.013) ; 
0.09114755327412374   T=0,K=7:  48291 (0.027) ; 62204 (0.023) ; 59339 (0.018) ; 65552 (0.015) ; 49875 (0.013) ; 84234 (0.013) ; nlsj61372 (0.012) ; 112720 (0.011) ; 28566 (0.011) ; 90504 (0.011) ; 
0.0004072893188447627   T=0,K=8:  83774 (0.032) ; 45996 (0.026) ; 22209 (0.026) ; nlsj11120 (0.025) ; 82289 (0.025) ; 81875 (0.020) ; 43218 (0.020) ; 59339 (0.019) ; 102381 (0.017) ; 99488 (0.017) ; 
0.001958867316779181   T=0,K=9:  74571 (0.017) ; 2817 (0.017) ; 58429 (0.017) ; 8909 (0.016) ; 112350 (0.015) ; 84494 (0.015) ; 110114 (0.015) ; 54592 (0.014) ; 100693 (0.014) ; 65755 (0.012) ; 
0.3058132226200912   T=0,K=10:  85306 (0.050) ; 84494 (0.023) ; nlsj2087 (0.020) ; 89405 (0.018) ; 31161 (0.017) ; 69714 (0.015) ; 91547 (0.014) ; 52571 (0.013) ; 22100 (0.013) ; 58790 (0.013) ; 
0.06257348655570918   T=0,K=11:  22209 (0.033) ; 15893 (0.031) ; 28550 (0.025) ; 72627 (0.023) ; 101576 (0.018) ; 59708 (0.018) ; 101445 (0.018) ; 51849 (0.017) ; 82367 (0.017) ; 18107 (0.015) ; 

Time=1  
0.002678242341769411   T=1,K=0:  59295 (0.048) ; 89676 (0.036) ; 22209 (0.030) ; 93634 (0.024) ; 72254 (0.020) ; 46892 (0.019) ; 73277 (0.017) ; nlsj11071 (0.015) ; 102669 (0.013) ; 75954 (0.013) ; 
0.10923060528257053   T=1,K=1:  114816 (0.023) ; 84234 (0.019) ; 45996 (0.018) ; 88870 (0.018) ; 72202 (0.018) ; 114548 (0.018) ; 18298 (0.016) ; 8909 (0.016) ; 83774 (0.016) ; 50451 (0.015) ; 
0.06995844769264081   T=1,K=2:  260 (0.033) ; 18107 (0.027) ; 11058 (0.021) ; 84505 (0.017) ; 36165 (0.017) ; nlsj2976 (0.015) ; 45996 (0.015) ; 88498 (0.015) ; 48896 (0.013) ; 85306 (0.012) ; 
0.0901086341181976   T=1,K=3:  346 (0.024) ; 80011 (0.017) ; 100583 (0.016) ; 38227 (0.016) ; 28002 (0.016) ; 4965 (0.016) ; 59339 (0.015) ; 74126 (0.014) ; 15047 (0.014) ; 62204 (0.013) ; 
0.42335464749040536   T=1,K=4:  22100 (0.032) ; 1564 (0.023) ; 115193 (0.019) ; 15281 (0.017) ; 79223 (0.017) ; 72627 (0.016) ; 45996 (0.015) ; 66494 (0.015) ; 52571 (0.013) ; 43206 (0.013) ; 
0.008048484052077831   T=1,K=5:  2392 (0.024) ; 24084 (0.018) ; 72627 (0.018) ; 22209 (0.018) ; 31565 (0.014) ; 84494 (0.014) ; 69863 (0.014) ; 84505 (0.013) ; 78100 (0.013) ; 79223 (0.012) ; 
0.030560668558662088   T=1,K=6:  62204 (0.031) ; 22100 (0.018) ; 45996 (0.015) ; 14826 (0.015) ; 66494 (0.014) ; 98038 (0.014) ; 8909 (0.014) ; 102000 (0.013) ; 57460 (0.013) ; 12485 (0.012) ; 
0.15231232220797983   T=1,K=7:  62204 (0.026) ; 48291 (0.025) ; 65552 (0.016) ; 49875 (0.015) ; 59339 (0.014) ; 112720 (0.012) ; 84234 (0.011) ; nlsj61372 (0.011) ; 28566 (0.011) ; 45996 (0.010) ; 
0.00018973401398111317   T=1,K=8:  83774 (0.028) ; 22209 (0.027) ; nlsj11120 (0.025) ; 45996 (0.024) ; 82289 (0.024) ; 43218 (0.021) ; 59339 (0.020) ; 81875 (0.020) ; 15893 (0.018) ; 99488 (0.017) ; 
0.03667105474915639   T=1,K=9:  74571 (0.018) ; 58429 (0.018) ; 2817 (0.016) ; 110114 (0.015) ; 112350 (0.015) ; 8909 (0.014) ; 84494 (0.014) ; 100693 (0.014) ; 54592 (0.013) ; 94741 (0.012) ; 
0.06685122339243285   T=1,K=10:  85306 (0.050) ; 84494 (0.025) ; nlsj2087 (0.020) ; 31161 (0.018) ; 89405 (0.017) ; 91547 (0.015) ; 22100 (0.013) ; 69714 (0.013) ; 52571 (0.013) ; 58790 (0.012) ; 
0.010035936100126354   T=1,K=11:  22209 (0.032) ; 15893 (0.030) ; 72627 (0.024) ; 28550 (0.022) ; 101445 (0.020) ; 18107 (0.017) ; 101576 (0.017) ; 82367 (0.017) ; 51849 (0.016) ; 86305 (0.015) ; 

Time=2  
0.060197802850691935   T=2,K=0:  59295 (0.043) ; 89676 (0.035) ; 22209 (0.030) ; 93634 (0.020) ; 46892 (0.019) ; 72254 (0.018) ; 73277 (0.017) ; nlsj11071 (0.015) ; 75954 (0.014) ; 22100 (0.013) ; 
0.12252428011842117   T=2,K=1:  114816 (0.025) ; 84234 (0.020) ; 45996 (0.019) ; 88870 (0.019) ; 8909 (0.018) ; 83774 (0.017) ; 114548 (0.017) ; 18298 (0.016) ; 72202 (0.015) ; 78757 (0.015) ; 
0.07592919333121578   T=2,K=2:  260 (0.031) ; 18107 (0.021) ; 11058 (0.021) ; 36165 (0.019) ; 84505 (0.017) ; 45996 (0.016) ; nlsj2976 (0.014) ; 88498 (0.014) ; 85306 (0.013) ; 48896 (0.012) ; 
0.04090532132087815   T=2,K=3:  346 (0.026) ; 80011 (0.018) ; 4965 (0.018) ; 100583 (0.018) ; 59339 (0.016) ; 38227 (0.015) ; 28002 (0.015) ; 15047 (0.014) ; 110639 (0.013) ; 62204 (0.013) ; 
0.2992998640182771   T=2,K=4:  22100 (0.032) ; 1564 (0.021) ; 115193 (0.018) ; 72627 (0.017) ; 15281 (0.017) ; 66494 (0.017) ; 79223 (0.016) ; 45996 (0.014) ; 52571 (0.013) ; 95853 (0.012) ; 
0.01865934587026804   T=2,K=5:  2392 (0.022) ; 22209 (0.021) ; 24084 (0.017) ; 72627 (0.016) ; 31565 (0.015) ; 84494 (0.014) ; 79223 (0.014) ; 69863 (0.013) ; 78100 (0.013) ; 51849 (0.011) ; 
0.03287922172420589   T=2,K=6:  62204 (0.034) ; 22100 (0.016) ; 14826 (0.014) ; 45996 (0.014) ; 12485 (0.014) ; 66494 (0.014) ; 8909 (0.014) ; 80761 (0.013) ; 98038 (0.013) ; 115887 (0.012) ; 
0.21979102157344108   T=2,K=7:  48291 (0.026) ; 62204 (0.025) ; 59339 (0.017) ; 65552 (0.016) ; 49875 (0.014) ; 90504 (0.012) ; nlsj61372 (0.011) ; 112720 (0.011) ; 28566 (0.010) ; 85306 (0.010) ; 
0.00028038424142202897   T=2,K=8:  83774 (0.030) ; 22209 (0.028) ; nlsj11120 (0.024) ; 45996 (0.024) ; 43218 (0.021) ; 82289 (0.021) ; 81875 (0.020) ; 59339 (0.019) ; 102381 (0.018) ; 99488 (0.017) ; 
0.05536107828439329   T=2,K=9:  74571 (0.020) ; 2817 (0.018) ; 58429 (0.017) ; 112350 (0.016) ; 84494 (0.015) ; 110114 (0.015) ; 8909 (0.013) ; 100693 (0.013) ; 73277 (0.012) ; 54592 (0.012) ; 
0.05298527933842158   T=2,K=10:  85306 (0.053) ; 84494 (0.023) ; nlsj2087 (0.022) ; 91547 (0.018) ; 31161 (0.018) ; 52571 (0.015) ; 89405 (0.014) ; 22100 (0.013) ; 58790 (0.013) ; 102652 (0.012) ; 
0.02118720732836393   T=2,K=11:  22209 (0.034) ; 15893 (0.029) ; 28550 (0.022) ; 101445 (0.022) ; 18107 (0.019) ; 101576 (0.018) ; 72627 (0.018) ; 83310 (0.016) ; 51849 (0.016) ; 86305 (0.016) ; 

Time=3  
0.16835628321173984   T=3,K=0:  59295 (0.042) ; 89676 (0.035) ; 22209 (0.026) ; 46892 (0.020) ; 93634 (0.019) ; 72254 (0.018) ; 73277 (0.017) ; 75954 (0.015) ; nlsj11071 (0.013) ; 102669 (0.013) ; 
0.04191598606949626   T=3,K=1:  114816 (0.026) ; 84234 (0.021) ; 88870 (0.019) ; 45996 (0.018) ; 83774 (0.017) ; 78757 (0.017) ; 18298 (0.017) ; 8909 (0.016) ; 114548 (0.016) ; 98584 (0.015) ; 
0.03199454738323714   T=3,K=2:  260 (0.031) ; 18107 (0.021) ; 11058 (0.021) ; 36165 (0.018) ; 45996 (0.016) ; 84505 (0.015) ; 88498 (0.014) ; nlsj2976 (0.014) ; 85306 (0.014) ; 93968 (0.012) ; 
0.015875987099800377   T=3,K=3:  346 (0.026) ; 100583 (0.018) ; 80011 (0.017) ; 62204 (0.016) ; 59339 (0.016) ; 4965 (0.016) ; 38227 (0.016) ; nlsj76838 (0.015) ; 28002 (0.014) ; 15047 (0.013) ; 
0.15014351362867456   T=3,K=4:  22100 (0.031) ; 1564 (0.024) ; 115193 (0.018) ; 15281 (0.016) ; 66494 (0.016) ; 72627 (0.016) ; 45996 (0.015) ; 79223 (0.015) ; 95853 (0.013) ; 52571 (0.012) ; 
0.03250582907467541   T=3,K=5:  2392 (0.023) ; 22209 (0.020) ; 24084 (0.018) ; 79223 (0.017) ; 69863 (0.017) ; 72627 (0.016) ; 31565 (0.015) ; 78100 (0.014) ; 84494 (0.014) ; 84505 (0.012) ; 
0.0520059459694998   T=3,K=6:  62204 (0.031) ; 22100 (0.016) ; 12485 (0.015) ; 115887 (0.014) ; 8909 (0.014) ; 45996 (0.013) ; 80761 (0.013) ; 98038 (0.013) ; 66494 (0.012) ; 57460 (0.012) ; 
0.3273461864448154   T=3,K=7:  48291 (0.027) ; 62204 (0.022) ; 65552 (0.019) ; 59339 (0.017) ; 49875 (0.017) ; 90504 (0.012) ; 112720 (0.012) ; 28566 (0.012) ; 45996 (0.011) ; nlsj61372 (0.011) ; 
0.005755187086919085   T=3,K=8:  22209 (0.028) ; 83774 (0.026) ; 81875 (0.023) ; 45996 (0.023) ; 82289 (0.021) ; nlsj11120 (0.021) ; 43218 (0.020) ; 102381 (0.019) ; 59339 (0.019) ; 19554 (0.016) ; 
0.07935003471854553   T=3,K=9:  2817 (0.020) ; 112350 (0.018) ; 74571 (0.017) ; 84494 (0.017) ; 58429 (0.016) ; 8909 (0.014) ; 110114 (0.014) ; 100693 (0.013) ; 73277 (0.013) ; 54592 (0.012) ; 
0.04868264836777057   T=3,K=10:  85306 (0.053) ; 84494 (0.026) ; nlsj2087 (0.021) ; 91547 (0.016) ; 31161 (0.016) ; 69714 (0.015) ; 52571 (0.015) ; 89405 (0.013) ; 22100 (0.013) ; 102652 (0.012) ; 
0.046067850944826086   T=3,K=11:  22209 (0.033) ; 15893 (0.029) ; 28550 (0.026) ; 101445 (0.025) ; 18107 (0.019) ; 72627 (0.019) ; 101576 (0.018) ; 83310 (0.016) ; 5402 (0.015) ; 51849 (0.015) ; 

Time=4  
0.4102282915691427   T=4,K=0:  59295 (0.040) ; 89676 (0.034) ; 22209 (0.024) ; 93634 (0.020) ; 46892 (0.019) ; 73277 (0.018) ; 75954 (0.016) ; 72254 (0.015) ; nlsj11071 (0.014) ; 22100 (0.013) ; 
0.022826364201055813   T=4,K=1:  114816 (0.031) ; 88870 (0.019) ; 84234 (0.018) ; 114548 (0.018) ; 8909 (0.018) ; 45996 (0.017) ; 18298 (0.017) ; 78757 (0.016) ; 83774 (0.016) ; 72202 (0.016) ; 
0.02243279950566491   T=4,K=2:  260 (0.029) ; 18107 (0.022) ; 36165 (0.020) ; 45996 (0.017) ; 11058 (0.017) ; nlsj2976 (0.016) ; 85306 (0.016) ; 84505 (0.015) ; 88498 (0.015) ; 41416 (0.012) ; 
0.22947482371496455   T=4,K=3:  346 (0.028) ; 38227 (0.018) ; 100583 (0.017) ; 4965 (0.015) ; 80011 (0.015) ; 74126 (0.014) ; 62204 (0.014) ; nlsj76838 (0.014) ; 59339 (0.013) ; 110639 (0.013) ; 
0.07101625166733672   T=4,K=4:  22100 (0.032) ; 1564 (0.021) ; 115193 (0.018) ; 45996 (0.015) ; 66494 (0.015) ; 72627 (0.014) ; 79223 (0.014) ; 15281 (0.014) ; 52571 (0.013) ; 95853 (0.013) ; 
0.04167653306124849   T=4,K=5:  2392 (0.023) ; 22209 (0.021) ; 24084 (0.018) ; 72627 (0.017) ; 79223 (0.017) ; 69863 (0.016) ; 31565 (0.014) ; 84494 (0.014) ; 78100 (0.012) ; 104429 (0.012) ; 
0.02782744546782059   T=4,K=6:  62204 (0.028) ; 12485 (0.015) ; 8909 (0.015) ; 66494 (0.015) ; 115887 (0.014) ; 45996 (0.014) ; 72202 (0.014) ; 98038 (0.013) ; 57460 (0.012) ; 80761 (0.012) ; 
0.013282208934520314   T=4,K=7:  48291 (0.030) ; 62204 (0.020) ; 65552 (0.018) ; 59339 (0.016) ; 49875 (0.015) ; 45996 (0.013) ; 90504 (0.012) ; 112720 (0.012) ; 28566 (0.011) ; nlsj61372 (0.011) ; 
0.010174329657502527   T=4,K=8:  22209 (0.025) ; 83774 (0.022) ; nlsj11120 (0.021) ; 45996 (0.021) ; 102381 (0.020) ; 43218 (0.020) ; 81875 (0.019) ; 82289 (0.018) ; 59339 (0.018) ; 19554 (0.018) ; 
0.01981640417795995   T=4,K=9:  2817 (0.020) ; 58429 (0.018) ; 74571 (0.018) ; 112350 (0.017) ; 84494 (0.016) ; 8909 (0.014) ; 110114 (0.012) ; 100693 (0.012) ; 48291 (0.012) ; 42887 (0.011) ; 
0.1090823939332231   T=4,K=10:  85306 (0.046) ; 84494 (0.025) ; nlsj2087 (0.023) ; 31161 (0.017) ; 69714 (0.016) ; 91547 (0.015) ; 22100 (0.015) ; 52571 (0.015) ; 102652 (0.013) ; 89405 (0.012) ; 
0.022162154109560232   T=4,K=11:  22209 (0.032) ; 15893 (0.030) ; 101445 (0.028) ; 28550 (0.023) ; 72627 (0.021) ; 83310 (0.019) ; 18107 (0.018) ; 59708 (0.018) ; 101576 (0.017) ; 8665 (0.016) ; 

Time=5  
0.11617104903846474   T=5,K=0:  89676 (0.033) ; 59295 (0.032) ; 22209 (0.027) ; 93634 (0.025) ; 46892 (0.018) ; 75954 (0.016) ; 73277 (0.015) ; nlsj11071 (0.015) ; 72254 (0.015) ; 22100 (0.014) ; 
0.15198923726175437   T=5,K=1:  114816 (0.030) ; 84234 (0.020) ; 88870 (0.019) ; 8909 (0.018) ; 45996 (0.018) ; 83774 (0.016) ; 40154 (0.016) ; 114548 (0.016) ; 18298 (0.016) ; 72202 (0.015) ; 
0.028992585498565093   T=5,K=2:  260 (0.030) ; 36165 (0.022) ; 18107 (0.021) ; 45996 (0.017) ; 88498 (0.017) ; 84505 (0.016) ; 41416 (0.015) ; 85306 (0.015) ; 11058 (0.015) ; 115193 (0.013) ; 
0.2532300832616091   T=5,K=3:  346 (0.028) ; 38227 (0.019) ; nlsj76838 (0.017) ; 100583 (0.016) ; 74126 (0.015) ; 4965 (0.014) ; 62204 (0.014) ; 80011 (0.014) ; 110639 (0.013) ; 28002 (0.013) ; 
0.03630349224514322   T=5,K=4:  22100 (0.030) ; 1564 (0.020) ; 115193 (0.018) ; 66494 (0.016) ; 79223 (0.015) ; 72627 (0.015) ; 15281 (0.014) ; 45996 (0.013) ; 52571 (0.012) ; 11760 (0.012) ; 
0.03156925110705915   T=5,K=5:  24084 (0.020) ; 2392 (0.020) ; 22209 (0.020) ; 72627 (0.019) ; 69863 (0.016) ; 31565 (0.015) ; 84494 (0.015) ; 79223 (0.014) ; 104429 (0.013) ; 78100 (0.012) ; 
0.1400247691635575   T=5,K=6:  62204 (0.024) ; 8909 (0.016) ; 115887 (0.015) ; 66494 (0.014) ; 72202 (0.014) ; 45996 (0.013) ; 98038 (0.013) ; 12485 (0.012) ; 80761 (0.012) ; 30811 (0.012) ; 
0.019237190858583456   T=5,K=7:  48291 (0.028) ; 62204 (0.024) ; 65552 (0.017) ; 59339 (0.017) ; 49875 (0.016) ; 45996 (0.013) ; 90504 (0.012) ; 28566 (0.011) ; 112720 (0.011) ; nlsj61372 (0.010) ; 
0.026528950550705872   T=5,K=8:  22209 (0.026) ; 83774 (0.023) ; 43218 (0.021) ; nlsj11120 (0.021) ; 59339 (0.020) ; 45996 (0.020) ; 81875 (0.020) ; 102381 (0.018) ; 15893 (0.017) ; 82289 (0.016) ; 
0.017855278850942333   T=5,K=9:  58429 (0.021) ; 2817 (0.019) ; 112350 (0.016) ; 84494 (0.015) ; 74571 (0.015) ; 110114 (0.015) ; 8909 (0.014) ; 42887 (0.012) ; 48291 (0.012) ; 54592 (0.011) ; 
0.07442399212815924   T=5,K=10:  85306 (0.045) ; 84494 (0.028) ; nlsj2087 (0.023) ; 31161 (0.019) ; 69714 (0.017) ; 91547 (0.016) ; 52571 (0.013) ; 22100 (0.013) ; 102652 (0.013) ; nlsj9255 (0.012) ; 
0.10367412003545592   T=5,K=11:  22209 (0.032) ; 15893 (0.029) ; 72627 (0.023) ; 101445 (0.023) ; 8665 (0.020) ; 18107 (0.019) ; 83310 (0.019) ; 28550 (0.018) ; 101576 (0.016) ; 86305 (0.016) ; 

Time=6  
0.13654993103847188   T=6,K=0:  59295 (0.032) ; 89676 (0.030) ; 22209 (0.026) ; 93634 (0.023) ; 46892 (0.020) ; nlsj11071 (0.016) ; 75954 (0.015) ; 22100 (0.015) ; 72254 (0.013) ; 73277 (0.013) ; 
0.15929993682093807   T=6,K=1:  114816 (0.025) ; 45996 (0.022) ; 88870 (0.020) ; 40154 (0.018) ; 78757 (0.017) ; 84234 (0.017) ; 72202 (0.017) ; 83774 (0.016) ; 8909 (0.016) ; 114548 (0.015) ; 
0.011813205847108935   T=6,K=2:  260 (0.034) ; 88498 (0.022) ; 36165 (0.021) ; 18107 (0.021) ; 45996 (0.018) ; 84505 (0.017) ; 85306 (0.014) ; 11058 (0.014) ; 115193 (0.013) ; 56496 (0.013) ; 
0.0743677190131258   T=6,K=3:  346 (0.030) ; 38227 (0.019) ; nlsj76838 (0.017) ; 100583 (0.017) ; 4965 (0.015) ; 74126 (0.015) ; 62204 (0.014) ; 28002 (0.014) ; 80011 (0.013) ; 59339 (0.013) ; 
0.0473128658962366   T=6,K=4:  22100 (0.031) ; 1564 (0.021) ; 115193 (0.018) ; 66494 (0.018) ; 72627 (0.017) ; 52571 (0.016) ; 45996 (0.015) ; 79223 (0.014) ; 15281 (0.013) ; 11760 (0.013) ; 
0.10303543557831395   T=6,K=5:  2392 (0.021) ; 22209 (0.019) ; 24084 (0.018) ; 69863 (0.016) ; 25945 (0.015) ; 31565 (0.015) ; 79223 (0.015) ; 72627 (0.014) ; 104429 (0.013) ; 84494 (0.013) ; 
0.13835677833905086   T=6,K=6:  62204 (0.026) ; 8909 (0.019) ; 115887 (0.016) ; 66494 (0.015) ; 45996 (0.014) ; 12485 (0.013) ; 72202 (0.013) ; 102000 (0.012) ; 30811 (0.012) ; 80761 (0.011) ; 
0.041027725278119216   T=6,K=7:  48291 (0.033) ; 62204 (0.023) ; 65552 (0.016) ; 59339 (0.016) ; 49875 (0.015) ; 45996 (0.013) ; 28566 (0.012) ; 112720 (0.012) ; 84234 (0.011) ; 85306 (0.010) ; 
0.1140370281600643   T=6,K=8:  22209 (0.024) ; 45996 (0.023) ; 83774 (0.022) ; nlsj11120 (0.020) ; 15893 (0.020) ; 81875 (0.019) ; 102381 (0.018) ; 82289 (0.018) ; 59339 (0.018) ; 19554 (0.017) ; 
0.1021002658697023   T=6,K=9:  58429 (0.019) ; 112350 (0.018) ; 2817 (0.017) ; 84494 (0.016) ; 74571 (0.015) ; 8909 (0.015) ; 110114 (0.014) ; 42887 (0.013) ; nlsj76838 (0.012) ; 48291 (0.011) ; 
0.015364069934278175   T=6,K=10:  85306 (0.044) ; 84494 (0.024) ; 69714 (0.019) ; 31161 (0.019) ; nlsj2087 (0.019) ; 91547 (0.015) ; 102652 (0.014) ; 22100 (0.014) ; nlsj9255 (0.013) ; 52571 (0.012) ; 
0.05673503822458997   T=6,K=11:  15893 (0.032) ; 22209 (0.031) ; 72627 (0.025) ; 28550 (0.021) ; 101445 (0.019) ; 18107 (0.018) ; 8665 (0.018) ; 83310 (0.017) ; 101576 (0.016) ; 59708 (0.015) ; 

Time=7  
0.05433115909748626   T=7,K=0:  22209 (0.031) ; 59295 (0.028) ; 89676 (0.027) ; 46892 (0.023) ; 93634 (0.023) ; 22100 (0.016) ; nlsj11071 (0.014) ; 75954 (0.014) ; 45996 (0.013) ; 73277 (0.012) ; 
0.08160743870526897   T=7,K=1:  45996 (0.024) ; 114816 (0.023) ; 88870 (0.019) ; 8909 (0.018) ; 83774 (0.018) ; 78757 (0.018) ; 72202 (0.017) ; 114548 (0.016) ; 84234 (0.016) ; 40154 (0.015) ; 
0.0539444178796144   T=7,K=2:  260 (0.034) ; 88498 (0.023) ; 45996 (0.020) ; 18107 (0.018) ; 36165 (0.017) ; 84505 (0.017) ; 85306 (0.016) ; 110639 (0.014) ; 115193 (0.014) ; 11058 (0.014) ; 
