2176 documents , 1 concepts , 4824 context features (112720) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 10, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 3


map[]

===============  per type  ===============
0.08187070363739075   T=0,K=0:  42890 (0.002) ; 5112 (0.001) ; 111700 (0.001) ; 4470 (0.001) ; 111728 (0.001) ; 95849 (0.001) ; 106197 (0.001) ; nlsj4709 (0.001) ; 86371 (0.001) ; 98894 (0.001) ; 
0.06382736817624605   T=7,K=7:  45996 (0.037) ; 116416 (0.016) ; 22209 (0.014) ; 8909 (0.013) ;  (0.012) ; 86219 (0.011) ; 260 (0.010) ; 68641 (0.010) ; 104355 (0.009) ; nlsj114757 (0.008) ; 
0.07743234864058719   T=8,K=7:  260 (0.031) ; 22209 (0.026) ; 8909 (0.019) ;  (0.019) ; 116416 (0.016) ; 63772 (0.016) ; 104355 (0.014) ; nlsj61372 (0.014) ; 65552 (0.014) ; 11583 (0.014) ; 
0.06315539454285378   T=9,K=7:  22209 (0.029) ;  (0.026) ; 260 (0.025) ; 63772 (0.021) ; 112720 (0.019) ; nlsj61372 (0.018) ; 116416 (0.014) ; 46646 (0.014) ; 45996 (0.014) ; 73277 (0.012) ; 
0.09960150802627173   T=10,K=7:  112720 (0.053) ; 22209 (0.033) ;  (0.029) ; 64866 (0.026) ; 260 (0.026) ; 45996 (0.023) ; nlsj61372 (0.020) ; 102000 (0.019) ; 115887 (0.019) ; 63772 (0.016) ; 
0.06597458285883089   T=11,K=7:  112720 (0.021) ; 115887 (0.014) ; 22209 (0.014) ;  (0.013) ; 70910 (0.012) ; nlsj61372 (0.012) ; 64866 (0.009) ; 45996 (0.009) ; 11583 (0.009) ; 73277 (0.009) ; 
0.07353072415570508   T=12,K=7:  63772 (0.019) ; 112720 (0.016) ; 64866 (0.011) ; nlsj61372 (0.011) ; 11583 (0.011) ; 73277 (0.010) ;  (0.010) ; 29883 (0.010) ; 115887 (0.009) ; 22209 (0.009) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=7:  22209 (0.016) ; 260 (0.012) ; 112720 (0.011) ; 45996 (0.010) ;  (0.010) ; 63772 (0.007) ; nlsj61372 (0.007) ; 116416 (0.006) ; 68641 (0.006) ; 90504 (0.006) ; 

0.051354891179584576   T=0,K=8:  112794 (0.001) ; 67762 (0.001) ; 67526 (0.001) ; nlsj4510 (0.001) ; nlsj71743 (0.001) ; 6339 (0.001) ; 48702 (0.001) ; 60034 (0.001) ; 35576 (0.001) ; 51369 (0.001) ; 
0.05907072566731056   T=1,K=8:  72627 (0.002) ; 1083 (0.002) ; 67526 (0.002) ; 45996 (0.002) ; 32657 (0.002) ; 112794 (0.001) ; 51369 (0.001) ; 75595 (0.001) ; 15699 (0.001) ; 6339 (0.001) ; 
0.08540295268550507   T=2,K=8:  75595 (0.005) ; 72627 (0.005) ; 45996 (0.003) ;  (0.003) ; 1083 (0.003) ; 58429 (0.003) ; 22209 (0.002) ; 112794 (0.002) ; 84234 (0.002) ; 67526 (0.002) ; 
0.1243297755620535   T=3,K=8:  75595 (0.019) ; 22209 (0.009) ;  (0.007) ; 1083 (0.005) ; 58429 (0.004) ; 45996 (0.004) ; 72627 (0.004) ; 29883 (0.004) ; 84234 (0.004) ; 57460 (0.003) ; 
0.09229638668176775   T=4,K=8:  22209 (0.047) ; 84234 (0.012) ; 104429 (0.010) ; 62204 (0.008) ; 104421 (0.006) ; 29883 (0.006) ;  (0.006) ; 45996 (0.006) ; 64866 (0.005) ; 72627 (0.004) ; 
0.08059571824387965   T=5,K=8:  22209 (0.049) ; 64866 (0.010) ; 72627 (0.008) ;  (0.007) ; 62204 (0.007) ; 29883 (0.007) ; 45996 (0.007) ; 31236 (0.005) ; 26197 (0.004) ; 84234 (0.004) ; 
0.09598130681311741   T=6,K=8:  22209 (0.046) ; 45996 (0.017) ;  (0.014) ; 64866 (0.013) ; 72627 (0.012) ; 31236 (0.010) ; 63772 (0.006) ; 85306 (0.006) ; 90504 (0.006) ; 110639 (0.005) ; 
0.10475035736858163   T=7,K=8:  22209 (0.032) ; 45996 (0.018) ; 63772 (0.017) ;  (0.015) ; 74126 (0.012) ; 64866 (0.011) ; 65552 (0.010) ; 72627 (0.010) ; 112720 (0.009) ; 110639 (0.008) ; 
0.10154893438983166   T=8,K=8:  45996 (0.064) ; 22209 (0.039) ; 85306 (0.029) ; 112720 (0.023) ; 90504 (0.019) ; nlsj107632 (0.019) ; 102000 (0.015) ; 65552 (0.014) ; 110639 (0.014) ; 64866 (0.014) ; 
0.10896537396443602   T=9,K=8:  112720 (0.047) ; 22209 (0.020) ; 90504 (0.019) ; 68641 (0.019) ;  (0.018) ; 31236 (0.016) ; 115887 (0.015) ; 28569 (0.015) ; 63772 (0.013) ; 8909 (0.013) ; 
0.08110392874130952   T=10,K=8:  112720 (0.067) ; 63772 (0.022) ; 31236 (0.019) ;  (0.018) ; 72627 (0.013) ; 102000 (0.011) ; 68641 (0.010) ; 8909 (0.010) ; 16051 (0.010) ; 71023 (0.009) ; 
0.07965597367463277   T=11,K=8:   (0.014) ; 102000 (0.012) ; 31236 (0.012) ; 112720 (0.012) ; 63772 (0.011) ; 8909 (0.010) ; 34855 (0.009) ; 59794 (0.009) ; 72627 (0.008) ; 110639 (0.007) ; 
0.053241055762402636   T=12,K=8:   (0.018) ; 34855 (0.011) ; 102000 (0.010) ; 112720 (0.010) ; 71023 (0.010) ; 75552 (0.009) ; 59794 (0.009) ; 63772 (0.008) ; 31236 (0.008) ; 44964 (0.007) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=8:  22209 (0.020) ; 112720 (0.014) ; 45996 (0.011) ;  (0.010) ; 63772 (0.007) ; 72627 (0.007) ; 31236 (0.006) ; 85306 (0.005) ; 90504 (0.005) ; 102000 (0.005) ; 

0.05987391854113348   T=0,K=9:  86108 (0.002) ; 74621 (0.002) ; 12253 (0.002) ; 45996 (0.002) ; 103703 (0.001) ; 26447 (0.001) ; 93370 (0.001) ; 22502 (0.001) ; 81432 (0.001) ; 85306 (0.001) ; 
0.10057992732780517   T=1,K=9:  45996 (0.004) ; 43309 (0.002) ; 12253 (0.002) ; 86108 (0.002) ; 37097 (0.002) ; 65552 (0.002) ; 22502 (0.002) ; 74621 (0.002) ; 85306 (0.002) ; 26447 (0.002) ; 
0.11482570174108354   T=2,K=9:  45996 (0.007) ;  (0.006) ; 85306 (0.004) ; 22209 (0.003) ; 37097 (0.003) ; 43309 (0.003) ; 112794 (0.003) ; 6339 (0.002) ; 260 (0.002) ; 106974 (0.002) ; 
0.1990353281796845   T=3,K=9:   (0.026) ; 45996 (0.016) ; 85306 (0.009) ; 6339 (0.007) ; 8909 (0.007) ; 260 (0.006) ; 90504 (0.006) ; 106974 (0.005) ; 66342 (0.004) ; 37097 (0.004) ; 
0.08536202225831614   T=4,K=9:   (0.067) ; 8909 (0.031) ; 45996 (0.022) ; 260 (0.018) ; 106974 (0.012) ; 51647 (0.010) ; 6339 (0.009) ; 84234 (0.008) ; 27847 (0.007) ; 85306 (0.007) ; 
0.12260501274376112   T=5,K=9:   (0.036) ; 8909 (0.018) ; 45996 (0.013) ; 85306 (0.011) ; 260 (0.010) ; 84234 (0.010) ; 6339 (0.008) ; 66342 (0.008) ; 106974 (0.008) ; 27847 (0.007) ; 
0.16684130411520431   T=6,K=9:   (0.019) ; 85306 (0.016) ; 45996 (0.015) ; 260 (0.012) ; 84234 (0.010) ; 8909 (0.010) ; 22209 (0.009) ; 102000 (0.009) ; 90504 (0.008) ; 76910 (0.006) ; 
0.1581831861696359   T=7,K=9:  22209 (0.020) ;  (0.020) ; 45996 (0.015) ; 76910 (0.015) ; 84234 (0.014) ; 85306 (0.013) ; 22100 (0.012) ; 90504 (0.011) ; 65552 (0.010) ; 260 (0.010) ; 
0.08894948893803212   T=8,K=9:  45996 (0.039) ;  (0.036) ; 49875 (0.018) ; 22209 (0.017) ; 85306 (0.017) ; nlsj76838 (0.013) ; 64866 (0.013) ; 31236 (0.013) ; 84234 (0.013) ; 115887 (0.013) ; 
0.09750824154054756   T=9,K=9:   (0.032) ; 31236 (0.031) ; 22209 (0.024) ; 45996 (0.023) ; 85306 (0.021) ; 8909 (0.021) ; 28569 (0.018) ; 72627 (0.018) ; 84234 (0.018) ; 112720 (0.016) ; 
0.0890581466155858   T=10,K=9:  31236 (0.081) ; 72627 (0.037) ; 112720 (0.035) ; nlsj76838 (0.034) ; 45996 (0.031) ; 22209 (0.024) ; 85306 (0.023) ; 102000 (0.014) ;  (0.012) ; 68641 (0.011) ; 
0.12059106922749405   T=11,K=9:  31236 (0.035) ; 22209 (0.031) ; 45996 (0.024) ; 112720 (0.022) ; nlsj76838 (0.019) ; 85306 (0.012) ;  (0.011) ; 102000 (0.010) ; 68641 (0.010) ; 49875 (0.009) ; 
0.20127895039064803   T=12,K=9:  22209 (0.018) ;  (0.017) ; 45996 (0.016) ; 31236 (0.014) ; nlsj76838 (0.013) ; 102000 (0.012) ; 112720 (0.011) ; 68641 (0.011) ; 85306 (0.011) ; 28588 (0.009) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=9:   (0.022) ; 45996 (0.017) ; 31236 (0.014) ; 22209 (0.012) ; 85306 (0.011) ; 8909 (0.009) ; 112720 (0.009) ; nlsj76838 (0.008) ; 72627 (0.007) ; 84234 (0.007) ; 

===============  per time  ===============
Time=0  
0.08187070363739075   T=0,K=0:  42890 (0.002) ; 5112 (0.001) ; 111700 (0.001) ; 4470 (0.001) ; 111728 (0.001) ; 95849 (0.001) ; 106197 (0.001) ; nlsj4709 (0.001) ; 86371 (0.001) ; 98894 (0.001) ; 
0.03453090863516998   T=0,K=1:  3436 (0.001) ; 27261 (0.001) ; 30700 (0.001) ; 47745 (0.001) ; 21904 (0.001) ; 75595 (0.001) ; 69336 (0.001) ; 28569 (0.001) ; 28566 (0.001) ; 69100 (0.001) ; 
0.03452305886072984   T=0,K=2:  46802 (0.001) ; 85306 (0.001) ; 112350 (0.001) ; 64914 (0.001) ; 31035 (0.001) ; 43024 (0.001) ; 22209 (0.001) ; 9938 (0.001) ; 43206 (0.001) ; 2830 (0.001) ; 
0.39561126220367426   T=0,K=3:  37262 (0.002) ; 90504 (0.002) ; 10998 (0.001) ; nlsj61372 (0.001) ; 71065 (0.001) ; 4478 (0.001) ; 58319 (0.001) ; 44964 (0.001) ; 93789 (0.001) ; 79705 (0.001) ; 
0.16667161913056253   T=0,K=4:  54200 (0.002) ; 29541 (0.002) ; 735 (0.001) ; 87484 (0.001) ; 39045 (0.001) ; 45996 (0.001) ; 115071 (0.001) ; 95641 (0.001) ; 86112 (0.001) ; 76703 (0.001) ; 
0.021706607192294433   T=0,K=5:  74126 (0.001) ; 97677 (0.001) ; 72202 (0.001) ;  (0.001) ; 10266 (0.001) ; 97133 (0.001) ; nlsj76838 (0.001) ; 33603 (0.001) ; 52571 (0.001) ; 85907 (0.001) ; 
0.081911404976756   T=0,K=6:  112720 (0.002) ; 18107 (0.001) ; 98929 (0.001) ; 24856 (0.001) ; 91186 (0.001) ; 99012 (0.001) ; 110114 (0.001) ; 5276 (0.001) ; 7010 (0.001) ; 83182 (0.001) ; 
0.07194562564270388   T=0,K=7:  51313 (0.001) ; 109194 (0.001) ; 72610 (0.001) ; 27261 (0.001) ; 67526 (0.001) ; 39543 (0.001) ; 116408 (0.001) ; 35983 (0.001) ; 109729 (0.001) ; 43943 (0.001) ; 
0.051354891179584576   T=0,K=8:  112794 (0.001) ; 67762 (0.001) ; 67526 (0.001) ; nlsj4510 (0.001) ; nlsj71743 (0.001) ; 6339 (0.001) ; 48702 (0.001) ; 60034 (0.001) ; 35576 (0.001) ; 51369 (0.001) ; 
0.05987391854113348   T=0,K=9:  86108 (0.002) ; 74621 (0.002) ; 12253 (0.002) ; 45996 (0.002) ; 103703 (0.001) ; 26447 (0.001) ; 93370 (0.001) ; 22502 (0.001) ; 81432 (0.001) ; 85306 (0.001) ; 

Time=1  
0.03832807359570015   T=1,K=0:  106197 (0.002) ; 45996 (0.002) ; 22209 (0.002) ; 98894 (0.002) ; 51358 (0.002) ; nlsj177 (0.002) ; 110639 (0.001) ; 43598 (0.001) ; 6325 (0.001) ; 103701 (0.001) ; 
0.0314025650185015   T=1,K=1:  28566 (0.002) ; 30700 (0.002) ; 84234 (0.002) ; 27261 (0.002) ; 112720 (0.001) ; 25003 (0.001) ; 114615 (0.001) ; 28569 (0.001) ; 16171 (0.001) ; 43060 (0.001) ; 
0.12698830481119233   T=1,K=2:  85306 (0.003) ; 43206 (0.002) ; 22209 (0.002) ; nlsj2153 (0.001) ;  (0.001) ; 64990 (0.001) ; 111700 (0.001) ; 8909 (0.001) ; 28002 (0.001) ; 43024 (0.001) ; 
0.2602118244001684   T=1,K=3:  90504 (0.004) ; 71065 (0.002) ; 72610 (0.002) ; 37262 (0.002) ; 10998 (0.001) ; 85665 (0.001) ; 102000 (0.001) ; 70958 (0.001) ; 93789 (0.001) ; 44964 (0.001) ; 
0.18176796393601086   T=1,K=4:  45996 (0.003) ; 39045 (0.002) ; 71023 (0.002) ; 31565 (0.002) ; nlsj177 (0.002) ; 86112 (0.002) ; 735 (0.002) ; 87484 (0.002) ; 29541 (0.002) ; 892 (0.001) ; 
0.05913991739236083   T=1,K=5:  nlsj76838 (0.002) ;  (0.002) ; 72202 (0.002) ; 106094 (0.002) ; 45996 (0.001) ; 74126 (0.001) ; 75552 (0.001) ; 60308 (0.001) ; 85696 (0.001) ; 95813 (0.001) ; 
0.06784817597928834   T=1,K=6:  112720 (0.003) ; 110114 (0.002) ; 51358 (0.002) ; 18107 (0.002) ; 38743 (0.001) ; 91186 (0.001) ; 66294 (0.001) ; 103838 (0.001) ; nlsj89241 (0.001) ; 113560 (0.001) ; 
0.07466252187166192   T=1,K=7:  98584 (0.002) ; 116408 (0.002) ;  (0.002) ; 72610 (0.002) ; 67526 (0.002) ; 83665 (0.002) ; 109194 (0.002) ; 112720 (0.001) ; 30866 (0.001) ; 27261 (0.001) ; 
0.05907072566731056   T=1,K=8:  72627 (0.002) ; 1083 (0.002) ; 67526 (0.002) ; 45996 (0.002) ; 32657 (0.002) ; 112794 (0.001) ; 51369 (0.001) ; 75595 (0.001) ; 15699 (0.001) ; 6339 (0.001) ; 
0.10057992732780517   T=1,K=9:  45996 (0.004) ; 43309 (0.002) ; 12253 (0.002) ; 86108 (0.002) ; 37097 (0.002) ; 65552 (0.002) ; 22502 (0.002) ; 74621 (0.002) ; 85306 (0.002) ; 26447 (0.002) ; 

Time=2  
0.06244773075195114   T=2,K=0:  106197 (0.011) ; 45996 (0.007) ; 22209 (0.006) ; 103701 (0.006) ; 110639 (0.004) ; 51358 (0.004) ; 43598 (0.003) ; 6325 (0.003) ; 112794 (0.003) ; 85306 (0.003) ; 
0.03853243386870823   T=2,K=1:  84234 (0.005) ; 28566 (0.003) ; 8909 (0.003) ; 112720 (0.003) ; 75552 (0.003) ;  (0.002) ; 63772 (0.002) ; 28569 (0.002) ; 110639 (0.001) ; 114615 (0.001) ; 
0.16377504790693356   T=2,K=2:  22209 (0.006) ; 8909 (0.005) ; 85306 (0.004) ; 43206 (0.004) ; 45996 (0.002) ; nlsj71743 (0.002) ; nlsj2153 (0.002) ; 6174 (0.002) ; 39489 (0.002) ;  (0.001) ; 
0.1652827922917343   T=2,K=3:  90504 (0.004) ; 75552 (0.004) ; 71065 (0.004) ; nlsj61372 (0.003) ; 63724 (0.003) ; 72610 (0.003) ; 102000 (0.002) ; 96089 (0.002) ; nlsj68228 (0.002) ; 10998 (0.002) ; 
0.17181298122073424   T=2,K=4:  45996 (0.007) ;  (0.006) ; 31565 (0.005) ; 71023 (0.005) ; nlsj71743 (0.004) ; nlsj177 (0.003) ; 72202 (0.003) ; 6339 (0.003) ; 87484 (0.002) ; 86112 (0.002) ; 
0.0377367961192243   T=2,K=5:   (0.005) ; 45996 (0.004) ; 72202 (0.004) ; nlsj76838 (0.003) ; 74126 (0.003) ; 8665 (0.002) ; 892 (0.002) ; 106094 (0.002) ; 75552 (0.002) ; 28569 (0.001) ; 
0.09830319480538673   T=2,K=6:  110114 (0.007) ; 51358 (0.005) ; 112720 (0.004) ; 45996 (0.003) ; 18107 (0.003) ; 59794 (0.002) ; 28566 (0.002) ; 61791 (0.002) ; 112217 (0.002) ; 106094 (0.002) ; 
0.061880368608738925   T=2,K=7:  112720 (0.004) ; 22209 (0.004) ; 98584 (0.004) ; 30866 (0.003) ; 109194 (0.002) ; 112794 (0.002) ; 84494 (0.002) ; 27261 (0.002) ; 22210 (0.002) ; 67526 (0.002) ; 
0.08540295268550507   T=2,K=8:  75595 (0.005) ; 72627 (0.005) ; 45996 (0.003) ;  (0.003) ; 1083 (0.003) ; 58429 (0.003) ; 22209 (0.002) ; 112794 (0.002) ; 84234 (0.002) ; 67526 (0.002) ; 
0.11482570174108354   T=2,K=9:  45996 (0.007) ;  (0.006) ; 85306 (0.004) ; 22209 (0.003) ; 37097 (0.003) ; 43309 (0.003) ; 112794 (0.003) ; 6339 (0.002) ; 260 (0.002) ; 106974 (0.002) ; 

Time=3  
0.07538544730628799   T=3,K=0:  22209 (0.028) ; 106197 (0.016) ; 45996 (0.016) ; 85306 (0.014) ; 6325 (0.007) ; 110639 (0.007) ;  (0.006) ; 22210 (0.004) ; 103701 (0.004) ; 51358 (0.004) ; 
0.07282327080509154   T=3,K=1:  75552 (0.011) ; 84234 (0.010) ; 8909 (0.010) ; 16051 (0.006) ; nlsj32160 (0.006) ; 63772 (0.005) ; 66342 (0.005) ; 105829 (0.004) ; 110639 (0.004) ; 65552 (0.004) ; 
0.0609645807053242   T=3,K=2:  85306 (0.017) ; 22209 (0.016) ; 8909 (0.010) ; 45996 (0.006) ; 43206 (0.005) ; 4845 (0.005) ; 106974 (0.004) ;  (0.003) ; 19972 (0.002) ; nlsj71743 (0.002) ; 
0.06472348680508618   T=3,K=3:  72627 (0.009) ; 63724 (0.007) ; 102000 (0.006) ; 72610 (0.005) ; nlsj61372 (0.005) ; 106974 (0.004) ; 71308 (0.004) ; 45996 (0.003) ; 1564 (0.003) ; 112720 (0.003) ; 
0.11889403577557013   T=3,K=4:  31565 (0.017) ;  (0.017) ; nlsj71743 (0.009) ; 45996 (0.008) ; 22209 (0.007) ; 68641 (0.006) ; 72627 (0.006) ; 26197 (0.005) ; 6339 (0.005) ; 72202 (0.004) ; 
0.04171401879764527   T=3,K=5:  45996 (0.016) ; 72202 (0.011) ;  (0.006) ; 72627 (0.005) ; nlsj76838 (0.004) ; 28569 (0.003) ; 8665 (0.003) ; 104355 (0.003) ; 110639 (0.002) ; 892 (0.002) ; 
0.07457132293901542   T=3,K=6:  45996 (0.012) ; 28566 (0.009) ; 22209 (0.009) ; 112720 (0.008) ; 51358 (0.007) ; 110114 (0.007) ; 106094 (0.006) ;  (0.005) ; 27847 (0.004) ; 80011 (0.004) ; 
0.16755873312424124   T=3,K=7:  30866 (0.010) ; 22209 (0.010) ; 98584 (0.008) ; 112720 (0.007) ; 90504 (0.005) ; 260 (0.004) ; 103012 (0.004) ; 106974 (0.003) ;  (0.003) ; 112794 (0.003) ; 
0.1243297755620535   T=3,K=8:  75595 (0.019) ; 22209 (0.009) ;  (0.007) ; 1083 (0.005) ; 58429 (0.004) ; 45996 (0.004) ; 72627 (0.004) ; 29883 (0.004) ; 84234 (0.004) ; 57460 (0.003) ; 
0.1990353281796845   T=3,K=9:   (0.026) ; 45996 (0.016) ; 85306 (0.009) ; 6339 (0.007) ; 8909 (0.007) ; 260 (0.006) ; 90504 (0.006) ; 106974 (0.005) ; 66342 (0.004) ; 37097 (0.004) ; 

Time=4  
0.09594951142372377   T=4,K=0:  22209 (0.047) ; 45996 (0.034) ; 85306 (0.023) ; 15893 (0.019) ; 62204 (0.016) ;  (0.014) ; 8865 (0.011) ; 6325 (0.009) ; 61791 (0.008) ; 98234 (0.008) ; 
0.1035017664603672   T=4,K=1:  84234 (0.034) ; 8909 (0.026) ; nlsj32160 (0.018) ; 63772 (0.017) ; 16051 (0.015) ; 110639 (0.014) ; 66342 (0.013) ; 21920 (0.010) ; 105829 (0.009) ; 22209 (0.009) ; 
0.09511605620096832   T=4,K=2:  22209 (0.037) ; 85306 (0.022) ; 45996 (0.022) ; 106974 (0.017) ; 4845 (0.008) ; 8909 (0.007) ; 19972 (0.005) ; 43206 (0.004) ;  (0.003) ; 31236 (0.003) ; 
0.10148711028837615   T=4,K=3:  72627 (0.033) ; 45996 (0.017) ; 1564 (0.014) ;  (0.013) ; 20621 (0.012) ; 106974 (0.011) ; 71308 (0.011) ; 62204 (0.007) ; 23069 (0.007) ; 22209 (0.005) ; 
0.09743817804512978   T=4,K=4:  22209 (0.029) ; 26197 (0.021) ;  (0.019) ; 85306 (0.014) ; 45996 (0.005) ; 26886 (0.005) ; 110598 (0.005) ; 72627 (0.004) ; 31565 (0.004) ; 86112 (0.004) ; 
0.12470836430668295   T=4,K=5:  45996 (0.045) ; 72627 (0.014) ; 104355 (0.012) ;  (0.005) ; nlsj76838 (0.004) ; 28569 (0.003) ; 72202 (0.003) ; 84422 (0.003) ; 75552 (0.002) ; 22209 (0.002) ; 
0.10772575887890977   T=4,K=6:  22209 (0.034) ;  (0.021) ; 106094 (0.016) ; 27847 (0.015) ; nlsj114757 (0.015) ; 42214 (0.013) ; 21920 (0.012) ; 61791 (0.008) ; 80011 (0.006) ; 28566 (0.005) ; 
0.09641484545575812   T=4,K=7:  22209 (0.031) ; 90504 (0.019) ; 260 (0.017) ; 103012 (0.016) ; 106974 (0.010) ; 68641 (0.010) ; 6330 (0.006) ; 98584 (0.004) ; 30866 (0.004) ; 45996 (0.004) ; 
0.09229638668176775   T=4,K=8:  22209 (0.047) ; 84234 (0.012) ; 104429 (0.010) ; 62204 (0.008) ; 104421 (0.006) ; 29883 (0.006) ;  (0.006) ; 45996 (0.006) ; 64866 (0.005) ; 72627 (0.004) ; 
0.08536202225831614   T=4,K=9:   (0.067) ; 8909 (0.031) ; 45996 (0.022) ; 260 (0.018) ; 106974 (0.012) ; 51647 (0.010) ; 6339 (0.009) ; 84234 (0.008) ; 27847 (0.007) ; 85306 (0.007) ; 

Time=5  
0.13854057358374686   T=5,K=0:  22209 (0.032) ; 15893 (0.019) ; 62204 (0.016) ;  (0.015) ; 45996 (0.014) ; 104355 (0.013) ; 85306 (0.010) ; 110639 (0.008) ; 65552 (0.007) ; 86112 (0.006) ; 
0.09813732063450356   T=5,K=1:  84234 (0.026) ; 8909 (0.020) ; nlsj32160 (0.017) ; 63772 (0.014) ; 22209 (0.012) ; 8665 (0.008) ; 105829 (0.007) ; 45996 (0.006) ; 65552 (0.005) ; 110639 (0.005) ; 
0.02987828647955998   T=5,K=2:  45996 (0.032) ; 22209 (0.019) ; 106974 (0.011) ; 85306 (0.010) ; 4845 (0.010) ; 31236 (0.007) ; 8909 (0.006) ;  (0.005) ; 19972 (0.005) ; 62204 (0.005) ; 
0.13087422238975094   T=5,K=3:  45996 (0.023) ;  (0.012) ; 1564 (0.012) ; 72627 (0.008) ; 11583 (0.006) ; 62204 (0.006) ; 20621 (0.006) ; 23069 (0.005) ; 85306 (0.005) ; 22209 (0.005) ; 
0.04890454813430906   T=5,K=4:   (0.026) ; 85306 (0.025) ; 22209 (0.015) ; 26197 (0.012) ; 45996 (0.009) ; 110598 (0.007) ; 114753 (0.005) ; 103701 (0.004) ; 26886 (0.004) ; 50236 (0.004) ; 
0.06146231950547562   T=5,K=5:  45996 (0.028) ;  (0.010) ; 104355 (0.009) ; 72627 (0.009) ; 85306 (0.006) ; 22209 (0.005) ; 106502 (0.004) ; 84422 (0.004) ; 28569 (0.004) ; 8665 (0.004) ; 
0.21479444129945402   T=5,K=6:   (0.016) ; 22209 (0.015) ; nlsj114757 (0.011) ; 106094 (0.010) ; 27847 (0.007) ; 45996 (0.006) ; 104429 (0.005) ; 42214 (0.005) ; 72627 (0.005) ; 8909 (0.005) ; 
0.07420755698555923   T=5,K=7:  22209 (0.021) ; 68641 (0.019) ; 90504 (0.015) ; 260 (0.010) ; 45996 (0.009) ; 103012 (0.006) ; 64866 (0.005) ; 106974 (0.005) ; nlsj114757 (0.004) ;  (0.004) ; 
0.08059571824387965   T=5,K=8:  22209 (0.049) ; 64866 (0.010) ; 72627 (0.008) ;  (0.007) ; 62204 (0.007) ; 29883 (0.007) ; 45996 (0.007) ; 31236 (0.005) ; 26197 (0.004) ; 84234 (0.004) ; 
0.12260501274376112   T=5,K=9:   (0.036) ; 8909 (0.018) ; 45996 (0.013) ; 85306 (0.011) ; 260 (0.010) ; 84234 (0.010) ; 6339 (0.008) ; 66342 (0.008) ; 106974 (0.008) ; 27847 (0.007) ; 

Time=6  
0.17039112938330372   T=6,K=0:  22209 (0.037) ; 45996 (0.020) ; 85306 (0.018) ;  (0.016) ; 62204 (0.015) ; 65552 (0.014) ; 15893 (0.013) ; 43206 (0.009) ; 104355 (0.009) ; 86112 (0.007) ; 
0.047659471172175866   T=6,K=1:  84234 (0.025) ; 22209 (0.021) ; 45996 (0.019) ; 8909 (0.018) ; 105829 (0.014) ; 63772 (0.013) ; nlsj32160 (0.011) ; 62204 (0.011) ; 85306 (0.011) ; 102000 (0.010) ; 
0.047147781783279934   T=6,K=2:  45996 (0.057) ; 8909 (0.016) ; 22209 (0.014) ;  (0.010) ; 31236 (0.009) ; 4845 (0.008) ; 85306 (0.008) ; 62204 (0.007) ; 90504 (0.007) ; 63772 (0.007) ; 
0.10461610217985504   T=6,K=3:  45996 (0.024) ;  (0.013) ; 85306 (0.009) ; 1564 (0.008) ; nlsj14967 (0.007) ; 72627 (0.007) ; 8865 (0.007) ; nlsj76838 (0.006) ; 22209 (0.006) ; 57460 (0.006) ; 
0.0458687721720729   T=6,K=4:  85306 (0.044) ;  (0.025) ; 22209 (0.016) ; 45996 (0.011) ; 26197 (0.009) ; 110598 (0.007) ; 103701 (0.005) ; 76570 (0.005) ; 62204 (0.004) ; 26886 (0.004) ; 
0.12099295969681745   T=6,K=5:  45996 (0.026) ; 85306 (0.012) ;  (0.011) ; 65552 (0.010) ; 104355 (0.010) ; 8909 (0.010) ; 106502 (0.009) ; 22209 (0.007) ; 72627 (0.006) ; 62204 (0.006) ; 
0.1272584311385008   T=6,K=6:   (0.017) ; 22209 (0.011) ; 45996 (0.011) ; 27847 (0.007) ; 104429 (0.007) ; 8909 (0.007) ; 102000 (0.007) ; nlsj114757 (0.007) ; 72627 (0.006) ; 85306 (0.006) ; 
0.07324274154567237   T=6,K=7:  45996 (0.021) ; 22209 (0.016) ; 260 (0.012) ; 68641 (0.012) ; 90504 (0.010) ; 8909 (0.010) ; nlsj114757 (0.009) ; 116416 (0.009) ; 86219 (0.006) ;  (0.006) ; 
0.09598130681311741   T=6,K=8:  22209 (0.046) ; 45996 (0.017) ;  (0.014) ; 64866 (0.013) ; 72627 (0.012) ; 31236 (0.010) ; 63772 (0.006) ; 85306 (0.006) ; 90504 (0.006) ; 110639 (0.005) ; 
0.16684130411520431   T=6,K=9:   (0.019) ; 85306 (0.016) ; 45996 (0.015) ; 260 (0.012) ; 84234 (0.010) ; 8909 (0.010) ; 22209 (0.009) ; 102000 (0.009) ; 90504 (0.008) ; 76910 (0.006) ; 

Time=7  
0.10249129772096462   T=7,K=0:  45996 (0.041) ;  (0.033) ; 22209 (0.026) ; 85306 (0.021) ; 65552 (0.013) ; 104355 (0.012) ; 43206 (0.012) ; 62204 (0.011) ; 84234 (0.011) ; 63772 (0.010) ; 
