dubius : 944 documents
  0.22719, 0.248925,  0.26707, 0.256814,
 0.261254,  0.31233, 0.190094, 0.236322,
 0.287907, 0.363363, 0.221991, 0.126739,
 0.286055, 0.302176, 0.221574, 0.190195,
 0.191394, 0.271217, 0.218858,  0.31853} 

{0.251769, 0.156756, 0.208077, 0.383397,
 0.224348, 0.293832, 0.164188, 0.317632,
 0.289407, 0.190136, 0.246775, 0.273683,
 0.225113, 0.253706, 0.349074, 0.172106,
 0.269804,  0.32459, 0.173152, 0.232454,
 0.287556, 0.360326, 0.221566, 0.130552,
 0.281107, 0.299574, 0.243302, 0.176017,
 0.201724,  0.30096, 0.193708, 0.303608} 

{0.263974, 0.140253, 0.217773,    0.378,
 0.220486, 0.302801, 0.161868, 0.314845,
 0.290685, 0.197753, 0.242835, 0.268728,
 0.266472, 0.319378, 0.183376, 0.230774,
 0.267363, 0.325046, 0.180433, 0.227158,
 0.265357, 0.338707, 0.234668, 0.161269,
 0.298671, 0.292133, 0.242721, 0.166475,
  0.21969,  0.30769, 0.187635, 0.284985} 

{0.268792, 0.138579, 0.213757, 0.378872,
 0.226259, 0.305451, 0.165952, 0.302337,
 0.293583, 0.203205, 0.246058, 0.257155,
 0.264396, 0.315897, 0.208795, 0.210912,
 0.263616, 0.322612, 0.199951, 0.213822,
 0.256678, 0.332597, 0.254838, 0.155888,
  0.27895, 0.279034, 0.240788, 0.201227,
 0.213594,  0.33524, 0.164313, 0.286853} 

{0.266627, 0.123042, 0.229544, 0.380787,
 0.228044, 0.305535, 0.163855, 0.302566,
 0.290647, 0.208172, 0.246382, 0.254799,
  0.31841, 0.268412, 0.205508, 0.207671,
 0.278296, 0.308586, 0.205177, 0.207941,
 0.248565, 0.348724, 0.223861,  0.17885,
 0.295114, 0.275994, 0.231917, 0.196974,
 0.216488, 0.331143, 0.175939, 0.276431} 

{0.269988, 0.121001, 0.216644, 0.392366,
 0.219024,  0.31009, 0.165123, 0.305763,
 0.305071,   0.2044, 0.237758, 0.252771,
 0.395455, 0.236173, 0.112897, 0.255475,
 0.266949, 0.320037, 0.204065, 0.208948,
  0.24027, 0.333513, 0.201771, 0.224445,
 0.280131, 0.256442, 0.255175, 0.208252,
 0.206147,  0.33274, 0.180709, 0.280405} 

{0.277182,  0.12384, 0.209362, 0.389616,
 0.223557,  0.31208,  0.16487, 0.299494,
  0.31125, 0.202498, 0.225824, 0.260428,
  0.37707, 0.194622, 0.171525, 0.256782,
 0.271212, 0.312768, 0.198138, 0.217882,
 0.217263, 0.303845, 0.192115, 0.286777,
 0.283289, 0.256044, 0.256451, 0.204216,
 0.231717, 0.337301, 0.171213, 0.259768} 

{0.276076, 0.120513, 0.214901,  0.38851,
 0.222474, 0.317345, 0.160191,  0.29999,
 0.309694, 0.203161,   0.2291, 0.258045,
 0.333274, 0.189826, 0.203492, 0.273408,
 0.261846, 0.305311, 0.227938, 0.204905,
 0.213808, 0.306201, 0.195891,   0.2841,
 0.292307, 0.240673, 0.263218, 0.203803,
 0.233563, 0.322721, 0.188036,  0.25568} 

{0.275552, 0.120227, 0.214039, 0.390181,
 0.219308, 0.314282, 0.168705, 0.297705,
 0.307368, 0.207942,  0.22845,  0.25624,
 0.375542, 0.179939, 0.183193, 0.261326,
 0.257148, 0.295469, 0.213479, 0.233904,
 0.193033, 0.322135, 0.243774, 0.241058,
 0.295555, 0.258171, 0.230132, 0.216142,
 0.233651,  0.31898, 0.187355, 0.260014} 

{0.264742, 0.123977, 0.217852, 0.393429,
 0.222021, 0.315503, 0.159991, 0.302485,
 0.303682, 0.207805, 0.231421, 0.257092,
 0.403829, 0.160872, 0.166998, 0.268302,
  0.22866, 0.298988, 0.219249, 0.253103,
 0.193466, 0.301456, 0.259899, 0.245179,
 0.296504,  0.26702, 0.225198, 0.211278,
 0.250051, 0.280945,  0.20046, 0.268543} 

{0.268766, 0.132483, 0.225366, 0.373384,
 0.220292, 0.310273, 0.160068, 0.309367,
 0.299457, 0.207523, 0.232303, 0.260718,
 0.428317, 0.193008, 0.131305, 0.247371,
 0.221673, 0.298917, 0.232694, 0.246716,
 0.198415, 0.306373, 0.240944, 0.254268,
 0.303096, 0.281457, 0.221068, 0.194378,
 0.242943, 0.295315, 0.192391, 0.269351} 

{0.273415, 0.130252, 0.224344, 0.371989,
 0.222681,  0.31784,  0.16435, 0.295129,
 0.297097, 0.219662, 0.227339, 0.255903,
 0.421167,  0.16355, 0.102267, 0.313016,
 0.233232, 0.289445, 0.232361, 0.244961,
 0.214911, 0.300995, 0.244771, 0.239323,
 0.299541, 0.289367, 0.214821, 0.196271,
 0.240703,  0.29454, 0.199852, 0.264905} 

{0.274338,  0.12758, 0.224183, 0.373899,
 0.224656, 0.323172, 0.159101, 0.293072,
 0.292387, 0.216097, 0.229379, 0.262137,
 0.394243,  0.17107, 0.138906, 0.295781,
 0.239733, 0.262796, 0.241578, 0.255894,
 0.228048, 0.297857, 0.277181, 0.196914,
 0.265066, 0.305518, 0.198697,  0.23072,
 0.277553,  0.28683,  0.21372, 0.221897} 

{0.261694, 0.137456, 0.246327, 0.354523,
  0.22541,   0.3261, 0.155643, 0.292847,
  0.29429, 0.213374, 0.229478, 0.262857,
  0.41469, 0.181054, 0.138893, 0.265363,
  0.24279, 0.271988, 0.238002, 0.247221,
 0.209245, 0.313087, 0.304072, 0.173595,
 0.293922, 0.305415, 0.181482, 0.219182,
 0.251597, 0.296377, 0.217376,  0.23465} 

{0.257276, 0.135608, 0.253878, 0.353237,
 0.225914, 0.328147, 0.154691, 0.291249,
 0.290622, 0.217384, 0.226983, 0.265011,
 0.363634, 0.256756, 0.117573, 0.262037,
 0.244727, 0.269814, 0.232195, 0.253264,
 0.224529, 0.368152, 0.260985, 0.146334,
 0.246503, 0.344486, 0.170548, 0.238464,
 0.247702, 0.291636, 0.217637, 0.243025} 

{0.252481, 0.144801, 0.246681, 0.356037,
 0.234712, 0.315462, 0.156465, 0.293361,
 0.296962,  0.20826, 0.226059, 0.268719,
 0.397019, 0.208213,  0.12605, 0.268717,
  0.26083, 0.267711, 0.241136, 0.230324,
 0.230379, 0.371867, 0.243426, 0.154328,
 0.255152, 0.355432, 0.164028, 0.225388,
  0.21385, 0.286941, 0.196691, 0.302519} 

{0.252273, 0.142401, 0.248057, 0.357269,
 0.238935, 0.312885, 0.156003, 0.292177,
 0.290787, 0.207731, 0.221617, 0.279864,
 0.351678, 0.219204, 0.168717, 0.260401,
 0.289137, 0.241718, 0.249832, 0.219313,
 0.214705, 0.398395, 0.235959, 0.150942,
 0.267918,  0.35143, 0.172037, 0.208615,
 0.226537, 0.274551, 0.197018, 0.301894} 

{0.252172, 0.140786, 0.250013, 0.357029,
 0.246913, 0.306879, 0.156129, 0.290078,
 0.285605, 0.206161, 0.217065, 0.291169,
 0.317966, 0.229905, 0.178409,  0.27372,
 0.282077, 0.261983, 0.241459, 0.214482,
 0.234392, 0.398702, 0.180202, 0.186705,
 0.258436, 0.362124, 0.175858, 0.203582,
 0.220387,  0.25796, 0.197125, 0.324528} 

{0.250128, 0.130306,  0.25492, 0.364646,
 0.239385, 0.308302, 0.156687, 0.295626,
 0.288753, 0.194468, 0.228666, 0.288113,
 0.376184, 0.162024, 0.188931, 0.272861,
 0.285458, 0.263851, 0.235705, 0.214985,
 0.222736, 0.388364, 0.166218, 0.222682,
 0.313261, 0.319371, 0.171882, 0.195487,
 0.255252, 0.284323, 0.176292, 0.284133} 

{0.251031, 0.137439, 0.257564, 0.353966,
 0.240494, 0.313242, 0.155233,  0.29103,
 0.291132, 0.193123,  0.22882, 0.286926,
 0.348054, 0.145592, 0.203404,  0.30295,
 0.274033, 0.267088, 0.271579,   0.1873,
  0.22439, 0.419079, 0.174529, 0.182002,
 0.281434, 0.335346, 0.197979, 0.185241,
 0.277519, 0.289546, 0.153275,  0.27966} 

{0.261472, 0.142531, 0.258949, 0.337048,
 0.244466, 0.312812,  0.15436, 0.288363,
 0.295353, 0.192135,  0.23522, 0.277292,
 0.296597, 0.194566, 0.189808,  0.31903,
 0.260763, 0.258163, 0.280161, 0.200913,
 0.232856, 0.412274, 0.173838, 0.181032,
 0.264329, 0.304498, 0.203048, 0.228125,
  0.26233, 0.304421, 0.147513, 0.285736} 

{0.265885, 0.143491, 0.259716, 0.330908,
 0.245409, 0.313098,  0.15343, 0.288063,
 0.297536, 0.189921,  0.23395, 0.278593,
 0.290486, 0.188702, 0.220831,  0.29998,
 0.261336, 0.253714, 0.268734, 0.216217,
  0.19685, 0.411189, 0.175289, 0.216672,
 0.257065, 0.321268, 0.205782, 0.215886,
 0.255638, 0.295854, 0.149895, 0.298613} 

{0.263683,  0.14449, 0.258356, 0.333471,
 0.258562, 0.303881, 0.154749, 0.282808,
 0.297899, 0.185086, 0.231946, 0.285069,
 0.318293, 0.240819, 0.119604, 0.321283,
 0.262803, 0.278206, 0.254698, 0.204293,
 0.198481, 0.405821, 0.180672, 0.215026,
 0.256532,  0.34723, 0.190672, 0.205566,
 0.245171, 0.306006,  0.14736, 0.301463} 

{0.268776, 0.142244,  0.25994,  0.32904,
 0.254774, 0.303911, 0.151121, 0.290195,
 0.291901, 0.186462, 0.230901, 0.290736,
 0.370028, 0.200299, 0.123134, 0.306539,
 0.256757, 0.279846, 0.261359, 0.202039,
 0.209261, 0.427395, 0.194131, 0.169213,
 0.273972, 0.344215, 0.206316, 0.175497,
  0.24667, 0.289747,  0.15112, 0.312463} 

{0.268335, 0.144702, 0.258186, 0.328776,
 0.251424, 0.302646, 0.144774, 0.301156,
  0.29323, 0.182705, 0.234145, 0.289919,
 0.344754, 0.230924, 0.069956, 0.354365,
   0.2995, 0.251877, 0.264008, 0.184615,
 0.179103, 0.436554, 0.182051, 0.202292,
 0.268801, 0.339608, 0.229863, 0.161728,
 0.266649,  0.28273, 0.136569, 0.314052} 

{0.269667, 0.142639, 0.258727, 0.328967,
 0.252831, 0.303578, 0.146371, 0.297219,
 0.294645, 0.179108, 0.235331, 0.290916,
 0.350083, 0.210318, 0.086424, 0.353174,
  0.30286, 0.263509, 0.254285, 0.179346,
 0.155447, 0.439969, 0.210938, 0.193646,
 0.257878, 0.355914, 0.222656, 0.163552,
 0.276554, 0.300064, 0.133289, 0.290094} 

{0.268692, 0.146133, 0.256349, 0.328826,
 0.251265, 0.300194, 0.144915, 0.303627,
 0.299723, 0.174038, 0.234232, 0.292007,
 0.363987, 0.236153, 0.096011, 0.303849,
 0.305218, 0.274923, 0.244139,  0.17572,
  0.14436, 0.404388, 0.223101, 0.228151,
 0.264267, 0.370252, 0.206503, 0.158979,
 0.266966, 0.290403,  0.12616,  0.31647} 

{  0.2671, 0.145382,  0.25501, 0.332508,
 0.252058, 0.299515, 0.144447,  0.30398,
 0.296288, 0.179076, 0.234726, 0.289911,
 0.359849, 0.198191, 0.141638, 0.300322,
 0.295214, 0.274445, 0.246758, 0.183583,
 0.143032,  0.39563, 0.203045, 0.258293,
 0.284417, 0.351324, 0.189335, 0.174924,
 0.272443, 0.267859, 0.129368,  0.33033} 

{0.267036,  0.14798, 0.254983, 0.330001,
 0.250359, 0.300366, 0.141141, 0.308133,
 0.301432, 0.179157, 0.232829, 0.286581,
  0.30363, 0.266341, 0.133971, 0.296058,
 0.285322, 0.271664, 0.235941, 0.207073,
 0.176673, 0.308705, 0.205888, 0.308734,
 0.304404,  0.30784, 0.205227, 0.182529,
 0.256415, 0.257271, 0.148942, 0.337372} 

{0.272477, 0.148314, 0.261884, 0.317325,
 0.250709, 0.302894, 0.141208, 0.305189,
 0.296362, 0.183267, 0.230931, 0.289441,
 0.333262, 0.253203, 0.126879, 0.286656,
 0.282929, 0.269891, 0.227074, 0.220106,
 0.213879, 0.320447, 0.171682, 0.293993,
 0.266656, 0.337816, 0.239389, 0.156139,
 0.246746, 0.261947,  0.15475, 0.336558} 

{ 0.27436, 0.150389, 0.255055, 0.320195,
 0.253745, 0.300283, 0.139233,  0.30674,
 0.293924, 0.185849, 0.233295, 0.286932,
 0.327209, 0.259488, 0.125747, 0.287556,
 0.273725, 0.287773, 0.218477, 0.220025,
 0.212273, 0.310417, 0.173858, 0.303452,
 0.251204, 0.331363, 0.251527, 0.165905,
 0.230403, 0.262915, 0.150619, 0.356063} 

{0.272952, 0.148835, 0.257002, 0.321211,
 0.251427,  0.29869, 0.146231, 0.303652,
 0.315727, 0.182745, 0.221958,  0.27957,
 0.296609, 0.255152, 0.125518, 0.322722,
 0.296134, 0.280552, 0.201711, 0.221603,
 0.274547, 0.290818, 0.158479, 0.276156,
 0.225697, 0.300734, 0.321065, 0.152504,
 0.241014, 0.244082, 0.165581, 0.349323} 

{0.262697,  0.15176, 0.256722, 0.328822,
 0.264155, 0.291248, 0.148675, 0.295922,
 0.311184, 0.193292,  0.22369, 0.271833,
 0.333658,  0.22123, 0.092698, 0.352414,
 0.286794, 0.282698, 0.202614, 0.227894,
  0.26928, 0.272845, 0.157993, 0.299882,
 0.225975, 0.304937,  0.30179, 0.167298,
  0.23595, 0.236953, 0.196109, 0.330987} 

{ 0.26877,  0.15576,  0.25031,  0.32516,
 0.266663, 0.289879, 0.148595, 0.294864,
 0.303339, 0.200951, 0.223757, 0.271953,
 0.311507,  0.21894, 0.111928, 0.357625,
 0.296576,  0.28114, 0.200507, 0.221777,
 0.272408, 0.290053, 0.146552, 0.290988,
 0.227631, 0.290117, 0.322661, 0.159591,
 0.231879, 0.244894, 0.195222, 0.328005} 

{0.275421, 0.154743, 0.250023, 0.319813,
  0.26641, 0.300862, 0.142131, 0.290597,
 0.289089, 0.209172, 0.220904, 0.280835,
 0.318922, 0.255304,  0.08922, 0.336554,
 0.289885, 0.290139,  0.19708, 0.222895,
 0.263515, 0.297359, 0.150035, 0.289091,
 0.228221, 0.322831, 0.300116, 0.148832,
 0.238482, 0.233063, 0.202326, 0.326129} 

{0.263975, 0.159797, 0.256768,  0.31946,
 0.267836,  0.30021,  0.14315, 0.288804,
 0.288771, 0.207704,  0.21927, 0.284255,
 0.286926, 0.243173,  0.12776, 0.342141,
 0.300075, 0.301233, 0.185177, 0.213515,
 0.281814, 0.358768, 0.159671, 0.199747,
 0.223425, 0.331264, 0.296893, 0.148418,
 0.238146, 0.246071, 0.216227, 0.299557} 

{0.264311, 0.159314, 0.260427, 0.315947,
 0.266704, 0.300683, 0.141912, 0.290701,
 0.289312, 0.210194, 0.215568, 0.284926,
 0.261261,  0.23189, 0.179966, 0.326884,
 0.299689, 0.288396, 0.206753, 0.205161,
 0.307546, 0.352745,   0.1186, 0.221109,
 0.211631, 0.331118, 0.313445, 0.143805,
 0.264591, 0.210799, 0.212467, 0.312143} 

{0.260379, 0.166161, 0.257476, 0.315984,
 0.268779, 0.303225, 0.142082, 0.285913,
 0.293653, 0.215591, 0.213591, 0.277165,
 0.249376, 0.237029, 0.159069, 0.354526,
 0.282882, 0.311421, 0.201978, 0.203719,
 0.346295, 0.322871, 0.082217, 0.248618,
 0.216032, 0.338762, 0.315268, 0.129938,
 0.267449, 0.225472,  0.19016, 0.316919} 

{0.263332, 0.165669,  0.25583, 0.315168,
 0.271824, 0.303761, 0.144694, 0.279721,
 0.290813,  0.22552, 0.210856, 0.272811,
 0.226369, 0.266424, 0.151624, 0.355583,
 0.282968, 0.314165, 0.198125, 0.204742,
 0.315279,  0.29756,  0.16367, 0.223491,
 0.215371, 0.355938, 0.288055, 0.140636,
 0.212518, 0.244551, 0.199848, 0.343083} 

{0.239637,  0.17648, 0.262323,  0.32156,
 0.268749,  0.30737, 0.144099, 0.279783,
 0.291524,  0.22374, 0.212954, 0.271782,
  0.20818, 0.188259, 0.163351, 0.440209,
 0.289037, 0.312274, 0.195003, 0.203686,
 0.332568, 0.248618, 0.170009, 0.248805,
 0.260018, 0.331876, 0.277673, 0.130433,
 0.198016, 0.233516,  0.22174, 0.346728} 

{0.236161, 0.177468, 0.264185, 0.322186,
 0.263078,  0.31319, 0.144323, 0.279409,
 0.291298, 0.219667, 0.216903, 0.272133,
 0.189497, 0.212983, 0.147856, 0.449664,
 0.297908,  0.30925, 0.191034, 0.201808,
 0.314665, 0.201431, 0.219864, 0.264039,
 0.233317, 0.345134, 0.279243, 0.142306,
 0.206689, 0.221435, 0.231408, 0.340467} 

{0.241261, 0.175423, 0.264751, 0.318566,
 0.258935, 0.313041, 0.153994,  0.27403,
 0.288122, 0.214563, 0.215484, 0.281832,
 0.160922, 0.299381, 0.138462, 0.401235,
 0.303863,   0.2877, 0.198147,  0.21029,
 0.334182, 0.187621, 0.204311, 0.273886,
 0.243824, 0.354102, 0.260186, 0.141888,
 0.193119, 0.214012, 0.289527, 0.303342} 

{0.236019, 0.177485, 0.267197, 0.319298,
 0.262271,   0.3122, 0.154789,  0.27074,
 0.291049, 0.215095, 0.217694, 0.276163,
 0.190957, 0.368699, 0.105241, 0.335103,
 0.290876,  0.29905, 0.200093, 0.209981,
 0.331041, 0.194177, 0.209088, 0.265694,
 0.250096, 0.344878, 0.246397, 0.158628,
 0.210685, 0.209269, 0.283369, 0.296678} 

{0.224342, 0.176447, 0.269204, 0.330006,
 0.262989, 0.308755, 0.152836,  0.27542,
 0.294916, 0.210542, 0.219049, 0.275493,
 0.194246,  0.35767, 0.093522, 0.354562,
 0.296606, 0.305619, 0.195245, 0.202531,
 0.365878, 0.195926, 0.165955, 0.272241,
 0.283424, 0.312879, 0.233784, 0.169913,
  0.20711, 0.204061, 0.274588, 0.314242} 

{0.229478, 0.170474, 0.275883, 0.324166,
  0.26284, 0.306696, 0.154812, 0.275652,
 0.294157, 0.212244, 0.218371, 0.275228,
 0.266276, 0.306915,  0.09641, 0.330399,
 0.294544,  0.30557, 0.194761, 0.205124,
 0.347486, 0.190636, 0.195813, 0.266064,
 0.273007, 0.309938,  0.23735, 0.179705,
 0.202448, 0.224913, 0.290894, 0.281745} 

{0.228378, 0.167355, 0.289201, 0.315066,
 0.266145, 0.299851, 0.157105, 0.276899,
 0.295699, 0.211645, 0.219911, 0.272745,
 0.249224, 0.273111, 0.105584, 0.372081,
 0.310474, 0.320375, 0.168989, 0.200162,
  0.34877, 0.168367, 0.211853,  0.27101,
 0.263728, 0.293702, 0.243693, 0.198877,
 0.199454, 0.247183,  0.28792, 0.265443} 

{0.218384, 0.176951, 0.291995, 0.312669,
 0.275813, 0.292073, 0.158436, 0.273678,
 0.294447,  0.21066,   0.2193, 0.275593,
 0.256615, 0.245095, 0.147095, 0.351195,
 0.298056, 0.322972,  0.19218, 0.186793,
 0.358035, 0.150789, 0.232491, 0.258686,
 0.251245, 0.284897, 0.246919, 0.216938,
 0.185374, 0.247221, 0.294641, 0.272765} 

{0.219084, 0.173176, 0.287081,  0.32066,
 0.279845, 0.295305, 0.157571, 0.267279,
  0.28605, 0.208586, 0.233016, 0.272348,
 0.238838, 0.252908, 0.132495, 0.375759,
  0.25968, 0.326068, 0.208215, 0.206037,
 0.354896, 0.163823, 0.246796, 0.234485,
 0.285327, 0.308677, 0.177221, 0.228775,
 0.189238, 0.245732, 0.300006, 0.265024} 

{0.217364,  0.17339, 0.286298, 0.322947,
 0.279291, 0.290399, 0.159952, 0.270358,
 0.285491, 0.216884, 0.237613, 0.260012,
 0.292729, 0.238313, 0.097876, 0.371082,
 0.257893, 0.307849, 0.218885, 0.215373,
 0.391585, 0.174754, 0.212994, 0.220667,
 0.282597, 0.317889, 0.188499, 0.211015,
 0.160215, 0.285069, 0.300364, 0.254352} 

{0.215548, 0.175013, 0.287142, 0.322298,
 0.281463, 0.292435, 0.148486, 0.277617,
 0.287955, 0.219675, 0.235272, 0.257098,
 0.257824, 0.237326, 0.112143, 0.392708,
 0.262726, 0.293978, 0.217124, 0.226173,
 0.378315, 0.199733, 0.198405, 0.223547,
 0.303278, 0.301101, 0.191701,  0.20392,
 0.164294, 0.294654, 0.281123, 0.259928} 

{0.216328, 0.175197, 0.286254, 0.322221,
 0.285148,  0.29133, 0.142996, 0.280526,
 0.285003, 0.221601, 0.235896, 0.257499,
  0.27304, 0.173172, 0.137347, 0.416441,
 0.262412, 0.293434, 0.211852, 0.232301,
  0.35561, 0.201223, 0.247177,  0.19599,
 0.325291, 0.317335, 0.188489, 0.168885,
 0.151969,  0.29237, 0.286331, 0.269331} 

{0.226389, 0.179325, 0.274382, 0.319904,
 0.286095,   0.2917, 0.145372, 0.276833,
 0.281741, 0.224872, 0.235694, 0.257693,
  0.26605, 0.113349, 0.187935, 0.432667,
 0.262138, 0.289904, 0.212116, 0.235842,
 0.352737, 0.235711, 0.235751, 0.175801,
 0.314355, 0.340309, 0.205458, 0.139878,
 0.166426, 0.257473, 0.288771, 0.287331} 

{0.230222, 0.183807, 0.266036, 0.319935,
 0.286459, 0.294671, 0.145225, 0.273646,
 0.283229, 0.228149, 0.239669, 0.248953,
 0.271188, 0.120757, 0.198274,  0.40978,
 0.259055, 0.283887, 0.207989, 0.249069,
 0.332948, 0.222423, 0.295976, 0.148653,
 0.301605, 0.337034, 0.221127, 0.140234,
 0.163909, 0.257624, 0.286097, 0.292371} 

{0.246508, 0.179541, 0.262108, 0.311843,
 0.281659, 0.292481, 0.149067, 0.276793,
 0.279056, 0.234141, 0.236954, 0.249849,
 0.247318, 0.209394, 0.181299, 0.361989,
 0.264654, 0.287617, 0.221204, 0.226524,
 0.333769, 0.221683, 0.289115, 0.155432,
  0.31772, 0.312286, 0.230055, 0.139938,
  0.19245,  0.25589, 0.293837, 0.257824} 

{0.236129, 0.179093, 0.268513, 0.316266,
 0.286148, 0.295523, 0.146322, 0.272007,
 0.281209,  0.23031, 0.240585, 0.247897,
 0.347507, 0.239118, 0.161207, 0.252168,
 0.259156, 0.292791, 0.244084, 0.203969,
 0.327126, 0.223701, 0.281132, 0.168041,
 0.325601, 0.293235, 0.249206, 0.131957,
 0.172928, 0.258596, 0.305766, 0.262711} 

{0.235999, 0.179843, 0.270272, 0.313886,
  0.28649, 0.296973, 0.149098, 0.267438,
 0.271678, 0.237352, 0.243131,  0.24784,
 0.368844, 0.218062, 0.134711, 0.278383,
 0.260542, 0.296821, 0.243512, 0.199125,
 0.305984, 0.226434, 0.312182,   0.1554,
 0.341094, 0.250866, 0.271955, 0.136085,
  0.17035,  0.23777, 0.330211, 0.261669} 

{0.236081, 0.178563,  0.27349, 0.311867,
 0.281494, 0.305373, 0.150142, 0.262991,
 0.273668, 0.239682,   0.2396, 0.247051,
  0.37162, 0.272455, 0.090992, 0.264933,
 0.264152, 0.303019, 0.251617, 0.181213,
 0.334676, 0.235604, 0.327476, 0.102244,
 0.323909, 0.248641, 0.285516, 0.141935,
 0.168534, 0.215728, 0.317008, 0.298729} 

{0.253125, 0.167069, 0.273559, 0.306247,
 0.280295, 0.306002, 0.148737, 0.264966,
 0.265502, 0.242757,  0.23738, 0.254361,
 0.428794, 0.274685, 0.063043, 0.233478,
 0.247266, 0.316679, 0.251603, 0.184452,
 0.300116, 0.228577, 0.354667,  0.11664,
 0.312419,  0.24441,  0.29839,  0.14478,
 0.188241, 0.180762, 0.318149, 0.312849} 

{0.246427, 0.163612, 0.265183, 0.324778,
 0.289366, 0.287964,  0.15102,  0.27165,
 0.260044,  0.24142, 0.246052, 0.252484,
 0.409779,  0.26938,  0.06636, 0.254481,
 0.280153, 0.302669, 0.232945, 0.184233,
 0.309426, 0.238531,  0.33074, 0.121304,
 0.329061, 0.232077,  0.30879, 0.130072,
  0.17475, 0.191149, 0.315139, 0.318963} 

{0.245375, 0.162862, 0.263507, 0.328256,
  0.28223, 0.289064,  0.14958, 0.279125,
 0.265655, 0.235863, 0.246021, 0.252461,
 0.326058, 0.262991, 0.111253, 0.299697,
 0.271064, 0.315363, 0.233373, 0.180199,
 0.302795, 0.233149, 0.315613, 0.148444,
 0.317186, 0.239452, 0.323531,  0.11983,
 0.185723, 0.194307,  0.33635,  0.28362} 

{0.239918, 0.163558, 0.263539, 0.332986,
 0.281845, 0.277244, 0.154907, 0.286004,
 0.262646, 0.233209, 0.247298, 0.256848,
 0.314318, 0.309117,  0.10661, 0.269955,
  0.26505, 0.330289, 0.224152, 0.180509,
 0.335981,  0.22624, 0.304423, 0.133356,
 0.288148, 0.219491, 0.356015, 0.136345,
 0.191355, 0.204488, 0.344525, 0.259632} 

{0.234577, 0.158013, 0.265636, 0.341774,
 0.282338, 0.280356, 0.154017, 0.283289,
 0.267163, 0.225972, 0.246878, 0.259987,
 0.324545, 0.336477, 0.091091, 0.247887,
 0.271379, 0.327165, 0.221638, 0.179818,
 0.330753, 0.224005, 0.327434, 0.117808,
 0.291055, 0.210769, 0.350602, 0.147574,
 0.191762, 0.201805, 0.344567, 0.261866} 

{0.230957, 0.151893, 0.275857, 0.341293,
 0.281691, 0.281191, 0.152883, 0.284235,
 0.265475, 0.228697, 0.245658, 0.260169,
 0.358933, 0.244434, 0.100618, 0.296015,
 0.272403, 0.316566,  0.21479, 0.196241,
 0.324148, 0.226939, 0.315865, 0.133048,
 0.316907, 0.198712, 0.337867, 0.146513,
 0.193266, 0.210803, 0.343753, 0.252178} 

{0.228857, 0.154761, 0.271951,  0.34443,
 0.296702, 0.276044, 0.149769, 0.277485,
 0.264046, 0.229574, 0.249988, 0.256392,
 0.330986, 0.227554, 0.098088, 0.343372,
 0.266708, 0.315307, 0.229123, 0.188862,
 0.341519, 0.243548, 0.304069, 0.110863,
 0.324955, 0.191661,  0.33088, 0.152504,
 0.216579, 0.172329, 0.381064, 0.230028} 

{0.232826, 0.158654, 0.262436, 0.346083,
 0.293124, 0.280993, 0.147729, 0.278154,
  0.26383, 0.222981, 0.251432, 0.261756,
 0.341832, 0.224061, 0.104868, 0.329238,
 0.265713, 0.311971, 0.231016, 0.191299,
 0.288151, 0.285669, 0.325294, 0.100886,
 0.315184, 0.202732, 0.335501, 0.146582,
 0.200474, 0.188328, 0.389348, 0.221851} 

{ 0.23671, 0.158227, 0.259538, 0.345524,
 0.300875, 0.277596, 0.147246, 0.274284,
 0.263472, 0.220371, 0.256034, 0.260123,
 0.333816, 0.233674,  0.11038,  0.32213,
 0.251178, 0.289593, 0.280854, 0.178375,
 0.275535, 0.297625, 0.310034, 0.116806,
 0.344798, 0.195986, 0.314133, 0.145083,
 0.208257, 0.188822, 0.358068, 0.244852} 

{0.228038, 0.162884, 0.264043, 0.345035,
 0.296307, 0.280123, 0.145944, 0.277626,
 0.262352, 0.218341,  0.25771, 0.261597,
 0.306652, 0.223341, 0.129866, 0.340141,
 0.259947, 0.287995, 0.279053, 0.173005,
 0.287243, 0.297633, 0.294088, 0.121036,
 0.338596, 0.198107, 0.296372, 0.166925,
 0.207354,  0.20036, 0.350389, 0.241897} 

{0.226625, 0.170913, 0.260497, 0.341965,
 0.294782, 0.271801, 0.143849, 0.289568,
 0.265992, 0.217087,   0.2556, 0.261322,
 0.285423, 0.185772, 0.170332, 0.358473,
 0.259779, 0.303086, 0.265478, 0.171657,
 0.292461, 0.318099, 0.295853, 0.093587,
 0.335026, 0.202178, 0.297101, 0.165695,
 0.207894, 0.181679, 0.356067,  0.25436} 

{0.230974, 0.165042,  0.27374, 0.330244,
 0.295326, 0.271483, 0.139754, 0.293437,
 0.279318, 0.217775, 0.240913, 0.261994,
 0.284405, 0.183546,  0.16361, 0.368439,
 0.264845, 0.303232, 0.267368, 0.164555,
 0.334922, 0.307727, 0.256791, 0.100559,
 0.342746, 0.198623, 0.286022, 0.172609,
 0.200998, 0.156689,  0.43113, 0.211183} 

{0.230176,  0.16632, 0.272827, 0.330677,
 0.295179, 0.269988, 0.139728, 0.295105,
 0.283112,  0.22286, 0.237561, 0.256467,
 0.270502,  0.16514, 0.216641, 0.347717,
