2299 documents , 1 concepts , 4569 context features (86219) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 10, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 3


map[]

===============  per type  ===============
0.0815443724956394   T=0,K=0:  2764 (0.002) ; 42713 (0.001) ; 54345 (0.001) ; 19017 (0.001) ; 12621 (0.001) ; 76703 (0.001) ; nlsj4392 (0.001) ; 44534 (0.001) ; 18714 (0.001) ; 16658 (0.001) ; 
0.11305221676825906   T=8,K=7:   (0.049) ; 22209 (0.038) ; 42214 (0.021) ; 90504 (0.020) ; 85306 (0.019) ; 84494 (0.016) ; 48291 (0.016) ; 31161 (0.016) ; 34855 (0.016) ; 62204 (0.012) ; 
0.09973962091204261   T=9,K=7:  85306 (0.037) ; 22209 (0.029) ; 75552 (0.023) ; 84494 (0.017) ;  (0.014) ; 43309 (0.013) ; 46646 (0.013) ; 86219 (0.013) ; 52048 (0.009) ; 62204 (0.009) ; 
0.1128787673767632   T=10,K=7:  85306 (0.012) ; 43309 (0.012) ; 75552 (0.008) ; 22209 (0.008) ; 95661 (0.008) ; 46646 (0.008) ;  (0.007) ; 84494 (0.007) ; nlsj76838 (0.006) ; 34855 (0.006) ; 
0.07663863605797239   T=11,K=7:  43309 (0.010) ; 46646 (0.008) ; nlsj71743 (0.005) ; nlsj76838 (0.005) ; 62204 (0.005) ; 95661 (0.005) ; 52048 (0.005) ; 84494 (0.005) ; 112720 (0.005) ; 85306 (0.005) ; 
0.13894386785319252   T=12,K=7:  17154 (0.007) ; 43309 (0.006) ; 34855 (0.005) ; nlsj76838 (0.005) ; 84494 (0.005) ; 84511 (0.005) ; 46646 (0.005) ; 26886 (0.005) ; 52048 (0.005) ; 95100 (0.005) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=7:  85306 (0.011) ; 22209 (0.009) ; 15893 (0.009) ;  (0.008) ; 84494 (0.008) ; 42214 (0.007) ; 65552 (0.007) ; 86219 (0.006) ; 84234 (0.006) ; 45996 (0.006) ; 

0.20883568390882562   T=0,K=8:  45773 (0.001) ; 30392 (0.001) ; 29559 (0.001) ; 49203 (0.001) ; 63845 (0.001) ; 40972 (0.001) ; 59741 (0.001) ; 24084 (0.001) ; 19546 (0.001) ; 79223 (0.001) ; 
0.18750249602966096   T=1,K=8:  52332 (0.004) ; 63845 (0.002) ; 85306 (0.002) ;  (0.002) ; 79615 (0.002) ; 79223 (0.002) ; 84234 (0.001) ; 2219 (0.001) ; 65552 (0.001) ; 86112 (0.001) ; 
0.1321066376935374   T=2,K=8:  52332 (0.005) ;  (0.005) ; 8665 (0.004) ; 65552 (0.003) ; 84234 (0.003) ; 64914 (0.003) ; 22209 (0.003) ; 36677 (0.003) ; 85306 (0.003) ; 23069 (0.002) ; 
0.09464687849162946   T=3,K=8:  8665 (0.015) ; 52332 (0.013) ; 65552 (0.013) ; 20621 (0.010) ;  (0.010) ; 22209 (0.008) ; 45996 (0.008) ; 23069 (0.007) ; 84234 (0.007) ; 28566 (0.006) ; 
0.08700972529180172   T=4,K=8:   (0.038) ; 22209 (0.027) ; 52332 (0.024) ; 45996 (0.024) ; 65552 (0.022) ; 8665 (0.016) ; nlsj76838 (0.013) ; 20621 (0.013) ; 28566 (0.011) ; 28569 (0.011) ; 
0.16973027904587132   T=5,K=8:   (0.022) ; 45996 (0.018) ; nlsj76838 (0.014) ; 22209 (0.014) ; 8665 (0.014) ; 20621 (0.013) ; 65552 (0.010) ; 28566 (0.008) ; 62204 (0.008) ; 84234 (0.008) ; 
0.11257934095816431   T=6,K=8:  45996 (0.021) ;  (0.019) ; 22209 (0.014) ; 84434 (0.013) ; 85306 (0.013) ; 84234 (0.012) ; 20621 (0.011) ; 62204 (0.010) ; 80327 (0.009) ; 28566 (0.008) ; 
0.11532059979916946   T=7,K=8:  84434 (0.026) ; 84234 (0.024) ; 85306 (0.023) ; 45996 (0.018) ; 22209 (0.017) ;  (0.015) ; 63772 (0.014) ; 15893 (0.012) ; 11583 (0.012) ; 62204 (0.012) ; 
0.12111672765476118   T=8,K=8:  85306 (0.069) ; 45996 (0.048) ; 22209 (0.031) ; 84234 (0.025) ; 27847 (0.024) ; 31161 (0.018) ; 15893 (0.018) ; 72254 (0.015) ; 63772 (0.015) ;  (0.015) ; 
0.06778876024460724   T=9,K=8:  45996 (0.034) ; 27847 (0.033) ; 22209 (0.031) ; 85306 (0.021) ;  (0.015) ; 84234 (0.011) ; 114553 (0.011) ; 15893 (0.011) ; 63772 (0.011) ; 43206 (0.010) ; 
0.10388426735581967   T=10,K=8:  27847 (0.036) ; 22209 (0.018) ; 85306 (0.010) ; 45996 (0.010) ; 86219 (0.010) ; 43206 (0.009) ;  (0.008) ; 63772 (0.006) ; 60003 (0.006) ; 52332 (0.006) ; 
0.06727330841357815   T=11,K=8:  27847 (0.021) ; 22209 (0.013) ; 86219 (0.010) ; 85306 (0.007) ; 62204 (0.006) ; 83665 (0.006) ; 43206 (0.006) ; 45996 (0.006) ; 114553 (0.005) ; 25120 (0.005) ; 
0.0919440806134227   T=12,K=8:  27847 (0.020) ; 22209 (0.018) ; 62204 (0.010) ; 85306 (0.009) ;  (0.008) ; 86219 (0.008) ; 83665 (0.006) ; 43206 (0.006) ; 60003 (0.006) ; 114553 (0.006) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=8:  45996 (0.015) ; 22209 (0.015) ; 85306 (0.013) ;  (0.012) ; 27847 (0.011) ; 84234 (0.008) ; 52332 (0.007) ; 20621 (0.006) ; 8665 (0.006) ; 84434 (0.006) ; 

0.046272810602794374   T=0,K=9:  31562 (0.001) ; 27847 (0.001) ;  (0.001) ; 62063 (0.001) ; 80011 (0.001) ; 22209 (0.001) ; 102676 (0.001) ; 51557 (0.001) ; 7048 (0.001) ; 69863 (0.001) ; 
0.021670253236690615   T=1,K=9:   (0.005) ; 22209 (0.003) ; 27847 (0.002) ; 2654 (0.002) ; 103975 (0.002) ; 57457 (0.002) ; 102676 (0.002) ; 51557 (0.002) ; 23726 (0.002) ; 80011 (0.002) ; 
0.039856005665885194   T=2,K=9:   (0.013) ; 22209 (0.006) ; 84234 (0.006) ; 100771 (0.005) ; 80011 (0.004) ; 27847 (0.004) ; 31236 (0.004) ; 103975 (0.003) ; 74126 (0.003) ; 42214 (0.003) ; 
0.061999833998189834   T=3,K=9:   (0.038) ; 22209 (0.030) ; 84234 (0.011) ; 74126 (0.008) ; 79983 (0.008) ; 62204 (0.008) ; 61056 (0.007) ; 23726 (0.006) ; 86219 (0.006) ; 80011 (0.005) ; 
0.10629100278248377   T=4,K=9:  22209 (0.093) ; 86219 (0.027) ; 84234 (0.026) ;  (0.026) ; 79983 (0.015) ; 22210 (0.014) ; 114624 (0.012) ; 20621 (0.012) ; 79223 (0.012) ; nlsj61372 (0.012) ; 
0.13881164167065654   T=5,K=9:  22209 (0.086) ; 20621 (0.019) ;  (0.012) ; 86219 (0.012) ; 79983 (0.011) ; 84234 (0.009) ; 22210 (0.008) ; 85306 (0.008) ; 79223 (0.008) ; 42214 (0.007) ; 
0.11836347855231945   T=6,K=9:  22209 (0.044) ; 42214 (0.019) ; 20621 (0.016) ; 27847 (0.012) ; 85306 (0.009) ; 79223 (0.009) ;  (0.009) ; 84494 (0.008) ; 79983 (0.008) ; 86219 (0.008) ; 
0.07271752461005483   T=7,K=9:  22209 (0.029) ; 84494 (0.019) ;  (0.016) ; 42214 (0.015) ; 27847 (0.014) ; 79223 (0.011) ; 20621 (0.011) ; 85306 (0.010) ; 86219 (0.009) ; 65552 (0.008) ; 
0.08529742140258519   T=8,K=9:   (0.038) ; 22209 (0.036) ; 65552 (0.034) ; 85306 (0.030) ; 84494 (0.013) ; 26886 (0.012) ; 79223 (0.011) ; 42214 (0.011) ; 114548 (0.010) ; 43206 (0.010) ; 
0.08401451294890404   T=9,K=9:   (0.033) ; 22209 (0.030) ; 68641 (0.025) ; 8665 (0.023) ; 85306 (0.016) ; 86219 (0.015) ; 65552 (0.013) ; 42214 (0.012) ; 26886 (0.012) ; 84234 (0.010) ; 
0.07033211582088561   T=10,K=9:   (0.033) ; 45996 (0.028) ; 22209 (0.024) ; 68641 (0.018) ; 63772 (0.012) ; 8665 (0.008) ; 43206 (0.007) ; 85306 (0.006) ; 102000 (0.006) ; 26886 (0.006) ; 
0.110807549059165   T=11,K=9:   (0.027) ; 45996 (0.018) ; 43206 (0.010) ; 68641 (0.010) ; 63772 (0.010) ; 75152 (0.009) ; 22209 (0.009) ; 22502 (0.009) ; 102000 (0.006) ; 86184 (0.004) ; 
0.1652740686774378   T=12,K=9:   (0.022) ; 45996 (0.016) ; 43206 (0.015) ; 68641 (0.011) ; 75152 (0.011) ; 22502 (0.010) ; 22209 (0.009) ; 63772 (0.007) ; 116416 (0.006) ; 42214 (0.005) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=9:  22209 (0.031) ;  (0.021) ; 85306 (0.007) ; 86219 (0.007) ; 45996 (0.007) ; 42214 (0.007) ; 84234 (0.007) ; 68641 (0.006) ; 65552 (0.006) ; 20621 (0.006) ; 

===============  per time  ===============
Time=0  
0.0815443724956394   T=0,K=0:  2764 (0.002) ; 42713 (0.001) ; 54345 (0.001) ; 19017 (0.001) ; 12621 (0.001) ; 76703 (0.001) ; nlsj4392 (0.001) ; 44534 (0.001) ; 18714 (0.001) ; 16658 (0.001) ; 
0.0496672689754478   T=0,K=1:  16565 (0.002) ; 22968 (0.002) ; 12973 (0.002) ; 70607 (0.001) ; 84434 (0.001) ; 83495 (0.001) ; 45936 (0.001) ; 45996 (0.001) ; 43309 (0.001) ; nlsj68228 (0.001) ; 
0.0746891183451304   T=0,K=2:  64866 (0.003) ; nlsj107632 (0.002) ; 60402 (0.002) ; 84548 (0.002) ; 38547 (0.002) ; 85306 (0.002) ; 84505 (0.001) ; nlsj6956 (0.001) ; 75005 (0.001) ; 22968 (0.001) ; 
0.038805295520178106   T=0,K=3:  52995 (0.003) ; 8665 (0.002) ; 74735 (0.002) ; 29803 (0.002) ; 71308 (0.001) ; 85807 (0.001) ; 101822 (0.001) ; 22209 (0.001) ; 5446 (0.001) ; 2224 (0.001) ; 
0.19841415452102676   T=0,K=4:  76703 (0.002) ; 98173 (0.002) ; 48498 (0.001) ; 23420 (0.001) ; 62204 (0.001) ; 67868 (0.001) ; 13113 (0.001) ; 90833 (0.001) ; 28592 (0.001) ; 71308 (0.001) ; 
0.20124907294087568   T=0,K=5:  12641 (0.002) ; 11058 (0.002) ; 46646 (0.001) ; nlsj6956 (0.001) ; 13813 (0.001) ; 73672 (0.001) ; 100597 (0.001) ; 21056 (0.001) ; nlsj6753 (0.001) ; 114548 (0.001) ; 
0.018391501315493754   T=0,K=6:  46802 (0.002) ; nlsj61372 (0.001) ; 80327 (0.001) ; 56458 (0.001) ; 98673 (0.001) ; 60535 (0.001) ; 72254 (0.001) ; 110598 (0.001) ; 36933 (0.001) ; 2749 (0.001) ; 
0.0821307213745882   T=0,K=7:  33155 (0.001) ; 51148 (0.001) ; 943 (0.001) ; 52571 (0.001) ; 87576 (0.001) ; 114753 (0.001) ; 41448 (0.001) ; 23726 (0.001) ; 57643 (0.001) ; 57929 (0.001) ; 
0.20883568390882562   T=0,K=8:  45773 (0.001) ; 30392 (0.001) ; 29559 (0.001) ; 49203 (0.001) ; 63845 (0.001) ; 40972 (0.001) ; 59741 (0.001) ; 24084 (0.001) ; 19546 (0.001) ; 79223 (0.001) ; 
0.046272810602794374   T=0,K=9:  31562 (0.001) ; 27847 (0.001) ;  (0.001) ; 62063 (0.001) ; 80011 (0.001) ; 22209 (0.001) ; 102676 (0.001) ; 51557 (0.001) ; 7048 (0.001) ; 69863 (0.001) ; 

Time=1  
0.0798957263750812   T=1,K=0:  2764 (0.002) ; 28566 (0.002) ; 46646 (0.002) ; 43206 (0.002) ; 42713 (0.002) ; 21920 (0.002) ; 87148 (0.002) ; 21578 (0.001) ; 89366 (0.001) ; 76703 (0.001) ; 
0.08841361314597296   T=1,K=1:  84434 (0.003) ; 22968 (0.003) ; 45996 (0.003) ; 43309 (0.003) ; 42827 (0.002) ; 52332 (0.002) ;  (0.002) ; 5607 (0.002) ; 80011 (0.002) ; 260 (0.001) ; 
0.05484236713435362   T=1,K=2:  64866 (0.002) ;  (0.002) ; nlsj6956 (0.002) ; 85306 (0.002) ; 23726 (0.002) ; nlsj107632 (0.002) ; 1564 (0.002) ; 55544 (0.002) ; 72627 (0.002) ; 73672 (0.002) ; 
0.03146811341066283   T=1,K=3:  22209 (0.004) ; 71308 (0.003) ; 8665 (0.002) ; 52332 (0.002) ; 43309 (0.002) ; 11583 (0.002) ; 85807 (0.002) ; 101822 (0.002) ; 52995 (0.002) ; 29803 (0.002) ; 
0.13844818955577168   T=1,K=4:  71308 (0.003) ; 114624 (0.003) ; 52332 (0.002) ; 28592 (0.002) ; 76703 (0.002) ; 23420 (0.002) ; 48498 (0.002) ; 19870 (0.002) ; 62204 (0.002) ; 22209 (0.002) ; 
0.2725664114398966   T=1,K=5:  19546 (0.002) ; 73672 (0.002) ; 8665 (0.002) ; 12641 (0.002) ; 63772 (0.002) ; 18107 (0.002) ; 45996 (0.002) ; 2328 (0.002) ; 72627 (0.002) ; 62204 (0.002) ; 
0.01820685563461804   T=1,K=6:  nlsj61372 (0.003) ; 80327 (0.003) ; 46802 (0.002) ; 110243 (0.002) ; 110598 (0.002) ; 6339 (0.001) ; 86112 (0.001) ; 66173 (0.001) ; 19546 (0.001) ; 103922 (0.001) ; 
0.10698597403729146   T=1,K=7:  51148 (0.002) ; 52571 (0.002) ; nlsj61372 (0.002) ; 114753 (0.002) ; 41448 (0.001) ; 84234 (0.001) ; 23726 (0.001) ; 102000 (0.001) ; 52332 (0.001) ; 943 (0.001) ; 
0.18750249602966096   T=1,K=8:  52332 (0.004) ; 63845 (0.002) ; 85306 (0.002) ;  (0.002) ; 79615 (0.002) ; 79223 (0.002) ; 84234 (0.001) ; 2219 (0.001) ; 65552 (0.001) ; 86112 (0.001) ; 
0.021670253236690615   T=1,K=9:   (0.005) ; 22209 (0.003) ; 27847 (0.002) ; 2654 (0.002) ; 103975 (0.002) ; 57457 (0.002) ; 102676 (0.002) ; 51557 (0.002) ; 23726 (0.002) ; 80011 (0.002) ; 

Time=2  
0.1215053798618512   T=2,K=0:  62204 (0.005) ; 2764 (0.005) ; 28566 (0.004) ;  (0.004) ; 45948 (0.003) ; 45996 (0.003) ; 43206 (0.003) ; 4076 (0.003) ; 92010 (0.003) ; 76703 (0.003) ; 
0.09215084434964899   T=2,K=1:   (0.009) ; 84434 (0.007) ; 45996 (0.006) ; 86917 (0.005) ; 27847 (0.005) ; 22968 (0.004) ; 67868 (0.004) ; 42827 (0.004) ; 84511 (0.004) ; 43309 (0.003) ; 
0.09042641493866077   T=2,K=2:  1564 (0.007) ;  (0.006) ; 72627 (0.006) ; 52332 (0.004) ; 45996 (0.004) ; 72202 (0.004) ; 80011 (0.004) ; 64866 (0.003) ; 85306 (0.003) ; nlsj6956 (0.003) ; 
0.048082014463549524   T=2,K=3:  52332 (0.010) ; 72202 (0.006) ; 22209 (0.005) ; 8665 (0.005) ; 62204 (0.005) ; 43309 (0.005) ; 71308 (0.004) ; 114753 (0.004) ; 20621 (0.004) ; 36677 (0.004) ; 
0.19749465420000087   T=2,K=4:  114624 (0.006) ; 84234 (0.006) ; 22209 (0.005) ; 52332 (0.005) ; 19546 (0.005) ; 86219 (0.005) ; 116416 (0.005) ; 71308 (0.004) ; 26447 (0.004) ; nlsj6956 (0.004) ; 
0.10689597159311501   T=2,K=5:  18107 (0.009) ; 19546 (0.005) ; 85306 (0.005) ; 65552 (0.005) ; 63772 (0.005) ; 72627 (0.005) ; 8665 (0.004) ; 1984 (0.004) ; 46646 (0.004) ; 45996 (0.004) ; 
0.052870822708740675   T=2,K=6:  nlsj61372 (0.008) ; 80327 (0.004) ; 22210 (0.004) ; 66173 (0.004) ; 20621 (0.004) ; 46802 (0.003) ; 79223 (0.003) ; 86112 (0.003) ; 43309 (0.003) ; 1377 (0.003) ; 
0.11861125452501044   T=2,K=7:  84234 (0.005) ; 23726 (0.005) ; 52571 (0.005) ; nlsj61372 (0.004) ; 52332 (0.003) ; 114753 (0.003) ; 28566 (0.003) ; 20621 (0.002) ; 55313 (0.002) ; 42214 (0.002) ; 
0.1321066376935374   T=2,K=8:  52332 (0.005) ;  (0.005) ; 8665 (0.004) ; 65552 (0.003) ; 84234 (0.003) ; 64914 (0.003) ; 22209 (0.003) ; 36677 (0.003) ; 85306 (0.003) ; 23069 (0.002) ; 
0.039856005665885194   T=2,K=9:   (0.013) ; 22209 (0.006) ; 84234 (0.006) ; 100771 (0.005) ; 80011 (0.004) ; 27847 (0.004) ; 31236 (0.004) ; 103975 (0.003) ; 74126 (0.003) ; 42214 (0.003) ; 

Time=3  
0.0819578399556907   T=3,K=0:   (0.019) ; 62204 (0.016) ; 45996 (0.010) ; 84234 (0.006) ; 42214 (0.006) ; 43206 (0.006) ; 75552 (0.006) ; 92010 (0.005) ; 65552 (0.004) ; 84494 (0.004) ; 
0.06535055323858482   T=3,K=1:   (0.023) ; 45996 (0.018) ; 22209 (0.017) ; 27847 (0.010) ; 84494 (0.010) ; 84511 (0.009) ; 90504 (0.007) ; 43977 (0.005) ; 110114 (0.005) ; 42827 (0.005) ; 
0.13930679410102972   T=3,K=2:  72627 (0.019) ; 52332 (0.015) ; 1564 (0.013) ;  (0.012) ; 86219 (0.011) ; 72202 (0.008) ; 45996 (0.007) ; 8665 (0.007) ; 20046 (0.007) ; 85306 (0.007) ; 
0.12848457699648128   T=3,K=3:  52332 (0.019) ; 85306 (0.013) ; 43309 (0.013) ; 84234 (0.011) ; 22209 (0.010) ; 8665 (0.010) ; 72202 (0.009) ; 20621 (0.008) ;  (0.006) ; 62204 (0.006) ; 
0.13977202025757954   T=3,K=4:  84234 (0.015) ; 116416 (0.012) ; 22209 (0.011) ; 86219 (0.011) ; 114624 (0.010) ; 19546 (0.009) ; 20621 (0.009) ;  (0.009) ; 66173 (0.007) ; 45996 (0.007) ; 
0.13807353201147135   T=3,K=5:  72627 (0.012) ; 85306 (0.012) ; 65552 (0.011) ; 2739 (0.010) ; 114624 (0.008) ; 6325 (0.008) ; 84234 (0.008) ; 67868 (0.008) ; 28566 (0.007) ; 45996 (0.007) ; 
0.06145274184019927   T=3,K=6:  22209 (0.011) ; 66173 (0.009) ; 20621 (0.009) ; 86112 (0.008) ; 79223 (0.008) ; 42214 (0.007) ; 114624 (0.006) ; nlsj61372 (0.006) ; 22210 (0.005) ; 80327 (0.004) ; 
0.088955229109144   T=3,K=7:  84234 (0.017) ; 23726 (0.009) ; 42214 (0.006) ; 20621 (0.006) ; 28566 (0.005) ; 114753 (0.005) ; 15893 (0.005) ; 85306 (0.004) ; 84494 (0.004) ; 26943 (0.004) ; 
0.09464687849162946   T=3,K=8:  8665 (0.015) ; 52332 (0.013) ; 65552 (0.013) ; 20621 (0.010) ;  (0.010) ; 22209 (0.008) ; 45996 (0.008) ; 23069 (0.007) ; 84234 (0.007) ; 28566 (0.006) ; 
0.061999833998189834   T=3,K=9:   (0.038) ; 22209 (0.030) ; 84234 (0.011) ; 74126 (0.008) ; 79983 (0.008) ; 62204 (0.008) ; 61056 (0.007) ; 23726 (0.006) ; 86219 (0.006) ; 80011 (0.005) ; 

Time=4  
0.09428119070095602   T=4,K=0:   (0.068) ; 45996 (0.026) ; 62204 (0.022) ; 8665 (0.017) ; 75552 (0.017) ; 84234 (0.016) ; 63772 (0.015) ; 84494 (0.015) ; 65552 (0.014) ; 42214 (0.013) ; 
0.10947730232852597   T=4,K=1:   (0.071) ; 22209 (0.039) ; 27847 (0.023) ; 45996 (0.020) ; 20621 (0.020) ; 84494 (0.018) ; 110114 (0.016) ; 34855 (0.014) ; 8909 (0.013) ; 90504 (0.012) ; 
0.09454442871619778   T=4,K=2:   (0.037) ; 86219 (0.035) ; 62204 (0.022) ; 27847 (0.021) ; 45996 (0.019) ; 8665 (0.018) ; 28566 (0.017) ; 72202 (0.015) ; 116416 (0.014) ; 90504 (0.013) ; 
0.10144400433918749   T=4,K=3:  84234 (0.032) ; 8665 (0.030) ; 85306 (0.026) ; 52332 (0.024) ;  (0.020) ; nlsj76838 (0.017) ; 75552 (0.016) ; 62204 (0.015) ; 34855 (0.014) ; 22209 (0.013) ; 
0.09023170411494148   T=4,K=4:  20621 (0.053) ; 84234 (0.035) ; 61791 (0.027) ; 26886 (0.023) ; 86219 (0.021) ; 116416 (0.020) ;  (0.020) ; 15893 (0.017) ; 45996 (0.016) ; 104429 (0.015) ; 
0.11559914054630477   T=4,K=5:  28566 (0.038) ; 45996 (0.020) ; 90504 (0.019) ; 22209 (0.017) ; 62204 (0.013) ; 75552 (0.013) ; 6325 (0.013) ; 65552 (0.012) ; 68641 (0.011) ; 29883 (0.010) ; 
0.1022860999037986   T=4,K=6:  22209 (0.030) ; 86112 (0.029) ; 42214 (0.028) ; 84234 (0.020) ; 79223 (0.013) ; 20621 (0.012) ; 73742 (0.007) ; 24292 (0.005) ; 42830 (0.005) ; 55139 (0.004) ; 
0.09883540127580233   T=4,K=7:  65552 (0.021) ; 84234 (0.018) ; 85306 (0.017) ; 42214 (0.016) ; 15893 (0.016) ; 86219 (0.016) ; 20621 (0.014) ; 84494 (0.014) ; 45996 (0.013) ; 104429 (0.012) ; 
0.08700972529180172   T=4,K=8:   (0.038) ; 22209 (0.027) ; 52332 (0.024) ; 45996 (0.024) ; 65552 (0.022) ; 8665 (0.016) ; nlsj76838 (0.013) ; 20621 (0.013) ; 28566 (0.011) ; 28569 (0.011) ; 
0.10629100278248377   T=4,K=9:  22209 (0.093) ; 86219 (0.027) ; 84234 (0.026) ;  (0.026) ; 79983 (0.015) ; 22210 (0.014) ; 114624 (0.012) ; 20621 (0.012) ; 79223 (0.012) ; nlsj61372 (0.012) ; 

Time=5  
0.06294278219858813   T=5,K=0:   (0.039) ; 62204 (0.021) ; 45996 (0.018) ; 84494 (0.014) ; 65552 (0.014) ; 63772 (0.013) ; 75552 (0.013) ; 84234 (0.012) ; 86219 (0.009) ; 42214 (0.009) ; 
0.1242382214789297   T=5,K=1:  22209 (0.031) ;  (0.029) ; 63772 (0.015) ; 20621 (0.013) ; 61791 (0.011) ; 27847 (0.010) ; 8909 (0.010) ; 72627 (0.008) ; 90504 (0.008) ; 62204 (0.006) ; 
0.05334916759405154   T=5,K=2:  86219 (0.038) ; 45996 (0.018) ; 90504 (0.015) ;  (0.013) ; 22209 (0.013) ; 27847 (0.013) ; 28566 (0.013) ; 62204 (0.012) ; 72610 (0.011) ; 116416 (0.008) ; 
0.18346065491175242   T=5,K=3:  84234 (0.029) ;  (0.026) ; 8665 (0.015) ; nlsj76838 (0.015) ; 85306 (0.013) ; 70958 (0.011) ; 75552 (0.010) ; 52332 (0.010) ; 260 (0.009) ; 42214 (0.009) ; 
0.046277949494912436   T=5,K=4:  20621 (0.036) ; 84234 (0.026) ;  (0.017) ; 86219 (0.015) ; 45996 (0.015) ; 66173 (0.013) ; 27847 (0.012) ; 15893 (0.010) ; 19546 (0.009) ; 104429 (0.009) ; 
0.12056896848402521   T=5,K=5:  22209 (0.018) ; 75552 (0.016) ; 90504 (0.013) ; 19546 (0.012) ; 79223 (0.011) ; 62204 (0.010) ; 28566 (0.010) ; 45996 (0.009) ; 24436 (0.008) ; 104429 (0.007) ; 
0.04222747903767629   T=5,K=6:  22209 (0.022) ; 86112 (0.021) ; 42214 (0.012) ; 62204 (0.009) ; 42830 (0.008) ; 84234 (0.007) ; 45996 (0.006) ; 79223 (0.006) ; 80327 (0.005) ; 85306 (0.005) ; 
0.058392856083536275   T=5,K=7:  15893 (0.023) ; 45996 (0.014) ; 85306 (0.014) ; 24292 (0.013) ; 65552 (0.011) ; 23726 (0.010) ; 84234 (0.010) ; 27847 (0.010) ; 42214 (0.010) ; 84434 (0.009) ; 
0.16973027904587132   T=5,K=8:   (0.022) ; 45996 (0.018) ; nlsj76838 (0.014) ; 22209 (0.014) ; 8665 (0.014) ; 20621 (0.013) ; 65552 (0.010) ; 28566 (0.008) ; 62204 (0.008) ; 84234 (0.008) ; 
0.13881164167065654   T=5,K=9:  22209 (0.086) ; 20621 (0.019) ;  (0.012) ; 86219 (0.012) ; 79983 (0.011) ; 84234 (0.009) ; 22210 (0.008) ; 85306 (0.008) ; 79223 (0.008) ; 42214 (0.007) ; 

Time=6  
0.05629038254892625   T=6,K=0:   (0.030) ; 45996 (0.021) ; 84494 (0.015) ; 65552 (0.014) ; 84234 (0.013) ; 62204 (0.013) ; 98894 (0.011) ; 63772 (0.009) ; 58429 (0.009) ; 85306 (0.009) ; 
0.0887233192568234   T=6,K=1:  63772 (0.032) ; 22209 (0.027) ;  (0.025) ; 8909 (0.011) ; 20621 (0.011) ; 75552 (0.011) ; 62204 (0.011) ; 15893 (0.010) ; 28566 (0.010) ; 90504 (0.009) ; 
0.0950606115926327   T=6,K=2:  22209 (0.031) ; 45996 (0.020) ;  (0.019) ; 86219 (0.017) ; 62204 (0.017) ; 90504 (0.013) ; 85306 (0.012) ; 84234 (0.011) ; 28566 (0.010) ; 84434 (0.009) ; 
0.12069789446613019   T=6,K=3:   (0.028) ; 84234 (0.022) ; 8665 (0.015) ; nlsj76838 (0.012) ; 62204 (0.012) ; 22209 (0.011) ; 260 (0.011) ; 42214 (0.011) ; 24292 (0.008) ; 70958 (0.008) ; 
0.0740821895225631   T=6,K=4:  84234 (0.027) ; 86219 (0.022) ; 45996 (0.020) ;  (0.018) ; 27847 (0.014) ; 104429 (0.013) ; 20621 (0.013) ; 22502 (0.009) ; 15893 (0.008) ; 86184 (0.008) ; 
0.11341766257312648   T=6,K=5:  22209 (0.016) ; 19546 (0.014) ; 75552 (0.013) ; 62204 (0.013) ; 42214 (0.013) ; 79223 (0.012) ;  (0.011) ; 65552 (0.011) ; 84234 (0.011) ; 90504 (0.009) ; 
0.08632246489147212   T=6,K=6:  62204 (0.036) ; 86112 (0.017) ; 72627 (0.013) ; 45996 (0.013) ; 11583 (0.012) ; 8909 (0.012) ; 86219 (0.011) ; 84494 (0.011) ; 90504 (0.010) ; 22209 (0.010) ; 
0.1344626556378421   T=6,K=7:  15893 (0.023) ; 45996 (0.017) ; 24292 (0.015) ; 65552 (0.015) ; 86219 (0.013) ; 62204 (0.012) ; 85306 (0.012) ; 22209 (0.011) ; 84234 (0.011) ; 42214 (0.011) ; 
0.11257934095816431   T=6,K=8:  45996 (0.021) ;  (0.019) ; 22209 (0.014) ; 84434 (0.013) ; 85306 (0.013) ; 84234 (0.012) ; 20621 (0.011) ; 62204 (0.010) ; 80327 (0.009) ; 28566 (0.008) ; 
0.11836347855231945   T=6,K=9:  22209 (0.044) ; 42214 (0.019) ; 20621 (0.016) ; 27847 (0.012) ; 85306 (0.009) ; 79223 (0.009) ;  (0.009) ; 84494 (0.008) ; 79983 (0.008) ; 86219 (0.008) ; 

Time=7  
0.10591558799843138   T=7,K=0:  84494 (0.030) ; 85306 (0.019) ;  (0.017) ; 26886 (0.015) ; 62204 (0.015) ; 45996 (0.015) ; 28566 (0.013) ; 98894 (0.013) ; 79983 (0.012) ; 22209 (0.012) ; 
0.12544527045394321   T=7,K=1:  63772 (0.025) ; 62204 (0.024) ;  (0.019) ; 84494 (0.018) ; 15893 (0.018) ; 22209 (0.017) ; 26447 (0.017) ; 28566 (0.015) ; 24436 (0.011) ; 85306 (0.011) ; 
