1606 documents , 1 concepts , 2924 context features (51148) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 10, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
0.007549111327587865   T=0,K=0:  52332 (0.017) ; 43206 (0.016) ; 84494 (0.015) ; 106094 (0.013) ;  (0.013) ; 46249 (0.013) ; 15047 (0.010) ; 90504 (0.009) ; 85306 (0.009) ; 26886 (0.009) ; 
0.12302906874208404   T=7,K=7:  51148 (0.061) ; 104421 (0.031) ; 83774 (0.028) ; 84234 (0.022) ; 65565 (0.019) ;  (0.018) ; 75552 (0.017) ; 61791 (0.014) ; 45996 (0.014) ; 50917 (0.012) ; 
0.05841551249843928   T=8,K=7:  51148 (0.029) ; 104421 (0.025) ;  (0.024) ; 83774 (0.023) ; 84234 (0.020) ; 50917 (0.018) ; 65565 (0.016) ; 45996 (0.016) ; 22209 (0.015) ; 75552 (0.014) ; 
0.09253003811390129   T=9,K=7:   (0.032) ; 51148 (0.022) ; 104421 (0.019) ; 83774 (0.018) ; 65565 (0.016) ; 75552 (0.015) ; 45996 (0.014) ; 22209 (0.013) ; 50917 (0.013) ; 84234 (0.013) ; 
0.09609774898837292   T=10,K=7:   (0.044) ; 51148 (0.021) ; 83774 (0.019) ; 45996 (0.017) ; 61791 (0.014) ; 65565 (0.013) ; 104421 (0.013) ; nlsj553 (0.011) ; 75552 (0.011) ; 73672 (0.011) ; 
0.032061697614858185   T=11,K=7:   (0.033) ; 65565 (0.026) ; 51148 (0.024) ; nlsj553 (0.020) ; 73672 (0.017) ; 45996 (0.016) ; 83774 (0.015) ; 104421 (0.013) ; 61791 (0.012) ; 75552 (0.011) ; 
0.028589187872196373   T=12,K=7:   (0.028) ; 73672 (0.028) ; 65565 (0.024) ; nlsj553 (0.024) ; 45996 (0.021) ; 61791 (0.018) ; 104421 (0.018) ; 51148 (0.017) ; 30299 (0.012) ; 26921 (0.012) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=7:  51148 (0.091) ; 65565 (0.035) ; 83774 (0.030) ; 104421 (0.024) ; 24847 (0.018) ;  (0.017) ; 75552 (0.016) ; nlsj553 (0.015) ; 84234 (0.014) ; 15345 (0.011) ; 

4.4824382029912557e-05   T=0,K=8:  51148 (0.096) ; 15345 (0.076) ; 23129 (0.039) ; 84234 (0.033) ; 31607 (0.032) ; 19563 (0.026) ; 28592 (0.024) ; 1083 (0.021) ;  (0.019) ; 104881 (0.018) ; 
0.000613945340853088   T=1,K=8:  51148 (0.101) ; 15345 (0.071) ; 23129 (0.043) ; 31607 (0.038) ; 19563 (0.025) ; 84234 (0.025) ; 73277 (0.025) ; 18107 (0.024) ; 1083 (0.021) ; 104891 (0.021) ; 
0.004874691510924151   T=2,K=8:  51148 (0.095) ; 15345 (0.077) ; 23129 (0.041) ; 31607 (0.031) ; 19563 (0.030) ; 1083 (0.028) ; 84234 (0.027) ; 18107 (0.025) ; 28592 (0.022) ; 73277 (0.022) ; 
0.004882483554246729   T=3,K=8:  51148 (0.077) ; 15345 (0.075) ; 23129 (0.039) ; 31607 (0.038) ; 84234 (0.034) ; 73277 (0.031) ; 19563 (0.023) ; 28592 (0.018) ; 92378 (0.017) ; 104881 (0.017) ; 
0.025363611022286903   T=4,K=8:  51148 (0.101) ; 15345 (0.072) ; 23129 (0.048) ; 31607 (0.026) ; 73277 (0.025) ; 92378 (0.020) ; 19563 (0.019) ; 28592 (0.018) ; 104891 (0.018) ; 39363 (0.018) ; 
0.6280768120339636   T=5,K=8:  51148 (0.134) ; 15345 (0.052) ; 23129 (0.047) ; 28592 (0.026) ; 31607 (0.023) ; 19563 (0.020) ; 104891 (0.019) ; 63845 (0.018) ; 66494 (0.016) ; 39363 (0.016) ; 
0.38545060361248745   T=6,K=8:  51148 (0.106) ; 15345 (0.040) ; 66494 (0.039) ; 52530 (0.024) ; 28592 (0.021) ; 23129 (0.018) ; 31607 (0.018) ; 84234 (0.018) ; 78351 (0.017) ; 104891 (0.016) ; 
0.04625258381149588   T=7,K=8:  51148 (0.054) ; 66494 (0.036) ; 15345 (0.023) ; 81343 (0.021) ; 104891 (0.020) ; 28592 (0.019) ; 75005 (0.018) ; 100693 (0.018) ; 78351 (0.018) ; 103341 (0.017) ; 
0.0332845570090141   T=8,K=8:  66494 (0.062) ;  (0.024) ; 78351 (0.024) ; 81343 (0.023) ; 51148 (0.021) ; 15345 (0.021) ; 57039 (0.021) ; 31607 (0.020) ; 84234 (0.019) ; 39363 (0.019) ; 
0.017058674508521623   T=9,K=8:  66494 (0.056) ;  (0.030) ; 28592 (0.029) ; 15345 (0.025) ; 84234 (0.024) ; 81343 (0.023) ; 52530 (0.022) ; 103341 (0.021) ; 62204 (0.020) ; 104891 (0.019) ; 
0.007359383304465829   T=10,K=8:  66494 (0.066) ; 15345 (0.034) ; 52530 (0.032) ;  (0.030) ; 104891 (0.029) ; 28592 (0.027) ; 81343 (0.026) ; 84234 (0.023) ; 103341 (0.023) ; 57039 (0.022) ; 
0.003604875673367051   T=11,K=8:  66494 (0.102) ; 52530 (0.047) ; 104891 (0.041) ; 15345 (0.033) ;  (0.030) ; 28592 (0.028) ; 84234 (0.027) ; 78351 (0.025) ; 57039 (0.018) ; 62204 (0.017) ; 
0.006096594508378158   T=12,K=8:  66494 (0.112) ; 52530 (0.066) ; 15345 (0.036) ; 78351 (0.036) ;  (0.029) ; 28592 (0.029) ; 104891 (0.027) ; 84234 (0.026) ; 57039 (0.020) ; 75005 (0.017) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=8:  51148 (0.064) ; 15345 (0.049) ; 66494 (0.041) ; 23129 (0.025) ; 84234 (0.023) ; 28592 (0.023) ; 31607 (0.022) ; 104891 (0.021) ;  (0.019) ; 52530 (0.018) ; 

0.011026304125229923   T=0,K=9:  103341 (0.137) ; 66494 (0.058) ; 63772 (0.030) ; 98417 (0.029) ; nlsj55277 (0.028) ; 66342 (0.028) ; 104138 (0.027) ; 65552 (0.023) ; 30866 (0.020) ; 33426 (0.018) ; 
0.018916837723607256   T=1,K=9:  103341 (0.118) ; 104138 (0.054) ; 66494 (0.035) ; 66342 (0.031) ; 65552 (0.026) ; 30866 (0.023) ; 15345 (0.022) ; 63772 (0.021) ; nlsj55277 (0.021) ; 33426 (0.021) ; 
0.008353572435214205   T=2,K=9:  103341 (0.060) ; 104138 (0.042) ; 66342 (0.041) ; 66494 (0.039) ; 103298 (0.036) ; 65552 (0.034) ; 30866 (0.032) ; nlsj55277 (0.022) ; 15345 (0.020) ; 63772 (0.020) ; 
0.0017807495585407443   T=3,K=9:  103341 (0.080) ; 103298 (0.048) ; 65552 (0.038) ; 66342 (0.033) ; 66494 (0.029) ; 104138 (0.027) ; 77768 (0.024) ; 33426 (0.022) ; 63772 (0.020) ; 30866 (0.019) ; 
0.010763714540658482   T=4,K=9:  103341 (0.066) ; 104138 (0.048) ; 65552 (0.042) ; 66342 (0.033) ; 103298 (0.031) ; 96560 (0.028) ; 30866 (0.027) ; 15345 (0.025) ; 77768 (0.024) ; 33426 (0.022) ; 
0.07914792789388607   T=5,K=9:  66342 (0.049) ; 103341 (0.046) ; 104138 (0.036) ; 15345 (0.035) ; 103298 (0.034) ; 65552 (0.031) ; 96560 (0.030) ; 74934 (0.025) ; 30866 (0.023) ; 33809 (0.023) ; 
0.05033798703600601   T=6,K=9:  103341 (0.038) ; 74934 (0.037) ; 104138 (0.036) ; 66342 (0.031) ; 110012 (0.031) ; 15345 (0.030) ; 65552 (0.027) ; 103298 (0.025) ; 66494 (0.021) ; 33426 (0.019) ; 
0.01647571084980041   T=7,K=9:  66494 (0.038) ; 15345 (0.034) ; 103341 (0.034) ; 66342 (0.029) ; 104138 (0.028) ; 74934 (0.027) ; 65552 (0.026) ; 110012 (0.023) ; 96560 (0.021) ; 103298 (0.017) ; 
0.08563180378407426   T=8,K=9:  66342 (0.027) ; 15345 (0.025) ; 96560 (0.025) ; 104138 (0.023) ; 66494 (0.023) ; 83030 (0.021) ; 74934 (0.020) ; 103341 (0.019) ; 65552 (0.019) ; 24436 (0.018) ; 
0.022534479688559737   T=9,K=9:  65552 (0.029) ; 15345 (0.027) ; 66342 (0.023) ; 66494 (0.022) ; 104138 (0.022) ; 103341 (0.020) ; 83030 (0.019) ;  (0.019) ; 96560 (0.018) ; 103298 (0.016) ; 
0.05104921834507878   T=10,K=9:  104138 (0.031) ; 33426 (0.029) ; 65552 (0.027) ; 66342 (0.026) ; 66494 (0.019) ; 15345 (0.018) ; 24436 (0.017) ;  (0.014) ; 103341 (0.013) ; 96560 (0.013) ; 
0.0842301730879988   T=11,K=9:  46858 (0.030) ; 33426 (0.029) ; 65552 (0.028) ; 104138 (0.023) ; 15345 (0.020) ; 103298 (0.019) ; 24436 (0.018) ; 103341 (0.016) ; 81343 (0.016) ; 66342 (0.015) ; 
0.0017966950410253132   T=12,K=9:  65552 (0.038) ; 104138 (0.034) ; 33426 (0.031) ; 24436 (0.025) ; 15345 (0.024) ; 46858 (0.024) ; 103298 (0.021) ; 81343 (0.018) ; 103341 (0.017) ; 28566 (0.016) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=9:  103341 (0.051) ; 104138 (0.033) ; 65552 (0.030) ; 66342 (0.029) ; 66494 (0.027) ; 15345 (0.024) ; 103298 (0.023) ; 33426 (0.021) ; 96560 (0.018) ; 30866 (0.017) ; 

===============  per time  ===============
Time=0  
0.007549111327587865   T=0,K=0:  52332 (0.017) ; 43206 (0.016) ; 84494 (0.015) ; 106094 (0.013) ;  (0.013) ; 46249 (0.013) ; 15047 (0.010) ; 90504 (0.009) ; 85306 (0.009) ; 26886 (0.009) ; 
0.011409962707449694   T=0,K=1:  15893 (0.063) ; 66838 (0.042) ; 90504 (0.035) ; 85306 (0.032) ;  (0.026) ; 26886 (0.018) ; 51182 (0.018) ; 24292 (0.016) ; 72627 (0.016) ; 11970 (0.015) ; 
0.7085887485073601   T=0,K=2:   (0.058) ; 73672 (0.021) ; 72202 (0.017) ; 65548 (0.016) ; 6174 (0.015) ; 20621 (0.015) ; 84234 (0.012) ; nlsj6847 (0.012) ; 45996 (0.011) ; 84494 (0.011) ; 
0.2138073097808849   T=0,K=3:   (0.032) ; 51148 (0.023) ; 66295 (0.023) ; 66342 (0.021) ; 84234 (0.019) ; 83774 (0.019) ; 29698 (0.018) ; 72627 (0.018) ; 62204 (0.017) ; 43206 (0.014) ; 
1.2673569968908476e-05   T=0,K=4:  104655 (0.083) ; 60646 (0.037) ; 63772 (0.034) ; 28592 (0.033) ; 83774 (0.029) ; 68641 (0.025) ; 99808 (0.022) ; nlsj55277 (0.017) ; 107520 (0.016) ; 76910 (0.012) ; 
0.04721188589224918   T=0,K=5:  83732 (0.048) ; 63845 (0.044) ; 109336 (0.042) ; 6933 (0.034) ; 45996 (0.027) ; 31236 (0.019) ; 22209 (0.014) ; 60646 (0.014) ; 23129 (0.013) ; 51148 (0.013) ; 
0.00012697760976885952   T=0,K=6:  51148 (0.032) ; 8665 (0.029) ; 16765 (0.027) ; 92378 (0.027) ; 45996 (0.025) ; 27438 (0.021) ; 1377 (0.017) ; 26886 (0.016) ; 22209 (0.016) ; 113560 (0.015) ; 
0.00022220209747068323   T=0,K=7:  51148 (0.163) ; 65565 (0.116) ; 83774 (0.037) ; 15345 (0.025) ; nlsj553 (0.022) ; 23129 (0.020) ; nlsj23415 (0.019) ; 24847 (0.018) ; 73277 (0.015) ; 66295 (0.015) ; 
4.4824382029912557e-05   T=0,K=8:  51148 (0.096) ; 15345 (0.076) ; 23129 (0.039) ; 84234 (0.033) ; 31607 (0.032) ; 19563 (0.026) ; 28592 (0.024) ; 1083 (0.021) ;  (0.019) ; 104881 (0.018) ; 
0.011026304125229923   T=0,K=9:  103341 (0.137) ; 66494 (0.058) ; 63772 (0.030) ; 98417 (0.029) ; nlsj55277 (0.028) ; 66342 (0.028) ; 104138 (0.027) ; 65552 (0.023) ; 30866 (0.020) ; 33426 (0.018) ; 

Time=1  
0.002327147545536492   T=1,K=0:   (0.015) ; 46249 (0.014) ; 43206 (0.014) ; 85306 (0.014) ; 52332 (0.013) ; 22209 (0.013) ; 84494 (0.011) ; 15047 (0.011) ; 45996 (0.011) ; 68641 (0.009) ; 
0.2622669951092431   T=1,K=1:  85306 (0.064) ; 66838 (0.050) ; 15893 (0.036) ; 90504 (0.034) ; 24292 (0.026) ;  (0.025) ; 72627 (0.020) ; 11970 (0.017) ; 26886 (0.017) ; 75306 (0.015) ; 
0.5345047136363793   T=1,K=2:   (0.053) ; 73672 (0.017) ; 45996 (0.016) ; 65548 (0.015) ; 104117 (0.012) ; 84494 (0.012) ; 20621 (0.011) ; 1093 (0.010) ; nlsj6847 (0.009) ; 48291 (0.009) ; 
0.10165648146469021   T=1,K=3:   (0.023) ; 83774 (0.022) ; 51148 (0.021) ; 29698 (0.021) ; 66342 (0.019) ; 66295 (0.018) ; 72627 (0.016) ; 62204 (0.016) ; 43206 (0.016) ; 90504 (0.015) ; 
0.0002771002625322203   T=1,K=4:  104655 (0.051) ; 60646 (0.049) ; 68641 (0.027) ; 83774 (0.026) ; 63772 (0.022) ; 28592 (0.021) ; 51148 (0.020) ; 61791 (0.018) ; 76910 (0.017) ; 22825 (0.016) ; 
0.07285938236074258   T=1,K=5:  63845 (0.066) ; 83732 (0.048) ; 45996 (0.038) ; 109336 (0.036) ; 6933 (0.029) ; 31236 (0.028) ; 23129 (0.018) ; 60646 (0.014) ; nlsj6199 (0.012) ; 22209 (0.011) ; 
0.002431639557707122   T=1,K=6:  8665 (0.035) ; 92378 (0.034) ; 51148 (0.023) ; 45996 (0.020) ; 113560 (0.020) ; 16765 (0.019) ; 68641 (0.017) ; 27438 (0.017) ; 26886 (0.016) ; 98417 (0.014) ; 
0.004145756998708536   T=1,K=7:  51148 (0.175) ; 65565 (0.058) ; 83774 (0.038) ; 24847 (0.030) ; 73277 (0.021) ; 66295 (0.021) ; 104421 (0.020) ; nlsj23415 (0.020) ; nlsj553 (0.019) ; 15345 (0.019) ; 
0.000613945340853088   T=1,K=8:  51148 (0.101) ; 15345 (0.071) ; 23129 (0.043) ; 31607 (0.038) ; 19563 (0.025) ; 84234 (0.025) ; 73277 (0.025) ; 18107 (0.024) ; 1083 (0.021) ; 104891 (0.021) ; 
0.018916837723607256   T=1,K=9:  103341 (0.118) ; 104138 (0.054) ; 66494 (0.035) ; 66342 (0.031) ; 65552 (0.026) ; 30866 (0.023) ; 15345 (0.022) ; 63772 (0.021) ; nlsj55277 (0.021) ; 33426 (0.021) ; 

Time=2  
0.021766473281111278   T=2,K=0:   (0.018) ; 43206 (0.016) ; 45996 (0.015) ; 15047 (0.014) ; 84494 (0.012) ; 26886 (0.011) ; 22209 (0.010) ; 46249 (0.010) ; 52332 (0.009) ; 85306 (0.009) ; 
0.17672358893659204   T=2,K=1:  85306 (0.047) ; 90504 (0.029) ; 24292 (0.029) ; 66838 (0.027) ; 15893 (0.025) ;  (0.020) ; 114339 (0.018) ; 26886 (0.018) ; 51182 (0.018) ; 33426 (0.017) ; 
0.33030568628618007   T=2,K=2:   (0.048) ; 45996 (0.022) ; 73672 (0.015) ; 104117 (0.012) ; 84234 (0.011) ; 12035 (0.011) ; 65552 (0.011) ; 20621 (0.010) ; 43206 (0.009) ; 1093 (0.009) ; 
0.1120973471093321   T=2,K=3:  83774 (0.041) ; 43206 (0.024) ; 51148 (0.023) ; 29698 (0.021) ; 62204 (0.018) ; 66295 (0.016) ; 66342 (0.015) ; 104787 (0.015) ; 9070 (0.015) ;  (0.015) ; 
0.004595208662853096   T=2,K=4:  60646 (0.040) ; 51148 (0.038) ; 61791 (0.033) ; 104655 (0.032) ; 63772 (0.028) ; 83774 (0.023) ; 68641 (0.019) ; 76910 (0.019) ; 28592 (0.019) ; 93812 (0.018) ; 
0.04027883793694449   T=2,K=5:  83732 (0.064) ; 109336 (0.048) ; 63845 (0.048) ; 45996 (0.033) ; 6933 (0.029) ; 31236 (0.026) ; 23129 (0.025) ; 51148 (0.022) ; 60646 (0.012) ; 22209 (0.012) ; 
0.23242177085306365   T=2,K=6:  92378 (0.037) ; 8665 (0.028) ; 51148 (0.024) ; 45996 (0.024) ; 16765 (0.023) ; 113560 (0.018) ; 98417 (0.018) ; 26886 (0.015) ; 68641 (0.015) ;  (0.014) ; 
0.06858282298778502   T=2,K=7:  51148 (0.150) ; 65565 (0.044) ; 83774 (0.035) ; 24847 (0.034) ; 104421 (0.029) ; 75552 (0.023) ; 73277 (0.020) ; 84234 (0.020) ; nlsj553 (0.019) ; 66295 (0.018) ; 
0.004874691510924151   T=2,K=8:  51148 (0.095) ; 15345 (0.077) ; 23129 (0.041) ; 31607 (0.031) ; 19563 (0.030) ; 1083 (0.028) ; 84234 (0.027) ; 18107 (0.025) ; 28592 (0.022) ; 73277 (0.022) ; 
0.008353572435214205   T=2,K=9:  103341 (0.060) ; 104138 (0.042) ; 66342 (0.041) ; 66494 (0.039) ; 103298 (0.036) ; 65552 (0.034) ; 30866 (0.032) ; nlsj55277 (0.022) ; 15345 (0.020) ; 63772 (0.020) ; 

Time=3  
0.07605147666775898   T=3,K=0:   (0.014) ; 45996 (0.013) ; 43206 (0.012) ; 46249 (0.011) ; 15047 (0.011) ; 85306 (0.010) ; 84494 (0.010) ; 105829 (0.009) ; 22209 (0.009) ; 52332 (0.009) ; 
0.018301173455543825   T=3,K=1:  85306 (0.035) ; 90504 (0.030) ; 66838 (0.024) ; 114339 (0.024) ; 24292 (0.022) ;  (0.021) ; 26886 (0.019) ; 15893 (0.018) ; 72627 (0.017) ; 63772 (0.016) ; 
0.1354202185887069   T=3,K=2:  45996 (0.035) ;  (0.031) ; 65552 (0.013) ; 73672 (0.013) ; 104117 (0.012) ; 84234 (0.011) ; nlsj76838 (0.010) ; 11583 (0.010) ; 26447 (0.009) ; 1093 (0.009) ; 
0.3749529821153772   T=3,K=3:  83774 (0.043) ; 51148 (0.035) ; 66342 (0.022) ; 45996 (0.020) ; 9070 (0.019) ; 62204 (0.019) ; 66295 (0.015) ;  (0.014) ; 43206 (0.014) ; 72627 (0.013) ; 
0.018833527495231706   T=3,K=4:  60646 (0.039) ; 61791 (0.036) ; 104655 (0.030) ; 51148 (0.028) ; 93812 (0.025) ; 63772 (0.023) ; 83774 (0.020) ;  (0.015) ; 84539 (0.015) ; 56642 (0.014) ; 
0.10136660836427508   T=3,K=5:  83732 (0.048) ; 63845 (0.042) ; 23129 (0.038) ; 51148 (0.035) ; 45996 (0.032) ; 6933 (0.028) ; 109336 (0.026) ; 31236 (0.026) ; 36229 (0.014) ; 22209 (0.013) ; 
0.23428751848040916   T=3,K=6:  16765 (0.030) ; 92378 (0.029) ; 51148 (0.028) ; 98417 (0.022) ;  (0.019) ; 8665 (0.018) ; 66494 (0.015) ; 22209 (0.015) ; 45996 (0.014) ; 68641 (0.014) ; 
0.03412326171990978   T=3,K=7:  51148 (0.127) ; 24847 (0.041) ; 65565 (0.041) ; 83774 (0.038) ; 104421 (0.035) ; 75552 (0.021) ; 73277 (0.017) ; 84234 (0.016) ; nlsj553 (0.015) ; 15345 (0.015) ; 
0.004882483554246729   T=3,K=8:  51148 (0.077) ; 15345 (0.075) ; 23129 (0.039) ; 31607 (0.038) ; 84234 (0.034) ; 73277 (0.031) ; 19563 (0.023) ; 28592 (0.018) ; 92378 (0.017) ; 104881 (0.017) ; 
0.0017807495585407443   T=3,K=9:  103341 (0.080) ; 103298 (0.048) ; 65552 (0.038) ; 66342 (0.033) ; 66494 (0.029) ; 104138 (0.027) ; 77768 (0.024) ; 33426 (0.022) ; 63772 (0.020) ; 30866 (0.019) ; 

Time=4  
0.19837138021487058   T=4,K=0:  85306 (0.016) ; 43206 (0.014) ;  (0.014) ; 46249 (0.012) ; 84494 (0.011) ; 45996 (0.011) ; 15047 (0.011) ; 65552 (0.010) ; 26886 (0.010) ; 67762 (0.010) ; 
0.049700782136623024   T=4,K=1:  85306 (0.049) ;  (0.028) ; 24292 (0.023) ; 63772 (0.021) ; 90504 (0.021) ; 66838 (0.018) ; 72627 (0.018) ; 114339 (0.017) ; 51182 (0.016) ; 110745 (0.015) ; 
0.19753820875386707   T=4,K=2:   (0.035) ; 45996 (0.025) ; 84234 (0.015) ; 65552 (0.014) ; 73672 (0.014) ; 11583 (0.011) ; 26943 (0.011) ; 1093 (0.009) ; 104117 (0.008) ; 28569 (0.007) ; 
0.20184623807614724   T=4,K=3:  51148 (0.064) ; 83774 (0.040) ; 9070 (0.029) ; 15047 (0.022) ;  (0.021) ; 66342 (0.019) ; 62204 (0.018) ; 68449 (0.016) ; 45996 (0.014) ; 90504 (0.013) ; 
0.07091899755254259   T=4,K=4:  60646 (0.038) ; 51148 (0.035) ; 61791 (0.024) ; 104655 (0.019) ; 63772 (0.019) ; 93812 (0.018) ; 83774 (0.017) ; 56642 (0.016) ; 15345 (0.015) ; 28592 (0.014) ; 
0.07242419808369968   T=4,K=5:  31236 (0.055) ; 51148 (0.054) ; 83732 (0.051) ; 63845 (0.049) ; 45996 (0.048) ; 23129 (0.042) ; 6933 (0.033) ; 109336 (0.021) ; 31607 (0.013) ; 51010 (0.008) ; 
0.08990527451909099   T=4,K=6:  16765 (0.038) ; 51148 (0.030) ; 92378 (0.029) ; 98417 (0.027) ; 45996 (0.025) ; 27438 (0.022) ;  (0.019) ; 67352 (0.015) ; 66494 (0.015) ; 22209 (0.013) ; 
0.08316759510021343   T=4,K=7:  51148 (0.116) ; 83774 (0.039) ; 24847 (0.036) ; 104421 (0.032) ; 75552 (0.022) ; 65565 (0.021) ; 84234 (0.017) ; 50917 (0.016) ; nlsj553 (0.015) ; 84542 (0.012) ; 
0.025363611022286903   T=4,K=8:  51148 (0.101) ; 15345 (0.072) ; 23129 (0.048) ; 31607 (0.026) ; 73277 (0.025) ; 92378 (0.020) ; 19563 (0.019) ; 28592 (0.018) ; 104891 (0.018) ; 39363 (0.018) ; 
0.010763714540658482   T=4,K=9:  103341 (0.066) ; 104138 (0.048) ; 65552 (0.042) ; 66342 (0.033) ; 103298 (0.031) ; 96560 (0.028) ; 30866 (0.027) ; 15345 (0.025) ; 77768 (0.024) ; 33426 (0.022) ; 

Time=5  
0.014100019320050616   T=5,K=0:  85306 (0.018) ; 84494 (0.015) ; 26886 (0.012) ; 45996 (0.011) ; 43206 (0.011) ; 33426 (0.010) ; 68641 (0.009) ; 114753 (0.009) ;  (0.009) ; 346 (0.008) ; 
0.005045962286772273   T=5,K=1:  85306 (0.034) ; 24292 (0.032) ; 90504 (0.028) ; 51182 (0.024) ;  (0.020) ; 114339 (0.018) ; 66838 (0.016) ; 72627 (0.015) ; 63772 (0.015) ; 26886 (0.015) ; 
0.006706274864328229   T=5,K=2:   (0.029) ; 45996 (0.018) ; 84234 (0.016) ; 73672 (0.014) ; 11583 (0.012) ; 65552 (0.011) ; 1093 (0.011) ; 26447 (0.009) ; 26943 (0.008) ; 22209 (0.008) ; 
0.04870116953209542   T=5,K=3:  83774 (0.111) ; 51148 (0.098) ; 15047 (0.048) ; 68449 (0.021) ; 66295 (0.018) ; 66342 (0.018) ;  (0.016) ; 9070 (0.016) ; 24847 (0.015) ; 90504 (0.013) ; 
0.055669930569665654   T=5,K=4:  60646 (0.050) ; 51148 (0.044) ; 61791 (0.030) ; 63772 (0.025) ; 15345 (0.021) ; 56642 (0.020) ; 65552 (0.018) ; 93812 (0.018) ; 83774 (0.015) ; 33057 (0.015) ; 
0.08329473157704059   T=5,K=5:  23129 (0.096) ; 83732 (0.096) ; 63845 (0.079) ; 31236 (0.066) ; 51148 (0.062) ; 45996 (0.048) ; 31607 (0.027) ; 109336 (0.024) ; 6933 (0.017) ; 104881 (0.007) ; 
0.028664941375556006   T=5,K=6:  98417 (0.084) ; 16765 (0.061) ; 27438 (0.035) ; 92378 (0.030) ; 51148 (0.029) ; 15345 (0.029) ; 45996 (0.020) ; 66494 (0.015) ; 67352 (0.014) ; 65552 (0.012) ; 
0.0505922305466416   T=5,K=7:  51148 (0.190) ; 83774 (0.053) ; 104421 (0.039) ; 75552 (0.033) ; 65565 (0.032) ; 24847 (0.025) ; 84542 (0.016) ; nlsj553 (0.015) ; 73277 (0.013) ; 15345 (0.012) ; 
0.6280768120339636   T=5,K=8:  51148 (0.134) ; 15345 (0.052) ; 23129 (0.047) ; 28592 (0.026) ; 31607 (0.023) ; 19563 (0.020) ; 104891 (0.019) ; 63845 (0.018) ; 66494 (0.016) ; 39363 (0.016) ; 
0.07914792789388607   T=5,K=9:  66342 (0.049) ; 103341 (0.046) ; 104138 (0.036) ; 15345 (0.035) ; 103298 (0.034) ; 65552 (0.031) ; 96560 (0.030) ; 74934 (0.025) ; 30866 (0.023) ; 33809 (0.023) ; 

Time=6  
0.12081257107012959   T=6,K=0:   (0.014) ; 114753 (0.013) ; 68641 (0.013) ; 84494 (0.011) ; 33426 (0.010) ; 85306 (0.009) ; 43206 (0.009) ; 346 (0.009) ; 33819 (0.008) ; 84234 (0.008) ; 
0.015002671503111022   T=6,K=1:  24292 (0.039) ; 26886 (0.028) ; 85306 (0.027) ; 90504 (0.023) ; 114339 (0.021) ; 15893 (0.019) ; 33426 (0.018) ;  (0.016) ; 51182 (0.012) ; 66838 (0.012) ; 
0.24121498561232207   T=6,K=2:   (0.023) ; 45996 (0.020) ; 84234 (0.016) ; 73672 (0.011) ; 1093 (0.010) ; 11583 (0.009) ; 48291 (0.009) ; 31607 (0.009) ; 106974 (0.008) ; 26447 (0.008) ; 
0.053767610339664304   T=6,K=3:  83774 (0.065) ; 15047 (0.036) ; 51148 (0.032) ;  (0.019) ; 68449 (0.019) ; 9070 (0.018) ; 84234 (0.014) ; 66342 (0.013) ; 66295 (0.012) ; 42214 (0.010) ; 
0.021534652464405026   T=6,K=4:  51148 (0.032) ; 60646 (0.029) ; 61791 (0.023) ; 50917 (0.022) ; 63772 (0.016) ; 56642 (0.014) ; 68641 (0.014) ; 33057 (0.014) ; 15345 (0.014) ; 25916 (0.013) ; 
0.01874461867014509   T=6,K=5:  51148 (0.063) ; 23129 (0.058) ; 83732 (0.050) ; 63845 (0.042) ; 45996 (0.032) ; 31236 (0.028) ; 31607 (0.027) ; 109336 (0.027) ; 51010 (0.015) ; 6933 (0.012) ; 
0.07019075635541044   T=6,K=6:  98417 (0.042) ; 16765 (0.030) ; 45996 (0.026) ; 15345 (0.024) ; 27438 (0.024) ; 51148 (0.021) ; 92378 (0.020) ; 31236 (0.015) ; 65552 (0.014) ;  (0.014) ; 
0.022943543336318897   T=6,K=7:  51148 (0.085) ; 104421 (0.032) ; 83774 (0.031) ; 65565 (0.030) ; 84234 (0.021) ; 75552 (0.016) ; 61791 (0.016) ; 50917 (0.015) ; 23129 (0.013) ; 24847 (0.013) ; 
0.38545060361248745   T=6,K=8:  51148 (0.106) ; 15345 (0.040) ; 66494 (0.039) ; 52530 (0.024) ; 28592 (0.021) ; 23129 (0.018) ; 31607 (0.018) ; 84234 (0.018) ; 78351 (0.017) ; 104891 (0.016) ; 
0.05033798703600601   T=6,K=9:  103341 (0.038) ; 74934 (0.037) ; 104138 (0.036) ; 66342 (0.031) ; 110012 (0.031) ; 15345 (0.030) ; 65552 (0.027) ; 103298 (0.025) ; 66494 (0.021) ; 33426 (0.019) ; 

Time=7  
0.2720172279285359   T=7,K=0:  114753 (0.015) ; 85306 (0.013) ; 33426 (0.013) ; 68641 (0.012) ; 43206 (0.011) ;  (0.010) ; 346 (0.010) ; nlsj71743 (0.010) ; 105829 (0.009) ; 65552 (0.008) ; 
