955 documents , 1 concepts , 2896 context features (75005) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 10, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
0.010752600433121894   T=0,K=0:  75552 (0.018) ; 84150 (0.018) ; 84234 (0.015) ; nlsj32160 (0.015) ; 42267 (0.014) ; 63772 (0.014) ; 1564 (0.013) ; 54465 (0.013) ; 30500 (0.013) ; 8665 (0.013) ; 
0.1168605687046692   T=6,K=7:  45996 (0.030) ;  (0.023) ; 105829 (0.015) ; 22209 (0.014) ; 27847 (0.013) ; 90504 (0.012) ; 62204 (0.012) ; 84494 (0.011) ; 28592 (0.011) ; 75005 (0.010) ; 
0.1152235206372908   T=7,K=7:   (0.031) ; 45996 (0.013) ; 90504 (0.012) ; 84494 (0.012) ; 27847 (0.012) ; 76703 (0.011) ; 31161 (0.010) ; 22502 (0.010) ; 62204 (0.009) ; 49875 (0.009) ; 
0.1687202133578571   T=8,K=7:   (0.028) ; 22502 (0.020) ; 27847 (0.017) ; 45996 (0.013) ; 75005 (0.013) ; 90504 (0.012) ; 63772 (0.010) ; 31161 (0.009) ; 22209 (0.009) ; 49875 (0.009) ; 
0.1465303041299184   T=9,K=7:  27847 (0.021) ;  (0.019) ; 22502 (0.019) ; 45996 (0.015) ; 22209 (0.013) ; 31161 (0.011) ; 28592 (0.011) ; 75005 (0.011) ; 105829 (0.010) ; 37776 (0.010) ; 
0.1989028215892893   T=10,K=7:  27847 (0.025) ; 22209 (0.017) ;  (0.016) ; 45996 (0.015) ; 22502 (0.014) ; 37776 (0.013) ; 28592 (0.012) ; 105829 (0.012) ; 31565 (0.010) ; 75005 (0.010) ; 
0.09933408062608667   T=11,K=7:  27847 (0.031) ; 22502 (0.019) ;  (0.018) ; 90504 (0.013) ; 63772 (0.013) ; 105829 (0.012) ; 31565 (0.012) ; 103889 (0.012) ; 12485 (0.011) ; 3398 (0.009) ; 
0.16421072286555044   T=12,K=7:  63772 (0.036) ; 27847 (0.020) ;  (0.017) ; 31565 (0.014) ; 12485 (0.013) ; 22502 (0.012) ; 72610 (0.011) ; 84234 (0.011) ; 105829 (0.010) ; 114548 (0.009) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=7:   (0.020) ; 45996 (0.016) ; 28592 (0.014) ; 22502 (0.013) ; 27847 (0.013) ; 84494 (0.012) ; 105829 (0.012) ; nlsj76838 (0.011) ; 22209 (0.011) ; 75005 (0.011) ; 

0.013457437972769734   T=0,K=8:  44000 (0.083) ; 75005 (0.056) ; 108536 (0.051) ; 39363 (0.040) ; 23129 (0.033) ;  (0.026) ; 15345 (0.022) ; 51148 (0.021) ; 104891 (0.018) ; 103248 (0.017) ; 
0.030151714456428832   T=1,K=8:  44000 (0.088) ; 75005 (0.052) ; 108536 (0.049) ; 39363 (0.048) ; 23129 (0.035) ;  (0.027) ; 104891 (0.027) ; 51148 (0.025) ; 15345 (0.024) ; 76910 (0.020) ; 
0.16586269351614732   T=2,K=8:  75005 (0.078) ; 23129 (0.048) ; 44000 (0.042) ; 51148 (0.042) ; 108536 (0.038) ; 15345 (0.037) ; 39363 (0.026) ;  (0.024) ; 19563 (0.017) ; 104891 (0.015) ; 
0.062271149454372024   T=3,K=8:  75005 (0.060) ; 23129 (0.058) ; 51148 (0.054) ; 15345 (0.042) ; 39363 (0.028) ; 108536 (0.027) ; 19563 (0.026) ; 44000 (0.024) ; 28592 (0.018) ; 104891 (0.017) ; 
0.04916158783742143   T=4,K=8:  51148 (0.049) ; 23129 (0.041) ; 75005 (0.037) ; 15345 (0.032) ; 19563 (0.030) ; 104891 (0.024) ; 28592 (0.024) ;  (0.022) ; 40462 (0.022) ; 44000 (0.021) ; 
0.7349730103028859   T=5,K=8:  51148 (0.057) ; 23129 (0.039) ; 15345 (0.038) ; 75005 (0.036) ; 1083 (0.035) ; 40462 (0.030) ; 39363 (0.026) ; 93812 (0.024) ; 44000 (0.024) ; 28592 (0.022) ; 
0.11920563860369292   T=6,K=8:  15345 (0.042) ;  (0.034) ; 93812 (0.032) ; 51148 (0.031) ; 1083 (0.028) ; 40462 (0.025) ; 104891 (0.023) ; 23129 (0.022) ; 75005 (0.020) ; 28592 (0.019) ; 
0.1354952295310921   T=7,K=8:   (0.043) ; 51148 (0.037) ; 15345 (0.032) ; 93812 (0.029) ; 40462 (0.026) ; 104891 (0.022) ; 45996 (0.021) ; 23129 (0.021) ; 19563 (0.021) ; 75005 (0.019) ; 
0.015886098721851153   T=8,K=8:  51148 (0.032) ; 93812 (0.030) ; 15345 (0.028) ;  (0.026) ; 104891 (0.026) ; 19563 (0.023) ; 1083 (0.021) ; 84234 (0.021) ; 65552 (0.019) ; 57039 (0.018) ; 
0.040956187015671205   T=9,K=8:   (0.030) ; 51148 (0.029) ; 15345 (0.027) ; 104891 (0.025) ; 57039 (0.022) ; 84234 (0.019) ; 1083 (0.017) ; 75005 (0.017) ; 45996 (0.016) ; 93812 (0.016) ; 
0.04885082707696708   T=10,K=8:   (0.031) ; 104891 (0.029) ; 51148 (0.022) ; 15345 (0.021) ; 57039 (0.019) ; 84234 (0.019) ; 1083 (0.018) ; 45996 (0.018) ; 22825 (0.017) ; 104249 (0.016) ; 
0.07699112205331654   T=11,K=8:   (0.031) ; 1083 (0.026) ; 104891 (0.025) ; 83774 (0.023) ; 104249 (0.020) ; 84234 (0.018) ; 26447 (0.017) ; 75005 (0.017) ; 15345 (0.016) ; 22825 (0.016) ; 
0.05921207501847619   T=12,K=8:   (0.059) ; 83774 (0.039) ; 26447 (0.028) ; 104891 (0.024) ; 15345 (0.019) ; 104249 (0.019) ; 75005 (0.017) ; 1083 (0.016) ; 62204 (0.014) ; 116416 (0.014) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=8:  75005 (0.034) ; 51148 (0.032) ;  (0.030) ; 15345 (0.029) ; 44000 (0.028) ; 23129 (0.026) ; 104891 (0.022) ; 108536 (0.020) ; 39363 (0.020) ; 1083 (0.017) ; 

0.004599125819774268   T=0,K=9:  84234 (0.049) ; 75005 (0.022) ; 43598 (0.018) ; 33618 (0.018) ; 9143 (0.013) ; 68641 (0.012) ; 60646 (0.011) ; 26207 (0.010) ; 50824 (0.010) ; 85306 (0.010) ; 
0.02667457270748859   T=1,K=9:  84234 (0.057) ; 33618 (0.024) ; 75005 (0.020) ; 43598 (0.014) ; 68641 (0.013) ; 50824 (0.011) ; 3325 (0.011) ; 27847 (0.010) ; 43206 (0.010) ; 76028 (0.009) ; 
0.03998964069110243   T=2,K=9:  84234 (0.044) ; 75005 (0.024) ; 45996 (0.020) ; 48291 (0.016) ; 3325 (0.015) ; 33618 (0.014) ; 43598 (0.010) ; 27847 (0.010) ; 83987 (0.010) ; 17229 (0.009) ; 
0.18058644841462662   T=3,K=9:  84234 (0.026) ; 45996 (0.022) ; 75005 (0.016) ; 48291 (0.013) ; 33618 (0.012) ; 3325 (0.011) ; 43598 (0.010) ; 27847 (0.010) ; 9143 (0.009) ; 85306 (0.009) ; 
0.06756046368663451   T=4,K=9:  84234 (0.028) ; 45996 (0.015) ; 60646 (0.012) ; 27847 (0.012) ; 75005 (0.011) ; 48291 (0.011) ; 110639 (0.010) ; 114548 (0.010) ; 17229 (0.009) ; 33618 (0.009) ; 
0.030639426386356014   T=5,K=9:  84234 (0.023) ; 48291 (0.014) ; 110639 (0.012) ; 50824 (0.011) ; 75005 (0.010) ; 23658 (0.010) ; 79983 (0.010) ; 42827 (0.010) ; 114548 (0.009) ; 43206 (0.009) ; 
0.0987724215185164   T=6,K=9:  114548 (0.030) ; 84234 (0.019) ; 23658 (0.014) ;  (0.012) ; 50824 (0.010) ; 48291 (0.010) ; 60646 (0.010) ; 29883 (0.010) ; 9082 (0.009) ; 68641 (0.009) ; 
0.021583203224802994   T=7,K=9:  114548 (0.037) ; 23658 (0.020) ; 84234 (0.019) ;  (0.014) ; 9082 (0.012) ; 43206 (0.012) ; 50824 (0.011) ; 60646 (0.010) ; 68641 (0.010) ; nlsj177 (0.010) ; 
0.06928478207189295   T=8,K=9:  114548 (0.024) ; 43206 (0.014) ; 93478 (0.012) ;  (0.012) ; 23658 (0.012) ; 9082 (0.012) ; 25007 (0.012) ; 50824 (0.011) ; 80011 (0.011) ; 42827 (0.010) ; 
0.04821781348645709   T=9,K=9:  114548 (0.018) ; 25007 (0.015) ; 43206 (0.015) ; 9082 (0.013) ; 28566 (0.012) ; 23658 (0.012) ;  (0.010) ; 80011 (0.010) ; 67132 (0.009) ; 27847 (0.009) ; 
0.03940475646174422   T=10,K=9:  43206 (0.022) ; 23658 (0.016) ; 30790 (0.015) ; 58782 (0.014) ; 33618 (0.013) ; 116416 (0.012) ; 114548 (0.012) ;  (0.012) ; 80011 (0.011) ; 9082 (0.011) ; 
0.03528087027338753   T=11,K=9:  43206 (0.026) ; 23658 (0.023) ; 58782 (0.019) ; 114548 (0.017) ; 30790 (0.017) ; 26061 (0.016) ; 28566 (0.014) ; 9082 (0.013) ; 116416 (0.013) ; 45996 (0.012) ; 
0.03544031026780291   T=12,K=9:  43206 (0.024) ; 23658 (0.023) ; 114548 (0.019) ; 30790 (0.019) ; 80011 (0.017) ; 9082 (0.014) ; 28566 (0.014) ; 58782 (0.014) ; 116416 (0.012) ;  (0.012) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=9:  84234 (0.022) ; 114548 (0.015) ; 43206 (0.013) ; 23658 (0.011) ; 33618 (0.011) ; 75005 (0.011) ; 45996 (0.010) ; 48291 (0.009) ;  (0.009) ; 9082 (0.009) ; 

===============  per time  ===============
Time=0  
0.010752600433121894   T=0,K=0:  75552 (0.018) ; 84150 (0.018) ; 84234 (0.015) ; nlsj32160 (0.015) ; 42267 (0.014) ; 63772 (0.014) ; 1564 (0.013) ; 54465 (0.013) ; 30500 (0.013) ; 8665 (0.013) ; 
0.02065164774555563   T=0,K=1:  62204 (0.034) ; 75005 (0.017) ; 88467 (0.016) ; 46892 (0.016) ; 94677 (0.016) ; 114553 (0.014) ; 12485 (0.013) ; 63960 (0.013) ; 72627 (0.013) ; 19546 (0.012) ; 
0.1866535404114226   T=0,K=2:   (0.046) ; 46613 (0.030) ; 45996 (0.029) ; 84234 (0.024) ; 112833 (0.022) ; 22209 (0.017) ; 116416 (0.015) ; 114548 (0.014) ; 24847 (0.014) ; 32173 (0.013) ; 
0.5365538296808502   T=0,K=3:   (0.041) ; 51241 (0.034) ; nlsj76838 (0.019) ; 86219 (0.018) ; 45996 (0.014) ; 71308 (0.012) ; 62204 (0.011) ; 105829 (0.011) ; 31161 (0.010) ; 86108 (0.009) ; 
0.021790083865625403   T=0,K=4:  114615 (0.019) ; 84505 (0.016) ; 72627 (0.015) ; 61885 (0.014) ; 45996 (0.014) ; 28588 (0.014) ; 74621 (0.013) ; 110419 (0.012) ; 49750 (0.012) ; 112720 (0.012) ; 
0.096712421075153   T=0,K=5:   (0.044) ; 62204 (0.037) ; 110243 (0.017) ; 75005 (0.016) ; 64866 (0.015) ; 63772 (0.015) ; 26886 (0.014) ; 101822 (0.014) ; 60245 (0.012) ; 8665 (0.011) ; 
0.09273891909451928   T=0,K=6:  19972 (0.029) ; 103972 (0.025) ; 114651 (0.020) ; 45996 (0.019) ; nlsj61372 (0.017) ; 63772 (0.016) ; nlsj71743 (0.014) ; 27847 (0.013) ; 22209 (0.013) ; nlsj32160 (0.010) ; 
0.016090393901208134   T=0,K=7:  nlsj76838 (0.026) ; 22502 (0.017) ; 45996 (0.016) ; nlsj61372 (0.015) ; 105829 (0.015) ; 28592 (0.014) ; 19972 (0.013) ; 62204 (0.013) ;  (0.013) ; 84494 (0.012) ; 
0.013457437972769734   T=0,K=8:  44000 (0.083) ; 75005 (0.056) ; 108536 (0.051) ; 39363 (0.040) ; 23129 (0.033) ;  (0.026) ; 15345 (0.022) ; 51148 (0.021) ; 104891 (0.018) ; 103248 (0.017) ; 
0.004599125819774268   T=0,K=9:  84234 (0.049) ; 75005 (0.022) ; 43598 (0.018) ; 33618 (0.018) ; 9143 (0.013) ; 68641 (0.012) ; 60646 (0.011) ; 26207 (0.010) ; 50824 (0.010) ; 85306 (0.010) ; 

Time=1  
0.012777756661679695   T=1,K=0:  75552 (0.018) ; 84494 (0.017) ; 30500 (0.015) ; nlsj32160 (0.014) ; 54465 (0.014) ; 42267 (0.013) ; 7915 (0.013) ; 28566 (0.011) ; 63772 (0.011) ; 74735 (0.010) ; 
0.014671612451813969   T=1,K=1:  62204 (0.030) ; 75005 (0.018) ; 88467 (0.017) ; 63772 (0.016) ; 45996 (0.015) ; 72627 (0.015) ; 90504 (0.013) ; 114615 (0.012) ; 38547 (0.012) ; 22825 (0.012) ; 
0.21609938566003403   T=1,K=2:  46613 (0.057) ; 45996 (0.028) ;  (0.027) ; 84234 (0.024) ; nlsj61372 (0.017) ; 22209 (0.017) ; 116416 (0.016) ; 24847 (0.016) ; 112833 (0.015) ; 102000 (0.012) ; 
0.25194764739404024   T=1,K=3:  62204 (0.027) ;  (0.026) ; 51241 (0.024) ; 86219 (0.023) ; nlsj76838 (0.020) ; 45996 (0.016) ; 71308 (0.014) ; 105829 (0.013) ; 114615 (0.011) ; 1564 (0.010) ; 
0.11494531088067386   T=1,K=4:  84505 (0.018) ; 45996 (0.015) ; nlsj87789 (0.013) ; 49750 (0.013) ; 114615 (0.013) ; nlsj39949 (0.013) ; nlsj76838 (0.012) ; 27847 (0.012) ; 72627 (0.012) ; 103341 (0.012) ; 
0.23009317829737694   T=1,K=5:   (0.040) ; 62204 (0.029) ; 110243 (0.016) ; 110114 (0.015) ; 60245 (0.015) ; 26412 (0.012) ; nlsj32160 (0.011) ; 75005 (0.011) ; 63772 (0.011) ; 22209 (0.010) ; 
0.08563509911810134   T=1,K=6:  nlsj61372 (0.023) ; nlsj71743 (0.021) ; 63772 (0.019) ; 22209 (0.018) ; 114651 (0.016) ; 45996 (0.014) ; 103972 (0.014) ; 19972 (0.014) ; nlsj32160 (0.010) ; 34855 (0.010) ; 
0.017003722372362275   T=1,K=7:  84494 (0.020) ; 28592 (0.019) ; nlsj76838 (0.018) ; 105829 (0.013) ; 12485 (0.012) ; 45996 (0.012) ; 22502 (0.012) ;  (0.012) ; 75005 (0.011) ; 31236 (0.010) ; 
0.030151714456428832   T=1,K=8:  44000 (0.088) ; 75005 (0.052) ; 108536 (0.049) ; 39363 (0.048) ; 23129 (0.035) ;  (0.027) ; 104891 (0.027) ; 51148 (0.025) ; 15345 (0.024) ; 76910 (0.020) ; 
0.02667457270748859   T=1,K=9:  84234 (0.057) ; 33618 (0.024) ; 75005 (0.020) ; 43598 (0.014) ; 68641 (0.013) ; 50824 (0.011) ; 3325 (0.011) ; 27847 (0.010) ; 43206 (0.010) ; 76028 (0.009) ; 

Time=2  
0.05493576383804727   T=2,K=0:  30500 (0.018) ; 7915 (0.015) ; 61791 (0.014) ; 75552 (0.014) ; 54465 (0.012) ; 28566 (0.011) ; 84494 (0.011) ; 74735 (0.011) ; 22209 (0.011) ; 84234 (0.010) ; 
0.01841945333108664   T=2,K=1:  62204 (0.040) ; 75005 (0.026) ; 22825 (0.022) ; 88467 (0.020) ; 94677 (0.015) ; 63772 (0.014) ; 90504 (0.013) ; 45996 (0.013) ; 20621 (0.012) ; 72627 (0.010) ; 
0.07387382661393617   T=2,K=2:  46613 (0.055) ; 45996 (0.027) ; 116416 (0.022) ; 22209 (0.022) ; 84234 (0.019) ; 112833 (0.018) ; nlsj61372 (0.015) ;  (0.014) ; 94677 (0.013) ; 115972 (0.012) ; 
0.14119527752837754   T=2,K=3:  62204 (0.038) ; 86219 (0.031) ;  (0.017) ; nlsj76838 (0.017) ; 1564 (0.014) ; 71308 (0.014) ; 45996 (0.014) ; 110114 (0.012) ; 114615 (0.011) ; 51241 (0.011) ; 
0.13068356025674346   T=2,K=4:  114615 (0.016) ; 84505 (0.015) ; 75005 (0.013) ; 49750 (0.013) ; nlsj39949 (0.012) ; 22210 (0.012) ; 22100 (0.012) ; 74621 (0.011) ; 27847 (0.011) ; 20598 (0.011) ; 
0.13669282340428235   T=2,K=5:   (0.039) ; 62204 (0.022) ; 12973 (0.017) ; 63772 (0.017) ; 110114 (0.016) ; 22209 (0.014) ; 26886 (0.013) ; 75005 (0.012) ; 26412 (0.012) ; 45996 (0.010) ; 
0.14150962911185794   T=2,K=6:  nlsj61372 (0.022) ; 22209 (0.020) ; nlsj71743 (0.020) ; nlsj32160 (0.016) ; 34855 (0.014) ; 75152 (0.011) ; 63772 (0.011) ; 86184 (0.010) ; 114651 (0.009) ; 89366 (0.009) ; 
0.09683733170841886   T=2,K=7:  84494 (0.023) ; nlsj76838 (0.023) ; 28592 (0.021) ;  (0.019) ; 45996 (0.017) ; 31236 (0.016) ; 75005 (0.014) ; 105829 (0.013) ; 31565 (0.011) ; 3466 (0.011) ; 
0.16586269351614732   T=2,K=8:  75005 (0.078) ; 23129 (0.048) ; 44000 (0.042) ; 51148 (0.042) ; 108536 (0.038) ; 15345 (0.037) ; 39363 (0.026) ;  (0.024) ; 19563 (0.017) ; 104891 (0.015) ; 
0.03998964069110243   T=2,K=9:  84234 (0.044) ; 75005 (0.024) ; 45996 (0.020) ; 48291 (0.016) ; 3325 (0.015) ; 33618 (0.014) ; 43598 (0.010) ; 27847 (0.010) ; 83987 (0.010) ; 17229 (0.009) ; 

Time=3  
0.12858925357274384   T=3,K=0:  63772 (0.018) ; 7915 (0.016) ; 61791 (0.013) ; 28566 (0.013) ; 22209 (0.011) ; 30500 (0.011) ; 84494 (0.010) ; 84234 (0.010) ; 54465 (0.010) ; 86112 (0.009) ; 
0.0418706162233133   T=3,K=1:  62204 (0.040) ; 75005 (0.024) ; 94677 (0.020) ; 63772 (0.018) ; 22825 (0.017) ; 45996 (0.016) ; 88467 (0.014) ; 20621 (0.014) ; 88973 (0.012) ; 46892 (0.011) ; 
0.1100419523506045   T=3,K=2:  46613 (0.052) ; 45996 (0.036) ; 22209 (0.029) ; 84234 (0.020) ;  (0.019) ; 116416 (0.017) ; 8909 (0.012) ; 70958 (0.012) ; 260 (0.012) ; 75005 (0.012) ; 
0.12551920956459955   T=3,K=3:  62204 (0.044) ; 86219 (0.034) ; 45996 (0.016) ; 71308 (0.015) ; nlsj76838 (0.013) ; 1564 (0.012) ; 110114 (0.012) ;  (0.011) ; 105829 (0.010) ; 114615 (0.009) ; 
0.048592139433113885   T=3,K=4:  75005 (0.017) ; 61885 (0.016) ; 27847 (0.015) ; 114615 (0.015) ; 84505 (0.014) ; 62204 (0.014) ; 72627 (0.014) ; 63772 (0.013) ; 20598 (0.012) ; nlsj39949 (0.012) ; 
0.09683351829463803   T=3,K=5:   (0.038) ; 62204 (0.020) ; 63772 (0.019) ; 26886 (0.018) ; 12973 (0.016) ; 22209 (0.016) ; 4845 (0.014) ; 110114 (0.013) ; 75005 (0.011) ; 26412 (0.011) ; 
0.11037008452456419   T=3,K=6:  22209 (0.019) ; nlsj61372 (0.019) ; nlsj32160 (0.017) ; 27847 (0.014) ; 89366 (0.013) ; nlsj71743 (0.013) ; 63772 (0.012) ; 34855 (0.012) ; 74626 (0.011) ; 45996 (0.010) ; 
0.09532562816742406   T=3,K=7:  84494 (0.028) ; 28592 (0.022) ; nlsj76838 (0.018) ;  (0.018) ; 22502 (0.014) ; 75005 (0.014) ; 45996 (0.014) ; 72627 (0.014) ; 31236 (0.011) ; 72202 (0.010) ; 
0.062271149454372024   T=3,K=8:  75005 (0.060) ; 23129 (0.058) ; 51148 (0.054) ; 15345 (0.042) ; 39363 (0.028) ; 108536 (0.027) ; 19563 (0.026) ; 44000 (0.024) ; 28592 (0.018) ; 104891 (0.017) ; 
0.18058644841462662   T=3,K=9:  84234 (0.026) ; 45996 (0.022) ; 75005 (0.016) ; 48291 (0.013) ; 33618 (0.012) ; 3325 (0.011) ; 43598 (0.010) ; 27847 (0.010) ; 9143 (0.009) ; 85306 (0.009) ; 

Time=4  
0.08589172165700966   T=4,K=0:  61791 (0.020) ; 7915 (0.017) ; 63772 (0.015) ; 30500 (0.013) ; 84494 (0.012) ; 28566 (0.010) ; 84234 (0.010) ; 1564 (0.009) ;  (0.008) ; 86112 (0.008) ; 
0.07080511265056914   T=4,K=1:  62204 (0.041) ; 45996 (0.022) ; 75005 (0.019) ; 94677 (0.013) ; 88467 (0.012) ; 63772 (0.011) ; 10923 (0.011) ; 88973 (0.011) ; 38547 (0.010) ; 28592 (0.010) ; 
0.10222954676473249   T=4,K=2:  46613 (0.025) ; 22209 (0.024) ;  (0.023) ; 84234 (0.020) ; 75005 (0.019) ; 45996 (0.017) ; 112833 (0.015) ; 65552 (0.014) ; 260 (0.012) ; 70958 (0.010) ; 
0.16243602715254482   T=4,K=3:  62204 (0.029) ; 45996 (0.020) ; 86219 (0.019) ;  (0.014) ; 105829 (0.012) ; 71308 (0.011) ; 84234 (0.010) ; 74126 (0.010) ; 22209 (0.009) ; 110114 (0.009) ; 
0.09107866943584737   T=4,K=4:  62204 (0.024) ; 114615 (0.024) ; 75005 (0.020) ; 20598 (0.020) ; 27847 (0.015) ; 63772 (0.012) ; 45996 (0.012) ; 84505 (0.011) ; 72627 (0.011) ; 12948 (0.009) ; 
0.08662026035418123   T=4,K=5:  62204 (0.026) ;  (0.022) ; 26886 (0.021) ; 4845 (0.017) ; 63772 (0.015) ; 12973 (0.015) ; 75005 (0.012) ; 22209 (0.012) ; 110114 (0.012) ; nlsj11198 (0.010) ; 
0.15772209010110308   T=4,K=6:  22209 (0.016) ; nlsj61372 (0.015) ; 63772 (0.015) ; nlsj32160 (0.013) ; 45996 (0.013) ; 34855 (0.012) ; 85306 (0.010) ; 89366 (0.009) ;  (0.009) ; 74626 (0.009) ; 
0.12649452035995612   T=4,K=7:  28592 (0.022) ;  (0.020) ; 45996 (0.019) ; 84494 (0.016) ; 75005 (0.013) ; 22209 (0.011) ; 105829 (0.011) ; 90504 (0.011) ; 72627 (0.010) ; nlsj76838 (0.010) ; 
0.04916158783742143   T=4,K=8:  51148 (0.049) ; 23129 (0.041) ; 75005 (0.037) ; 15345 (0.032) ; 19563 (0.030) ; 104891 (0.024) ; 28592 (0.024) ;  (0.022) ; 40462 (0.022) ; 44000 (0.021) ; 
0.06756046368663451   T=4,K=9:  84234 (0.028) ; 45996 (0.015) ; 60646 (0.012) ; 27847 (0.012) ; 75005 (0.011) ; 48291 (0.011) ; 110639 (0.010) ; 114548 (0.010) ; 17229 (0.009) ; 33618 (0.009) ; 

Time=5  
0.032047249471349876   T=5,K=0:  61791 (0.022) ; 7915 (0.017) ; 30500 (0.014) ; 63772 (0.012) ; 84494 (0.012) ; 28566 (0.011) ; nlsj32160 (0.010) ; 3046 (0.010) ; 40154 (0.009) ; 114548 (0.009) ; 
0.03595825076027012   T=5,K=1:  62204 (0.033) ; 75005 (0.020) ; 45996 (0.018) ; 90504 (0.014) ; 46892 (0.013) ; 88467 (0.013) ; 12485 (0.012) ; 38547 (0.011) ; 83253 (0.011) ;  (0.010) ; 
0.04300403487746572   T=5,K=2:  22209 (0.033) ; 46613 (0.024) ; 84234 (0.023) ; 45996 (0.022) ;  (0.016) ; 75005 (0.015) ; 65552 (0.015) ; 70958 (0.014) ; 260 (0.014) ; 112833 (0.012) ; 
0.038392098891057165   T=5,K=3:  62204 (0.053) ;  (0.017) ; 86219 (0.014) ; 45996 (0.013) ; 71308 (0.012) ; 22209 (0.010) ; 105829 (0.009) ; 43977 (0.009) ; 95100 (0.009) ; 84234 (0.009) ; 
0.023319337210203926   T=5,K=4:  20598 (0.023) ; 62204 (0.019) ; 75005 (0.017) ; 114615 (0.016) ; 63772 (0.015) ; 42214 (0.014) ; 78071 (0.011) ; 84505 (0.010) ; 74621 (0.009) ; 72627 (0.009) ; 
0.0231232980850279   T=5,K=5:  26886 (0.023) ; 63772 (0.019) ;  (0.018) ; 22209 (0.015) ; 62204 (0.014) ; 4845 (0.012) ; 75005 (0.012) ; 12973 (0.012) ; 86219 (0.010) ; nlsj11198 (0.010) ; 
0.026220359698674582   T=5,K=6:  45996 (0.022) ; nlsj32160 (0.017) ; nlsj61372 (0.012) ; 22209 (0.012) ; 61041 (0.010) ;  (0.010) ; 34855 (0.010) ; 26447 (0.008) ; 74626 (0.008) ; 62204 (0.008) ; 
0.012322934316708839   T=5,K=7:  45996 (0.027) ;  (0.023) ; 105829 (0.017) ; 62204 (0.013) ; 84494 (0.013) ; 28592 (0.013) ; 75005 (0.010) ; 22209 (0.009) ; 90504 (0.009) ; nlsj76838 (0.008) ; 
0.7349730103028859   T=5,K=8:  51148 (0.057) ; 23129 (0.039) ; 15345 (0.038) ; 75005 (0.036) ; 1083 (0.035) ; 40462 (0.030) ; 39363 (0.026) ; 93812 (0.024) ; 44000 (0.024) ; 28592 (0.022) ; 
0.030639426386356014   T=5,K=9:  84234 (0.023) ; 48291 (0.014) ; 110639 (0.012) ; 50824 (0.011) ; 75005 (0.010) ; 23658 (0.010) ; 79983 (0.010) ; 42827 (0.010) ; 114548 (0.009) ; 43206 (0.009) ; 

Time=6  
0.08512906521128794   T=6,K=0:  61791 (0.025) ; 45996 (0.014) ; 22209 (0.013) ; 40154 (0.012) ; 7915 (0.010) ; 47629 (0.010) ; 75552 (0.010) ; 84494 (0.010) ; 63772 (0.009) ; 30500 (0.009) ; 
0.0714415488592091   T=6,K=1:  45996 (0.019) ; 62204 (0.016) ; 38547 (0.015) ; 88467 (0.014) ; 75005 (0.014) ; 46892 (0.014) ; 20621 (0.013) ; 94677 (0.013) ; 83253 (0.011) ; 12485 (0.010) ; 
0.08532719341065438   T=6,K=2:  65552 (0.029) ; 84234 (0.024) ; 22209 (0.018) ; 46613 (0.016) ; 45996 (0.016) ; 75005 (0.013) ; 112833 (0.013) ; 22100 (0.013) ;  (0.013) ; 70958 (0.011) ; 
0.16963031942088966   T=6,K=3:  62204 (0.030) ; 71308 (0.022) ;  (0.017) ; 86219 (0.012) ; 84234 (0.010) ; 26943 (0.010) ; 41018 (0.010) ; 45996 (0.010) ; 74126 (0.010) ; 22100 (0.010) ; 
0.07445891673274127   T=6,K=4:  20598 (0.019) ; 62204 (0.017) ; 63772 (0.014) ; 75005 (0.014) ; 78071 (0.013) ; 84505 (0.013) ; 72627 (0.011) ; 42214 (0.010) ; 114615 (0.010) ; 49750 (0.010) ; 
0.06480428066173682   T=6,K=5:  63772 (0.026) ;  (0.023) ; 64866 (0.017) ; 86219 (0.016) ; 75005 (0.016) ; 26886 (0.016) ; 4845 (0.014) ; 31565 (0.012) ; 52398 (0.011) ; nlsj11198 (0.011) ; 
0.11437004687660245   T=6,K=6:  nlsj32160 (0.024) ; 45996 (0.014) ;  (0.011) ; 26447 (0.010) ; 61041 (0.010) ; nlsj76838 (0.010) ; 63772 (0.009) ; nlsj61372 (0.009) ; 260 (0.009) ; 34855 (0.008) ; 
0.1168605687046692   T=6,K=7:  45996 (0.030) ;  (0.023) ; 105829 (0.015) ; 22209 (0.014) ; 27847 (0.013) ; 90504 (0.012) ; 62204 (0.012) ; 84494 (0.011) ; 28592 (0.011) ; 75005 (0.010) ; 
0.11920563860369292   T=6,K=8:  15345 (0.042) ;  (0.034) ; 93812 (0.032) ; 51148 (0.031) ; 1083 (0.028) ; 40462 (0.025) ; 104891 (0.023) ; 23129 (0.022) ; 75005 (0.020) ; 28592 (0.019) ; 
0.0987724215185164   T=6,K=9:  114548 (0.030) ; 84234 (0.019) ; 23658 (0.014) ;  (0.012) ; 50824 (0.010) ; 48291 (0.010) ; 60646 (0.010) ; 29883 (0.010) ; 9082 (0.009) ; 68641 (0.009) ; 

Time=7  
