1461 documents , 1 concepts , 3508 context features (79983) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 15, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
0.03823600706231274   T=0,K=0:  79983 (0.043) ; 52332 (0.035) ; 90504 (0.023) ; 23726 (0.020) ; 74777 (0.018) ; 40154 (0.016) ; nlsj56179 (0.013) ; 85306 (0.013) ; 113388 (0.013) ; 72610 (0.013) ; 
0.036286654947752836   T=5,K=7:  84234 (0.021) ; 52332 (0.019) ; 106175 (0.019) ; 85306 (0.017) ; 43206 (0.017) ; 45996 (0.015) ; 72627 (0.015) ; 90504 (0.013) ; 73064 (0.012) ; nlsj32160 (0.012) ; 
0.04546075177183668   T=6,K=7:  45996 (0.020) ; 85306 (0.018) ; 31161 (0.017) ; 106175 (0.016) ; 90504 (0.015) ; 84234 (0.014) ; 52332 (0.014) ; 71308 (0.014) ; 72627 (0.014) ; nlsj32160 (0.012) ; 
0.05869147857775474   T=7,K=7:  45996 (0.020) ; 85306 (0.018) ; nlsj32160 (0.016) ; 31161 (0.016) ; 79983 (0.015) ; 72627 (0.014) ; 43206 (0.013) ; 52332 (0.013) ; 66294 (0.011) ; 90504 (0.010) ; 
0.05992127229940559   T=8,K=7:  85306 (0.024) ; 45996 (0.018) ; 31161 (0.015) ; 72627 (0.014) ; nlsj32160 (0.014) ; 79983 (0.013) ; 110639 (0.011) ; 8909 (0.009) ; 52332 (0.009) ; 43206 (0.009) ; 
0.10767475860608423   T=9,K=7:  31161 (0.022) ; 85306 (0.021) ; 79983 (0.018) ; 45996 (0.014) ; nlsj32160 (0.014) ; 72627 (0.012) ; 73064 (0.011) ; 19546 (0.009) ; 8909 (0.009) ; 52332 (0.008) ; 
0.09296463035372525   T=10,K=7:  31161 (0.024) ; nlsj32160 (0.019) ; 45996 (0.018) ; 79983 (0.016) ; 85306 (0.015) ; 98234 (0.012) ; 106974 (0.012) ; 72627 (0.011) ; 19546 (0.011) ; 52332 (0.010) ; 
0.029664383768778516   T=11,K=7:  19546 (0.021) ; 85306 (0.020) ; nlsj32160 (0.018) ; 79983 (0.018) ; 90504 (0.016) ; 52332 (0.013) ; 45996 (0.011) ; 31161 (0.010) ; 106974 (0.010) ; 74735 (0.010) ; 
0.01790373602682225   T=12,K=7:  85306 (0.028) ; 79983 (0.023) ; 90504 (0.018) ; nlsj32160 (0.015) ; 19546 (0.015) ; 106974 (0.014) ; 45996 (0.014) ; 66294 (0.013) ; 52332 (0.012) ; 72627 (0.011) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=7:  85306 (0.018) ; 31161 (0.015) ; 45996 (0.015) ; 84234 (0.014) ; 79983 (0.013) ; 90504 (0.013) ; 72627 (0.013) ; nlsj32160 (0.013) ; 52332 (0.012) ; 106175 (0.012) ; 

0.0233622342054586   T=0,K=8:  84234 (0.036) ; 83665 (0.026) ; 23726 (0.020) ; 103745 (0.020) ; 86219 (0.018) ; 31236 (0.017) ; 114753 (0.016) ; 84245 (0.013) ; 43206 (0.013) ; 38876 (0.012) ; 
0.018742130494910077   T=1,K=8:  84234 (0.032) ; 23726 (0.029) ; 83665 (0.017) ; 114753 (0.016) ; 77640 (0.016) ; 29883 (0.015) ; 31236 (0.014) ; 38876 (0.013) ; 67762 (0.013) ; 90504 (0.013) ; 
0.014653207060025736   T=2,K=8:  23726 (0.049) ; 84234 (0.030) ; 31236 (0.025) ; 29883 (0.021) ; 72627 (0.018) ; 114753 (0.017) ; 90504 (0.013) ; 83665 (0.013) ; 67762 (0.013) ; 70958 (0.013) ; 
0.03350312259982427   T=3,K=8:  23726 (0.045) ; 84234 (0.036) ; 29883 (0.024) ; 90504 (0.016) ; 31236 (0.016) ; 72627 (0.016) ; 114753 (0.013) ; 83665 (0.013) ; 48579 (0.012) ; 67762 (0.011) ; 
0.03711675695247646   T=4,K=8:  84234 (0.058) ; 23726 (0.029) ; 31236 (0.023) ; 67762 (0.014) ; 114753 (0.014) ; 22209 (0.013) ; 72627 (0.013) ; 85306 (0.012) ; 70958 (0.012) ; 90504 (0.011) ; 
0.049058634512571246   T=5,K=8:  84234 (0.036) ; 23726 (0.029) ; 22209 (0.026) ; 45996 (0.019) ; 114753 (0.017) ; 70958 (0.014) ; 67762 (0.014) ; 90504 (0.014) ; 31236 (0.013) ; 85306 (0.010) ; 
0.06517007547326956   T=6,K=8:  23726 (0.042) ; 84234 (0.028) ; 22209 (0.020) ; 45996 (0.015) ; 70958 (0.015) ; 114753 (0.015) ; 90504 (0.014) ; 72627 (0.014) ; 38876 (0.014) ; 4076 (0.014) ; 
0.05131773115985536   T=7,K=8:  84234 (0.036) ; 23726 (0.020) ; 4076 (0.018) ; 86219 (0.015) ; 90504 (0.013) ; 22209 (0.012) ; nlsj56179 (0.011) ; 70958 (0.011) ; 57460 (0.011) ; 114753 (0.011) ; 
0.06322256193293167   T=8,K=8:  84234 (0.042) ; 4076 (0.017) ; 23726 (0.016) ; 45996 (0.013) ; 22209 (0.013) ; 86219 (0.012) ; 84245 (0.011) ; 114753 (0.011) ; 70958 (0.011) ; 57460 (0.010) ; 
0.06248560548038104   T=9,K=8:  84234 (0.043) ; 45996 (0.016) ; 114753 (0.014) ; 84245 (0.013) ; 115887 (0.013) ; 22209 (0.013) ; 70958 (0.012) ; 57460 (0.012) ; 4076 (0.010) ; 38876 (0.010) ; 
0.11547973265687217   T=10,K=8:  84234 (0.031) ; 57460 (0.022) ; 70958 (0.016) ; 114753 (0.015) ; 45996 (0.015) ; 23726 (0.014) ; 72627 (0.013) ; 84245 (0.013) ; 115887 (0.012) ; 22209 (0.012) ; 
0.0838140931948837   T=11,K=8:  84234 (0.035) ; 57460 (0.019) ; 115887 (0.018) ; 86219 (0.016) ; 84245 (0.015) ; 70958 (0.014) ; 114753 (0.013) ; 72627 (0.013) ; 45996 (0.011) ; 6184 (0.011) ; 
0.02022700191749302   T=12,K=8:  84234 (0.028) ; 86219 (0.028) ; 115887 (0.024) ; 70958 (0.020) ; 8909 (0.016) ; 57460 (0.015) ; 38876 (0.013) ; 84245 (0.012) ; 57466 (0.012) ; 75552 (0.012) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=8:  84234 (0.036) ; 23726 (0.024) ; 114753 (0.014) ; 70958 (0.013) ; 86219 (0.013) ; 45996 (0.012) ; 31236 (0.012) ; 22209 (0.012) ; 72627 (0.011) ; 90504 (0.011) ; 

0.0610587911846072   T=0,K=9:  31161 (0.029) ; 80327 (0.027) ; 75555 (0.026) ; 29883 (0.022) ; 84234 (0.021) ; nlsj65911 (0.020) ; 13626 (0.020) ; nlsj56179 (0.017) ; 106601 (0.016) ; 85306 (0.014) ; 
0.012126279238358168   T=1,K=9:  80327 (0.038) ; 31161 (0.028) ; 75555 (0.023) ; nlsj65911 (0.023) ; 13626 (0.020) ; 84234 (0.018) ; 29883 (0.018) ; 85306 (0.014) ; 55731 (0.013) ; nlsj56179 (0.012) ; 
0.01795852051655256   T=2,K=9:  31161 (0.032) ; nlsj65911 (0.030) ; 84234 (0.026) ; 80327 (0.022) ; 75555 (0.019) ; 13626 (0.014) ; 29883 (0.014) ; 55731 (0.012) ; 42827 (0.011) ; 106601 (0.011) ; 
0.05926092446566365   T=3,K=9:  31161 (0.034) ; nlsj65911 (0.033) ; 84234 (0.027) ; 80327 (0.024) ; 75555 (0.017) ; 85306 (0.013) ; 55731 (0.012) ; 29883 (0.012) ; 73672 (0.011) ; 76029 (0.011) ; 
0.08590018180967468   T=4,K=9:  84234 (0.028) ; nlsj65911 (0.025) ; 31161 (0.023) ; 80327 (0.021) ; 75555 (0.015) ; nlsj32160 (0.013) ; 29883 (0.013) ; 76029 (0.013) ; 85306 (0.011) ; 42827 (0.011) ; 
0.0649287462359701   T=5,K=9:  nlsj65911 (0.032) ; 84234 (0.024) ; 29883 (0.014) ; 30866 (0.013) ; 73672 (0.013) ; 106601 (0.013) ; 76029 (0.013) ; 75555 (0.013) ; 80327 (0.012) ; 42827 (0.011) ; 
0.037543508202055334   T=6,K=9:  84234 (0.028) ; 106601 (0.021) ; nlsj65911 (0.018) ; 79983 (0.017) ; 110979 (0.013) ; 30866 (0.013) ; 31161 (0.012) ; 76029 (0.012) ; 73672 (0.012) ; 75555 (0.010) ; 
0.042368014845959624   T=7,K=9:  84234 (0.044) ; 79983 (0.023) ; 106601 (0.017) ; 31161 (0.016) ; nlsj65911 (0.014) ; 73672 (0.014) ; 110979 (0.013) ; 63772 (0.013) ; 57899 (0.010) ; 76029 (0.009) ; 
0.048531922684631246   T=8,K=9:  84234 (0.048) ; 79983 (0.023) ; 63772 (0.018) ; nlsj65911 (0.016) ; 110639 (0.016) ; 76118 (0.012) ; 31161 (0.011) ; 1377 (0.010) ; 92010 (0.010) ; 45996 (0.010) ; 
0.04816058181898193   T=9,K=9:  84234 (0.046) ; 79983 (0.038) ; 66838 (0.017) ; 76118 (0.017) ; nlsj65911 (0.016) ; 63772 (0.014) ; 45996 (0.013) ; 31161 (0.012) ; 76029 (0.011) ; 31236 (0.010) ; 
0.12206739640130371   T=10,K=9:  79983 (0.065) ; 84234 (0.054) ; 110639 (0.021) ; 66838 (0.020) ; 63772 (0.017) ; nlsj65911 (0.016) ; 76118 (0.014) ; 31236 (0.013) ; 62204 (0.013) ; 31161 (0.012) ; 
0.025555765137671407   T=11,K=9:  84234 (0.071) ; 79983 (0.040) ; 110639 (0.023) ; 66838 (0.020) ; 76118 (0.016) ; nlsj65911 (0.016) ; 63772 (0.014) ; 45996 (0.014) ; 85306 (0.012) ; 62204 (0.012) ; 
0.02251735846979012   T=12,K=9:  84234 (0.064) ; 79983 (0.046) ; 110639 (0.021) ; 76118 (0.019) ; 66838 (0.017) ; 45996 (0.017) ; 85306 (0.015) ; 90504 (0.013) ; 63772 (0.012) ; nlsj65911 (0.012) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=9:  84234 (0.038) ; 79983 (0.023) ; nlsj65911 (0.021) ; 31161 (0.018) ; 80327 (0.014) ; 75555 (0.013) ; 106601 (0.011) ; 29883 (0.011) ; 85306 (0.010) ; 63772 (0.010) ; 

0.12836585646758367   T=0,K=10:  85306 (0.031) ; nlsj32160 (0.030) ; 43309 (0.016) ; 2654 (0.015) ; 28002 (0.013) ; 260 (0.012) ; 22209 (0.011) ; 29630 (0.011) ; 84234 (0.010) ; 63772 (0.009) ; 
0.061382153959763784   T=1,K=10:  nlsj32160 (0.026) ; 43309 (0.022) ; 85306 (0.020) ; 2654 (0.014) ; 260 (0.012) ; 28002 (0.012) ; 29630 (0.011) ; 84234 (0.011) ; 22209 (0.010) ; 65960 (0.009) ; 
0.03849684532843363   T=2,K=10:  43309 (0.031) ; 84234 (0.030) ; 85306 (0.022) ; nlsj32160 (0.020) ; 112720 (0.014) ; 28002 (0.010) ; 45996 (0.010) ; 65960 (0.010) ; 75552 (0.010) ; 2654 (0.010) ; 
0.08934713689224195   T=3,K=10:  84234 (0.033) ; 43309 (0.019) ; 85306 (0.018) ; 45996 (0.013) ; 63772 (0.011) ; 64866 (0.011) ; 29630 (0.011) ; nlsj32160 (0.011) ; 70958 (0.010) ; 22209 (0.009) ; 
0.05844926794645113   T=4,K=10:  84234 (0.029) ; 85306 (0.018) ; 63772 (0.016) ; 43309 (0.014) ; 27847 (0.014) ; nlsj32160 (0.012) ; 70958 (0.012) ; 45996 (0.010) ; 42214 (0.010) ; nlsj114757 (0.009) ; 
0.05420401776864646   T=5,K=10:  45996 (0.015) ; nlsj32160 (0.014) ; 27847 (0.014) ; 68641 (0.014) ; 84234 (0.014) ; 85306 (0.013) ; 43309 (0.012) ; 70958 (0.012) ; 63772 (0.011) ; 42214 (0.009) ; 
0.17779354497235278   T=6,K=10:  43309 (0.018) ; 70958 (0.016) ; 48291 (0.015) ; 45996 (0.014) ; 114753 (0.014) ; 22209 (0.013) ; 68641 (0.012) ; 112720 (0.010) ; 84234 (0.009) ; 42214 (0.009) ; 
0.08652864645214402   T=7,K=10:  43309 (0.023) ; 48291 (0.018) ; 68641 (0.016) ; 45996 (0.013) ; 22209 (0.013) ; 114753 (0.012) ; 70958 (0.011) ; 2654 (0.010) ; 112720 (0.009) ; 20212 (0.009) ; 
0.1309962284994612   T=8,K=10:  43309 (0.024) ; 84234 (0.014) ; 48291 (0.012) ; 68641 (0.012) ; 45996 (0.011) ; 70958 (0.010) ; 2654 (0.009) ; 114753 (0.009) ; 85306 (0.009) ; 65552 (0.009) ; 
0.1269689351934268   T=9,K=10:  43309 (0.019) ; 84234 (0.018) ; 45996 (0.011) ; 37776 (0.010) ; 112720 (0.010) ; 70958 (0.010) ; 48291 (0.009) ; 65552 (0.009) ; 116416 (0.009) ; 75552 (0.008) ; 
0.08897643218620012   T=10,K=10:  84234 (0.027) ; 43309 (0.020) ; 112720 (0.015) ; 75552 (0.014) ; 45996 (0.012) ; 37776 (0.011) ; 68641 (0.011) ; 65552 (0.010) ; 64866 (0.010) ; 104095 (0.009) ; 
0.0827750978577893   T=11,K=10:  43309 (0.039) ; 84234 (0.033) ; 75552 (0.021) ; 68641 (0.018) ; 112720 (0.011) ; 62204 (0.008) ; 45996 (0.008) ; 2224 (0.008) ; 65552 (0.008) ; 37776 (0.008) ; 
0.12860248628828055   T=12,K=10:  84234 (0.044) ; 43309 (0.031) ; 68641 (0.028) ; 65552 (0.014) ; 20212 (0.013) ; 2224 (0.013) ; 62204 (0.012) ; 112720 (0.012) ; 64866 (0.011) ; 75552 (0.010) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=10:  43309 (0.022) ; 84234 (0.022) ; 85306 (0.013) ; 68641 (0.012) ; nlsj32160 (0.011) ; 45996 (0.011) ; 75552 (0.009) ; 112720 (0.009) ; 70958 (0.009) ; 22209 (0.008) ; 

0.0031224614483012217   T=0,K=11:  27847 (0.045) ; 75555 (0.043) ; 35983 (0.043) ; 74378 (0.033) ; 21920 (0.020) ; 64154 (0.018) ; 8909 (0.017) ; 72627 (0.013) ; nlsj61372 (0.012) ; nlsj5614 (0.011) ; 
0.006592985866334428   T=1,K=11:  35983 (0.049) ; 75555 (0.037) ; 27847 (0.028) ; 8909 (0.024) ; 64154 (0.017) ; 74378 (0.015) ; 22209 (0.014) ; 21920 (0.014) ; nlsj61372 (0.013) ; 31236 (0.012) ; 
0.016166538441917355   T=2,K=11:  75555 (0.046) ; 8909 (0.035) ; 27847 (0.023) ; 35983 (0.022) ; 21920 (0.021) ; 19879 (0.015) ; nlsj8922 (0.014) ; 31236 (0.013) ; 4076 (0.012) ; 64154 (0.012) ; 
0.03449706146056848   T=3,K=11:  75555 (0.038) ; 21920 (0.021) ; 8909 (0.020) ; 27847 (0.019) ; nlsj8922 (0.014) ; 35983 (0.014) ; 4076 (0.013) ; 45996 (0.012) ; 72627 (0.011) ; 19879 (0.011) ; 
0.052895991721880455   T=4,K=11:  21920 (0.027) ; 75555 (0.022) ; nlsj8922 (0.017) ; 8909 (0.016) ; 4076 (0.013) ; 45996 (0.013) ; 27847 (0.012) ; nlsj61372 (0.010) ; 106601 (0.010) ; 31236 (0.010) ; 
0.021170627538651492   T=5,K=11:  8909 (0.029) ; 75555 (0.019) ; nlsj8922 (0.016) ; 31236 (0.015) ; 45996 (0.015) ; 21920 (0.014) ; 74378 (0.013) ; nlsj61372 (0.013) ; 79983 (0.012) ; 61885 (0.012) ; 
0.015542039178412091   T=6,K=11:  8909 (0.018) ; 62204 (0.013) ; 31236 (0.013) ; 45996 (0.013) ; 15893 (0.012) ; 13096 (0.012) ; 75555 (0.012) ; 92010 (0.011) ; 28566 (0.011) ; nlsj61372 (0.010) ; 
0.010872820883487525   T=7,K=11:  45996 (0.021) ; nlsj61372 (0.016) ; 92010 (0.015) ; 22209 (0.014) ; 79983 (0.013) ; 75555 (0.012) ; 62204 (0.012) ; 8909 (0.011) ; 106601 (0.011) ; 13096 (0.011) ; 
0.06422503628843637   T=8,K=11:  45996 (0.019) ; 8909 (0.015) ; 106601 (0.013) ; 111023 (0.013) ; 62204 (0.012) ; 31161 (0.011) ; 110639 (0.011) ; 85306 (0.010) ; 22209 (0.010) ; 79983 (0.010) ; 
0.057953808978065895   T=9,K=11:  62204 (0.016) ; 106601 (0.015) ; 74126 (0.015) ; 79983 (0.015) ; 35983 (0.014) ; 31161 (0.013) ; 45996 (0.013) ; 85306 (0.012) ; 22209 (0.011) ; 111023 (0.011) ; 
0.052863665003016445   T=10,K=11:  74126 (0.023) ; 62204 (0.015) ; 45996 (0.015) ; 79983 (0.014) ; 106601 (0.014) ; 31236 (0.012) ; 27847 (0.012) ; 111023 (0.012) ; 85306 (0.012) ; 22209 (0.011) ; 
0.05172823238256721   T=11,K=11:  74126 (0.020) ; 63772 (0.019) ; 79983 (0.016) ; 27847 (0.016) ; 103922 (0.013) ; 22209 (0.013) ; 31236 (0.012) ; 106601 (0.012) ; 110639 (0.012) ; 21920 (0.012) ; 
0.04728923400499083   T=12,K=11:  27847 (0.019) ; 35983 (0.019) ; 63772 (0.018) ; 79983 (0.018) ; 22209 (0.017) ; 62204 (0.014) ; 74126 (0.014) ; 31236 (0.013) ; 110639 (0.013) ; 111023 (0.013) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=11:  75555 (0.021) ; 8909 (0.017) ; 35983 (0.017) ; 27847 (0.016) ; 21920 (0.014) ; 45996 (0.012) ; 79983 (0.012) ; 31236 (0.011) ; 62204 (0.011) ; 22209 (0.011) ; 

0.0352801924279797   T=0,K=12:  80011 (0.028) ; 84422 (0.028) ; 57168 (0.021) ; 46571 (0.021) ; 104023 (0.015) ; 6339 (0.014) ; 26196 (0.013) ; 28360 (0.013) ; 37097 (0.012) ; 61925 (0.011) ; 
0.007136479760242274   T=1,K=12:  80011 (0.025) ; 84422 (0.020) ; 47617 (0.016) ; 46571 (0.015) ; 78297 (0.015) ; 6339 (0.013) ; nlsj32160 (0.012) ; 22209 (0.012) ; 54060 (0.011) ; 37097 (0.011) ; 
0.012032153649958674   T=2,K=12:  80011 (0.023) ; 78297 (0.022) ; 6339 (0.017) ; 77847 (0.015) ; 84422 (0.013) ; 66173 (0.012) ; 47617 (0.012) ; nlsj32160 (0.012) ; 26196 (0.012) ; 48291 (0.012) ; 
0.03862162668226607   T=3,K=12:  80011 (0.020) ; 6339 (0.018) ; 8665 (0.018) ; 70958 (0.017) ; 78297 (0.017) ; 46571 (0.016) ; 61925 (0.012) ; nlsj32160 (0.012) ; 79983 (0.011) ; 106094 (0.011) ; 
0.014185040534967967   T=4,K=12:  80011 (0.019) ; 8665 (0.017) ; 6339 (0.015) ; 22209 (0.014) ; 48291 (0.012) ; nlsj32160 (0.012) ; 78297 (0.011) ; 47617 (0.011) ; 46571 (0.010) ; 28360 (0.010) ; 
0.09047439864781649   T=5,K=12:  22209 (0.024) ; 6339 (0.017) ; 80011 (0.016) ; 48291 (0.014) ; 104023 (0.011) ; 47617 (0.011) ; 8665 (0.011) ; 111908 (0.011) ; 106094 (0.011) ; 78297 (0.010) ; 
0.0820588587454779   T=6,K=12:  22209 (0.022) ; 104023 (0.017) ; 11583 (0.014) ; 48291 (0.012) ; 6339 (0.012) ; 28360 (0.012) ; 80011 (0.012) ; 70958 (0.011) ; 52332 (0.011) ; 1564 (0.011) ; 
0.06331240282891183   T=7,K=12:  22209 (0.024) ; 104023 (0.015) ; 80011 (0.014) ; 111908 (0.013) ; 48291 (0.013) ; 11583 (0.012) ; 28360 (0.012) ; 6339 (0.011) ; 23726 (0.011) ; 79983 (0.011) ; 
0.0813012562055516   T=8,K=12:  22209 (0.020) ; 57168 (0.015) ; 79983 (0.014) ; 11583 (0.014) ; 80011 (0.014) ; 111908 (0.012) ; 48291 (0.012) ; 70958 (0.012) ; 33511 (0.011) ; 113388 (0.011) ; 
0.0338630998368746   T=9,K=12:  57168 (0.022) ; 22209 (0.022) ; 70958 (0.016) ; 113388 (0.013) ; 11583 (0.012) ; 104023 (0.012) ; 78297 (0.011) ; 89578 (0.010) ; 111908 (0.010) ; 28360 (0.010) ; 
0.02621805544377062   T=10,K=12:  22209 (0.029) ; 57168 (0.016) ; 116054 (0.016) ; 70958 (0.014) ; 104023 (0.014) ; 112720 (0.013) ; 33511 (0.012) ; 113388 (0.012) ; 11583 (0.012) ; 79983 (0.011) ; 
0.10288276528122779   T=11,K=12:  22209 (0.027) ; 116054 (0.022) ; 104023 (0.019) ; 33511 (0.017) ; 69060 (0.017) ; 110606 (0.016) ; 70958 (0.015) ; 57168 (0.015) ; 113388 (0.015) ; 66294 (0.014) ; 
0.034325808181572055   T=12,K=12:  110606 (0.027) ; 22209 (0.019) ; 113388 (0.017) ; 66294 (0.016) ; 116054 (0.016) ; 112720 (0.016) ; 69060 (0.016) ; 79983 (0.014) ; 104023 (0.014) ; 57168 (0.014) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=12:  22209 (0.019) ; 80011 (0.015) ; 57168 (0.013) ; 104023 (0.012) ; 6339 (0.012) ; 70958 (0.011) ; 78297 (0.011) ; 11583 (0.010) ; nlsj32160 (0.010) ; 84422 (0.010) ; 

0.10116436115566528   T=0,K=13:  75552 (0.046) ; 98234 (0.030) ; 70050 (0.025) ; 45996 (0.018) ; 84410 (0.017) ; 47007 (0.015) ; 47917 (0.014) ; 73277 (0.014) ; 76910 (0.013) ; 23726 (0.013) ; 
0.06160693450544356   T=1,K=13:  75552 (0.039) ; 98234 (0.024) ; 23726 (0.022) ; 70050 (0.022) ; 84234 (0.019) ; 84410 (0.016) ; 47917 (0.016) ; nlsj71743 (0.013) ; 63772 (0.013) ; 73277 (0.013) ; 
0.06310056748049978   T=2,K=13:  75552 (0.030) ; 23726 (0.019) ; 47917 (0.016) ; 45996 (0.015) ; 84234 (0.015) ; 98234 (0.015) ; 70050 (0.014) ; 63772 (0.014) ; nlsj71743 (0.014) ; 84410 (0.014) ; 
0.03447828717081926   T=3,K=13:  23726 (0.030) ; 75552 (0.024) ; 98234 (0.014) ; 98584 (0.014) ; 84234 (0.014) ; 114753 (0.014) ; 84410 (0.014) ; 22209 (0.014) ; 45996 (0.013) ; 47917 (0.013) ; 
0.0605877384368754   T=4,K=13:  23726 (0.027) ; 75552 (0.024) ; 45996 (0.018) ; 84410 (0.016) ; 84234 (0.015) ; 47917 (0.014) ; 90504 (0.013) ; 63772 (0.013) ; 22209 (0.013) ; 6325 (0.012) ; 
0.06003212175956048   T=5,K=13:  75552 (0.021) ; 84234 (0.020) ; 63772 (0.016) ; 23726 (0.016) ; 45996 (0.014) ; 90504 (0.013) ; 110598 (0.013) ; 84410 (0.013) ; 52332 (0.012) ; 98584 (0.011) ; 
0.049476695905099045   T=6,K=13:  63772 (0.025) ; 84234 (0.023) ; 110598 (0.014) ; 75552 (0.014) ; 104225 (0.011) ; 22209 (0.011) ; 23726 (0.010) ; 45996 (0.010) ; 5607 (0.010) ; 98584 (0.009) ; 
0.03286397830362592   T=7,K=13:  45996 (0.018) ; 63772 (0.018) ; 84234 (0.013) ; 84410 (0.012) ; 23726 (0.012) ; 6325 (0.010) ; 98584 (0.009) ; 72254 (0.009) ; 110598 (0.009) ; 52332 (0.009) ; 
0.0699276427341022   T=8,K=13:  63772 (0.018) ; 45996 (0.017) ; 84234 (0.014) ; 23726 (0.014) ; 6325 (0.012) ; 5607 (0.011) ; 72254 (0.010) ; 22209 (0.009) ; 55104 (0.009) ; 11072 (0.009) ; 
0.0803033850850104   T=9,K=13:  84234 (0.016) ; 72627 (0.015) ; 63772 (0.014) ; 45996 (0.014) ; 23726 (0.013) ; 5607 (0.012) ; 22209 (0.011) ; 6325 (0.011) ; 52332 (0.010) ; 35267 (0.009) ; 
0.04217333887981491   T=10,K=13:  23726 (0.018) ; 22209 (0.017) ; 84234 (0.016) ; 45996 (0.015) ; 52332 (0.015) ; 6325 (0.013) ; 55104 (0.012) ; 76910 (0.010) ; 24523 (0.010) ; 63772 (0.010) ; 
0.053216597789379275   T=11,K=13:  84234 (0.026) ; 22209 (0.018) ; 80327 (0.015) ; 45996 (0.015) ; 52332 (0.014) ; 76910 (0.013) ; 35267 (0.012) ; 80140 (0.012) ; 55104 (0.012) ; 110598 (0.011) ; 
0.020324903967716156   T=12,K=13:  84234 (0.032) ; 35267 (0.019) ; 52332 (0.016) ; 22209 (0.016) ; 80327 (0.016) ; 45996 (0.015) ; 76910 (0.014) ; 80140 (0.011) ; 6325 (0.010) ; 110639 (0.010) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=13:  84234 (0.018) ; 75552 (0.018) ; 23726 (0.016) ; 45996 (0.015) ; 63772 (0.013) ; 22209 (0.012) ; 84410 (0.011) ; 98234 (0.011) ; 52332 (0.009) ; 6325 (0.009) ; 

0.02022165444405314   T=0,K=14:  85306 (0.063) ; 43309 (0.058) ; 115887 (0.029) ; 26199 (0.022) ; nlsj9722 (0.016) ; 71308 (0.015) ; 22209 (0.014) ; 71042 (0.014) ; 114753 (0.014) ; 109194 (0.014) ; 
0.01827805321761705   T=1,K=14:  43309 (0.059) ; 85306 (0.051) ; nlsj9722 (0.022) ; 26199 (0.021) ; 115887 (0.020) ; 109194 (0.019) ; 71308 (0.019) ; 22209 (0.015) ; 85696 (0.013) ; 114753 (0.013) ; 
0.015775286601535352   T=2,K=14:  43309 (0.058) ; 85306 (0.029) ; 71308 (0.023) ; 109194 (0.023) ; 26199 (0.021) ; 1377 (0.016) ; 115887 (0.016) ; 21920 (0.011) ; 22209 (0.011) ; nlsj9722 (0.011) ; 
0.031483644219531585   T=3,K=14:  43309 (0.064) ; 85306 (0.030) ; 26199 (0.026) ; 109194 (0.022) ; 1377 (0.020) ; 22209 (0.017) ; 71308 (0.016) ; 115887 (0.013) ; nlsj9722 (0.012) ; 16686 (0.012) ; 
0.019275003356493375   T=4,K=14:  43309 (0.061) ; 85306 (0.036) ; 109194 (0.022) ; 22209 (0.021) ; 26199 (0.020) ; 71308 (0.013) ; nlsj9722 (0.013) ; 115887 (0.012) ; 46613 (0.012) ; 1377 (0.011) ; 
0.009057844989617434   T=5,K=14:  26199 (0.031) ; 85306 (0.030) ; 109194 (0.025) ; 43309 (0.020) ; 22209 (0.019) ; 71308 (0.013) ; 1377 (0.013) ; 115887 (0.011) ; 62204 (0.011) ; 38046 (0.010) ; 
0.02745072554530928   T=6,K=14:  85306 (0.038) ; 26199 (0.028) ; 109194 (0.027) ; 22209 (0.021) ; 43309 (0.016) ; nlsj9722 (0.012) ; 62204 (0.011) ; 98807 (0.010) ; 71308 (0.009) ; 84234 (0.009) ; 
0.03940697232136067   T=7,K=14:  85306 (0.030) ; 109194 (0.029) ; 22209 (0.016) ; 26199 (0.014) ; 52332 (0.012) ; 43309 (0.011) ; 71308 (0.010) ; 4071 (0.010) ; 84234 (0.010) ; nlsj9722 (0.010) ; 
0.055705070864376253   T=8,K=14:  85306 (0.023) ; 109194 (0.017) ; 43309 (0.013) ; 52332 (0.012) ; nlsj9722 (0.011) ; 22209 (0.011) ; 26199 (0.011) ; 4071 (0.011) ; 86112 (0.010) ; 76530 (0.009) ; 
0.016693102802913966   T=9,K=14:  85306 (0.022) ; nlsj9722 (0.014) ; 76530 (0.014) ; 52332 (0.013) ; 66173 (0.013) ; 43309 (0.012) ; 109194 (0.012) ; 38046 (0.010) ; 84234 (0.010) ; 59516 (0.010) ; 
0.01756491147036675   T=10,K=14:  85306 (0.024) ; 43309 (0.017) ; nlsj9722 (0.015) ; 52332 (0.014) ; 66173 (0.011) ; 22209 (0.010) ; 76530 (0.010) ; 23242 (0.009) ; 109194 (0.009) ; 4071 (0.009) ; 
