voluntas : 1571 documents
 0.247736, 0.184377, 0.320736, 0.247151,
 0.190238, 0.098288, 0.589096, 0.122377,
 0.383827, 0.175155, 0.194056, 0.246962,
 0.184994, 0.294516, 0.272099,  0.24839} 

{0.331256,  0.18545, 0.203447, 0.279847,
 0.202056,  0.30676, 0.323203, 0.167981,
 0.292493, 0.222726, 0.223814, 0.260968,
 0.504301, 0.236644, 0.119869, 0.139186,
  0.24845, 0.186335, 0.320081, 0.245134,
 0.196227, 0.096957, 0.586526,  0.12029,
 0.380137,  0.17876, 0.196528, 0.244575,
  0.18906, 0.293718,  0.26584, 0.251382} 

{0.329501,  0.18459, 0.209791, 0.276119,
 0.198489, 0.310187, 0.309362, 0.181963,
 0.296108, 0.216689, 0.225274, 0.261929,
 0.559532, 0.193172, 0.126031, 0.121264,
 0.244779, 0.185777, 0.322225, 0.247219,
 0.198217, 0.113503, 0.569734, 0.118546,
 0.418421, 0.184004, 0.141595,  0.25598,
 0.183402, 0.293418, 0.256681, 0.266499} 

{0.340359, 0.183088, 0.206055, 0.270498,
 0.202458, 0.308874, 0.304815, 0.183853,
 0.294878,  0.21561, 0.227627, 0.261885,
 0.573875,  0.18502, 0.103886,  0.13722,
 0.243616, 0.184185, 0.325109,  0.24709,
 0.195539, 0.112494, 0.566411, 0.125556,
 0.411287, 0.174215,  0.13387, 0.280627,
  0.17457, 0.298847, 0.258929, 0.267653} 

{0.338125, 0.182241,  0.20349, 0.276143,
 0.203409, 0.303032, 0.303641, 0.189918,
 0.292261, 0.214916, 0.227261, 0.265562,
 0.483122, 0.225124, 0.148453, 0.143301,
 0.244864, 0.185997, 0.321543, 0.247596,
 0.193499, 0.112171, 0.569948, 0.124381,
 0.423921, 0.179336, 0.135142, 0.261601,
 0.179255, 0.290904, 0.251082, 0.278759} 

{0.338972, 0.182458, 0.207786, 0.270784,
 0.196013, 0.315405, 0.298255, 0.190327,
   0.2925, 0.216101, 0.226338, 0.265061,
 0.396249, 0.230729,  0.24604, 0.126982,
 0.245984, 0.182006,   0.3185,  0.25351,
  0.19846, 0.115085, 0.565508, 0.120947,
 0.390272, 0.235915, 0.123639, 0.250174,
 0.179146, 0.292064, 0.254696, 0.274094} 

{0.338663, 0.185251, 0.210614, 0.265472,
 0.177593, 0.324595, 0.303919, 0.193893,
 0.290694, 0.218353, 0.225246, 0.265708,
 0.335107, 0.225628,    0.293, 0.146265,
  0.25281, 0.179732, 0.315732, 0.251726,
 0.185645,   0.1168, 0.573598, 0.123956,
 0.400989, 0.237281, 0.110428, 0.251303,
 0.167504, 0.303255, 0.254442, 0.274799} 

{0.338233, 0.183308, 0.211947, 0.266512,
 0.178437, 0.324532, 0.297191,  0.19984,
 0.290687, 0.215238, 0.226575,   0.2675,
 0.328133, 0.218239, 0.287914, 0.165713,
 0.249009, 0.184271, 0.316466, 0.250255,
 0.169891, 0.117454, 0.590877, 0.121778,
 0.410047, 0.230037, 0.114588, 0.245328,
 0.161907, 0.302066, 0.253853, 0.282174} 

{0.334281, 0.196878, 0.207199, 0.261643,
 0.177289, 0.305665, 0.316848, 0.200198,
 0.291086, 0.213742, 0.229109, 0.266063,
 0.359273, 0.263145, 0.236531,  0.14105,
 0.246472,  0.18328, 0.316978,  0.25327,
 0.173465, 0.135709,  0.57251, 0.118315,
 0.362763, 0.219379, 0.120889, 0.296969,
 0.160233,  0.30617, 0.230749, 0.302848} 

{0.333375, 0.197699, 0.207928, 0.260998,
  0.17746, 0.302396, 0.320669, 0.199475,
 0.291527, 0.214268, 0.228641, 0.265563,
 0.391361, 0.217053, 0.252281, 0.139304,
 0.240829, 0.193763, 0.315765, 0.249643,
 0.172591, 0.133222, 0.572128,  0.12206,
 0.342702, 0.215081, 0.126508, 0.315709,
 0.153189, 0.299553, 0.232633, 0.314625} 

{0.334369, 0.200509, 0.199191, 0.265932,
 0.176705, 0.302657, 0.322022, 0.198616,
 0.293239, 0.215857, 0.227169, 0.263734,
 0.359264, 0.246776, 0.247789, 0.146172,
 0.251362, 0.190914, 0.312489, 0.245236,
 0.170464, 0.136604, 0.572043, 0.120888,
 0.301256, 0.155911, 0.171653,  0.37118,
 0.154531, 0.307386, 0.235508, 0.302575} 

{0.329549, 0.199393, 0.198443, 0.272615,
 0.172217, 0.303313, 0.325772, 0.198698,
 0.293988, 0.215036, 0.227058, 0.263919,
 0.253556, 0.282179, 0.283838, 0.180427,
 0.253137, 0.190149,  0.31223, 0.244485,
 0.172645, 0.133966, 0.572712, 0.120677,
 0.310186, 0.159978, 0.167074, 0.362762,
 0.153456, 0.312087, 0.232482, 0.301974} 

{0.332565, 0.194854, 0.193232, 0.279349,
 0.174957, 0.295693, 0.327381,  0.20197,
 0.297825, 0.211804, 0.222872, 0.267499,
 0.252023, 0.298104,  0.25451, 0.195363,
 0.253064, 0.190856, 0.312081, 0.243998,
 0.174115, 0.148457, 0.562959, 0.114469,
 0.331662, 0.137404,  0.16782, 0.363114,
 0.146844, 0.323202, 0.231846, 0.298108} 

{0.339653, 0.192668, 0.188813, 0.278866,
 0.174949, 0.298169, 0.326293,  0.20059,
 0.294432, 0.213774,  0.22596, 0.265834,
 0.202159, 0.344687, 0.316217, 0.136936,
 0.256119,  0.18127, 0.315173, 0.247437,
  0.17416, 0.147312, 0.574982, 0.103545,
 0.384921, 0.146381, 0.154411, 0.314287,
 0.154494, 0.313698, 0.230452, 0.301356} 

{0.340218,  0.18963, 0.192676, 0.277476,
 0.174764, 0.291095, 0.324795, 0.209346,
 0.285027, 0.217192, 0.226083, 0.271698,
 0.226866, 0.349709, 0.319636, 0.103789,
 0.257162, 0.182894, 0.318669, 0.241274,
 0.168175, 0.147682,  0.57586, 0.108283,
  0.41112, 0.126596, 0.146528, 0.315756,
 0.154219, 0.308203, 0.232613, 0.304966} 

{0.335565, 0.189636, 0.196992, 0.277807,
  0.17411, 0.293704, 0.325781, 0.206405,
 0.285324, 0.217533, 0.225261, 0.271881,
 0.247718, 0.399693, 0.248827, 0.103762,
 0.264066, 0.181534, 0.315338, 0.239062,
 0.158674, 0.154187, 0.577904, 0.109234,
 0.383562, 0.141412, 0.179528, 0.295498,
 0.158353,  0.31086, 0.232598, 0.298189} 

{0.332248, 0.189112, 0.198168, 0.280472,
 0.169149, 0.291024, 0.333283, 0.206544,
 0.285276,  0.21781, 0.223641, 0.273273,
  0.19396,  0.34424, 0.333076, 0.128723,
 0.263331, 0.181452, 0.316915, 0.238302,
 0.163118, 0.150522, 0.577138, 0.109221,
 0.372612, 0.136695, 0.187718, 0.302975,
 0.158345, 0.298833, 0.236168, 0.306654} 

{0.335621, 0.184273, 0.195311, 0.284794,
 0.174229, 0.284669, 0.339857, 0.201245,
 0.289598, 0.213052, 0.223633, 0.273717,
 0.200536, 0.317589, 0.330698, 0.151176,
 0.262935, 0.181533, 0.318326, 0.237206,
 0.162272, 0.153732, 0.580704, 0.103291,
 0.386151, 0.151033, 0.152984, 0.309832,
 0.159592, 0.296627, 0.235772, 0.308009} 

{0.340471, 0.184761, 0.186519, 0.288249,
 0.180214, 0.279648, 0.338799, 0.201339,
 0.288762, 0.216036, 0.221039, 0.274163,
 0.193376, 0.342322, 0.345465, 0.118837,
 0.247147, 0.187593, 0.319066, 0.246194,
 0.166097, 0.147714, 0.587162, 0.099027,
 0.343412, 0.138345, 0.158411, 0.359832,
 0.161276, 0.303778, 0.241525, 0.293422} 

{0.336492, 0.188103, 0.187508, 0.287898,
 0.180647, 0.276111, 0.346791, 0.196451,
 0.291808, 0.214961, 0.216338, 0.276893,
 0.152877, 0.465993, 0.277885, 0.103245,
 0.245551, 0.191072, 0.315865, 0.247513,
 0.173199, 0.144322, 0.578581, 0.103898,
 0.330971, 0.153039, 0.175698, 0.340292,
 0.163782, 0.290759, 0.246224, 0.299236} 

{0.335211, 0.189026, 0.187391, 0.288371,
  0.17755, 0.277248,  0.34655, 0.198653,
  0.29257, 0.215694,  0.21751, 0.274225,
 0.203312,    0.455, 0.250635, 0.091053,
 0.245262, 0.187852, 0.322841, 0.244045,
 0.168543, 0.139313, 0.573724, 0.118421,
  0.32079, 0.145033, 0.193386,  0.34079,
 0.172075, 0.303929, 0.257747,  0.26625} 

{ 0.32719, 0.193356, 0.185163, 0.294291,
 0.179727, 0.274227, 0.344022, 0.202023,
 0.296725, 0.215271, 0.217677, 0.270327,
 0.177519, 0.389601, 0.238371, 0.194509,
 0.249586, 0.184207, 0.322321, 0.243886,
 0.155678, 0.134395,  0.60118, 0.108748,
 0.347969, 0.137021, 0.188445, 0.326566,
 0.170945, 0.306555, 0.256005, 0.266495} 

{0.332221, 0.186079, 0.181773, 0.299927,
 0.186357, 0.248209, 0.352842, 0.212592,
 0.291817, 0.215604, 0.217795, 0.274785,
 0.200603, 0.399337,  0.19705,  0.20301,
  0.25248, 0.183922, 0.318892, 0.244706,
 0.153718, 0.147594, 0.589275, 0.109413,
 0.330464, 0.129089, 0.230581, 0.309866,
 0.179515, 0.298333, 0.255199, 0.266952} 

{0.327973, 0.189836,  0.17948, 0.302711,
 0.179199, 0.248112,  0.36512, 0.207568,
 0.296895, 0.211396, 0.214589,  0.27712,
 0.195267, 0.372426, 0.236932, 0.195376,
 0.253991, 0.184642, 0.311609, 0.249758,
 0.151148, 0.145141, 0.598515, 0.105197,
 0.346148, 0.132358, 0.203405,  0.31809,
 0.180239, 0.297487, 0.246532, 0.275742} 

{0.332894, 0.188653,  0.18683, 0.291623,
 0.178365, 0.264388, 0.364432, 0.192815,
 0.292462, 0.211421, 0.219128, 0.276989,
 0.202565, 0.377762,  0.27163, 0.148043,
 0.253369,  0.18383, 0.307878, 0.254923,
 0.149125, 0.144452, 0.597832,  0.10859,
 0.340073, 0.129833, 0.208653, 0.321441,
  0.20108, 0.290171, 0.235606, 0.273143} 

{0.333239, 0.189989, 0.186804, 0.289968,
  0.18444, 0.260635, 0.367204,  0.18772,
 0.290432, 0.209184, 0.217643, 0.282741,
 0.305075, 0.324289, 0.229594, 0.141043,
 0.253984, 0.190549, 0.303793, 0.251674,
 0.149816, 0.142465, 0.587758, 0.119961,
 0.326141, 0.146884,  0.17102, 0.355954,
 0.206692, 0.291845,  0.22871, 0.272752} 

{0.336557,   0.1882, 0.186987, 0.288256,
  0.17932, 0.272238, 0.363316, 0.185125,
  0.28895, 0.212885, 0.218526, 0.279639,
 0.369848, 0.315094, 0.190725, 0.124332,
 0.251627, 0.191332, 0.307372, 0.249668,
 0.153428,  0.13929, 0.594234, 0.113048,
 0.376003, 0.126904, 0.161225, 0.335868,
 0.202632, 0.271831, 0.235431, 0.290106} 

{0.339319, 0.186103, 0.185917, 0.288662,
 0.173822,  0.27641, 0.360783, 0.188985,
 0.288369, 0.215784,  0.21675, 0.279097,
 0.266001, 0.402913, 0.205789, 0.125297,
 0.251256, 0.190755, 0.305505, 0.252484,
 0.153655, 0.138095, 0.589282, 0.118968,
 0.372529,  0.13056, 0.167632, 0.329279,
 0.197658, 0.282146, 0.229263, 0.290934} 

{ 0.34866, 0.184904,  0.19028, 0.276156,
 0.171768, 0.283725, 0.364769, 0.179738,
   0.2857,  0.21643, 0.218971,   0.2789,
 0.211175, 0.365089, 0.226847, 0.196889,
 0.253271, 0.189729, 0.305065, 0.251936,
 0.140337, 0.132245, 0.606336, 0.121082,
 0.358153, 0.134509, 0.184309, 0.323029,
 0.187094, 0.281792, 0.239076, 0.292038} 

{0.344324, 0.185454, 0.192829, 0.277394,
 0.173619, 0.277363, 0.365014, 0.184004,
 0.285874, 0.216635, 0.222027, 0.275464,
 0.228599, 0.374133, 0.175002, 0.222266,
 0.249485, 0.188199, 0.304562, 0.257753,
 0.141308, 0.129324, 0.608562, 0.120806,
 0.351927, 0.130364, 0.190374, 0.327336,
 0.187364, 0.289422, 0.233085,  0.29013} 

{0.346979, 0.195799, 0.189664, 0.267559,
 0.177875, 0.278954, 0.356599, 0.186572,
 0.286888, 0.213003,  0.22724,  0.27287,
  0.25563, 0.380206, 0.140777, 0.223387,
 0.252513, 0.186102,   0.3008, 0.260585,
 0.142141, 0.126494, 0.603889, 0.127476,
 0.341746, 0.119607, 0.163368, 0.375279,
 0.188897, 0.291272,  0.22473, 0.295101} 

{0.340118, 0.199713, 0.193352, 0.266817,
 0.181058, 0.268808, 0.353533, 0.196601,
 0.285197, 0.207845, 0.234527, 0.272431,
 0.205302, 0.493977, 0.125072, 0.175649,
 0.247516, 0.185997, 0.298132, 0.268355,
 0.141757, 0.121235, 0.620219, 0.116789,
   0.3282, 0.116294, 0.154778, 0.400729,
 0.193146, 0.287449, 0.228739, 0.290666} 

{0.340575, 0.201915, 0.190919,  0.26659,
 0.184437, 0.268736, 0.358012, 0.188815,
 0.285689, 0.207387, 0.236041, 0.270882,
 0.166556, 0.466314, 0.138659,  0.22847,
 0.243915, 0.186009, 0.301242, 0.268833,
 0.154353, 0.108709,  0.63175, 0.105189,
 0.331976,  0.10527, 0.164264,  0.39849,
 0.190152, 0.290122,  0.23271, 0.287016} 

{0.342315, 0.203869, 0.188421, 0.265396,
 0.191339, 0.261962, 0.360628, 0.186072,
 0.281673, 0.207279, 0.238655, 0.272393,
 0.124984, 0.463808, 0.159787, 0.251421,
 0.245962, 0.190502,  0.30313, 0.260407,
 0.154415, 0.115838, 0.628611, 0.101137,
 0.350147, 0.112158, 0.179738, 0.357957,
 0.198291,  0.28908, 0.229193, 0.283436} 

{0.343567, 0.204448, 0.187399, 0.264586,
 0.192455, 0.260823, 0.355563, 0.191159,
 0.286734, 0.204431, 0.236451, 0.272383,
 0.155463,  0.36894, 0.192689, 0.282908,
 0.247297, 0.189597, 0.300499, 0.262607,
 0.152874, 0.119329, 0.619446, 0.108351,
  0.36034, 0.153632, 0.161725, 0.324303,
 0.184837, 0.290581, 0.241005, 0.283578} 

{0.335001, 0.204481, 0.190933, 0.269585,
 0.195197, 0.263245, 0.348415, 0.193143,
 0.290877, 0.202884, 0.235847, 0.270392,
 0.191704, 0.376481, 0.205531, 0.226284,
 0.248349, 0.188441, 0.297355, 0.265855,
 0.163136, 0.118253, 0.602066, 0.116545,
 0.363242, 0.163685, 0.153753,  0.31932,
 0.187767, 0.297648, 0.225393, 0.289192} 

{0.338782,  0.20492, 0.189117, 0.267181,
 0.193052, 0.262394, 0.344977, 0.199576,
 0.292167, 0.200747, 0.236114, 0.270972,
 0.286948, 0.368862, 0.129958, 0.214231,
 0.249983, 0.190829, 0.296142, 0.263047,
 0.157894, 0.122443, 0.601771, 0.117892,
 0.380014, 0.164462,  0.13979, 0.315734,
 0.214705, 0.283766, 0.218485, 0.283043} 

{0.333988, 0.205971, 0.192155, 0.267886,
 0.192591, 0.263505, 0.347269, 0.196635,
 0.289639, 0.197241, 0.237501, 0.275619,
  0.27084, 0.402097,  0.11959, 0.207472,
 0.249783, 0.193212,  0.29617, 0.260836,
 0.165788, 0.121681,  0.59631, 0.116221,
 0.351874, 0.151407, 0.194905, 0.301813,
 0.219162, 0.279912,  0.21435, 0.286576} 

{0.334479, 0.204052,   0.1957,  0.26577,
 0.197393, 0.260261, 0.344102, 0.198245,
 0.289099, 0.206066, 0.231729, 0.273106,
 0.197618, 0.400942, 0.087908, 0.313531,
 0.249891, 0.190642, 0.296165, 0.263301,
 0.163009,  0.12578, 0.580707, 0.130504,
 0.372786, 0.169942, 0.141834, 0.315438,
 0.231391, 0.274516, 0.210879, 0.283214} 

{0.341495, 0.203039, 0.190183, 0.265283,
 0.194019, 0.266406, 0.337905,  0.20167,
 0.289646, 0.204891, 0.229836, 0.275627,
 0.191485, 0.400828, 0.171315, 0.236372,
 0.249393, 0.192705, 0.297578, 0.260324,
 0.167667, 0.125612, 0.581742,  0.12498,
 0.369985, 0.147088, 0.133678, 0.349248,
 0.230338, 0.279313, 0.209435, 0.280913} 

{0.337598, 0.210154, 0.187658,  0.26459,
 0.190187, 0.274619, 0.325175,  0.21002,
 0.289297, 0.205714, 0.227021, 0.277969,
 0.168244, 0.388325, 0.195118, 0.248313,
 0.244021, 0.189785, 0.307202, 0.258993,
 0.161072, 0.126289, 0.580858, 0.131781,
 0.348857, 0.153176, 0.139855, 0.358112,
  0.22971,  0.27896,  0.21114, 0.280189} 

{ 0.33609, 0.209732, 0.187989, 0.266188,
 0.194293, 0.268446, 0.326039, 0.211222,
 0.285397, 0.206588, 0.230323, 0.277691,
 0.230288, 0.352937, 0.170288, 0.246487,
 0.244688,  0.18707, 0.304015, 0.264226,
 0.163792, 0.123301, 0.586799, 0.126109,
 0.342298, 0.155611, 0.160906, 0.341185,
 0.215442, 0.274034, 0.216051, 0.294473} 

{0.329103,  0.20873, 0.185453, 0.276714,
 0.196449, 0.271832, 0.326354, 0.205364,
 0.283248, 0.207786, 0.236855, 0.272112,
 0.249201, 0.325792,  0.16509, 0.259917,
 0.243864, 0.190169, 0.307671, 0.258296,
 0.145173, 0.127499, 0.605462, 0.121866,
 0.356723, 0.161588, 0.174761, 0.306928,
 0.205461,   0.2738, 0.246361, 0.274379} 

{0.320194, 0.207874,  0.18464, 0.287292,
 0.209072, 0.265925, 0.320912, 0.204091,
 0.283378, 0.206509, 0.238738, 0.271375,
 0.267891, 0.329993, 0.158551, 0.243565,
 0.240654,   0.1951, 0.304267, 0.259979,
  0.14194, 0.127288, 0.611244, 0.119528,
 0.338046, 0.161434, 0.194469, 0.306051,
 0.197193, 0.283366,  0.24635, 0.273091} 

{ 0.32609, 0.198471, 0.192933, 0.282507,
 0.208238, 0.266583, 0.324986, 0.200193,
 0.286859, 0.204396, 0.238691, 0.270053,
 0.271299, 0.409054, 0.110786, 0.208861,
  0.23816, 0.192611, 0.308198,  0.26103,
 0.148939, 0.143127, 0.595746, 0.112188,
 0.345885, 0.159626, 0.201492, 0.292996,
 0.200426, 0.287753, 0.244374, 0.267447} 

{0.337162, 0.196522, 0.187896,  0.27842,
 0.208722, 0.265186, 0.320793, 0.205298,
 0.283585, 0.203795, 0.242341, 0.270278,
 0.265721, 0.269544, 0.209522, 0.255214,
 0.242055,  0.18972, 0.313728, 0.254497,
 0.162671,  0.15701, 0.559247, 0.121072,
 0.320451, 0.152095, 0.195715, 0.331739,
 0.203528, 0.298569, 0.253616, 0.244286} 

{ 0.34515, 0.178613, 0.187325, 0.288912,
  0.21008, 0.257025, 0.327956, 0.204939,
 0.281976, 0.203241, 0.243594, 0.271189,
 0.285709, 0.273973, 0.173179, 0.267139,
  0.24078, 0.188974, 0.315738, 0.254508,
 0.185015, 0.144708, 0.551923, 0.118354,
 0.330641,  0.15938, 0.193633, 0.316346,
 0.206263, 0.295813, 0.248347, 0.249577} 

{0.346432, 0.186053, 0.190749, 0.276767,
 0.189941, 0.257782,  0.33054, 0.221738,
 0.279272, 0.203014, 0.242415,   0.2753,
 0.294078, 0.327762,  0.10912,  0.26904,
 0.241396, 0.191555, 0.312089,  0.25496,
 0.189817, 0.143675,   0.5502, 0.116308,
 0.350772, 0.168232, 0.183512, 0.297485,
 0.215951,  0.29388, 0.247192, 0.242976} 

{0.362099, 0.185443, 0.182882, 0.269576,
 0.189924, 0.260238, 0.328202, 0.221635,
 0.283435, 0.202245,  0.24136,  0.27296,
 0.258473, 0.358204, 0.086945, 0.296378,
 0.243851, 0.191925, 0.316908, 0.247317,
 0.191888, 0.141451, 0.553539, 0.113122,
 0.347968, 0.154919, 0.201484, 0.295629,
 0.213038, 0.286262,  0.26196, 0.238739} 

{0.360421, 0.192025, 0.180887, 0.266667,
 0.191748, 0.254994, 0.332181, 0.221078,
 0.284393, 0.202238, 0.240539,  0.27283,
 0.259742, 0.333133, 0.104025, 0.303099,
 0.239834, 0.192686, 0.321086, 0.246393,
 0.196532, 0.143481, 0.557319, 0.102668,
 0.334735, 0.182932, 0.148002, 0.334331,
  0.21433, 0.282324, 0.264811, 0.238535} 

{0.365033, 0.184451, 0.176118, 0.274397,
 0.189628, 0.255541,  0.32899, 0.225842,
 0.284435, 0.202164, 0.240667, 0.272734,
 0.292144,  0.33066, 0.094906,  0.28229,
 0.241076, 0.192579, 0.319972, 0.246373,
 0.198526, 0.141127,  0.56271, 0.097638,
 0.380273, 0.170835, 0.124114, 0.324778,
 0.200581, 0.308517, 0.257664, 0.233238} 

{0.359038, 0.187349, 0.178743, 0.274869,
 0.186577, 0.255997, 0.324001, 0.233426,
 0.285469, 0.202324, 0.240062, 0.272145,
 0.283513, 0.329574, 0.103662,  0.28325,
 0.241358, 0.190044, 0.320981, 0.247617,
 0.204925,  0.14703, 0.549618, 0.098427,
 0.369759, 0.152167, 0.122229, 0.355844,
  0.20494, 0.301192, 0.256034, 0.237834} 

{0.354158, 0.207274, 0.174935, 0.263634,
 0.186514, 0.260837,  0.31217, 0.240479,
 0.283528,  0.20255,  0.24121, 0.272713,
 0.226015, 0.260648, 0.094005, 0.419332,
 0.241207, 0.185965, 0.323875, 0.248953,
 0.177618, 0.154598, 0.558791, 0.108993,
 0.319323, 0.225864, 0.128371, 0.326442,
 0.197005, 0.299423, 0.268587, 0.234985} 

{0.350362, 0.206629, 0.175973, 0.267036,
 0.181534,  0.26233,  0.31242, 0.243716,
 0.283554, 0.201963, 0.240731, 0.273753,
 0.268171, 0.293761, 0.123277, 0.314791,
 0.241022, 0.186774, 0.324156, 0.248048,
 0.176034, 0.165736, 0.542663, 0.115568,
 0.305455, 0.244681, 0.114483,  0.33538,
 0.191951, 0.302252, 0.265906, 0.239892} 

{0.352525, 0.205746, 0.179081, 0.262648,
 0.170259,  0.26732, 0.319729, 0.242692,
 0.280934, 0.201896, 0.243637, 0.273533,
 0.305859, 0.310371, 0.125312, 0.258458,
 0.243435, 0.185745, 0.322849, 0.247971,
 0.168631, 0.200206, 0.513189, 0.117973,
 0.310846, 0.193532, 0.114584, 0.381037,
 0.191439, 0.306867, 0.261371, 0.240323} 

{0.341975, 0.206008, 0.177959, 0.274058,
 0.158862, 0.268916, 0.340192,  0.23203,
 0.278969, 0.200591, 0.236343, 0.284096,
 0.295894,  0.37012, 0.163327,  0.17066,
 0.245755, 0.184344, 0.326618, 0.243284,
 0.170098, 0.191138, 0.518249, 0.120514,
  0.32802, 0.187457, 0.113705, 0.370817,
 0.180086, 0.314799, 0.239993, 0.265122} 

{0.340263, 0.206778, 0.176599, 0.276359,
 0.162021, 0.276303, 0.350678, 0.210998,
 0.279829, 0.200239, 0.235794, 0.284139,
 0.285162,  0.28481, 0.190504, 0.239524,
 0.249418, 0.185225, 0.326975, 0.238381,
 0.173796, 0.172556, 0.529629, 0.124019,
 0.361846, 0.180376, 0.126487,  0.33129,
 0.178075, 0.312018, 0.241313, 0.268593} 

{ 0.34038, 0.207557, 0.175473,  0.27659,
 0.161515, 0.277606, 0.352776, 0.208103,
 0.278814, 0.199238, 0.238858,  0.28309,
 0.246745, 0.281439, 0.269057, 0.202759,
 0.249333, 0.193425, 0.320114, 0.237128,
 0.171429, 0.166339, 0.539749, 0.122483,
  0.36016, 0.188081, 0.139601, 0.312158,
 0.176797, 0.316074, 0.240427, 0.266702} 

{ 0.34287, 0.203505, 0.171836, 0.281789,
 0.163215, 0.275828, 0.352656, 0.208302,
 0.278845, 0.198285, 0.237457, 0.285413,
 0.210181, 0.233041,  0.36657, 0.190208,
 0.249718, 0.191854, 0.319417,  0.23901,
 0.171579, 0.174744, 0.529198,  0.12448,
 0.328785, 0.211341, 0.175684,  0.28419,
 0.166631, 0.321678, 0.246395, 0.265296} 

{ 0.34698, 0.203002, 0.164898,  0.28512,
 0.164764, 0.271986, 0.358083, 0.205168,
 0.277829, 0.198449, 0.237875, 0.285847,
 0.215815, 0.238896, 0.355915, 0.189374,
 0.247072, 0.193276, 0.324378, 0.235274,
 0.169079,  0.16733, 0.542506, 0.121084,
 0.313266, 0.233575,  0.19785, 0.255308,
 0.169362, 0.322811, 0.251691, 0.256137} 

{0.340833, 0.203474, 0.167746, 0.287947,
 0.158742,  0.27087, 0.353854, 0.216535,
 0.273051, 0.198456, 0.242111, 0.286383,
 0.220177, 0.244421, 0.341798, 0.193604,
 0.249524, 0.197409, 0.316256, 0.236811,
 0.165068, 0.184198, 0.528798, 0.121937,
 0.290914, 0.234432, 0.214011, 0.260644,
 0.155317, 0.320325, 0.253434, 0.270924} 

{0.336545, 0.200505, 0.165805, 0.297145,
  0.15939, 0.262962, 0.360459, 0.217189,
 0.269619, 0.196963, 0.246881, 0.286537,
 0.257125, 0.208449, 0.356095, 0.178331,
 0.252114,  0.19356, 0.316958, 0.237369,
 0.162853, 0.180852,  0.53948, 0.116815,
 0.297194, 0.243252, 0.195562, 0.263992,
 0.157311, 0.329632, 0.252846, 0.260212} 

{0.334909, 0.199569, 0.165103, 0.300419,
 0.169675, 0.261859, 0.354139, 0.214327,
 0.269065, 0.196409, 0.246849, 0.287677,
 0.228046,  0.21853, 0.384906, 0.168517,
  0.25292, 0.193572, 0.315946, 0.237563,
  0.16473, 0.174638, 0.539583, 0.121049,
 0.289413, 0.246081, 0.185432, 0.279074,
 0.159345, 0.330206, 0.258085, 0.252364} 

{0.336052,  0.20016, 0.172676, 0.291112,
 0.164531, 0.261645,  0.35791, 0.215914,
 0.270581, 0.195851,  0.24625, 0.287319,
 0.196648, 0.242445, 0.348209, 0.212699,
   0.2549, 0.191117, 0.315969, 0.238014,
 0.161771,   0.1717, 0.545813, 0.120716,
 0.296586, 0.225932, 0.184613, 0.292869,
 0.159459,  0.32535,  0.26465, 0.250541} 

{0.331893, 0.199783, 0.170489, 0.297835,
 0.166443, 0.254034, 0.355099, 0.224424,
 0.271594, 0.196464, 0.244881, 0.287061,
 0.204989,  0.24684, 0.280698, 0.267473,
 0.255596, 0.193661, 0.317283,  0.23346,
 0.159383, 0.160756, 0.544456, 0.135405,
 0.298943,  0.22961, 0.192478, 0.278969,
 0.160671, 0.341173, 0.261029, 0.237128} 

{0.338688, 0.191649, 0.170356, 0.299308,
 0.170412, 0.252358, 0.349659,  0.22757,
  0.26992, 0.195803,  0.24418, 0.290097,
 0.218938, 0.225427, 0.246444,  0.30919,
 0.255611, 0.195949, 0.314925, 0.233515,
 0.160173, 0.158956, 0.548671, 0.132201,
 0.304549, 0.211907, 0.198125, 0.285418,
 0.160897,  0.33373, 0.263725, 0.241647} 

{ 0.33971, 0.191709, 0.170445, 0.298135,
 0.179594, 0.240181, 0.350766, 0.229459,
 0.271669, 0.198286, 0.241967, 0.288078,
 0.203835, 0.255969, 0.188659, 0.351536,
 0.256576, 0.194397, 0.314879, 0.234148,
 0.158863, 0.154041, 0.554639, 0.132457,
 0.294989, 0.257623, 0.195415, 0.251973,
 0.158009, 0.349715, 0.262311, 0.229965} 

{0.334134, 0.192934, 0.162387, 0.310545,
 0.172236, 0.240983, 0.353738, 0.233043,
 0.272805, 0.198226, 0.240462, 0.288507,
 0.187865, 0.314731, 0.183498, 0.313906,
 0.255334, 0.193094, 0.315356, 0.236216,
 0.154926,  0.16146, 0.547172, 0.136441,
 0.313859, 0.248011, 0.169307, 0.268822,
   0.1606, 0.349993, 0.262121, 0.227287} 

{0.327911, 0.194016, 0.159594, 0.318479,
 0.172764, 0.242709, 0.352455, 0.232071,
 0.272267, 0.200466, 0.239888,  0.28738,
 0.175267, 0.297722, 0.210962,  0.31605,
 0.256435, 0.195683, 0.315462,  0.23242,
 0.139413, 0.160251,   0.5662, 0.134135,
 0.303038, 0.267353, 0.167772, 0.261837,
 0.179136,  0.33476, 0.256699, 0.229404} 

{0.326789, 0.196021, 0.158387, 0.318803,
 0.181134, 0.230052, 0.363737, 0.225076,
 0.274478,   0.2005, 0.238373, 0.286649,
 0.199867, 0.316392,  0.24338, 0.240362,
 0.256324, 0.192808, 0.313828,  0.23704,
