date	genre	author	work	tlg author	tlg work	sentence location	sentence id	sentence ids	sentence original	target id	sense id	disambiguation	subgenre	subsense
-276	Poetry	Aratus	Phaenomena	0653	001	1.977	484	113526 116293 64303 4493 110284 59339 75267 4493 nlsj70 111844 59516 nlsj88959 17993 65041 3751 48498 65552 82728 70743 75263 38360 112102	μηδ’ ἢν ὑπὸ χείματος ὥρην λύχνων ἄλλοτε μέν τε φάος κατά κόσμον ὀρώρῃ ἄλλοτε δ’ ἀΐσσωσιν ἄπο φλόγες ἠΰτε κοῦφαι πομφόλυγες μηδ’ εἴ κεν ἐπ’ αὐτόφι μαρμαίρωσιν ἀκτῖνες μηδ’ ἢν θέρεος μέγα πεπταμένοιο νησαῖοι ὄρνιθες ἐπασσύτεροι φορέωνται	59339	wrong	None	Didactic	None
-276	Poetry	Aratus	Phaenomena	0653	001	1.1086	524	65552 59339 22209 112769 113556 nlsj56179 15354	ἐπεὶ μέγας οὐ κατὰ κόσμον γίνεται οὔτε φυτοῖς χειμὼν φίλος οὔτ’ ἀρότοισιν	59339	wrong	None	Didactic	None
-270	Poetry	Theocritus	Idylls	0005	001	8	613	28512 19236 59339 64753 nlsj71749 20674 68833 20563 20674	τᾷ δρυῒ ταὶ βάλανοι κόσμος τᾷ μαλίδι μᾶλα τᾷ βοῒ δ’ ἁ μόσχος τῷ βουκόλῳ αἱ βόες αὐταί	59339	kosmos:decoration	1	Bucolic	kosmos-2.1
-270	Poetry	Theocritus	Idylls	0005	001	15	893	5520 110598 48939 59339 6103	τὠμπέχονον φέρε μοι καὶ τὰν θολίαν κατὰ κόσμον ἀμφίθες	59339	kosmos:order	1	Bucolic	kosmos-1.2
-270	Poetry	Theocritus	Idylls	0005	001	18	1128	83058 65552 7649 59339 15378 nlsj61437 60983 15214 48551 50824	πιείρᾳ μέγα λᾷον ἀνέδραμε κόσμος ἀρούρᾳ ἢ κάπῳ κυπάρισσος ἢ ἅρματι Θεσσαλὸς ἵππος	59339	kosmos:decoration	1	Bucolic	kosmos-2.1
-270	Poetry	Theocritus	Idylls	0005	001	18	1129	116050 61708 59339	ὧδε καὶ ἁ ῥοδόχρωσΕλένα Λακεδαίμονι κόσμος	59339	kosmos:decoration	1	Bucolic	kosmos-2.1
-270	Poetry	Theocritus	Idylls	0005	001	22	1315	59339 4509 62799 20674 47211 60313 8665 78950 21578 29828	ὑμεῖς δ’ οὐ κατὰ κόσμον ἐπ’ ἀλλοτρίοις λεχέεσσιν βουσὶ καὶ ἡμιόνοισι καὶ ἄλλοισι κτεάτεσσιν ἄνδρα παρετρέψασθε γάμον δ’ ἐκλέπτετε δώροις	59339	kosmos:order	1	Bucolic	kosmos-1.2
-250	Narrative	Polybius	Histories	0543	001	1.21.11	239	53015 51376 3709 34366 84422 59339 102381 84234 83945 83756 12253 69714 108676 8216 77949 26199	κάμπτων δὲ περὶ τὸ τῆς Ἰταλίας ἀκρωτήριον ἐμπίπτει τοῖς πολεμίοις ἐν κόσμῳ καὶ τάξει ποιουμένοις τὸν πλοῦν καὶ τὰς μὲν πλείους ἀπέβαλε τῶν νεῶν αὐτὸς δὲ μετὰ τῶν ὑπολειφθεισῶν ἀνελπίστως καὶ παραδόξως διέφυγεν	59339	kosmos:order	1	History	kosmos-1.1
-250	Narrative	Polybius	Histories	0543	001	1.32.7	385	36505 84494 28569 59339 79331 57460 66295 102381 77837 nlsj76838 16051 nlsj106503 84234 26226 90504 97121 11728 59760 40807 85306 95898 nlsj105352 98241 84422 80327 79983 23726 46613 nlsj4378	ὡς δ’ ἐξαγαγὼν πρὸ τῆς πόλεως τὴν δύναμιν ἐν κόσμῳ παρενέβαλε καί τι καὶ κινεῖν τῶν μερῶν ἐν τάξει καὶ παραγγέλλειν κατὰ νόμους ἤρξατο τηλικαύτην ἐποίει διαφορὰν παρὰ τὴν τῶν πρότερον στρατηγῶν ἀπειρίαν ὥστε μετὰ κραυγῆς ἐπισημαίνεσθαι τοὺς πολλοὺς καὶ σπεύδειν ὡς τάχιστα συμβαλεῖν τοῖς πολεμίοις πεπεισμένους μηδὲν ἂν παθεῖν δεινὸν ἡγουμένου Ξανθίππου	59339	kosmos:order	1	History	kosmos-1.1
-250	Narrative	Polybius	Histories	0543	001	1.33.11	398	6174 86453 51867 66342 103922 15274 102381 66294 59339 53257 52035 39430	ἐπεὶ δ’ ἀμφότεροι κατὰ τὰς ἑαυτῶν προαιρέσεις καὶ καθόλου καὶ κατὰ μέρος ἑκάστους ἔθηκαν εἰς τὰς ἁρμοζούσας τάξεις ἔμενον ἐν κόσμῳ καραδοκοῦντες τὸν καιρὸν τῆς ἀλλήλων ἐπιθέσεως	59339	kosmos:order	1	History	kosmos-1.1
-250	Narrative	Polybius	Histories	0543	001	1.72.5	810	23069 114753 11206 81808 101655 8665 22633 31543 104429 100840 84494 60245 106974 18107 59339 31537 14539 76387	αἱ δὲ γυναῖκες αἱ τὸν πρὸ τοῦ χρόνον ἀπαγομένους περιορῶσαι τοὺς σφετέρους ἄνδρας καὶ γονεῖς πρὸς τὰς εἰσφοράς τότε συνομνύουσαι κατὰ πόλεις ἐφ’ ᾧ μηδὲν κρύψειν τῶν ὑπαρχόντων αὐταῖς ἀφαιρούμεναι τὸν κόσμον εἰσέφερον ἀπροφασίστως εἰς τοὺς ὀψωνιασμούς	59339	kosmos:decoration	1	History	kosmos-2.1
-250	Narrative	Polybius	Histories	0543	001	2.11.9	1116	nlsj3491 100673 45812 59339 64316 84480 110606	οἱ δ’ Ἰλλυριοὶ συνέντες τὴν ἔφοδον τῶν Ῥωμαίων οὐδενὶ κόσμῳ λύσαντες τὴν πολιορκίαν ἔφυγον	59339	kosmos:order	1	History	kosmos-1.1
-250	Narrative	Polybius	Histories	0543	001	2.17.5	1194	88464 75793 30811 59339 20885 26197 nlsj6183 22425 4462 114548	προσαγορεύονται δ’ Οὐένετοι τοῖς μὲν ἔθεσι καὶ τῷ κόσμῳ βραχεῖ διαφέροντες Κελτῶν γλώττῃ δ’ ἀλλοίᾳ χρώμενοι	59339	kosmos:decoration	1	History	kosmos-2.1
-250	Narrative	Polybius	Histories	0543	001	2.29.5	1328	43951 84234 66494 77637 81634 84422 76910 59339 48975 32686 nlsj6183 28569	τούς γε μὴν Ῥωμαίους τὰ μὲν εὐθαρσεῖς ἐποίει τὸ μέσους καὶ πάντοθεν περιειληφέναι τοὺς πολεμίους τὰ δὲ πάλιν ὁ κόσμος αὐτοὺς καὶ θόρυβος ἐξέπληττε τῆς τῶν Κελτῶν δυνάμεως	59339	kosmos:decoration	1	History	kosmos-2.1
-250	Narrative	Polybius	Histories	0543	001	4.62.2	3546	32333 55997 104355 31351 102832 55120 72287 22968 34354 96901 103046 63845 26207 6549 75552 59339 114558 106974 77413 98775	ἐκλιπόντων δὲ τῶν κατοικούντων τὸν τόπον εἰσελθὼν τὰ τείχη κατέσκαψε καὶ τὰς οἰκίας καὶ τὸ γυμνάσιον πρὸς δὲ τούτοις ἐνέπρησε τὰς στοὰς τὰς περὶ τὸ τέμενος καὶ τὰ λοιπὰ διέφθειρε τῶν ἀναθημάτων ὅσα πρὸς κόσμον ἢ χρείαν ὑπῆρχε τοῖς εἰς τὰς πανηγύρεις συμπορευομένοις	59339	kosmos:decoration	1	History	kosmos-2.1
-250	Narrative	Polybius	Histories	0543	001	4.71.10	3651	114428 19775 114558 41335 33809 52035 78765 22209 64597 54847 22209 92532 57929 115193 56062 5143 38876 103012 84494 103190 110606 3615 19546 64597 38876 102832 59906 107390 91489 38689 68018 nlsj30855 6325 59339 92532 74571 110606	ἐπεὶ δ’ ἥ τε χορηγία τῶν βελῶν καὶ τῶν ἄλλων τῶν πρὸς τὴν χρείαν ἐπιτηδείων ἐνέλειπεν ὡς ἂν ἐκ τοῦ καιροῦ τῆς παρασκευῆς γεγενημένης οἵ τε Μακεδόνες οὐ κατεπλήττοντο τὸ γινόμενον ἀλλ’ ἐπὶ τὴν τοῦ ῥιφέντος ἀπὸ τῶν κλιμάκων χώραν ὁ κατόπιν ἀμελλήτως ἐπέβαινε τέλος οἱ μὲν ἐκ τῆς πόλεως τραπέντες ἔφευγον πάντες πρὸς τὴν ἀκρόπολιν τῶν δὲ παρὰ τοῦ βασιλέως οἱ μὲν Μακεδόνες ἐπέβησαν τοῦ τείχους οἱ δὲ Κρῆτες πρὸς τοὺς κατὰ τὴν ὑπερδέξιον πύλην ἐπεξελθόντας τῶν μισθοφόρων συμμίξαντες ἠνάγκασαν αὐτοὺς οὐδενὶ κόσμῳ ῥίψαντας τὰ ὅπλα φεύγειν	59339	kosmos:order	1	History	kosmos-1.1
-250	Narrative	Polybius	Histories	0543	001	5.110.5	4855	59339 84234 6505 7233 24239 nlsj6160 54064 100495 47007 71314 83945 84234	οὐδενὶ δὲ κόσμῳ ποιησάμενος τὴν ἀναζυγὴν καὶ τὸν ἀνάπλουν δευτεραῖος εἰς Κεφαλληνίαν κατῆρε συνεχῶς ἡμέραν καὶ νύκτα τὸν πλοῦν ποιούμενος	59339	kosmos:order	1	History	kosmos-1.1
-250	Narrative	Polybius	Histories	0543	001	6.39.9	5323	105829 29787 115213 97148 44249 72357 79103 110638 38220 80043 85626 40816 85625 68641 37210 82367 59339 97121 7877 103972 72287 41485 104355 103922 95322 93812 84234 65089 nlsj14967	οἱ γὰρ τυχόντες τῶν τοιούτων δωρεῶν χωρὶς τῆς ἐν τοῖς στρατοπέδοις εὐκλείας καὶ τῆς ἐν οἴκῳ παραχρῆμα φήμης καὶ μετὰ τὴν ἐπάνοδον τὴν εἰς τὴν πατρίδα τάς τε πομπὰς ἐπισήμως πομπεύουσι διὰ τὸ μόνοις ἐξεῖναι περιτίθεσθαι κόσμον τοῖς ὑπὸ τῶν στρατηγῶν ἐπ’ ἀνδραγαθίᾳ τετιμημένοις ἔν τε ταῖς οἰκίαις κατὰ τοὺς ἐπιφανεστάτους τόπους τιθέασι τὰ σκῦλα σημεῖα ποιούμενοι καὶ μαρτύρια τῆς ἑαυτῶν ἀρετῆς	59339	kosmos:decoration	1	History	kosmos-2.2
-250	Narrative	Polybius	Histories	0543	001	6.53.1	5448	66750 41481 8665 100990 33193 58790 63845 59339 52571 34030 761 86083 51241 34982 95721 54178	ὅταν γὰρ μεταλλάξῃ τις παρ’ αὐτοῖς τῶν ἐπιφανῶν ἀνδρῶν συντελουμένης τῆς ἐκφορᾶς κομίζεται μετὰ τοῦ λοιποῦ κόσμου πρὸς τοὺς καλουμένους ἐμβόλους εἰς τὴν ἀγορὰν ποτὲ μὲν ἑστὼς ἐναργής σπανίως δὲ κατακεκλιμένος	59339	kosmos:decoration	1	History	kosmos-2.1
-250	Narrative	Polybius	Histories	0543	001	9.10.13	6143	42830 113388 66746 1564 28577 95303 84494 59339 108660 80043 4509 98925	οὐ μὴν ἀλλὰ ταῦτα μὲν εἰρήσθω μοι χάριν τῶν μεταλαμβανόντων ἀεὶ τὰς δυναστείας ἵνα μὴ σκυλεύοντες τὰς πόλεις κόσμον ὑπολαμβάνωσιν εἶναι ταῖς ἑαυτῶν πατρίσι τὰς ἀλλοτρίας συμφοράς	59339	kosmos:decoration	1	History	kosmos-2.2
-250	Narrative	Polybius	Histories	0543	001	9.15.6	6190	47007 52035 94815 48579 1522 46892 85724 59339 22209 25916	τοὺς μὲν οὖν τῆς ἡμέρας καιροὺς τῇ σκιᾷ θεωρεῖν οὐκ ἀδύνατον ἔτι δὲ τῇ κατὰ τὸν ἥλιον πορείᾳ καὶ τοῖς ἐπὶ τοῦ κόσμου γινομένοις αὐτοῦ τούτου διαστήμασι	59339	kosmos:world	4	History	kosmos-3.1
-250	Narrative	Polybius	Histories	0543	001	9.15.12	6197	100724 71314 93634 nlsj93255 65565 40426 1564 34583 110284 104355 59339	ἐν δὲ ταῖς συννεφέσι νυξὶ τῇ σελήνῃ προσεκτέον ἐπεὶ διὰ τὸ μέγεθος ὡς ἐπίπαν αἰεὶ τὸ ταύτης ἐμφαίνεται φῶς καθ’ ὃν ἂν ᾖ τόπον τοῦ κόσμου	59339	kosmos:world	1	History	kosmos-3.1
-250	Narrative	Polybius	Histories	0543	001	11.18.1	7172	nlsj5487 39046 nlsj7553 85847 50824 59339 nlsj2348 13039 78100 103871 40156 27133 110484 68018 99579 1564 95770 105964	ὁ δὲ Φιλοποίμην ἐπιγνοὺς τὸν Μαχανίδαν ἀπό τε τῆς πορφυρίδος καὶ τοῦ περὶ τὸν ἵππον κόσμου τοὺς μὲν περὶ τὸν Ἀναξίδαμον ἀπολείπει παρακαλέσας τηρεῖν ἐπιμελῶς τὴν δίοδον καὶ μηδενὸς φείδεσθαι τῶν μισθοφόρων διὰ τὸ τούτους εἶναι τοὺς συναύξοντας αἰεὶ τὰς ἐν τῇ Σπάρτῃ τυραννίδας	59339	kosmos:decoration	1	History	kosmos-2.1
-250	Narrative	Polybius	Histories	0543	001	12.25.7	7628	31236 31024 21187 102993 62204 78192 22100 59339 56393 104655 66295 24847 nlsj1588 63063 45073 88464	ἐν γὰρ τῇ μιᾷ καὶ εἰκοστῇ βύβλῳ καὶ ταύτης ἐπὶ τελευτῇ λέγει κατὰ τὴν τοῦ Τιμολέοντος παράκλησιν ταῦτα διότι τῆς γῆς τῆς ὑπὸ τῷ κόσμῳ κειμένης εἰς τρία μέρη διῃρημένης καὶ τῆς μὲν Ἀσίας τῆς δὲ Λιβύης τῆς δ’ Εὐρώπης προσαγορευομένης	59339	kosmos:world	1	History	kosmos-3.1
-250	Narrative	Polybius	Histories	0543	001	18.17.4	8939	6661 23069 49875 97502 21920 2372 19870 90305 101822 11583 68641 114816 18107 59339 50464 85420	ἀνακαλεσαμένη γὰρ τῶν γυναικῶν τινὰς μὲν κατ’ ἰδίαν τινὰς δὲ κατὰ συγγένειαν πᾶν γένος αἰκίας καὶ βίας προσέφερε μέχρι σχεδὸν ἁπασῶν οὐ μόνον τὸν χρυσοῦν ἀφείλετο κόσμον ἀλλὰ καὶ τὸν ἱματισμὸν τὸν πολυτελέστατον	59339	kosmos:decoration	1	History	kosmos-2.1
-250	Narrative	Polybius	Histories	0543	001	30.25.7	11175	100495 nlsj56179 100937 51148 83774 59339	τούτοις συνεχὲς ἦν τὸ τῶν φίλων σύνταγμα ἴσον καὶ κατὰ τὸ πλῆθος καὶ κατὰ τὸν κόσμον	59339	kosmos:order	1	History	kosmos-1.1
-250	Narrative	Polybius	Histories	0543	001	31.26.4	11457	115213 102000 12073 59339 53074 86001 49561 86083 14826 86083 114816 100095 41481 37470 76600 72268 79473 83774 3295	χωρὶς γὰρ τοῦ περὶ τὸ σῶμα καὶ τὴν ἀπήνην κόσμου καὶ τὰ κανᾶ καὶ τὰ ποτήρια καὶ τἄλλα τὰ πρὸς τὴν θυσίαν ποτὲ μὲν ἀργυρᾶ ποτὲ δὲ χρυσᾶ πάντα συνεξηκολούθει κατὰ τὰς ἐπιφανεῖς ἐξόδους αὐτῇ τό τε τῶν παιδισκῶν καὶ τὸ τῶν οἰκετῶν τῶν παρεπομένων πλῆθος ἀκόλουθον ἦν τούτοις	59339	kosmos:decoration	1	History	kosmos-2.1
-250	Narrative	Polybius	Histories	0543	001	31.28.9	11486	76910 1192 78297 37470 59339 82213 76910 51981 65529 111189 86453	διὸ πάλιν τῶν ἀδελφῶν παραλαβουσῶν τὸν ἐν ταῖς ἐξόδοις κόσμον καὶ τὴν περίστασιν τὴν τῆς Αἰμιλίας πάλιν ἐκαινοποιήθη τὸ μεγαλόψυχον καὶ φιλοίκειον τῆς τοῦ Σκιπίωνος προαιρέσεως	59339	kosmos:order	1	History	kosmos-1.1
-250	Narrative	Polybius	Histories	0543	001	34.5.9	11802	59339 80978 56069 88732 45073 42622 83310 62204	ὁ δὲ καὶ μέχρι τῶν τοῦ κόσμου περάτων κατωπτευκέναι τὴν προσάρκτιον τῆς Εὐρώπης πᾶσαν ἣν οὐδ’ ἂν τῷ Ἑρμῇ πιστεύσαι τις λέγοντι	59339	kosmos:world	1	History	kosmos-3.1
-250	Narrative	Polybius	Histories	0543	001	38.15.11	12266	4845 8665 31537 6325 86453 45996 27847 23069 18107 49875 102869 59339 116416 nlsj617 72928 31537	ἅμα δὲ τούτοις οἱ μὲν ἄνδρες εἰσφέρειν ἠναγκάζοντο παρὰ τὴν αὑτῶν προαίρεσιν ὅτι τις ἔχειν δόξειεν αἱ δὲ γυναῖκες ἀφαιρούμεναι σφῶν αὐτῶν καὶ τῶν ἰδίων τέκνων τὸν κόσμον ὥσπερ ἐπίτηδες εἰς αὐτὸν τὸν ὄλεθρον εἰσέφερον	59339	kosmos:order	1	History	kosmos-1.2
-250	Religion	Septuaginta	Deuteronomium	0527	005	4	84	6255 75954 nlsj11198 46892 93634 16527 59339 75954 83467 89676 62062 13279 61072 48291 30809 108527 75954	καὶ μὴ ἀναβλέψας εἰς τὸν οὐρανὸν καὶ ἰδὼν τὸν ἥλιον καὶ τὴν σελήνην καὶ τοὺς ἀστέρας καὶ πάντα τὸν κόσμον τοῦ οὐρανοῦ πλανηθεὶς προσκυνήσῃς αὐτοῖς καὶ λατρεύσῃς αὐτοῖς ἃ ἀπένειμεν κύριος ὁ θεός σου αὐτὰ πᾶσιν τοῖς ἔθνεσιν τοῖς ὑποκάτω τοῦ οὐρανοῦ	59339	kosmos:world	1	Narrative	kosmos-3.1
-250	Religion	Septuaginta	Deuteronomium	0527	005	17	278	44964 31236 84494 61072 48291 26447 8665 23069 84234 85654 34855 61056 48291 79484 24801 42827 62062 48291 43206 89676 46892 93634 59339 75954 90122 6315 31966 101711 nlsj60710 4076 22209 92329 22209 19703 36493 8909 23069 63151 63212 102992	Ἐὰν δὲ εὑρεθῇ ἐν σοὶ ἐν μιᾷ τῶν πόλεών σου ὧν κύριος ὁ θεός σου δίδωσίν σοι ἀνὴρ ἢ γυνή ὅστις ποιήσει τὸ πονηρὸν ἐναντίον κυρίου τοῦ θεοῦ σου παρελθεῖν τὴν διαθήκην αὐτοῦ καὶ ἐλθόντες λατρεύσωσιν θεοῖς ἑτέροις καὶ προσκυνήσωσιν αὐτοῖς τῷ ἡλίῳ ἢ τῇ σελήνῃ ἢ παντὶ τῶν ἐκ τοῦ κόσμου τοῦ οὐρανοῦ ἃ οὐ προσέταξεν καὶ ἀναγγελῇ σοι καὶ ἐκζητήσεις σφόδρα καὶ ἰδοὺ ἀληθῶς γέγονεν τὸ ῥῆμα γεγένηται τὸ βδέλυγμα τοῦτο ἐν Ισραηλ καὶ ἐξάξεις τὸν ἄνθρωπον ἐκεῖνον ἢ τὴν γυναῖκα ἐκείνην καὶ λιθοβολήσετε αὐτοὺς ἐν λίθοις καὶ τελευτήσουσιν	59339	kosmos:world	1	Narrative	kosmos-3.1
-250	Religion	Septuaginta	Exodus	0527	002	33	780	31161 61072 106566 61925 95011 74735 83763 37836 36744 71308 18107 96959 28002 59339 23658 84234	καὶ εἶπεν κύριος τοῖς υἱοῖς Ισραηλ Ὑμεῖς λαὸς σκληροτράχηλος ὁρᾶτε μὴ πληγὴν ἄλλην ἐπάξω ἐγὼ ἐφ’ ὑμᾶς καὶ ἐξαναλώσω ὑμᾶς νῦν οὖν ἀφέλεσθε τὰς στολὰς τῶν δοξῶν ὑμῶν καὶ τὸν κόσμον καὶ δείξω σοι ἃ ποιήσω σοι	59339	kosmos:decoration	1	Narrative	kosmos-2.1
-250	Religion	Septuaginta	Exodus	0527	002	33	781	81049 106566 59339 82275 75306	καὶ περιείλαντο οἱ υἱοὶ Ισραηλ τὸν κόσμον αὐτῶν καὶ τὴν περιστολὴν ἀπὸ τοῦ ὄρους τοῦ Χωρηβ	59339	kosmos:decoration	2	Narrative	kosmos-2.1
-250	Religion	Septuaginta	Genesis	0527	001	2	48	100990 75954 22100 59339	Καὶ συνετελέσθησαν ὁ οὐρανὸς καὶ ἡ γῆ καὶ πᾶς ὁ κόσμος αὐτῶν	59339	kosmos:world	1	Narrative	kosmos-3.1
-245	Poetry	Apollonius Rhodius	Argonautica	0001	001	1.332	170	75552 69863 45823 37776 43309 59339 38329 57039 nlsj177	ἄλλα μὲν ὅσσα τε νηὶ ἐφοπλίσσασθαι ἔοικεν πάντα γὰρ εὖ κατὰ κόσμον ἐπαρτέα κεῖται ἰοῦσιν	59339	kosmos:order	1	Epic	kosmos-1.1
-245	Poetry	Apollonius Rhodius	Argonautica	0001	001	1.838	430	nlsj177 109427 17381 84494 37077 59339	εἶμι δ’ ὑπότροπος αὖτις ἀνὰ πτόλιν εὖτ’ ἂν ἕκαστα ἐξείπω κατὰ κόσμον	59339	kosmos:order	1	Epic	kosmos-1.1
-245	Poetry	Apollonius Rhodius	Argonautica	0001	001	1.1207	624	104448 nlsj865 113060 52862 73506 26745 59885 50093 92697 106502 110655 18597 86016 75712 59339 38330 nlsj177	τόφρα δ’ Ὕλας χαλκέῃ σὺν κάλπιδι νόσφιν ὁμίλου δίζητο κρήνης ἱερὸν ῥόον ὥς κέ οἱ ὕδωρ φθαίη ἀφυσσάμενος ποτιδόρπιον ἄλλα τε πάντα ὀτραλέως κατὰ κόσμον ἐπαρτίσσειεν ἰόντι	59339	kosmos:order	1	Epic	kosmos-1.1
-245	Poetry	Apollonius Rhodius	Argonautica	0001	001	3.1038	2055	28201 86108 75267 66961 nlsj79121 61177 106585 58707 59339 37805 43089 80403	μηδέ σε δοῦπος ἠὲ ποδῶν ὄρσῃσι μεταστρεφθῆναι ὀπίσσω ἠὲ κυνῶν ὑλακή μή πως τὰ ἕκαστα κολούσας οὐδ’ αὐτὸς κατὰ κόσμον ἑοῖς ἑτάροισι πελάσσῃς	59339	kosmos:order	1	Epic	kosmos-1.2
-245	Poetry	Apollonius Rhodius	Argonautica	0001	001	4.360	2433	50165 59339 6587 50612 112240 57798 65548 104210 nlsj46858 107880	ᾗς ἐγὼ οὐ κατὰ κόσμον ἀναιδήτῳ ἰότητι πάτρην τε κλέα τε μεγάρων αὐτούς τε τοκῆας νοσφισάμην τά μοι ἦεν ὑπέρτατα	59339	kosmos:order	1	Epic	kosmos-1.2
-200	Technical	Demetrius	De Elocutione	0613	001	2.106	354	41498 90671 59339 93478 52774	ἐπενήνεκται γὰρ τοῦτο τοῖς προενηνεγμένοις κόσμος σαφῶς καὶ κάλλος	59339	kosmos:decoration	1	Rhetoric, poetics, criticism	kosmos-2.1
-200	Technical	Demetrius	De Elocutione	0613	001	2.109	361	59339 12416 78297 40001 41575	οὐ γὰρ κόσμου ἕνεκεν ἀλλὰ ἀποδείξεως παραλαμβάνεται πλὴν ἐπιλεγόμενόν γε ἐπιφωνηματικῶς	59339	kosmos:decoration	1	Rhetoric, poetics, criticism	kosmos-2.1
-200	Technical	Demetrius	De Elocutione	0613	001	3.164	527	45469 59339 33160 74126 52572 nlsj71743 84234 113388 72627 84267 21401 85361 nlsj113257 1863	τὸ μὲν γὰρ εὔχαρι μετὰ κόσμου ἐκφέρεται καὶ δἰ ὀνομάτων καλῶν ἃ μάλιστα ποιεῖ τὰς χάριτας οἷον τὸ ποικίλλεται μὲν γαῖα πολυστέφανοσ’ καὶ τὸ ’χλωρηῒς ἀηδών’	59339	kosmos:decoration	1	Rhetoric, poetics, criticism	kosmos-2.1
-200	Technical	Demetrius	De Elocutione	0613	001	3.165	530	38547 18128 59339 42611 21802 47916 22209	Ἔπειτα ἀφανίζεται ὑπὸ τοῦ κόσμου τῆς ἑρμηνείας καὶ ἀντὶ γελοίου θαῦμα γίνεται	59339	kosmos:decoration	1	Rhetoric, poetics, criticism	kosmos-2.1
-150	Religion	Septuaginta	Esther	0527	019	4	69	19560 55499 61056 1093 47876 54345 18107 50451 28002 35322 50451 96519 80609 107547 46714 96017 58988 83182 56991 102000 102392 101711 104355 59339 285 83182 nlsj100942 49173 nlsj32160 61056 48291 31161 61056 19546 nlsj177 68641 20213 68641 45996 nlsj29836 57457 113560	κ Καὶ Εσθηρ ἡ βασίλισσα κατέφυγεν ἐπὶ τὸν κύριον ἐν ἀγῶνι θανάτου κατειλημμένη καὶ ἀφελομένη τὰ ἱμάτια τῆς δόξης αὐτῆς ἐνεδύσατο ἱμάτια στενοχωρίας καὶ πένθους καὶ ἀντὶ τῶν ὑπερηφάνων ἡδυσμάτων σποδοῦ καὶ κοπριῶν ἔπλησεν τὴν κεφαλὴν αὐτῆς καὶ τὸ σῶμα αὐτῆς ἐταπείνωσεν σφόδρα καὶ πάντα τόπον κόσμου ἀγαλλιάματος αὐτῆς ἔπλησε στρεπτῶν τριχῶν αὐτῆς καὶ ἐδεῖτο κυρίου θεοῦ Ισραηλ καὶ εἶπεν λ Κύριέ μου ὁ βασιλεὺς ἡμῶν σὺ εἶ μόνος βοήθησόν μοι τῇ μόνῃ καὶ μὴ ἐχούσῃ βοηθὸν εἰ μὴ σέ ὅτι κίνδυνός μου ἐν χειρί μου	59339	kosmos:decoration	1	Narrative	kosmos-2.1
-150	Religion	Septuaginta	Ezechiel	0527	053	7	96	32338 59339 107546 103922 31037 19703 84234 26447 2832	ἐκλεκτὰ κόσμου εἰς ὑπερηφανίαν ἔθεντο αὐτὰ καὶ εἰκόνας τῶν βδελυγμάτων αὐτῶν ἐποίησαν ἐξ αὐτῶν ἕνεκεν τούτου δέδωκα αὐτὰ αὐτοῖς εἰς ἀκαθαρσίαν	59339	kosmos:decoration	1	Narrative	kosmos-2.1
-150	Religion	Septuaginta	Ezechiel	0527	053	16	203	63937 106502 13463 2392 114726 33348 35305 84295 108280 nlsj108192 46461 nlsj30513 81130 105392 59295 59339 82367 115413 113560 51743 104624 26447 36464 69100 105627 76028 96662 56277 56991 59295 114842 14835 81157 21261 105392 84295 93684 33348 65983 42890 22209 nlsj61372 101711	καὶ ἔλουσά σε ἐν ὕδατι καὶ ἀπέπλυνα τὸ αἷμά σου ἀπὸ σοῦ καὶ ἔχρισά σε ἐν ἐλαίῳ καὶ ἐνέδυσά σε ποικίλα καὶ ὑπέδησά σε ὑάκινθον καὶ ἔζωσά σε βύσσῳ καὶ περιέβαλόν σε τριχάπτῳ καὶ ἐκόσμησά σε κόσμῳ καὶ περιέθηκα ψέλια περὶ τὰς χεῖράς σου καὶ κάθεμα περὶ τὸν τράχηλόν σου καὶ ἔδωκα ἐνώτιον περὶ τὸν μυκτῆρά σου καὶ τροχίσκους ἐπὶ τὰ ὦτά σου καὶ στέφανον καυχήσεως ἐπὶ τὴν κεφαλήν σου καὶ ἐκοσμήθης χρυσίῳ καὶ ἀργυρίῳ καὶ τὰ περιβόλαιά σου βύσσινα καὶ τρίχαπτα καὶ ποικίλα σεμίδαλιν καὶ ἔλαιον καὶ μέλι ἔφαγες καὶ ἐγένου καλὴ σφόδρα	59339	kosmos:decoration	1	Narrative	kosmos-2.1
-150	Religion	Septuaginta	Ezechiel	0527	053	23	386	8665 42827 nlsj71960 397 4845 42827 43977 63937 96782 76118 59339 57936 nlsj40126 104538 59295 90433	καὶ ὅτι τοῖς ἀνδράσιν τοῖς ἐρχομένοις μακρόθεν οἷς ἀγγέλους ἐξαπεστέλλοσαν πρὸς αὐτούς καὶ ἅμα τῷ ἔρχεσθαι αὐτοὺς εὐθὺς ἐλούου καὶ ἐστιβίζου τοὺς ὀφθαλμούς σου καὶ ἐκόσμου κόσμῳ καὶ ἐκάθου ἐπὶ κλίνης ἐστρωμένης καὶ τράπεζα κεκοσμημένη πρὸ προσώπου αὐτῆς	59339	kosmos:decoration	1	Narrative	kosmos-2.1
