date	genre	author	work	tlg author	tlg work	sentence location	sentence id	sentence ids	sentence original	target id	sense id	disambiguation	subgenre	subsense
-335	Technical	Aristotle	De Mundo	0086	028		115	2777 96929 73748 73748 51092 83718 43206 43206 28566 51148 10514 45996 19477 59516 48479 43206 112720 65552 26412 51148 102090 73767 73767 21876 81460 59339	Αἰτία δὲ ταύτης μὲν ἡ τῶν στοιχείων ὁμολογία τῆς δὲ ὁμολογίας ἡ ἰσομοιρία καὶ τὸ μηδὲν αὐτῶν πλέον ἕτερον ἑτέρου δύνασθαι τὴν γὰρ ἴσην ἀντίστασιν ἔχει τὰ βαρέα πρὸς τὰ κοῦφα καὶ τὰ θερμὰ πρὸς θάτερα τῆς φύσεως ἐπὶ τῶν μειζόνων διδασκούσης ὅτι τὸ ἴσον σωστικόν πώς ἐστιν ὁμονοίας ἡ δὲ ὁμόνοια τοῦ πάντων γενετῆρος καὶ περικαλλεστάτου κόσμου	59339	kosmos:world	1	Science	kosmos-3.1
-335	Technical	Aristotle	De Mundo	0086	028		117	nlsj61372 42081 102515 59339 62204 59295	Τό τε καλὸν πᾶν ἐπώνυμόν ἐστι τούτου καὶ τὸ τεταγμένον ἀπὸ τοῦ κόσμου λεγόμενον κεκοσμῆσθαι	59339	kosmos:world	1	Science	kosmos-3.1
-335	Technical	Aristotle	De Mundo	0086	028		129	63845 73277 100001 2764 56980 31161 nlsj107632 83806 59339 62204 3464 105946 64517 59339 61056 78309	Λοιπὸν δὴ περὶ τῆς τῶν ὅλων συνεκτικῆς αἰτίας κεφαλαιωδῶς εἰπεῖν ὃν τρόπον καὶ περὶ τῶν ἄλλων πλημμελὲς γὰρ περὶ κόσμου λέγοντας εἰ καὶ μὴ δι’ ἀκριβείας ἀλλ’ οὖν γε ὡς εἰς τυπώδη μάθησιν τὸ τοῦ κόσμου κυριώτατον παραλιπεῖν	59339	kosmos:world	2	Science	kosmos-3.1
-335	Technical	Aristotle	De Mundo	0086	028		132	102095 74185 11583 21877 59339 100990 48291 17986 40599 52939 108780 28569 114548 90410 27847 81191	Σωτὴρ μὲν γὰρ ὄντως ἁπάντων ἐστὶ καὶ γενέτωρ τῶν ὁπωσδήποτε κατὰ τόνδε τὸν κόσμον συντελουμένων ὁ θεός οὐ μὴν αὐτουργοῦ καὶ ἐπιπόνου ζώιου κάματον ὑπομένων ἀλλὰ δυνάμει χρώμενος ἀτρύτωι δι’ ἧς καὶ τῶν πόρρω δοκούντων εἶναι περιγίνεται	59339	kosmos:world	2	Science	kosmos-3.1
-335	Technical	Aristotle	De Mundo	0086	028		140	104421 59339 nlsj71743 24727 91868 80978 15893 nlsj10163 nlsj3083 19546 22210 17377 nlsj1588 52003	Τοσοῦτος δὲ ἦν ὁ κόσμος καὶ μάλιστα τῶν φρυκτωρίων κατὰ διαδοχὰς πυρσευόντων ἀλλήλοις ἐκ περάτων τῆς ἀρχῆς μέχρι Σούσων καὶ Ἐκβατάνων ὥστε τὸν βασιλέα γινώσκειν αὐθημερὸν πάντα τὰ ἐν τῆι Ἀσίαι καινουργούμενα	59339	kosmos:order	1	Science	kosmos-1.1
-335	Technical	Aristotle	De Mundo	0086	028		141	70972 65552 19546 107773 59339 nlsj667 48291 104421 53869 75552 110456 16171 16150 27847 nlsj4392 17981 11583 41295 20621 45794 27148 85306 64866 14400 29883 48291	Νομιστέον δὴ τὴν τοῦ μεγάλου βασιλέως ὑπεροχὴν πρὸς τὴν τοῦ τὸν κόσμον ἐπέχοντος θεοῦ τοσοῦτον καταδεεστέραν ὅσον τῆς ἐκείνου τὴν τοῦ φαυλοτάτου τε καὶ ἀσθενεστάτου ζώιου ὥστε εἴπερ ἄσεμνον ἦν αὐτὸν αὑτῶι δοκεῖν Ξέρξην αὐτουργεῖν ἅπαντα καὶ ἐπιτελεῖν ἃ βούλοιτο καὶ ἐφιστάμενον διοικεῖν πολὺ μᾶλλον ἀπρεπὲς ἂν εἴη θεῶι	59339	kosmos:world	1	Science	kosmos-3.1
-335	Technical	Aristotle	De Mundo	0086	028		142	93711 86277 10923 115193 49933 28569 98584 59339 25031 46892 57460 93634 75954 81033 2754 22209 22100 102096	Σεμνότερον δὲ καὶ πρεπωδέστερον αὐτὸν μὲν ἐπὶ τῆς ἀνωτάτω χώρας ἱδρῦσθαι τὴν δὲ δύναμιν διὰ τοῦ σύμπαντος κόσμου διήκουσαν ἥλιόν τε κινεῖν καὶ σελήνην καὶ τὸν πάντα οὐρανὸν περιάγειν αἴτιόν τε γίνεσθαι τοῖς ἐπὶ τῆς γῆς σωτηρίας	59339	kosmos:world	1	Science	kosmos-3.1
-335	Technical	Aristotle	De Mundo	0086	028		145	48051 112720 12210 57466 90504 28569 100495 26447 76910 90410 57460 43206 43206 76910 57460 59339 28360 72254 101655 55149 nlsj75598 26233 43151 34855 90504 72627 35283 57466 31236 22209 116416 73881 92532 101560 60535 61348 60699 49875 57460 101851 73881 36390 113823 91183 58718 45996 31709 24340 70650 4479 24856 32515 113823 101655 46782 71004 nlsj35219 1718 36575 22100 66924 72712 82756 31236 90504 2764 12450 72254 44425	Οὕτως οὖν καὶ ἡ θεία φύσις ἀπό τινος ἁπλῆς κινήσεως τοῦ πρώτου τὴν δύναμιν εἰς τὰ συνεχῆ δίδωσι καὶ ἀπ’ ἐκείνων πάλιν εἰς τὰ πορρωτέρω μέχρις ἂν διὰ τοῦ παντὸς διεξέλθηι κινηθὲν γὰρ ἕτερον ὑφ’ ἑτέρου καὶ αὐτὸ πάλιν ἐκίνησεν ἄλλο σὺν κόσμωι δρώντων μὲν πάντων οἰκείως ταῖς σφετέραις κατασκευαῖς οὐ τῆς αὐτῆς δὲ ὁδοῦ πᾶσιν οὔσης ἀλλὰ διαφόρου καὶ ἑτεροίας ἔστι δὲ οἷς καὶ ἐναντίας καίτοι τῆς πρώτης οἷον ἐνδόσεως εἰς κίνησιν μιᾶς γενομένης ὥσπερ ἂν εἴ τις ἐξ αἴπους ὁμοῦ ῥίψειε σφαῖραν καὶ κύβον καὶ κῶνον καὶ κύλινδρον ἕκαστον γὰρ αὐτῶν κατὰ τὸ ἴδιον κινηθήσεται σχῆμα ἢ εἴ τις ὁμοῦ ζῶιον ἔνυδρόν τε καὶ χερσαῖον καὶ πτηνὸν ἐν τοῖς κόλποις ἔχων ἐκβάλοι δῆλον γὰρ ὅτι τὸ μὲν νηκτὸν ἁλόμενον εἰς τὴν ἑαυτοῦ δίαιταν ἐκνήξεται τὸ δὲ χερσαῖον εἰς τὰ σφέτερα ἤθη καὶ νομοὺς διεξερπύσει τὸ δὲ ἀέριον ἐξαρθὲν ἐκ γῆς μετάρσιον οἰχήσεται πετόμενον μιᾶς τῆς πρώτης αἰτίας πᾶσιν ἀποδούσης τὴν οἰκείαν εὐμάρειαν	59339	kosmos:order	1	Science	kosmos-1.1
-335	Technical	Aristotle	De Mundo	0086	028		146	59339 12210 98584 75954 81034 47007 71314 80989 4462 26624 22209 31236 101560 81343 47913 101947 57460 25916 67352 49875 55149	Οὕτως καὶ ἐπὶ κόσμου διὰ γὰρ ἁπλῆς τοῦ σύμπαντος οὐρανοῦ περιαγωγῆς ἡμέραι καὶ νυκτὶ περατουμένης ἀλλοῖαι πάντων διέξοδοι γίνονται καίτοι ὑπὸ μιᾶς σφαίρας περιεχομένων τῶν μὲν θᾶττον τῶν δὲ σχολαιότερον κινουμένων παρά τε τὰ τῶν διαστημάτων μήκη καὶ τὰς ἰδίας ἑκάστων κατασκευάς	59339	kosmos:world	2	Science	kosmos-3.1
-335	Technical	Aristotle	De Mundo	0086	028		148	31236 15281 114421 75954 31236 22209 31236 13061 59339 43304 98584 3369 74127	Μία δὲ ἐκ πάντων ἁρμονία συναιδόντων καὶ χορευόντων κατὰ τὸν οὐρανὸν ἐξ ἑνός τε γίνεται καὶ εἰς ἓν ἀπολήγει κόσμον ἐτύμως τὸ σύμπαν ἀλλ’ οὐκ ἀκοσμίαν ὀνομάσασα	59339	kosmos:order	1	Science	kosmos-1.1
-335	Technical	Aristotle	De Mundo	0086	028		155	75555 75759 34440 28360 83310 115887 46123 72357 84494 45996 11136 42214 74735 19972 25027 44964 26035 100930 22100 15347 112755 103701 40340 114653 nlsj76838 59339 84505 35175 86184 107759 84434 31192	Ὅπερ οὐδαμῶς ἐστιν ἐμπόδιον οὔτε ἐκείνηι πρὸς τὸ δρᾶν οὔτε ἡμῖν πρὸς τὸ πιστεῦσαι καὶ γὰρ ἡ ψυχή δι’ ἣν ζῶμέν τε καὶ οἴκους καὶ πόλεις ἔχομεν ἀόρατος οὖσα τοῖς ἔργοις αὐτῆς ὁρᾶται πᾶς γὰρ ὁ τοῦ βίου διάκοσμος ὑπὸ ταύτης εὕρηται καὶ διατέτακται καὶ συνέχεται γῆς ἀρόσεις καὶ φυτεύσεις τέχνης ἐπίνοιαι χρήσεις νόμων κόσμος πολιτείας ἔνδημοι πράξεις ὑπερόριος πόλεμος εἰρήνη	59339	kosmos:order	1	Science	kosmos-1.4
-335	Technical	Aristotle	De Mundo	0086	028		157	76512 1872 11583 22100 106502 48291 62204 74185 42214 59339 nlsj667 112703 nlsj3134 75552 75552 42896 75552 nlsj79121 24044 20049 8665 23069 48702 72734 106301 nlsj61217	Τὰ γὰρ πάθη καὶ τὰ δι’ ἀέρος ἅπαντα καὶ τὰ ἐπὶ γῆς καὶ τὰ ἐν ὕδατι θεοῦ λέγοιτ’ ἂν ὄντως ἔργα εἶναι τοῦ τὸν κόσμον ἐπέχοντος ἐξ οὗ κατὰ τὸν φυσικὸν Ἐμπεδοκλέα πάνθ’ ὅσα τ’ ἦν ὅσα τ’ ἔσθ’ ὅσα τ’ ἔσται ὀπίσσω δένδρεά τ’ ἐβλάστησε καὶ ἀνέρες ἠδὲ γυναῖκες θῆρές τ’ οἰωνοί τε καὶ ὑδατοθρέμμονες ἰχθῦς	59339	kosmos:world	1	Science	kosmos-3.1
-335	Technical	Aristotle	De Mundo	0086	028		160	45996 63772 48291 59339 98037 73277 15281 102096 66494 35541 22100 48935 104355 10923 51701 51701 19123 43304 52571 75954 75308 10923 73355 72627 73228 46290 16943 57463 115210 72627 22209 113556 8238 19870 116416 110639 84248 nlsj1766 72155 110639 nlsj96033 30699 16864 1564 8238 104033 73435 24293 114093 40503 64757 2336 82728 8567 nlsj33192 41418 2181	Τοῦτον οὖν ἔχει τὸν λόγον ὁ θεὸς ἐν κόσμωι συνέχων τὴν τῶν ὅλων ἁρμονίαν τε καὶ σωτηρίαν πλὴν οὔτε μέσος ὤν ἔνθα ἡ γῆ τε καὶ ὁ θολερὸς τόπος οὗτος ἀλλ’ ἄνω καθαρὸς ἐν καθαρῶι χωρῶι βεβηκώς ὃν ἐτύμως καλοῦμεν οὐρανὸν μὲν ἀπὸ τοῦ ὅρον εἶναι τὸν ἄνω Ὄλυμπον δὲ οἷον ὁλολαμπῆ τε καὶ παντὸς ζόφου καὶ ἀτάκτου κινήματος κεχωρισμένον οἷα γίνεται παρ’ ἡμῖν διὰ χειμῶνος καὶ ἀνέμων βίας ὥσπερ ἔφη καὶ ὁ ποιητὴς Οὔλυμπόνδ’ ὅθι φασὶ θεῶν ἕδος ἀσφαλὲς αἰεὶ ἔμμεναι οὔτ’ ἀνέμοισι τινάσσεται οὔτε ποτ’ ὄμβρωι δεύεται οὔτε χιὼν ἐπιπίλναται ἀλλὰ μάλ’ αἴθρη πέπταται ἀνέφελος λευκὴ δ’ ἐπιδέδρομεν αἴγλη	59339	kosmos:world	2	Science	kosmos-3.1
-335	Technical	Aristotle	De Mundo	0086	028		165	51867 75555 69863 60495 15214 47421 114468 59235 84494 70991 97148 46612 48291 59339 75552 52938 16051 84933 85057 nlsj12473 13315 115210 102016 16169 3182 49933 57460 81033 74631 20621 26233 49817 112720 116416 5127 84494 nlsj76838 3182 114548 115887 72345 84505 45664 24337 37075 16052 15864 48511 72254 26920 20594 32177 99832 89366 90848 18980 nlsj52509 26921 13108 24190 12641	Καθόλου δὲ ὅπερ ἐν νηὶ μὲν κυβερνήτης ἐν ἅρματι δὲ ἡνίοχος ἐν χορῶι δὲ κορυφαῖος ἐν πόλει δὲ νομοθέτης ἐν στρατοπέδωι δὲ ἡγεμών τοῦτο θεὸς ἐν κόσμωι πλὴν καθ’ ὅσον τοῖς μὲν καματηρὸν τὸ ἄρχειν πολυκίνητόν τε καὶ πολυμέριμνον τῶι δὲ ἄλυπον ἄπονόν τε καὶ πάσης κεχωρισμένον σωματικῆς ἀσθενείας ἐν ἀκινήτωι γὰρ ἱδρυμένος πάντα κινεῖ καὶ περιάγει ὅπου βούλεται καὶ ὅπως ἐν διαφόροις ἰδέαις τε καὶ φύσεσιν ὥσπερ ἀμέλει καὶ ὁ τῆς πόλεως νόμος ἀκίνητος ὢν ἐν ταῖς τῶν χρωμένων ψυχαῖς πάντα οἰκονομεῖ τὰ κατὰ τὴν πολιτείαν ἐφεπόμενοι γὰρ αὐτῶι δηλονότι ἐξίασιν ἄρχοντες μὲν ἐπὶ τὰ ἀρχεῖα θεσμοθέται δὲ εἰς τὰ οἰκεῖα δικαστήρια βουλευταὶ δὲ καὶ ἐκκλησιασταὶ εἰς συνέδρια τὰ προσήκοντα καὶ ὁ μέν τις εἰς τὸ πρυτανεῖον βαδίζει σιτησόμενος ὁ δὲ πρὸς τοὺς δικαστὰς ἀπολογησόμενος ὁ δὲ εἰς τὸ δεσμωτήριον ἀποθανούμενος	59339	kosmos:world	1	Science	kosmos-3.1
-335	Technical	Aristotle	De Mundo	0086	028		166	22209 24408 70962 77413 35668 nlsj96033 49561 47601 48372 114266 52995 4548 35419 31236 90114 70962 37650 nlsj40132 84234 74185 84494 73881 49377 21827 73881 76532 96466 108696 65552 84494 62204 59339 nlsj76838 51052 48291 39178 27264 66668 59794 72610 19719 61025 6384	Γίνονται δὲ καὶ δημοθοινίαι νόμιμοι καὶ πανηγύρεις ἐνιαύσιοι θεῶν τε θυσίαι καὶ ἡρώων θεραπεῖαι καὶ χοαὶ κεκμηκότων ἄλλα δὲ ἄλλως ἐνεργούμενα κατὰ μίαν πρόσταξιν ἢ νόμιμον ἐξουσίαν σώζει τὸ τοῦ ποιήσαντος ὄντως ὅτι πόλις δ’ ὁμοῦ μὲν θυμιαμάτων γέμει ὁμοῦ δὲ παιάνων τε καὶ στεναγμάτων οὕτως ὑποληπτέον καὶ ἐπὶ τῆς μείζονος πόλεως λέγω δὲ τοῦ κόσμου νόμος γὰρ ἡμῖν ἰσοκλινὴς ὁ θεός οὐδεμίαν ἐπιδεχόμενος διόρθωσιν ἢ μετάθεσιν κρείττων δέ οἶμαι καὶ βεβαιότερος τῶν ἐν ταῖς κύρβεσιν ἀναγεγραμμένων	59339	kosmos:world	2	Science	kosmos-3.1
-335	Philosophy	Aristotle	Economics	0086	029	1349a	211	27210 nlsj10345 20621 114624 99045 32173 84234 110639 74735 24373 56496 23069 59339 50073 12897	Διονύσιος Συρακούσιος βουλόμενος χρήματα συναγαγεῖν ἐκκλησίαν ποιήσας ἔφησεν ἑωρακέναι τὴν Δήμητραν καὶ κελεύειν τὸν τῶν γυναικῶν κόσμον εἰς τὸ ἱερὸν ἀποκομίζειν	59339	kosmos:decoration	1	Philosophy	kosmos-2.1
-335	Philosophy	Aristotle	Economics	0086	029	1349a	212	23069 59339 84234	αὐτὸς μὲν οὖν τῶν παρ’ αὑτῷ γυναικῶν τὸν κόσμον τοῦτο πεποιηκέναι	59339	kosmos:decoration	1	Philosophy	kosmos-2.1
-335	Philosophy	Aristotle	Economics	0086	029	1349a	215	7724 45996 48291 49589 48291 59339 14197 48291 23420	ἀνενεγκάντων δὲ πάντων ἃ εἶχον διά τε τὴν θεὸν καὶ δι’ ἐκεῖνον θύσας τῇ θεῷ τὸν κόσμον ἀπηνέγκατο ὡς παρὰ τῆς θεοῦ δεδανεισμένος	59339	kosmos:decoration	2	Philosophy	kosmos-2.1
-335	Philosophy	Aristotle	Economics	0086	029	1349b	245	nlsj10887 83754 69863 31642 61959 62668 50073 114842 14835 85306 59339 73064	εἰς Τυρρηνίαν τε πλεύσας ναυσὶν ἑκατόν ἔλαβεν ἐκ τοῦ τῆς Λευκοθέας ἱεροῦ χρυσίον τε καὶ ἀργύριον πολὺ καὶ τὸν ἄλλον κόσμον οὐκ ὀλίγον	59339	kosmos:decoration	1	Philosophy	kosmos-2.1
-335	Philosophy	Aristotle	Eudemian Ethics	0086	009	1	52	nlsj2343 110639 12948 25610 26682 2654 22209 64866 22209 110114 48579 75954 73277 59339 102381 41018 2645 72610 103993 46123	τὸν μὲν οὖν Ἀναξαγόραν φασὶν ἀποκρίνασθαι πρός τινα διαποροῦντα τοιαῦτ’ ἄττα καὶ διερωτῶντα τίνος ἕνεκ’ ἄν τις ἕλοιτο γενέσθαι μᾶλλον ἢ μὴ γενέσθαι τοῦ φάναι θεωρῆσαι τὸν οὐρανὸν καὶ τὴν περὶ τὸν ὅλον κόσμον τάξιν οὗτος μὲν οὖν ἐπιστήμης τινὸς ἕνεκεν τὴν αἵρεσιν ᾤετο τιμίαν εἶναι τοῦ ζῆν	59339	kosmos:world	2	Philosophy	kosmos-3.1
-335	Philosophy	Aristotle	Eudemian Ethics	0086	009	3	806	86276 59339 59339 105829 6952 107349 6328	τὸ μὲν γὰρ πρέπον ἐν κόσμῳ ἐστίν ὁ δὲ κόσμος οὐκ ἐκ τῶν τυχόντων ἀναλωμάτων ἀλλ’ ἐν ὑπερβολῇ τῶν ἀναγκαίων ἐστίν	59339	kosmos:decoration	1	Philosophy	kosmos-2.1
-335	Philosophy	Aristotle	Eudemian Ethics	0086	009	8	1583	18550 1397 3282 74094 114548 116416 52995 106197 105548 114548 16171 7190 106209 73221 59339	οὔτε γὰρ ἄφρων οὔτ’ ἄδικος ἢ ἀκόλαστος ὢν οὐδὲν ἂν ὀνήσειε χρώμενος αὐτοῖς ὥσπερ οὐδ’ ὁ κάμνων τῇ τοῦ ὑγιαίνοντος τροφῇ χρώμενος οὐδ’ ὁ ἀσθενὴς καὶ ἀνάπηρος τοῖς τοῦ ὑγιοῦς καὶ τοῖς τοῦ ὁλοκλήρου κόσμοις	59339	kosmos:decoration	4	Philosophy	kosmos-2.1
-335	Philosophy	Aristotle	Metaphysics	0086	025	1	106	71023 31161 35692 51647 nlsj114757 112720 2777 59339 102381 72627 70813 110114 30941 62204 90504	νοῦν δή τις εἰπὼν ἐνεῖναι καθάπερ ἐν τοῖς ζῴοις καὶ ἐν τῇ φύσει τὸν αἴτιον τοῦ κόσμου καὶ τῆς τάξεως πάσης οἷον νήφων ἐφάνη παρ’ εἰκῇ λέγοντας τοὺς πρότερον	59339	kosmos:order	1	Philosophy	kosmos-1.1
-335	Philosophy	Aristotle	Metaphysics	0086	025	1	246	92010 nlsj32160 61791 2777 15047 76512 15047 75954 22209 15893 71308 15047 15047 100693 59339	ἔτι δὲ πῶς δεῖ λαβεῖν αἴτια μὲν εἶναι τὰ τοῦ ἀριθμοῦ πάθη καὶ τὸν ἀριθμὸν τῶν κατὰ τὸν οὐρανὸν ὄντων καὶ γιγνομένων καὶ ἐξ ἀρχῆς καὶ νῦν ἀριθμὸν δ’ ἄλλον μηθένα εἶναι παρὰ τὸν ἀριθμὸν τοῦτον ἐξ οὗ συνέστηκεν ὁ κόσμος	59339	kosmos:world	1	Philosophy	kosmos-3.1
-335	Philosophy	Aristotle	Metaphysics	0086	025	11	2990	nlsj32160 1564 nlsj65911 45996 66594 84234 4076 48735 59339	δεῖ γὰρ ἐκ τῶν ἀεὶ κατὰ ταὐτὰ ἐχόντων καὶ μηδεμίαν μεταβολὴν ποιουμένων τἀληθὲς θηρεύειν τοιαῦτα δ’ ἐστὶ τὰ κατὰ τὸν κόσμον	59339	kosmos:world	1	Philosophy	kosmos-3.1
-335	Philosophy	Aristotle	Nicomachean Ethics	0086	010	1112a	721	nlsj14870 20598 72627 59339 25262 83732 16765	περὶ δὴ τῶν ἀιδίων οὐδεὶς βουλεύεται οἷον περὶ τοῦ κόσμου ἢ τῆς διαμέτρου καὶ τῆς πλευρᾶς ὅτι ἀσύμμετροι	59339	kosmos:world	4	Philosophy	kosmos-3.1
-335	Philosophy	Aristotle	Nicomachean Ethics	0086	010	1123a	1240	65469 72357 55139 86274 83987 59339 64866 23443 75552 85567 42214 nlsj61373 86276	μεγαλοπρεποῦς δὲ καὶ οἶκον κατασκευάσασθαι πρεπόντως τῷ πλούτῳ ’κόσμος γάρ τις καὶ οὗτοσ’ καὶ περὶ ταῦτα μᾶλλον δαπανᾶν ὅσα πολυχρόνια τῶν ἔργων ’κάλλιστα γὰρ ταῦτἀ καὶ ἐν ἑκάστοις τὸ πρέπον	59339	kosmos:decoration	2	Philosophy	kosmos-2.2
-335	Philosophy	Aristotle	Nicomachean Ethics	0086	010	1124a	1285	37776 65528 72627 59339 nlsj14967	ἔοικε μὲν οὖν ἡ μεγαλοψυχία οἷον κόσμος τις εἶναι τῶν ἀρετῶν	59339	kosmos:decoration	1	Philosophy	kosmos-2.1
-335	Philosophy	Aristotle	Nicomachean Ethics	0086	010	1141a	2047	17154 84513 112356 96089 72610 15121 59339 8909	ἄτοπον γὰρ εἴ τις τὴν πολιτικὴν ἢ τὴν φρόνησιν σπουδαιοτάτην οἴεται εἶναι εἰ μὴ τὸ ἄριστον τῶν ἐν τῷ κόσμῳ ἄνθρωπός ἐστιν	59339	kosmos:world	1	Philosophy	kosmos-3.1
-335	Philosophy	Aristotle	Nicomachean Ethics	0086	010	1141a	2055	8909 85306 48051 112720 72627 110243 59339 100693	καὶ γὰρ ἀνθρώπου ἄλλα πολὺ θειότερα τὴν φύσιν οἷον φανερώτατά γε ἐξ ὧν ὁ κόσμος συνέστηκεν	59339	kosmos:world	1	Philosophy	kosmos-3.1
-335	Philosophy	Aristotle	Nicomachean Ethics	0086	010	1173a	3508	72254 27847 102676 20800 72627 103745 59339	πάσῃ γὰρ οἰκεῖον εἶναι δοκεῖ τάχος καὶ βραδυτής καὶ εἰ μὴ καθ’ αὑτήν οἷον τῇ τοῦ κόσμου πρὸς ἄλλο	59339	kosmos:world	1	Philosophy	kosmos-3.1
-335	Philosophy	Aristotle	Oeconomica II	0086	029		93	27210 nlsj10345 20621 114624 99045 32173 84234 110639 74735 24373 56496 23069 59339 50073 12897	Διονύσιος Συρακούσιος βουλόμενος χρήματα συναγαγεῖν ἐκκλησίαν ποιήσας ἔφησεν ἑωρακέναι τὴν Δήμητραν καὶ κελεύειν τὸν τῶν γυναικῶν κόσμον εἰς τὸ ἱερὸν ἀποκομίζειν	59339	kosmos:decoration	1	Philosophy	kosmos-2.1
-335	Philosophy	Aristotle	Oeconomica II	0086	029		94	23069 59339 84234 11072 67483 48291 22209 84234 36014 110639 50107	αὐτὸς μὲν οὖν τῶν παρ’ αὑτῶι γυναικῶν τὸν κόσμον τοῦτο πεποιηκέναι ἠξίου δὲ καὶ τοὺς ἄλλους μή τι μήνιμα παρὰ τῆς θεοῦ γένηται τὸν δὲ μὴ τοῦτο ποιήσαντα ἔνοχον ἔφησεν ἱεροσυλίας ἔσεσθαι	59339	kosmos:decoration	1	Philosophy	kosmos-2.1
-335	Philosophy	Aristotle	Oeconomica II	0086	029		95	7724 45996 48291 49589 103745 47998 59339 14197 48291 23420	ἀνενεγκάντων δὲ πάντων ἃ εἶχον διά τε τὴν θεὸν καὶ δι’ ἐκεῖνον θύσας τῆι θεῶι τὸν κόσμον ἀπηνέγκατο ὡς παρὰ τῆς θεοῦ δεδανεισμένος	59339	kosmos:decoration	2	Philosophy	kosmos-2.1
-335	Philosophy	Aristotle	Oeconomica II	0086	029	20h	116	12485 109757 nlsj10887 83754 69863 31642 61959 62668 50073 114842 14835 85306 59339 73064	ἀπέδωκεν ἅ τε ὕστερον Εἰς Τυρρηνίαν τε πλεύσας ναυσὶν ἑκατόν ἔλαβεν ἐκ τοῦ τῆς Λευκοθέας ἱεροῦ χρυσίον τε καὶ ἀργύριον πολὺ καὶ τὸν ἄλλον κόσμον οὐκ ὀλίγον	59339	kosmos:decoration	1	Philosophy	kosmos-2.1
-335	Philosophy	Aristotle	Politics	0086	035	1260a	313	23069 59339 93968 110598 7949	γυναικὶ κόσμον ἡ σιγὴ φέρει ἀλλ’ ἀνδρὶ οὐκέτι τοῦτο	59339	kosmos:decoration	1	Philosophy	kosmos-2.1
-335	Philosophy	Aristotle	Politics	0086	035	1267b	586	nlsj1197 nlsj5188 67810 84494 24841 44964 80343 55396 22209 19972 82190 111544 27847 35708 46123 81325 49173 83774 59339 85419 42887 45285 3930 113556 68641 48413 114753 63719 73277 112720 20621 90504 84509 30551 84505 31161 15133	Ἱππόδαμος δὲ Εὐρυφῶντος Μιλήσιος ’ὃς καὶ τὴν τῶν πόλεων διαίρεσιν εὗρε καὶ τὸν Πειραιᾶ κατέτεμεν γενόμενος καὶ περὶ τὸν ἄλλον βίον περιττότερος διὰ φιλοτιμίαν οὕτως ὥστε δοκεῖν ἐνίοις ζῆν περιεργότερον τριχῶν τε πλήθει καὶ κόσμῳ πολυτελεῖ ἔτι δὲ ἐσθῆτος εὐτελοῦς μὲν ἀλεεινῆς δέ οὐκ ἐν τῷ χειμῶνι μόνον ἀλλὰ καὶ περὶ τοὺς θερινοὺς χρόνους λόγιος δὲ καὶ περὶ τὴν ὅλην φύσιν εἶναι βουλόμενοσ’ πρῶτος τῶν μὴ πολιτευομένων ἐνεχείρησέ τι περὶ πολιτείας εἰπεῖν τῆς ἀρίστης	59339	kosmos:decoration	1	Philosophy	kosmos-2.1
-335	Philosophy	Aristotle	Politics	0086	035	1272a	765	45843 45996 28569 59918 52571 59339 45843 80761 15047 59339 23799	οἱ μὲν γὰρ ἔφοροι τὴν αὐτὴν ἔχουσι δύναμιν τοῖς ἐν τῇ Κρήτῃ καλουμένοις κόσμοις πλὴν οἱ μὲν ἔφοροι πέντε τὸν ἀριθμὸν οἱ δὲ κόσμοι δέκα εἰσίν	59339	kosmos:order	1	Philosophy	kosmos-1.4
-335	Philosophy	Aristotle	Politics	0086	035	1272a	767	nlsj29289 90504 31562 54452 59906 46606 59339 84434 45996	βασιλεία δὲ πρότερον μὲν ἦν εἶτα κατέλυσαν οἱ Κρῆτες καὶ τὴν ἡγεμονίαν οἱ κόσμοι τὴν κατὰ πόλεμον ἔχουσιν	59339	kosmos:order	2	Philosophy	kosmos-1.4
-335	Philosophy	Aristotle	Politics	0086	035	1272a	768	32173 67132 61041 100352 27847 22019 59339	ἐκκλησίας δὲ μετέχουσι πάντες κυρία δ’ οὐδενός ἐστιν ἀλλ’ ἢ συνεπιψηφίσαι τὰ δόξαντα τοῖς γέρουσι καὶ τοῖς κόσμοις	59339	kosmos:order	2	Philosophy	kosmos-1.4
-335	Philosophy	Aristotle	Politics	0086	035	1272a	774	59339 113711 45843	τὰ δὲ περὶ τοὺς κόσμους ἔτι χεῖρον τῶν ἐφόρων	59339	kosmos:order	2	Philosophy	kosmos-1.4
-335	Philosophy	Aristotle	Politics	0086	035	1272a	777	36165 11583 2654 59339 21920 22019 59295 31161 63772 61708 22209	ἐνταῦθα δ’ οὐκ ἐξ ἁπάντων αἱροῦνται τοὺς κόσμους ἀλλ’ ἐκ τινῶν γενῶν καὶ τοὺς γέροντας ἐκ τῶν κεκοσμηκότων περὶ ὧν τοὺς αὐτοὺς ἄν τις εἴπειε λόγους καὶ περὶ τῶν ἐν Λακεδαίμονι γινομένων	59339	kosmos:order	2	Philosophy	kosmos-1.4
