1842 documents , 1 concepts , 4561 context features (114548) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 15, max_docs_per_slice 2000, start -800, end 400, times 13, dT 100, I 1000


map[]

===============  per type  ===============
0.056366745676820415   T=0,K=0:  37210 (0.023) ; 29883 (0.019) ; nlsj32160 (0.017) ; 85306 (0.015) ; 92010 (0.014) ; 110639 (0.012) ; 74735 (0.012) ; 84494 (0.012) ; 4076 (0.011) ; 110341 (0.011) ; 
0.02999517645743645   T=5,K=7:  63772 (0.028) ; 22100 (0.019) ; 110598 (0.016) ; 62204 (0.015) ; 114553 (0.011) ; 38487 (0.010) ; 22502 (0.010) ; 113556 (0.010) ; 72627 (0.010) ; 104429 (0.009) ; 
0.12412537722171646   T=6,K=7:  63772 (0.021) ; 22100 (0.016) ; 110598 (0.015) ; 22502 (0.012) ; 62204 (0.011) ; 18314 (0.011) ; 72627 (0.010) ; 114553 (0.010) ; 74621 (0.009) ; 71308 (0.009) ; 
0.06502095238291458   T=7,K=7:  22502 (0.017) ; 63772 (0.014) ; 62204 (0.012) ; 22100 (0.011) ; 114553 (0.011) ; 106502 (0.010) ; 72627 (0.010) ; 71308 (0.009) ; 45996 (0.009) ; 110598 (0.009) ; 
0.07079699632619665   T=8,K=7:  114553 (0.012) ; 22502 (0.011) ; 112720 (0.010) ; 72627 (0.010) ; 75552 (0.010) ; 62204 (0.009) ; 28566 (0.008) ; 45996 (0.008) ; 71308 (0.008) ; 106502 (0.008) ; 
0.014581052679178997   T=9,K=7:  114553 (0.016) ; 22502 (0.011) ; 72627 (0.011) ; 86112 (0.010) ; 75552 (0.010) ; 62204 (0.010) ; 54345 (0.009) ; 112720 (0.009) ; 102000 (0.009) ; 56496 (0.008) ; 
0.10376252915906346   T=10,K=7:  114553 (0.019) ; 86112 (0.017) ; 72627 (0.014) ; 22502 (0.011) ; 62204 (0.010) ; 39331 (0.010) ; 18314 (0.009) ; 56496 (0.008) ; 52035 (0.008) ; 75552 (0.008) ; 
0.08132635316984532   T=11,K=7:  72627 (0.018) ; 18314 (0.015) ; 114553 (0.015) ; 86112 (0.013) ; 65615 (0.012) ; 52035 (0.012) ; 22502 (0.011) ; 62204 (0.010) ; 42827 (0.009) ; 26886 (0.009) ; 
0.07833951800759661   T=12,K=7:  72627 (0.020) ; 18314 (0.019) ; 65615 (0.016) ; 52035 (0.014) ; 56496 (0.013) ; 39331 (0.013) ; 86112 (0.012) ; 98894 (0.012) ; 114553 (0.011) ; nlsj32167 (0.011) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=7:  62204 (0.015) ; 22100 (0.013) ; 114553 (0.011) ; 63772 (0.011) ; 22502 (0.011) ; 72627 (0.010) ; 110598 (0.009) ; 65615 (0.009) ; 71308 (0.009) ; 45996 (0.009) ; 

0.004628237452385087   T=0,K=8:  86219 (0.045) ; 64866 (0.026) ; nlsj32160 (0.019) ; 84434 (0.015) ; 55619 (0.014) ; 13813 (0.013) ; 103972 (0.011) ; 64597 (0.010) ; 116416 (0.009) ; 84234 (0.008) ; 
0.01879441867615459   T=1,K=8:  nlsj32160 (0.023) ; 86219 (0.019) ; 64866 (0.017) ; 84434 (0.015) ; 16051 (0.011) ; 64597 (0.011) ; 84234 (0.010) ; 65313 (0.010) ; 116416 (0.009) ; 55619 (0.008) ; 
0.10654876863704123   T=2,K=8:  64866 (0.019) ; 86219 (0.018) ; 16051 (0.015) ; nlsj32160 (0.012) ; 74625 (0.012) ; 84234 (0.010) ; 84434 (0.010) ; 64597 (0.010) ; 65552 (0.009) ; 33618 (0.009) ; 
0.08487428133476234   T=3,K=8:  84234 (0.018) ; nlsj32160 (0.017) ; 86219 (0.012) ; 16051 (0.012) ; 84434 (0.009) ; 8665 (0.009) ; 28566 (0.009) ; 74625 (0.009) ; 65552 (0.009) ; 64866 (0.009) ; 
0.13026250425302793   T=4,K=8:  84234 (0.014) ; 45996 (0.012) ; 65552 (0.011) ; nlsj32160 (0.009) ; 8909 (0.009) ; 46646 (0.009) ; 74625 (0.008) ; 84434 (0.008) ; 75552 (0.008) ; 33618 (0.007) ; 
0.06762808275893331   T=5,K=8:  45996 (0.018) ; 84234 (0.015) ; 65552 (0.012) ; 16051 (0.011) ; 74625 (0.009) ; 72627 (0.009) ; 22209 (0.009) ; 46646 (0.008) ; 33819 (0.008) ; nlsj32160 (0.008) ; 
0.06234636676143403   T=6,K=8:  45996 (0.019) ; 65552 (0.013) ; nlsj76838 (0.013) ; 22209 (0.013) ; 16051 (0.011) ; 84234 (0.011) ; nlsj32160 (0.009) ; 46646 (0.009) ; 72627 (0.008) ; 86219 (0.008) ; 
0.15816527915976622   T=7,K=8:  45996 (0.019) ; 46646 (0.016) ; nlsj76838 (0.014) ; 84234 (0.011) ; 74625 (0.011) ; 16051 (0.009) ; 110456 (0.009) ; 22209 (0.009) ; 114548 (0.009) ; 65552 (0.008) ; 
0.09184185439459824   T=8,K=8:  85306 (0.013) ; nlsj76838 (0.012) ; 84234 (0.010) ; 45996 (0.009) ; 22209 (0.008) ; 74625 (0.008) ; 86219 (0.008) ; 111486 (0.008) ; nlsj32160 (0.008) ; 65552 (0.007) ; 
0.1013722543518739   T=9,K=8:  nlsj76838 (0.019) ; 85306 (0.014) ; 75552 (0.014) ; 46646 (0.014) ; 114548 (0.010) ; 26447 (0.010) ; 86219 (0.008) ; 84234 (0.008) ; nlsj71743 (0.007) ; 45996 (0.007) ; 
0.10462194861839842   T=10,K=8:  nlsj76838 (0.026) ; 114548 (0.025) ; 85306 (0.018) ; 86219 (0.011) ; 26447 (0.009) ; 75552 (0.009) ; 31161 (0.009) ; nlsj71743 (0.009) ; 46646 (0.008) ; 112720 (0.008) ; 
0.12438893071535125   T=11,K=8:  nlsj76838 (0.021) ; 114548 (0.019) ; 85306 (0.017) ; 106094 (0.014) ; nlsj71743 (0.014) ; 102381 (0.011) ; 46646 (0.010) ; 113711 (0.010) ; 66777 (0.009) ; 16051 (0.008) ; 
0.14211676111769603   T=12,K=8:  114548 (0.029) ; 85306 (0.019) ; nlsj76838 (0.018) ; nlsj71743 (0.017) ; 106094 (0.014) ; 69057 (0.012) ; 22997 (0.011) ; 8665 (0.010) ; 74625 (0.010) ; 46646 (0.009) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=8:  86219 (0.013) ; nlsj76838 (0.011) ; 84234 (0.011) ; 114548 (0.010) ; 45996 (0.010) ; nlsj32160 (0.010) ; 85306 (0.009) ; 64866 (0.009) ; 16051 (0.009) ; 74625 (0.008) ; 

0.007910791985622525   T=0,K=9:  nlsj107632 (0.039) ; 114548 (0.031) ; 8909 (0.017) ; 50616 (0.016) ; 85306 (0.016) ; 45996 (0.014) ; 12035 (0.013) ; 19789 (0.010) ; 26886 (0.010) ; 90504 (0.008) ; 
0.03115822042332686   T=1,K=9:  nlsj107632 (0.040) ; 114548 (0.029) ; 8909 (0.017) ; 85306 (0.015) ; 50616 (0.014) ; 45996 (0.013) ; 12035 (0.011) ; 90504 (0.010) ; 51849 (0.009) ; 98358 (0.009) ; 
0.077952516657038   T=2,K=9:  nlsj107632 (0.025) ; 114548 (0.024) ; 85306 (0.017) ; 50616 (0.015) ; 45996 (0.012) ; 22209 (0.011) ; 26886 (0.010) ; 12035 (0.010) ; 8909 (0.009) ; 73064 (0.008) ; 
0.12877713238616117   T=3,K=9:  85306 (0.017) ; 114548 (0.017) ; nlsj107632 (0.016) ; 22209 (0.013) ; 45996 (0.013) ; 61791 (0.012) ; 26886 (0.012) ; 71308 (0.010) ; 73064 (0.009) ; 49415 (0.008) ; 
0.12402293904702225   T=4,K=9:  114548 (0.023) ; 85306 (0.023) ; 22209 (0.016) ; 26886 (0.013) ; 84234 (0.013) ; nlsj107632 (0.010) ; 90504 (0.010) ; 71308 (0.010) ; 49415 (0.009) ; 45996 (0.009) ; 
0.11500506670594267   T=5,K=9:  85306 (0.018) ; 26886 (0.018) ; 71308 (0.013) ; 22209 (0.013) ; 20621 (0.011) ; 84494 (0.011) ; 84234 (0.010) ; 114548 (0.010) ; 49415 (0.010) ; 19789 (0.009) ; 
0.038157590650010044   T=6,K=9:  85306 (0.022) ; 22209 (0.021) ; 20621 (0.013) ; 116416 (0.012) ; nlsj107632 (0.010) ; 106566 (0.010) ; 26886 (0.010) ; 19789 (0.009) ; 71308 (0.009) ; 84234 (0.008) ; 
0.05777618499189296   T=7,K=9:  22209 (0.013) ; 85306 (0.012) ; 65552 (0.012) ; nlsj107632 (0.011) ; 20621 (0.011) ; 71308 (0.011) ; 116416 (0.010) ; 84494 (0.010) ; 106566 (0.010) ; 19789 (0.009) ; 
0.09842846612202334   T=8,K=9:  85306 (0.015) ; 84494 (0.014) ; 84234 (0.011) ; 22209 (0.011) ; nlsj107632 (0.010) ; 116416 (0.010) ; nlsj71743 (0.009) ; 71308 (0.009) ; 20621 (0.009) ; 114548 (0.007) ; 
0.10599096909403113   T=9,K=9:  22209 (0.013) ; 84494 (0.011) ; nlsj107632 (0.011) ; 71308 (0.010) ; 84234 (0.010) ; 114548 (0.009) ; nlsj76838 (0.009) ; 65552 (0.008) ; 85306 (0.008) ; 68641 (0.008) ; 
0.0573446318179872   T=10,K=9:  nlsj107632 (0.014) ; 84494 (0.011) ; 68641 (0.011) ; 114548 (0.010) ; 84234 (0.010) ; 110740 (0.009) ; nlsj76838 (0.009) ; 90504 (0.008) ; 22209 (0.008) ; nlsj71743 (0.008) ; 
0.03314033984483338   T=11,K=9:  114548 (0.016) ; nlsj76838 (0.013) ; 90504 (0.012) ; nlsj107632 (0.010) ; 68641 (0.010) ; 114553 (0.009) ; 84494 (0.009) ; 84511 (0.009) ; 110740 (0.008) ; 65552 (0.008) ; 
0.1852695696576377   T=12,K=9:  114548 (0.017) ; 68641 (0.017) ; nlsj76838 (0.012) ; 65552 (0.012) ; 84494 (0.010) ; 108030 (0.010) ; 90504 (0.010) ; 114553 (0.010) ; 71023 (0.008) ; 84511 (0.008) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=9:  nlsj107632 (0.016) ; 114548 (0.016) ; 85306 (0.014) ; 22209 (0.011) ; 84494 (0.008) ; 45996 (0.008) ; 84234 (0.008) ; 26886 (0.008) ; 71308 (0.008) ; 90504 (0.008) ; 

0.004186511526315845   T=0,K=10:  72202 (0.096) ; 28566 (0.032) ; 74735 (0.016) ; 43206 (0.016) ; 85306 (0.016) ; 45996 (0.016) ; 25120 (0.011) ; 37885 (0.010) ; 96106 (0.008) ; 47629 (0.008) ; 
0.013899724506465108   T=1,K=10:  72202 (0.058) ; 28566 (0.040) ; 85306 (0.019) ; 74735 (0.018) ; 45996 (0.015) ; 84494 (0.013) ; 90504 (0.012) ; 79634 (0.012) ; 71314 (0.011) ; 43206 (0.010) ; 
0.04157678109152683   T=2,K=10:  72202 (0.047) ; 28566 (0.028) ; 45996 (0.025) ; 85306 (0.019) ; 84494 (0.014) ; 74735 (0.013) ; 100390 (0.012) ; 99045 (0.011) ; 43206 (0.011) ; 90504 (0.010) ; 
0.035637469043450304   T=3,K=10:  72202 (0.025) ; 45996 (0.024) ; 28566 (0.020) ; 85306 (0.015) ; 74735 (0.014) ; 84494 (0.014) ; 19789 (0.014) ; 71314 (0.013) ; 100390 (0.013) ; 43206 (0.012) ; 
0.0597074245351452   T=4,K=10:  28566 (0.026) ; 85306 (0.022) ; 43206 (0.019) ; 72202 (0.018) ; 45996 (0.017) ; 84494 (0.015) ; 19789 (0.013) ; 100390 (0.012) ; 71314 (0.011) ; 99045 (0.010) ; 
0.09942940798029096   T=5,K=10:  28566 (0.021) ; 45996 (0.018) ; 85306 (0.017) ; 84494 (0.015) ; 43206 (0.014) ; 19789 (0.012) ; 100390 (0.010) ; 72202 (0.010) ; 79526 (0.009) ; 71314 (0.008) ; 
0.31763688282247293   T=6,K=10:  85306 (0.017) ; 45996 (0.016) ; 28566 (0.015) ; 84494 (0.015) ; 43206 (0.013) ; 19789 (0.011) ; 72202 (0.010) ; 100390 (0.009) ; 19546 (0.009) ; 79526 (0.008) ; 
0.06586385421959388   T=7,K=10:  85306 (0.016) ; 28566 (0.015) ; 72202 (0.012) ; 45996 (0.012) ; 1564 (0.010) ; 84494 (0.010) ; 43206 (0.009) ; 114548 (0.009) ; 100390 (0.009) ; 47007 (0.009) ; 
0.057632462167287464   T=8,K=10:  85306 (0.017) ; 45996 (0.012) ; 28566 (0.011) ; 49875 (0.010) ; 84494 (0.009) ; 79223 (0.009) ; 19789 (0.009) ; 72202 (0.009) ; 74735 (0.008) ; 19546 (0.008) ; 
0.10399374552031473   T=9,K=10:  45996 (0.016) ; 85306 (0.014) ; 19546 (0.011) ; 84494 (0.010) ; 28566 (0.009) ; 100390 (0.009) ; 43206 (0.008) ; 79223 (0.008) ; 1564 (0.008) ; 41416 (0.008) ; 
0.04281250743526612   T=10,K=10:  85306 (0.023) ; 19546 (0.014) ; 41416 (0.011) ; 45996 (0.010) ; 1564 (0.009) ; 84494 (0.009) ; 61071 (0.009) ; 49875 (0.008) ; 18107 (0.008) ; 19972 (0.007) ; 
0.03533175723151187   T=11,K=10:  85306 (0.024) ; 19546 (0.013) ; 50824 (0.012) ; 18107 (0.009) ; 52035 (0.009) ; 1564 (0.009) ; 61071 (0.009) ; 19972 (0.008) ; 41416 (0.008) ; 49875 (0.007) ; 
0.06391965871340753   T=12,K=10:  85306 (0.016) ; 49875 (0.015) ; 37776 (0.013) ; 11197 (0.011) ; 61071 (0.011) ; 19972 (0.011) ; 79223 (0.011) ; 19546 (0.008) ; 100390 (0.008) ; 18107 (0.008) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=10:  72202 (0.024) ; 28566 (0.018) ; 85306 (0.018) ; 45996 (0.015) ; 84494 (0.011) ; 43206 (0.010) ; 74735 (0.009) ; 100390 (0.008) ; 19546 (0.008) ; 19789 (0.008) ; 

0.015626019703215806   T=0,K=11:  nlsj76838 (0.051) ; nlsj3134 (0.031) ; 11583 (0.022) ; 101445 (0.021) ; 86219 (0.020) ; 14755 (0.016) ; 67853 (0.016) ; 31565 (0.012) ; 85420 (0.011) ; 67014 (0.011) ; 
0.03928530860387704   T=1,K=11:  nlsj76838 (0.043) ; 101445 (0.026) ; nlsj3134 (0.021) ; 11583 (0.021) ; 64598 (0.016) ; 31565 (0.014) ; 16400 (0.012) ; 74233 (0.012) ; 50165 (0.011) ; 84422 (0.011) ; 
0.08779216445506302   T=2,K=11:  nlsj76838 (0.049) ; 101445 (0.022) ; 31565 (0.020) ; 84422 (0.019) ; 64598 (0.018) ; 11583 (0.016) ; 31084 (0.016) ; nlsj3134 (0.014) ; 85420 (0.014) ; 14755 (0.011) ; 
0.053725439835009735   T=3,K=11:  101445 (0.023) ; 84422 (0.022) ; nlsj76838 (0.019) ; 11583 (0.018) ; 85420 (0.017) ; 31084 (0.016) ; 16400 (0.016) ; 74233 (0.015) ; 31565 (0.015) ; 14755 (0.015) ; 
0.011479603042688212   T=4,K=11:  101445 (0.030) ; 104538 (0.019) ; 48670 (0.018) ; nlsj76838 (0.017) ; 84422 (0.016) ; 90504 (0.016) ; 112989 (0.016) ; 16400 (0.016) ; 11583 (0.016) ; 74601 (0.014) ; 
0.028388421587936523   T=5,K=11:  104538 (0.033) ; 101445 (0.026) ; 85420 (0.017) ; 112989 (0.016) ; 84422 (0.015) ; 37095 (0.015) ; nlsj76838 (0.015) ; 48670 (0.013) ; 90504 (0.012) ; 114468 (0.011) ; 
0.010975971523102868   T=6,K=11:  104538 (0.023) ; 101445 (0.023) ; 85420 (0.021) ; nlsj76838 (0.014) ; 90504 (0.013) ; 112989 (0.013) ; 85417 (0.011) ; 21627 (0.011) ; 37095 (0.010) ; 16400 (0.010) ; 
0.012488115900570567   T=7,K=11:  101445 (0.028) ; 104538 (0.018) ; 85420 (0.017) ; 21627 (0.016) ; 90504 (0.014) ; nlsj76838 (0.014) ; 112989 (0.014) ; 14755 (0.013) ; 16400 (0.013) ; 48670 (0.013) ; 
0.013077060123472772   T=8,K=11:  104538 (0.034) ; 21627 (0.021) ; 48670 (0.020) ; 14755 (0.016) ; 85417 (0.015) ; 101445 (0.014) ; 16400 (0.012) ; nlsj1543 (0.012) ; 90504 (0.012) ; 112989 (0.011) ; 
0.005892515365158601   T=9,K=11:  104538 (0.048) ; 85417 (0.019) ; 51368 (0.019) ; 48670 (0.016) ; 112989 (0.015) ; 101445 (0.014) ; 91547 (0.013) ; 16400 (0.012) ; nlsj76838 (0.012) ; 21627 (0.012) ; 
0.001960948142152477   T=10,K=11:  104538 (0.070) ; 85417 (0.022) ; 51368 (0.018) ; 90504 (0.015) ; 101445 (0.014) ; nlsj76838 (0.013) ; 16400 (0.012) ; 48670 (0.012) ; 112989 (0.011) ; 38547 (0.011) ; 
0.0005410954119040812   T=11,K=11:  104538 (0.040) ; 85417 (0.028) ; 101445 (0.020) ; 51368 (0.019) ; 103005 (0.018) ; 90504 (0.016) ; 78538 (0.013) ; nlsj76838 (0.013) ; 16400 (0.013) ; 91547 (0.012) ; 
0.000721859391994352   T=12,K=11:  104538 (0.033) ; nlsj76838 (0.021) ; 85417 (0.020) ; 16400 (0.020) ; 101445 (0.018) ; 86219 (0.018) ; 51368 (0.017) ; 66494 (0.016) ; 103005 (0.016) ; 37095 (0.013) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=11:  104538 (0.027) ; nlsj76838 (0.022) ; 101445 (0.021) ; 16400 (0.013) ; 85417 (0.012) ; 90504 (0.012) ; 85420 (0.011) ; 48670 (0.011) ; 14755 (0.010) ; 11583 (0.010) ; 

0.03920004472027287   T=0,K=12:  22209 (0.038) ; 84234 (0.025) ; 105829 (0.023) ; 11810 (0.022) ; 63300 (0.019) ; 63772 (0.016) ; 70364 (0.016) ; 62204 (0.016) ; 29787 (0.015) ; 50003 (0.014) ; 
0.0376360390718134   T=1,K=12:  22209 (0.054) ; 105829 (0.026) ; 84234 (0.022) ; 26412 (0.016) ; nlsj4826 (0.015) ; 11810 (0.014) ; 62204 (0.014) ; 63300 (0.014) ; 50003 (0.012) ; 70364 (0.012) ; 
0.02315793380679762   T=2,K=12:  22209 (0.061) ; 84234 (0.037) ; 105829 (0.022) ; nlsj4826 (0.018) ; 26412 (0.017) ; 70364 (0.013) ; 29787 (0.013) ; 63772 (0.012) ; 62204 (0.012) ; 26319 (0.012) ; 
0.025375792218485353   T=3,K=12:  22209 (0.065) ; 84234 (0.033) ; 70364 (0.018) ; 105829 (0.017) ; 19477 (0.016) ; 26412 (0.015) ; 29787 (0.012) ; 62204 (0.011) ; nlsj4826 (0.011) ; 50003 (0.010) ; 
0.022706210622864847   T=4,K=12:  22209 (0.050) ; 84234 (0.028) ; 105829 (0.024) ; 70364 (0.015) ; 72202 (0.014) ; 50003 (0.012) ; 65097 (0.012) ; 26412 (0.012) ; 62204 (0.010) ; 19477 (0.010) ; 
0.01648441463068927   T=5,K=12:  84234 (0.029) ; 22209 (0.023) ; 26412 (0.017) ; 105829 (0.016) ; 66295 (0.014) ; 102993 (0.011) ; 114083 (0.011) ; 19477 (0.011) ; 26411 (0.011) ; 29787 (0.011) ; 
0.00724807139671636   T=6,K=12:  26412 (0.024) ; 22209 (0.019) ; 84234 (0.016) ; 102993 (0.014) ; 62204 (0.013) ; 2764 (0.012) ; 63772 (0.012) ; 66173 (0.012) ; 50003 (0.012) ; 112720 (0.011) ; 
0.021485935446699665   T=7,K=12:  2764 (0.019) ; 26412 (0.018) ; 22209 (0.018) ; 96662 (0.014) ; 105829 (0.014) ; 84234 (0.013) ; 72610 (0.013) ; 66173 (0.013) ; 62204 (0.011) ; 22083 (0.010) ; 
0.028222618957235206   T=8,K=12:  26412 (0.016) ; 96662 (0.016) ; 62204 (0.015) ; 84234 (0.015) ; 22083 (0.014) ; 22209 (0.013) ; 2764 (0.013) ; 112720 (0.013) ; 72610 (0.012) ; 66173 (0.010) ; 
0.026850211920915766   T=9,K=12:  84234 (0.020) ; 97048 (0.017) ; 62204 (0.015) ; 72610 (0.014) ; 66173 (0.014) ; 22083 (0.014) ; 2764 (0.013) ; 96662 (0.013) ; nlsj96033 (0.012) ; 24292 (0.011) ; 
0.0405703882707087   T=10,K=12:  84234 (0.026) ; 97048 (0.018) ; 2764 (0.018) ; nlsj96033 (0.017) ; 66173 (0.016) ; 24292 (0.014) ; 96662 (0.013) ; 62204 (0.012) ; 70364 (0.011) ; 72610 (0.011) ; 
0.0544810570215266   T=11,K=12:  84234 (0.029) ; 97048 (0.023) ; nlsj96033 (0.019) ; 24292 (0.016) ; 2764 (0.016) ; 62204 (0.016) ; 79526 (0.013) ; 22209 (0.013) ; 66173 (0.012) ; 96662 (0.011) ; 
0.023863332159774927   T=12,K=12:  nlsj96033 (0.028) ; 84234 (0.027) ; 62204 (0.022) ; 2764 (0.018) ; 97048 (0.015) ; 24292 (0.014) ; 22739 (0.014) ; 72610 (0.013) ; 74126 (0.013) ; 66173 (0.012) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=12:  22209 (0.029) ; 84234 (0.025) ; 62204 (0.014) ; 26412 (0.013) ; 105829 (0.013) ; 2764 (0.011) ; nlsj96033 (0.010) ; 70364 (0.010) ; 63772 (0.009) ; 66173 (0.009) ; 

0.009057498874254727   T=0,K=13:  22209 (0.051) ; 110639 (0.048) ; 11058 (0.030) ; 72254 (0.022) ; 85306 (0.022) ; 72610 (0.017) ; 63772 (0.010) ; 2764 (0.010) ; 94650 (0.009) ; 51148 (0.009) ; 
0.02286634054620013   T=1,K=13:  22209 (0.029) ; 110639 (0.028) ; 72254 (0.024) ; 11058 (0.019) ; 51148 (0.018) ; 85306 (0.015) ; 72610 (0.013) ; 109757 (0.013) ; 94650 (0.011) ; 74126 (0.011) ; 
0.015065565287623976   T=2,K=13:  110639 (0.020) ; 22209 (0.019) ; 51148 (0.016) ; 72254 (0.015) ; 11058 (0.015) ; nlsj32160 (0.013) ; 85306 (0.012) ; 2764 (0.012) ; 8665 (0.011) ; 94650 (0.011) ; 
0.03237908553869536   T=3,K=13:  22209 (0.024) ; 85306 (0.022) ; 72254 (0.019) ; 86112 (0.014) ; nlsj32160 (0.014) ; 49875 (0.013) ; 110639 (0.012) ; 8665 (0.012) ; 63772 (0.012) ; 74126 (0.010) ; 
0.07711054737639605   T=4,K=13:  22209 (0.024) ; 86112 (0.022) ; 85306 (0.017) ; 74126 (0.015) ; nlsj32160 (0.014) ; 110639 (0.013) ; 72254 (0.012) ; 63772 (0.012) ; 49875 (0.010) ; 84494 (0.010) ; 
0.02487145625259767   T=5,K=13:  22209 (0.024) ; 110639 (0.022) ; 74126 (0.019) ; 86112 (0.018) ; 85306 (0.016) ; nlsj32160 (0.011) ; 8665 (0.011) ; 49875 (0.010) ; 84234 (0.009) ; 11058 (0.008) ; 
0.03736710805612974   T=6,K=13:  22209 (0.028) ; 86112 (0.025) ; 74126 (0.013) ; 84234 (0.013) ; 110639 (0.013) ; 85306 (0.013) ; 63772 (0.013) ; 8665 (0.010) ; nlsj32160 (0.009) ; 49875 (0.009) ; 
0.0423332286389613   T=7,K=13:  22209 (0.030) ; 86112 (0.021) ; 110639 (0.014) ; 85306 (0.013) ; 51148 (0.012) ; 8665 (0.011) ; 11058 (0.011) ; 84234 (0.010) ; 19546 (0.009) ; 74126 (0.009) ; 
0.09126729921544996   T=8,K=13:  86112 (0.027) ; 22209 (0.020) ; 8665 (0.013) ; 110639 (0.013) ; 63772 (0.012) ; 115887 (0.012) ; 84234 (0.010) ; nlsj32160 (0.009) ; 85306 (0.008) ; 74126 (0.008) ; 
0.06725323901158177   T=9,K=13:  85306 (0.017) ; 22209 (0.016) ; 86112 (0.016) ; 63772 (0.015) ; 110639 (0.015) ; 72627 (0.012) ; 11058 (0.011) ; 8665 (0.010) ; nlsj32160 (0.009) ; 84234 (0.008) ; 
0.12956923995468145   T=10,K=13:  85306 (0.023) ; 72627 (0.017) ; 22209 (0.016) ; 86112 (0.015) ; 110639 (0.012) ; 115887 (0.011) ; 34855 (0.010) ; 8665 (0.010) ; 63772 (0.009) ; 11058 (0.009) ; 
0.07770253875439469   T=11,K=13:  22209 (0.034) ; 85306 (0.023) ; 86112 (0.017) ; 63772 (0.013) ; 110639 (0.013) ; 72627 (0.013) ; 115887 (0.013) ; 11058 (0.012) ; 49875 (0.009) ; 51148 (0.009) ; 
0.08846568292908884   T=12,K=13:  22209 (0.025) ; 8665 (0.024) ; 85306 (0.020) ; 86112 (0.020) ; 72627 (0.017) ; 49875 (0.011) ; 63772 (0.011) ; 11058 (0.010) ; 110639 (0.010) ; nlsj56179 (0.010) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=13:  22209 (0.026) ; 110639 (0.018) ; 85306 (0.017) ; 86112 (0.016) ; 11058 (0.012) ; 8665 (0.011) ; 72254 (0.011) ; 63772 (0.011) ; 72627 (0.010) ; 74126 (0.010) ; 

0.005010156445793943   T=0,K=14:  84494 (0.022) ; 114558 (0.019) ; 21827 (0.019) ; 6616 (0.019) ; 40852 (0.017) ; 69863 (0.015) ; 79223 (0.015) ; 37200 (0.015) ; 90504 (0.014) ; 32657 (0.014) ; 
0.004070593943771876   T=1,K=14:  84494 (0.027) ; 6616 (0.018) ; 114558 (0.015) ; 84505 (0.015) ; 40852 (0.014) ; 21827 (0.013) ; 37200 (0.013) ; 22209 (0.013) ; 90504 (0.012) ; 69863 (0.011) ; 
0.010564191727302634   T=2,K=14:  90504 (0.022) ; 84494 (0.019) ; 6616 (0.018) ; 40852 (0.015) ; nlsj107632 (0.015) ; 114558 (0.014) ; 22209 (0.013) ; 69863 (0.012) ; 115334 (0.011) ; 84505 (0.010) ; 
0.026259438922421836   T=3,K=14:  90504 (0.024) ; 84494 (0.022) ; 84505 (0.019) ; 114558 (0.013) ; 6616 (0.013) ; 40852 (0.011) ; 37200 (0.011) ; nlsj107632 (0.010) ; 58429 (0.010) ; 22209 (0.010) ; 
0.045487051004079175   T=4,K=14:  90504 (0.020) ; 84494 (0.018) ; 84505 (0.018) ; nlsj7604 (0.015) ; 64866 (0.014) ; 22209 (0.013) ; nlsj107632 (0.011) ; 110114 (0.011) ; 6616 (0.010) ; 114624 (0.009) ; 
0.08754854157948348   T=5,K=14:  90504 (0.024) ; 84505 (0.014) ; 110114 (0.013) ; 84494 (0.013) ; nlsj32160 (0.012) ; nlsj107632 (0.012) ; nlsj7604 (0.011) ; 64866 (0.010) ; 6616 (0.010) ; 58429 (0.010) ; 
0.04875185582424985   T=6,K=14:  90504 (0.020) ; 84505 (0.015) ; nlsj107632 (0.014) ; 20588 (0.013) ; nlsj7604 (0.011) ; 6616 (0.011) ; 22209 (0.010) ; 58429 (0.010) ; 11051 (0.009) ; 346 (0.009) ; 
0.031103921467960698   T=7,K=14:  nlsj107632 (0.019) ; 84505 (0.017) ; 84494 (0.014) ; 90504 (0.013) ; 52571 (0.012) ; 15274 (0.012) ; 22209 (0.011) ; 85306 (0.010) ; nlsj71743 (0.010) ; 11051 (0.010) ; 
0.0439820105422611   T=8,K=14:  84505 (0.022) ; 90504 (0.018) ; nlsj107632 (0.016) ; 84494 (0.015) ; 20588 (0.012) ; nlsj71743 (0.011) ; 11051 (0.010) ; 85306 (0.010) ; 58429 (0.010) ; 52571 (0.010) ; 
0.022776938018492385   T=9,K=14:  84505 (0.024) ; 85306 (0.014) ; 84494 (0.013) ; 90504 (0.011) ; 110639 (0.011) ; 15274 (0.011) ; 52093 (0.011) ; nlsj32160 (0.010) ; nlsj107632 (0.010) ; nlsj71743 (0.009) ; 
