jus : 2232 documents
 0.213536,  0.16646, 0.260454,  0.35955,
 0.274971, 0.158549,  0.31452,  0.25196,
 0.291231, 0.150519, 0.301406, 0.256844,
 0.357179, 0.161347, 0.277889, 0.203586,
  0.08886, 0.471425, 0.234388, 0.205327,
   0.0873, 0.720829, 0.122186, 0.069685,
 0.251985, 0.380495, 0.075232, 0.292287,
 0.316484, 0.450714, 0.026425, 0.206378,
  0.90316,  0.03417, 0.013881, 0.048789} 

{ 0.52051,  0.09395, 0.236702, 0.148838,
 0.604161, 0.067139, 0.087504, 0.241196,
 0.336671, 0.264781, 0.247399, 0.151149,
 0.223077, 0.204471, 0.401251, 0.171201,
 0.218042, 0.161289, 0.253542, 0.367127,
 0.274314, 0.152539, 0.307293, 0.265854,
 0.293604, 0.149473, 0.302863,  0.25406,
 0.358899, 0.164604, 0.279639, 0.196859,
 0.089783, 0.469794,  0.23472, 0.205703,
 0.045226, 0.696473, 0.108886, 0.149415,
 0.238951, 0.437498, 0.067645, 0.255906,
 0.543537, 0.144391, 0.021089, 0.290983,
 0.669997, 0.147084, 0.020787, 0.162132} 

{0.420405, 0.138014, 0.328011,  0.11357,
 0.419856, 0.379185, 0.070523, 0.130436,
 0.337398, 0.266264, 0.247548, 0.148791,
 0.221291, 0.196498, 0.409343, 0.172867,
 0.217307, 0.159685, 0.257733, 0.365275,
 0.268146, 0.146027, 0.324487,  0.26134,
  0.29744, 0.150498, 0.295225, 0.256836,
 0.355171, 0.169823, 0.277696, 0.197309,
 0.089445, 0.471006, 0.233892, 0.205657,
 0.074054, 0.501739, 0.091557,  0.33265,
 0.195381, 0.462263,  0.07023, 0.272127,
 0.679614, 0.103578, 0.079208,   0.1376,
 0.430432, 0.059017, 0.191751,   0.3188} 

{0.387727, 0.154678, 0.362714, 0.094881,
  0.17377, 0.217966,  0.51032, 0.097944,
 0.335801, 0.265247,  0.24872, 0.150232,
  0.21988, 0.191852, 0.405156, 0.183111,
 0.212125, 0.164201, 0.262952, 0.360722,
 0.252497, 0.160117,  0.30096, 0.286425,
 0.296872, 0.146348, 0.297409, 0.259371,
 0.348642,  0.15834, 0.286099,  0.20692,
 0.089182, 0.470902, 0.234272, 0.205644,
 0.117567, 0.526478, 0.101887, 0.254068,
 0.224102, 0.494322, 0.057338, 0.224237,
 0.674398, 0.103898, 0.050269, 0.171436,
 0.826789,  0.05587, 0.012432, 0.104909} 

{0.425192,  0.12837,  0.34408, 0.102358,
 0.343041, 0.207402,  0.37492, 0.074637,
 0.331555, 0.268262, 0.248401, 0.151783,
 0.222234, 0.194523, 0.404427, 0.178816,
 0.211222, 0.161329, 0.266687, 0.360762,
 0.246098, 0.164115, 0.303693, 0.286094,
 0.296038, 0.143726, 0.300948, 0.259288,
 0.365253, 0.165298, 0.263743, 0.205705,
 0.089569, 0.471718, 0.235097, 0.203616,
 0.177173, 0.461277, 0.116416, 0.245134,
   0.2541, 0.413799, 0.070861, 0.261239,
 0.549762, 0.118278, 0.019179, 0.312781,
 0.794663, 0.033985, 0.022856, 0.148496} 

{0.485257, 0.117571, 0.359469, 0.037703,
 0.705895, 0.043885, 0.208186, 0.042035,
 0.332284, 0.268493, 0.248366, 0.150857,
 0.223097,  0.19573, 0.401617, 0.179556,
 0.208599, 0.156717, 0.272041, 0.362644,
 0.222959, 0.164269, 0.298211,  0.31456,
 0.296608,  0.14256, 0.300848, 0.259984,
   0.3625, 0.144852, 0.262459, 0.230189,
 0.089561, 0.469668, 0.235239, 0.205532,
 0.062441,  0.58616, 0.166299, 0.185101,
 0.274196, 0.402828, 0.061362, 0.261614,
 0.634245, 0.065223, 0.064994, 0.235539,
 0.431043, 0.213716, 0.035715, 0.319526} 

{0.483547, 0.141765, 0.332321, 0.042367,
  0.40581, 0.258913, 0.282184, 0.053094,
  0.33327, 0.267401, 0.248783, 0.150546,
 0.224174, 0.199729, 0.397547, 0.178551,
 0.208822, 0.163841, 0.261185, 0.366152,
 0.246489, 0.163168, 0.293952, 0.296391,
 0.296028, 0.147231, 0.298943, 0.257797,
 0.371843, 0.113157, 0.266888, 0.248112,
 0.084464, 0.471046, 0.236086, 0.208403,
 0.045386, 0.589272, 0.232327, 0.133014,
 0.254248, 0.408771, 0.115383, 0.221597,
 0.560725, 0.264608, 0.026895, 0.147773,
 0.702017,  0.19999, 0.013309, 0.084685} 

{0.493594, 0.138586, 0.322065, 0.045755,
 0.379492, 0.266315, 0.298628, 0.055565,
 0.336339, 0.266377, 0.246713, 0.150571,
 0.224641,  0.20001, 0.406236, 0.169114,
 0.206028, 0.164428, 0.265662, 0.363882,
 0.252824, 0.171277, 0.289126, 0.286773,
 0.297847, 0.147651, 0.300041, 0.254461,
 0.363416, 0.093678, 0.298928, 0.243977,
 0.085174, 0.467803, 0.238413, 0.208611,
 0.021568, 0.678724, 0.176643, 0.123065,
 0.278902, 0.367367, 0.109818, 0.243912,
 0.419201, 0.283181, 0.101064, 0.196554,
 0.446672,  0.09959, 0.045028, 0.408711} 

{0.506812, 0.188284, 0.213055, 0.091849,
 0.381328, 0.372939, 0.106296, 0.139436,
 0.334898, 0.263068, 0.250954,  0.15108,
 0.222281, 0.200533, 0.408224, 0.168963,
 0.204174, 0.165192, 0.266998, 0.363636,
 0.250121, 0.162452, 0.304583, 0.282843,
 0.302396, 0.148562, 0.297963, 0.251078,
 0.359775, 0.090121, 0.296053, 0.254051,
 0.083579, 0.470149,  0.23864, 0.207632,
 0.026868, 0.812511, 0.073722, 0.086899,
 0.285821, 0.391657, 0.112213, 0.210308,
 0.393935,  0.22043, 0.058578, 0.327058,
 0.460693, 0.404872, 0.006613, 0.127823} 

{  0.6406, 0.116391, 0.181754, 0.061255,
 0.724757, 0.065616, 0.085416, 0.124211,
 0.337258, 0.258943, 0.253051, 0.150748,
 0.220138, 0.199992, 0.408755, 0.171115,
 0.200905, 0.162455, 0.273312, 0.363328,
 0.256905, 0.151888, 0.307826, 0.283381,
 0.303899,  0.14409,  0.29966, 0.252351,
 0.348287, 0.077078, 0.321127, 0.253508,
 0.080479, 0.472127, 0.239791, 0.207604,
  0.04297, 0.817019, 0.079943, 0.060068,
 0.282022, 0.383247, 0.135094, 0.199638,
 0.249482, 0.351129,  0.05801, 0.341379,
  0.40234, 0.345623, 0.020121, 0.231917} 

{0.665023, 0.089119, 0.188831, 0.057027,
 0.852016, 0.054642, 0.037797, 0.055545,
 0.336439, 0.260726, 0.251326, 0.151509,
 0.218893, 0.195712, 0.414551, 0.170844,
 0.200173, 0.166549, 0.276462, 0.356816,
 0.261841, 0.147299, 0.331375, 0.259485,
 0.306815, 0.143622, 0.305135, 0.244428,
 0.336535, 0.083068, 0.323509, 0.256888,
  0.07705, 0.474452, 0.240322, 0.208175,
 0.040308, 0.765331, 0.119187, 0.075173,
 0.329383, 0.350897, 0.144328, 0.175392,
 0.080672, 0.538993, 0.048499, 0.331836,
 0.037609, 0.490379, 0.041615, 0.430398} 

{ 0.62884, 0.106452, 0.196826, 0.067883,
 0.649373, 0.041242, 0.281513, 0.027872,
 0.334099, 0.258351, 0.250812, 0.156738,
 0.220558, 0.195857, 0.413916, 0.169669,
  0.19345, 0.166678, 0.267741, 0.372131,
 0.238259, 0.151748, 0.328543, 0.281451,
 0.309392, 0.147844, 0.308642, 0.234122,
 0.345014, 0.091825, 0.312962, 0.250199,
 0.075966, 0.477097, 0.238879, 0.208059,
 0.049643, 0.549453,  0.26797, 0.132934,
 0.286918, 0.314961, 0.199567, 0.198554,
  0.12553,     0.52, 0.048846, 0.305625,
 0.117705, 0.434548, 0.019949, 0.427798} 

{0.471816, 0.304961, 0.167543,  0.05568,
 0.380943,  0.34595, 0.182007, 0.091099,
 0.331927, 0.259267, 0.250273, 0.158533,
 0.215425, 0.193371, 0.412075, 0.179129,
 0.193619, 0.166678, 0.268896, 0.370808,
 0.272131, 0.151278, 0.351154, 0.225437,
 0.303434, 0.149734,  0.31243, 0.234402,
 0.348189, 0.099562, 0.308743, 0.243506,
 0.075886, 0.476008, 0.239923, 0.208182,
  0.09167, 0.516525, 0.234694,  0.15711,
 0.286876, 0.315396, 0.185665, 0.212063,
 0.348014, 0.287281, 0.026922, 0.337783,
 0.034682, 0.412874, 0.016729, 0.535715} 

{0.508486,  0.13602, 0.293622, 0.061872,
 0.836969, 0.050542, 0.046487, 0.066002,
 0.342463, 0.255635, 0.247567, 0.154335,
 0.211375,  0.19574, 0.417728, 0.175157,
 0.196311, 0.155863, 0.284149, 0.363677,
 0.269526, 0.130392,  0.36321, 0.236872,
 0.317849, 0.159247, 0.298714, 0.224191,
 0.352566, 0.100016,  0.30733, 0.240088,
 0.075919, 0.476888, 0.239683,  0.20751,
 0.097547, 0.329396, 0.313475, 0.259582,
 0.276848, 0.351241, 0.161222, 0.210689,
 0.292157, 0.419407, 0.022431, 0.266005,
 0.228902, 0.107918, 0.002706, 0.660474} 

{0.456383, 0.135797, 0.346028, 0.061792,
 0.489416, 0.110485, 0.357056, 0.043044,
 0.339531, 0.257084, 0.249207, 0.154177,
 0.210954, 0.192677, 0.424252, 0.172117,
 0.194949, 0.143533, 0.301343, 0.360175,
 0.264633, 0.124925, 0.401076, 0.209365,
 0.318987, 0.160982, 0.298316, 0.221715,
 0.370038,  0.09224,  0.29309, 0.244632,
 0.076365, 0.477431, 0.239055, 0.207149,
 0.068063, 0.285089, 0.478902, 0.167945,
 0.276402, 0.297438, 0.208285, 0.217875,
 0.221631, 0.354056, 0.022055, 0.402258,
 0.722236, 0.102786, 0.021819,  0.15316} 

{0.369512, 0.115096, 0.475774, 0.039618,
 0.111071, 0.177935, 0.321029, 0.389965,
 0.340407, 0.258427, 0.248438, 0.152727,
 0.211486, 0.191834, 0.423899, 0.172781,
 0.187318, 0.140816, 0.312695,  0.35917,
  0.27613, 0.128451,  0.41064,  0.18478,
 0.315136, 0.154659, 0.311968, 0.218237,
 0.369522, 0.086169, 0.299865, 0.244444,
 0.074611, 0.483465, 0.232496, 0.209427,
 0.065451, 0.500478, 0.348413, 0.085657,
 0.279556, 0.240377, 0.187378, 0.292689,
 0.232783, 0.315712, 0.086633, 0.364871,
 0.474511, 0.202538,  0.02268, 0.300271} 

{0.326698, 0.064091, 0.573408, 0.035803,
 0.189067,   0.1001,  0.60905, 0.101783,
 0.340164, 0.258803, 0.247455, 0.153579,
 0.211521, 0.189625, 0.420773,  0.17808,
 0.177548, 0.146964, 0.313419, 0.362069,
 0.275417, 0.124112, 0.427212, 0.173259,
  0.30968, 0.160006, 0.306779, 0.223534,
 0.361668, 0.110859, 0.321257, 0.206216,
 0.072004, 0.484219, 0.234699, 0.209077,
 0.066241, 0.635528,  0.21884,  0.07939,
 0.256091,  0.23009, 0.195561, 0.318258,
 0.211492, 0.205013, 0.054809, 0.528685,
  0.50467, 0.080958, 0.002837, 0.411535} 

{0.391158, 0.037477, 0.510213, 0.061153,
 0.352465, 0.170097, 0.441686, 0.035751,
 0.340787, 0.256369, 0.248248, 0.154596,
 0.210729, 0.194216, 0.420411, 0.174645,
 0.177546, 0.137818,  0.31101, 0.373625,
 0.269382, 0.120213, 0.420632, 0.189773,
 0.309055, 0.158415, 0.304951, 0.227579,
  0.36345, 0.102184, 0.315913, 0.218453,
 0.074598, 0.483342, 0.232861, 0.209199,
 0.023378, 0.748326, 0.133964, 0.094332,
 0.270733, 0.280933, 0.139005, 0.309329,
  0.20538, 0.142539, 0.032731,  0.61935,
 0.598615, 0.024884, 0.021374, 0.355127} 

{0.476066, 0.065743, 0.354291,   0.1039,
 0.331245, 0.185956, 0.260141, 0.222659,
 0.340457, 0.258395,  0.24609, 0.155058,
 0.208519, 0.196959,  0.41866, 0.175861,
 0.177692, 0.135358, 0.306577, 0.380374,
 0.270903,  0.12074, 0.419977,  0.18838,
 0.306802, 0.157794, 0.304891, 0.230513,
 0.363486,  0.09134, 0.331744,  0.21343,
 0.074413, 0.491535, 0.225607, 0.208446,
  0.04543, 0.839287, 0.088756, 0.026527,
 0.298331, 0.259769, 0.220625, 0.221274,
 0.122575,  0.16895, 0.053681, 0.654794,
 0.669085, 0.169625, 0.003825, 0.157465} 

{0.506814, 0.061745, 0.288081,  0.14336,
 0.110576,  0.07764, 0.222475,  0.58931,
 0.342175, 0.255771, 0.246455, 0.155599,
 0.208141, 0.197649, 0.419563, 0.174647,
 0.178619, 0.134631, 0.301882, 0.384867,
 0.267175,  0.11563, 0.437223, 0.179972,
 0.306744, 0.153562, 0.309134,  0.23056,
 0.354471, 0.075153, 0.353226,  0.21715,
 0.073947, 0.492697, 0.226343, 0.207013,
 0.048012,  0.44571, 0.330362, 0.175917,
 0.300347, 0.269565, 0.225632, 0.204456,
 0.444816,  0.17999, 0.012997, 0.362197,
 0.654598, 0.169865, 0.012423, 0.163115} 

{0.458553,  0.03817, 0.274913, 0.228364,
 0.273968, 0.095396, 0.483674, 0.146963,
 0.341395, 0.255039, 0.247522, 0.156045,
 0.213805,  0.20073, 0.396303, 0.189162,
 0.181415, 0.138997, 0.302787, 0.376802,
 0.268369, 0.111442, 0.438909,  0.18128,
 0.300763, 0.152062, 0.311341, 0.235834,
 0.354498, 0.076561, 0.355088, 0.213853,
 0.074581, 0.490971, 0.228044, 0.206404,
 0.107051, 0.312097,  0.41235, 0.168502,
 0.270072, 0.272705, 0.264937, 0.192286,
 0.246301, 0.135867, 0.035007, 0.582825,
 0.428249, 0.057954, 0.021408, 0.492389} 

{0.491995, 0.043281, 0.283387, 0.181337,
 0.528685, 0.072102, 0.164728, 0.234486,
 0.340556, 0.253258, 0.249939, 0.156247,
 0.212406, 0.198843, 0.399385, 0.189365,
 0.182309, 0.146147, 0.300371, 0.371173,
 0.274963, 0.114099, 0.428615, 0.182323,
 0.303502, 0.155611,  0.30979, 0.231097,
 0.344406, 0.078063, 0.349495, 0.228036,
 0.073934, 0.490337, 0.231327, 0.204402,
 0.093598, 0.395934, 0.198064, 0.312404,
 0.288397, 0.335256, 0.208415, 0.167932,
 0.259653, 0.119459, 0.088961, 0.531927,
 0.068608, 0.027899, 0.020746, 0.882747} 

{0.543566,   0.0553, 0.228733, 0.172401,
 0.376968, 0.142822, 0.313052, 0.167158,
 0.340129, 0.254476, 0.247434, 0.157961,
 0.213737, 0.198366, 0.398922, 0.188975,
 0.179883, 0.142994, 0.300547, 0.376575,
 0.269088, 0.112278, 0.441264,  0.17737,
 0.302012, 0.153897, 0.305582, 0.238509,
 0.346028, 0.075456, 0.343903, 0.234612,
 0.074127, 0.490932, 0.231453, 0.203488,
 0.145818, 0.538758, 0.145781, 0.169643,
  0.21348, 0.318256, 0.277286, 0.190978,
 0.290432, 0.142523, 0.065239, 0.501807,
 0.280923, 0.068161,  0.10015, 0.550766} 

{0.545935, 0.035292, 0.224441, 0.194331,
 0.343582,  0.10014, 0.322536, 0.233743,
 0.339531, 0.255265, 0.247459, 0.157745,
 0.217383, 0.200751, 0.395095, 0.186771,
 0.212279, 0.141494, 0.290276, 0.355951,
 0.268538,  0.10902,  0.45739, 0.165053,
 0.295681, 0.156452, 0.303029, 0.244837,
 0.342023, 0.074912, 0.348547, 0.234518,
 0.074285,  0.49017,  0.23286, 0.202684,
 0.055223, 0.452792, 0.433484, 0.058501,
 0.219198, 0.339931, 0.202959, 0.237912,
 0.152374, 0.296402, 0.175637, 0.375587,
 0.173229, 0.439068, 0.167534, 0.220169} 

{0.486698, 0.045794, 0.223001, 0.244508,
 0.142746, 0.083831, 0.256288, 0.517134,
 0.339174, 0.254307, 0.248699,  0.15782,
 0.220516, 0.203906, 0.387656, 0.187922,
 0.221841, 0.136131, 0.288414, 0.353614,
 0.270188, 0.096414, 0.460704, 0.172693,
 0.294107, 0.155565, 0.304588, 0.245741,
 0.374038, 0.071478, 0.336022, 0.218462,
 0.072565, 0.490824, 0.233401,  0.20321,
 0.089748, 0.460348, 0.355194, 0.094709,
 0.176482, 0.377792, 0.234308, 0.211419,
 0.243492,  0.29817,  0.13384, 0.324498,
 0.374397, 0.088333, 0.157657, 0.379614} 

{0.464921, 0.014858, 0.259122, 0.261099,
 0.313396, 0.076845, 0.428449, 0.181311,
  0.34089, 0.250624, 0.249957, 0.158529,
 0.222772, 0.204678, 0.389432, 0.183117,
 0.228226, 0.139453, 0.286788, 0.345534,
 0.275977, 0.096353, 0.458407, 0.169263,
 0.285784, 0.159142, 0.310615, 0.244459,
 0.370124, 0.077442, 0.365873, 0.186561,
  0.07349, 0.492363, 0.230718, 0.203428,
  0.03268,  0.33152, 0.327099, 0.308701,
 0.239542, 0.362769,  0.21096, 0.186729,
 0.204751, 0.275805,  0.04372, 0.475724,
 0.088163, 0.427397, 0.004388, 0.480052} 

{0.403692, 0.017574, 0.300727, 0.278007,
 0.254054, 0.113568, 0.486373, 0.146005,
 0.343828, 0.247766, 0.250368, 0.158039,
 0.224317, 0.207079, 0.382384, 0.186219,
 0.225754, 0.139344, 0.286591, 0.348311,
 0.283811, 0.098654, 0.475934, 0.141601,
 0.286846, 0.163815, 0.303526, 0.245813,
 0.360357, 0.080022, 0.374938, 0.184683,
 0.074445, 0.491352, 0.230839, 0.203364,
 0.059525, 0.612623, 0.226657, 0.101195,
 0.283454, 0.319828, 0.202919, 0.193799,
 0.277519, 0.285239, 0.005778, 0.431465,
 0.164642, 0.024756, 0.002234, 0.808368} 

{0.388123, 0.040614, 0.333203, 0.238061,
  0.29407, 0.083292, 0.373349, 0.249289,
 0.346233, 0.249459, 0.250199, 0.154108,
 0.226743, 0.203749, 0.389777, 0.179732,
  0.22384, 0.143407, 0.284159, 0.348593,
   0.2708, 0.113337, 0.476967, 0.138896,
 0.283376,  0.16669, 0.303769, 0.246166,
  0.35288,  0.09095, 0.398508, 0.157662,
 0.072943, 0.488854, 0.232475, 0.205728,
 0.080177, 0.569541,  0.31081, 0.039471,
 0.288029, 0.309801,   0.1782,  0.22397,
 0.169793, 0.228665, 0.021645, 0.579897,
 0.027288, 0.193312, 0.012945, 0.766455} 

{0.430954, 0.038853, 0.293711, 0.236483,
 0.223102, 0.045575, 0.624031, 0.107292,
 0.347434, 0.248651, 0.251239, 0.152676,
 0.225425, 0.199676, 0.394614, 0.180285,
  0.22751, 0.141693, 0.287787,  0.34301,
 0.261893, 0.120431, 0.467678, 0.149998,
 0.293513, 0.160284, 0.308003,   0.2382,
 0.359452, 0.091146, 0.386749, 0.162653,
 0.074078, 0.489426, 0.232091, 0.204404,
 0.067915, 0.663486, 0.154196, 0.114402,
  0.28285, 0.329666, 0.146968, 0.240516,
 0.129609, 0.194427, 0.014055, 0.661909,
 0.690689, 0.088995, 0.009163, 0.211153} 

{0.369211,  0.11027, 0.215694, 0.304826,
 0.657568, 0.060784,  0.20743, 0.074219,
 0.346376, 0.246806, 0.252896, 0.153923,
 0.226366, 0.198035, 0.395144, 0.180455,
 0.229395, 0.140462, 0.293523,  0.33662,
 0.280965, 0.099268, 0.462001, 0.157765,
 0.288018, 0.165057, 0.308786, 0.238139,
 0.358664, 0.092856, 0.388231, 0.160249,
 0.073572, 0.491308, 0.231398, 0.203722,
 0.088516, 0.487242, 0.268121, 0.156121,
 0.342258, 0.360691, 0.108356, 0.188694,
 0.123375, 0.264819, 0.105806, 0.506001,
 0.116122, 0.283662, 0.089438, 0.510779} 

{0.403737, 0.094538, 0.227926, 0.273798,
 0.461412, 0.067802, 0.258281, 0.212505,
 0.347069, 0.248087, 0.251005, 0.153839,
 0.227385, 0.196872, 0.393445, 0.182298,
 0.243273, 0.153227, 0.283128, 0.320372,
 0.272929, 0.107277,  0.46383, 0.155963,
 0.285866, 0.166917, 0.308812, 0.238405,
  0.38067, 0.094171, 0.372529, 0.152631,
 0.073833, 0.492671, 0.230438, 0.203058,
 0.286795, 0.343627, 0.160352, 0.209226,
 0.311132, 0.393273, 0.100272, 0.195324,
 0.227626, 0.343056, 0.090031, 0.339287,
 0.190215, 0.067211, 0.104193, 0.638381} 

{0.252819, 0.069888,  0.23073, 0.446562,
 0.098283, 0.275324, 0.121746, 0.504647,
 0.347012,  0.24779,   0.2506, 0.154598,
 0.233976, 0.200795, 0.385411, 0.179818,
 0.234652, 0.162901, 0.282916, 0.319531,
 0.268003, 0.118501, 0.460345, 0.153151,
 0.282814, 0.160152, 0.310737, 0.246296,
 0.361977, 0.100764,  0.37753,  0.15973,
 0.074857,  0.49528, 0.227453, 0.202411,
 0.091376, 0.457085, 0.174474, 0.277065,
 0.321319, 0.385886, 0.093824, 0.198971,
 0.400876,  0.21861, 0.117427, 0.263087,
 0.092165, 0.016191, 0.068814,  0.82283} 

{0.212651, 0.110427, 0.197482,  0.47944,
 0.764184, 0.018201, 0.143967, 0.073648,
 0.348086, 0.249509, 0.251263, 0.151142,
 0.231803, 0.202511,  0.38762, 0.178066,
 0.223834,  0.16563, 0.276465, 0.334071,
 0.265299, 0.119851, 0.461474, 0.153376,
   0.2943, 0.160838, 0.303041, 0.241821,
 0.349052, 0.099812, 0.382982, 0.168154,
 0.074856,  0.49778, 0.224367, 0.202998,
 0.189601, 0.433884, 0.077154, 0.299361,
  0.33231, 0.424681, 0.093226, 0.149783,
 0.373594, 0.288478, 0.046332, 0.291596,
  0.52784, 0.078916, 0.013304, 0.379939} 

{0.241429, 0.081229,  0.21587, 0.461472,
 0.078582, 0.293563,  0.22206, 0.405795,
 0.344934, 0.252022, 0.251768, 0.151276,
 0.233577, 0.198762, 0.384584, 0.183078,
 0.215566, 0.162062, 0.296455, 0.325918,
 0.268515, 0.137095, 0.442409, 0.151981,
 0.291086,  0.15998, 0.298317, 0.250617,
 0.362394,  0.09816, 0.388312, 0.151134,
 0.073936, 0.499084, 0.223263, 0.203718,
 0.131231, 0.449867, 0.323153, 0.095748,
    0.327, 0.373792, 0.111605, 0.187603,
  0.45829, 0.209547, 0.060014, 0.272149,
 0.339378, 0.032443, 0.074776, 0.553403} 

{0.196256,  0.09648,   0.2609, 0.446365,
 0.410768, 0.045097, 0.407482, 0.136654,
 0.345434, 0.253044, 0.250233, 0.151288,
 0.234272, 0.198094, 0.381418, 0.186217,
 0.210064, 0.172616, 0.295169, 0.322151,
 0.279518,  0.14101, 0.422536, 0.156935,
 0.296369, 0.157348, 0.303751, 0.242532,
 0.377471, 0.091155, 0.374317, 0.157058,
 0.074035, 0.499318, 0.222944, 0.203703,
  0.06589, 0.407839, 0.431855, 0.094416,
 0.316312, 0.239344, 0.091093, 0.353251,
 0.529487, 0.180754, 0.084106, 0.205654,
  0.71314, 0.029989, 0.016292, 0.240579} 

{0.164273, 0.142039, 0.287392, 0.406296,
 0.614896,  0.11404, 0.133052, 0.138012,
 0.344814, 0.253165, 0.249996, 0.152026,
 0.233909, 0.195838, 0.390005, 0.180249,
  0.20937, 0.173937, 0.302316, 0.314377,
 0.294602,  0.13994, 0.414253, 0.151205,
 0.292449, 0.161462, 0.303277, 0.242812,
 0.362475, 0.139979, 0.354255, 0.143291,
 0.074137, 0.500914, 0.221339,  0.20361,
 0.108887, 0.588948, 0.247297, 0.054868,
  0.27854, 0.234319, 0.092434, 0.394706,
 0.445341, 0.183909, 0.050227, 0.320523,
   0.6002, 0.028058, 0.017635, 0.354107} 

{0.156044, 0.124819, 0.352021, 0.367117,
 0.205353, 0.260194, 0.211667, 0.322787,
 0.346352, 0.251828, 0.249895, 0.151925,
  0.23163, 0.195884, 0.392951, 0.179535,
 0.192931, 0.172815, 0.301311, 0.332943,
    0.276, 0.150635, 0.431224, 0.142141,
 0.294445, 0.161345, 0.298753, 0.245458,
 0.340388, 0.143942, 0.379976, 0.135694,
 0.073948, 0.506378,  0.21477, 0.204905,
 0.106463, 0.564965, 0.260394, 0.068178,
 0.279959, 0.260912, 0.123925, 0.335204,
  0.38652, 0.279463, 0.154607, 0.179411,
 0.541705, 0.052965, 0.100338, 0.304993} 

{ 0.17217,  0.11444, 0.408315, 0.305075,
 0.386674,  0.12965, 0.131593, 0.352083,
 0.344268, 0.253601, 0.247286, 0.154846,
 0.234743, 0.200149, 0.388406, 0.176702,
 0.187327,  0.18241, 0.302584, 0.327679,
 0.288646, 0.140093, 0.418081, 0.153179,
 0.291492, 0.162152, 0.299446, 0.246911,
 0.355897, 0.145005,  0.36551, 0.133588,
 0.070328, 0.508146,  0.21546, 0.206066,
 0.157447, 0.333477, 0.312443, 0.196633,
 0.332684, 0.224431, 0.116505,  0.32638,
 0.414858, 0.219819, 0.055365, 0.309958,
 0.755475, 0.090434, 0.015984, 0.138107} 

{0.203914, 0.132471, 0.311884, 0.351731,
 0.374956, 0.069283,  0.32532, 0.230441,
   0.3459, 0.250531, 0.247748, 0.155821,
 0.228956, 0.198813, 0.388399, 0.183831,
 0.174153, 0.176814, 0.321914, 0.327118,
 0.322258, 0.147532, 0.414899, 0.115311,
 0.297761, 0.155703, 0.299469, 0.247067,
 0.364762, 0.146146, 0.346084, 0.143008,
 0.069665, 0.508727, 0.215395, 0.206213,
 0.076066, 0.301791, 0.298635, 0.323508,
 0.295695, 0.183561, 0.138209, 0.382535,
 0.445877, 0.198569, 0.054951, 0.300602,
  0.57557, 0.035419, 0.035139, 0.353872} 

{0.164639, 0.079009, 0.321616, 0.434736,
 0.397686, 0.128317, 0.084015, 0.389981,
 0.346597, 0.250363, 0.249323, 0.153717,
 0.235112, 0.200718, 0.379104, 0.185066,
 0.191943, 0.174172, 0.321606, 0.312279,
 0.328191, 0.150008, 0.403348, 0.118453,
 0.298965, 0.153394, 0.299824, 0.247817,
 0.364885, 0.139779,  0.34497, 0.150366,
 0.068157, 0.510694, 0.214518, 0.206631,
 0.069626, 0.366384, 0.320646, 0.243344,
 0.348663,  0.22623, 0.045981, 0.379126,
 0.483289, 0.207438, 0.019497, 0.289775,
 0.542169, 0.024258, 0.122088, 0.311485} 

{0.143515, 0.091251, 0.237246, 0.527988,
 0.487442,  0.05305, 0.344524, 0.114984,
 0.344938, 0.251145, 0.249713, 0.154205,
 0.236104, 0.193211, 0.378832, 0.191853,
 0.183478, 0.169159, 0.328985, 0.318378,
 0.324756, 0.143224,  0.41092,   0.1211,
 0.293417, 0.164919, 0.298171, 0.243493,
 0.348193, 0.128678,  0.34632, 0.176808,
 0.067548,  0.51163, 0.214787, 0.206034,
 0.079491, 0.373319, 0.175341, 0.371849,
 0.316798, 0.237723, 0.078567, 0.366913,
 0.417018, 0.106406,  0.09824, 0.378336,
 0.581674, 0.102727, 0.026597, 0.289001} 

{0.216194, 0.109265, 0.391361,  0.28318,
  0.24952,   0.1907, 0.393611, 0.166168,
 0.352483, 0.247716, 0.247034, 0.152768,
 0.236718, 0.192994,  0.37848, 0.191809,
 0.189886, 0.173027, 0.331478, 0.305609,
  0.33868, 0.139604, 0.402658, 0.119058,
 0.285835, 0.160785, 0.292955, 0.260425,
 0.368056, 0.119686, 0.333512, 0.178746,
 0.062869, 0.514563, 0.215218, 0.207349,
 0.116724, 0.571981, 0.156944, 0.154351,
 0.367362, 0.152845, 0.161992,   0.3178,
 0.453973, 0.173642, 0.079219, 0.293167,
  0.31785, 0.355339, 0.176617, 0.150193} 

{0.152863,  0.07304, 0.345089, 0.429008,
 0.319373,  0.43513, 0.099704, 0.145794,
 0.351029, 0.248185, 0.246167, 0.154619,
 0.236761, 0.193839, 0.378665, 0.190735,
 0.195252, 0.167671,  0.33814, 0.298937,
  0.31747, 0.144199, 0.414426, 0.123905,
 0.290644, 0.153277, 0.294279,   0.2618,
 0.371171, 0.118561, 0.338306, 0.171962,
 0.061845, 0.515296, 0.214904, 0.207955,
 0.164871,   0.4229, 0.190458,  0.22177,
  0.44299, 0.185921, 0.196074, 0.175015,
 0.415046, 0.276684, 0.048291, 0.259979,
  0.16225, 0.318575, 0.031833, 0.487343} 

{0.161319, 0.046817, 0.399559, 0.392305,
