consul : 2295 documents
 0.155039, 0.398916, 0.243227, 0.202818,
 0.462704, 0.125793, 0.255567, 0.155936,
 0.337508, 0.392487, 0.132987, 0.137018,
 0.165759, 0.422515, 0.362036,  0.04969,
  0.28064, 0.290521, 0.290926, 0.137914,
 0.245415, 0.143165, 0.418357, 0.193062,
 0.112928, 0.164731, 0.510898, 0.211442} 

{0.480763, 0.385974, 0.025644, 0.107619,
 0.719887, 0.209968, 0.052426, 0.017719,
 0.263094, 0.302844, 0.216933, 0.217129,
 0.204222, 0.288208, 0.277676, 0.229894,
 0.295624, 0.116487, 0.402699,  0.18519,
 0.225468, 0.354728, 0.275613, 0.144191,
 0.152612, 0.409347, 0.236083, 0.201957,
 0.458441, 0.095102, 0.281877, 0.164581,
 0.340971, 0.391299, 0.122244, 0.145486,
 0.171191, 0.545828, 0.238485, 0.044496,
 0.260141, 0.316801, 0.309032, 0.114025,
 0.194557, 0.184457, 0.486027, 0.134959,
 0.270327, 0.401257, 0.100353, 0.228064} 

{0.644384, 0.210972, 0.037249, 0.107396,
 0.528541,  0.31485, 0.121789,  0.03482,
  0.26263, 0.302645, 0.216868, 0.217857,
 0.203835,  0.28843,  0.27925, 0.228485,
 0.289546, 0.110822, 0.400435, 0.199197,
 0.227505,  0.36362, 0.262508, 0.146366,
  0.15362, 0.414405, 0.241603, 0.190372,
 0.477112, 0.093126,  0.31123, 0.118532,
  0.33906, 0.363194, 0.140684, 0.157062,
 0.353485, 0.310442, 0.086507, 0.249566,
 0.252986, 0.341788, 0.286479, 0.118747,
 0.151936, 0.132381, 0.600517, 0.115167,
 0.146626, 0.038001, 0.796712, 0.018661} 

{0.572621, 0.331355, 0.013216, 0.082808,
 0.483077, 0.415941, 0.042518, 0.058464,
 0.262695, 0.303046, 0.215765, 0.218494,
 0.202837,  0.28845, 0.280218, 0.228494,
 0.294125,    0.115, 0.389308, 0.201566,
 0.211334, 0.346209, 0.311948, 0.130508,
 0.161035, 0.420397, 0.249297, 0.169271,
 0.570191, 0.073787, 0.273033, 0.082989,
 0.330402, 0.371776, 0.139761, 0.158061,
 0.394669, 0.457983, 0.033378,  0.11397,
 0.258285,  0.31743, 0.314538, 0.109747,
 0.244234, 0.097207,  0.56526, 0.093298,
 0.248072, 0.164628, 0.260639, 0.326661} 

{0.577555, 0.340442, 0.029463,  0.05254,
 0.580561, 0.137709, 0.177808, 0.103923,
  0.26223,  0.30302, 0.216073, 0.218677,
 0.199924, 0.282338, 0.281306, 0.236432,
 0.304094, 0.112649, 0.388471, 0.194787,
 0.162171, 0.368029, 0.292072, 0.177728,
 0.151143, 0.424091, 0.253156,  0.17161,
 0.559915, 0.098681, 0.328106, 0.013298,
 0.352229, 0.377249, 0.113282,  0.15724,
 0.510164, 0.244394, 0.183754, 0.061688,
 0.262912, 0.346689,  0.29286, 0.097539,
   0.2405, 0.212079, 0.467738, 0.079683,
 0.048083, 0.025559, 0.911369, 0.014989} 

{0.702391, 0.149487, 0.082667, 0.065456,
 0.611762,  0.28604,    0.074, 0.028198,
  0.26302, 0.303077, 0.215279, 0.218624,
 0.200559, 0.283681, 0.285051,  0.23071,
 0.301251, 0.110984, 0.395371, 0.192394,
 0.136702, 0.343628, 0.357263, 0.162407,
 0.158002, 0.413061, 0.257269, 0.171667,
   0.4877, 0.156221, 0.324728, 0.031351,
 0.334708,  0.38102, 0.119257, 0.165015,
 0.170139, 0.729036, 0.073337, 0.027487,
 0.253665,  0.29719, 0.286251, 0.162893,
 0.178484,  0.14299, 0.592691, 0.085835,
 0.122056, 0.094285, 0.587211, 0.196447} 

{0.743929, 0.084863, 0.133227, 0.037981,
 0.477938, 0.168779, 0.246361, 0.106922,
 0.262249, 0.303264, 0.215574, 0.218913,
 0.195374, 0.295902, 0.287011, 0.221713,
 0.304778, 0.108658, 0.380116, 0.206448,
 0.102597, 0.357419, 0.372252, 0.167732,
 0.161267, 0.418849, 0.239557, 0.180327,
 0.494892, 0.210019, 0.228454, 0.066635,
 0.336524, 0.367968,  0.11814, 0.177368,
 0.424772,  0.47428, 0.039942, 0.061006,
  0.27945, 0.302929,  0.23868, 0.178941,
 0.188677, 0.194188, 0.507689, 0.109446,
 0.040809, 0.266443, 0.281972, 0.410777} 

{0.454649, 0.163899, 0.296634, 0.084818,
 0.551254, 0.188806, 0.176606, 0.083334,
 0.262149, 0.304044, 0.216179, 0.217627,
 0.195336, 0.294693, 0.287966, 0.222004,
 0.303066, 0.108423, 0.371279, 0.217232,
 0.177863, 0.377266,  0.21805, 0.226822,
 0.160495, 0.414064, 0.235671,  0.18977,
 0.485222, 0.206639,  0.22645, 0.081689,
 0.344216, 0.408451, 0.106251, 0.141082,
 0.438494, 0.225593, 0.075368, 0.260544,
  0.29783,  0.30359, 0.225588, 0.172992,
 0.061191, 0.236283,  0.65992, 0.042606,
 0.112778, 0.061644, 0.789528,  0.03605} 

{0.493848, 0.053578, 0.369167, 0.083407,
 0.527856, 0.055216, 0.203456, 0.213472,
 0.263854, 0.303046, 0.215453, 0.217647,
 0.190754, 0.295064, 0.287713, 0.226468,
 0.308613, 0.109572, 0.362419, 0.219396,
 0.186774, 0.392717, 0.227308, 0.193201,
 0.169876, 0.406479, 0.228343, 0.195302,
 0.447207,  0.19212, 0.230406, 0.130267,
 0.355362, 0.396795,  0.11051, 0.137333,
 0.204532, 0.073718, 0.563597, 0.158153,
 0.314963, 0.306485, 0.198313, 0.180239,
 0.028978, 0.130421, 0.816441,  0.02416,
 0.010807, 0.100636,  0.85487, 0.033688} 

{0.297009, 0.047809, 0.444023, 0.211159,
 0.552005, 0.109459, 0.152374, 0.186163,
 0.262858, 0.304303, 0.214734, 0.218105,
 0.195766, 0.293236,   0.2833, 0.227699,
 0.308141, 0.112729, 0.361175, 0.217955,
 0.133936, 0.421231, 0.213289, 0.231544,
 0.170178, 0.401674, 0.227303, 0.200845,
 0.519212, 0.234415, 0.207179, 0.039195,
 0.360489, 0.381018, 0.098721, 0.159772,
 0.172655, 0.628925, 0.105584, 0.092836,
  0.31706, 0.305276, 0.199549, 0.178116,
 0.018132, 0.185536,  0.77034, 0.025992,
 0.001651, 0.007992, 0.985041, 0.005316} 

{0.491264, 0.068175, 0.274524, 0.166037,
  0.44301, 0.036835, 0.227235,  0.29292,
 0.263125, 0.304416, 0.214288,  0.21817,
 0.194134, 0.290543, 0.281382, 0.233941,
  0.30692, 0.119438, 0.350375, 0.223267,
 0.133175, 0.409527, 0.186553, 0.270745,
 0.176392, 0.398582, 0.226178, 0.198848,
 0.599574, 0.179445, 0.183491,  0.03749,
 0.347629, 0.397132, 0.105038, 0.150201,
 0.253208, 0.280983, 0.193644, 0.272165,
   0.3099, 0.312923, 0.199861, 0.177315,
 0.028374, 0.316699, 0.612335, 0.042593,
 0.085632, 0.211746, 0.638016, 0.064606} 

{0.356424,  0.17519, 0.329681, 0.138705,
 0.536479, 0.073956, 0.277415, 0.112149,
 0.262551, 0.304459, 0.214288, 0.218701,
 0.193556, 0.298157, 0.280848,  0.22744,
 0.315588, 0.118138, 0.347215, 0.219059,
 0.155977, 0.424738, 0.142921, 0.276364,
  0.17125, 0.411123, 0.224128, 0.193499,
 0.545405, 0.230001, 0.176805, 0.047789,
 0.328956, 0.411253,  0.10479, 0.155001,
 0.234438, 0.260189, 0.065582, 0.439791,
 0.276738, 0.309374, 0.216488, 0.197401,
  0.03002, 0.351354, 0.572325, 0.046302,
 0.004605, 0.030971, 0.962593, 0.001831} 

{0.185185, 0.135526, 0.517403, 0.161886,
 0.620649, 0.062856, 0.082971, 0.233524,
 0.262099, 0.305403, 0.214155, 0.218343,
 0.193899, 0.303994,  0.26907, 0.233037,
 0.314956, 0.122115, 0.339204, 0.223725,
  0.14471,  0.51753, 0.082151, 0.255609,
 0.172093, 0.415566, 0.235715, 0.176626,
 0.565226, 0.202435, 0.140001, 0.092338,
 0.357158, 0.387603,   0.1068, 0.148438,
 0.125298, 0.518233, 0.080461, 0.276008,
 0.281565, 0.311493, 0.214512, 0.192429,
  0.08659, 0.368926, 0.499641, 0.044843,
 0.043811, 0.391612, 0.560995, 0.003582} 

{0.207325, 0.147667, 0.440513, 0.204495,
 0.569352, 0.059868, 0.217608, 0.153172,
  0.26189,  0.30533, 0.213443, 0.219338,
 0.194279, 0.300827, 0.270768, 0.234126,
 0.316476, 0.121702, 0.333807, 0.228015,
 0.162551, 0.468223, 0.110897, 0.258329,
 0.175591, 0.423565, 0.242763, 0.158081,
 0.567522, 0.212886, 0.119516, 0.100077,
 0.369031, 0.387757, 0.095251,  0.14796,
 0.257474, 0.447996, 0.125608, 0.168922,
 0.265189, 0.333551, 0.206153, 0.195108,
 0.051046, 0.150292, 0.758497, 0.040165,
 0.010381, 0.064235, 0.921556, 0.003828} 

{0.178474, 0.264904, 0.381418, 0.175204,
 0.683583, 0.086085, 0.119474, 0.110858,
 0.262038, 0.304788, 0.214641, 0.218533,
 0.194119, 0.308623, 0.271881, 0.225377,
 0.307465, 0.126894, 0.330518, 0.235122,
 0.198387, 0.458493, 0.101472, 0.241648,
  0.16653,  0.41528, 0.253551, 0.164639,
 0.488125, 0.231009,  0.15257, 0.128296,
 0.358438, 0.381228, 0.139734,   0.1206,
 0.288685, 0.384456, 0.178888, 0.147971,
 0.277645, 0.320107, 0.204287, 0.197961,
 0.051523, 0.076512, 0.853861, 0.018104,
 0.029621, 0.009078, 0.940272, 0.021029} 

{0.564903, 0.046376, 0.247204, 0.141517,
 0.482213, 0.022025, 0.302507, 0.193255,
 0.262082, 0.304014, 0.214979, 0.218925,
 0.197497, 0.310427,  0.26901, 0.223066,
 0.309914, 0.130587, 0.320069,  0.23943,
 0.189824, 0.492826, 0.083818, 0.233532,
 0.183255, 0.407354, 0.246062, 0.163329,
 0.431655, 0.306515, 0.140288, 0.121542,
  0.33698, 0.388854, 0.165828, 0.108338,
 0.327606, 0.351639, 0.248533, 0.072222,
 0.307631, 0.298941,  0.24669, 0.146738,
  0.10336, 0.016676, 0.852688, 0.027276,
 0.205609, 0.019987, 0.661736, 0.112669} 

{0.752827, 0.010865, 0.075139, 0.161169,
 0.725901, 0.074745, 0.034711, 0.164644,
 0.262618, 0.303504, 0.215037, 0.218841,
  0.19618, 0.317722, 0.266804, 0.219295,
 0.310603,  0.13735, 0.311354, 0.240694,
   0.2107, 0.484179, 0.069165, 0.235955,
 0.168716,  0.41149, 0.253075, 0.166719,
 0.449087, 0.338631, 0.130394, 0.081888,
 0.335046, 0.377467, 0.175466,  0.11202,
 0.085034, 0.509985,  0.19595, 0.209031,
 0.323839, 0.285949, 0.251589, 0.138624,
 0.448793, 0.193607,  0.29468, 0.062919,
 0.125519, 0.042912, 0.784456, 0.047112} 

{0.569324, 0.047007, 0.016448, 0.367221,
 0.367529, 0.167843, 0.282753, 0.181874,
 0.262176,  0.30377, 0.215477, 0.218577,
 0.204123, 0.310904, 0.269088, 0.215884,
 0.310038, 0.136879, 0.311519, 0.241564,
 0.211667, 0.498035, 0.069856, 0.220441,
 0.164119, 0.422038, 0.248147, 0.165696,
 0.487362, 0.281032, 0.149759, 0.081847,
 0.350885, 0.364611, 0.179733, 0.104771,
  0.64887, 0.030731, 0.237549, 0.082849,
 0.302123, 0.300888, 0.250664, 0.146325,
 0.219504, 0.135157, 0.606077, 0.039262,
 0.095809, 0.144505, 0.739586,   0.0201} 

{0.460956, 0.024456, 0.018601, 0.495986,
 0.665829, 0.041897, 0.079165, 0.213109,
 0.261981, 0.303785,  0.21602, 0.218213,
 0.197805, 0.308024, 0.276214, 0.217956,
 0.310418, 0.139668, 0.311413, 0.238501,
  0.21535, 0.474823, 0.116778, 0.193049,
  0.16134, 0.434147,  0.25151, 0.153003,
 0.444275, 0.344827, 0.146335, 0.064563,
  0.37355, 0.394117, 0.135617, 0.096716,
 0.153694, 0.344153, 0.415304,  0.08685,
 0.333652, 0.259679, 0.234233, 0.172436,
 0.284186, 0.157443, 0.509661,  0.04871,
 0.062918, 0.131899, 0.748555, 0.056628} 

{0.327607, 0.011177, 0.169639, 0.491577,
  0.21137, 0.042297, 0.066878, 0.679455,
 0.262508, 0.304012, 0.216174, 0.217305,
 0.202321, 0.308363, 0.272464, 0.216853,
 0.315077, 0.139384, 0.312238, 0.233301,
 0.221294, 0.469683, 0.110527, 0.198497,
 0.189459, 0.413074, 0.248707,  0.14876,
 0.441053, 0.330633, 0.169127, 0.059187,
 0.337394, 0.376829, 0.187072, 0.098705,
 0.425426,  0.38876, 0.072577, 0.113237,
 0.337955, 0.251819, 0.231647, 0.178579,
 0.255274, 0.137165, 0.466963, 0.140598,
 0.120933, 0.156216, 0.571547, 0.151304} 

{0.378134, 0.009027, 0.104874, 0.507965,
 0.402835, 0.041627, 0.316112, 0.239426,
 0.262474, 0.304246, 0.216193, 0.217087,
 0.205532, 0.307655, 0.273823,  0.21299,
 0.289265, 0.159876, 0.325048, 0.225812,
 0.213735, 0.462913, 0.126329, 0.197022,
 0.183149,  0.41215, 0.249282,  0.15542,
 0.421253, 0.301786, 0.233395, 0.043566,
  0.33981, 0.382352,  0.18865, 0.089188,
 0.284003, 0.270358, 0.256143, 0.189495,
 0.331882, 0.254164, 0.237361, 0.176593,
 0.111414, 0.124803, 0.628063, 0.135719,
 0.054495, 0.034885, 0.741539, 0.169081} 

{0.360209, 0.002429,  0.14492, 0.492443,
 0.477582, 0.027006,  0.32581, 0.169601,
 0.262736, 0.303265, 0.216364, 0.217636,
 0.204138, 0.305418, 0.275921, 0.214523,
 0.287616, 0.158411, 0.329859, 0.224114,
 0.181473, 0.486727, 0.112017, 0.219783,
 0.183916, 0.408756, 0.248899, 0.158429,
 0.429879, 0.296179, 0.221824, 0.052118,
 0.316628, 0.396191, 0.187565, 0.099616,
 0.576483, 0.281551, 0.094769, 0.047197,
 0.327355, 0.288857, 0.213159, 0.170629,
 0.149185, 0.100002, 0.649655, 0.101158,
 0.021018, 0.013679, 0.916602, 0.048701} 

{0.525768, 0.017658,   0.0699, 0.386673,
 0.688706, 0.061473, 0.086878, 0.162943,
 0.263981, 0.302755, 0.216096, 0.217168,
 0.202233, 0.307605, 0.275749, 0.214414,
  0.29291, 0.140006,  0.32268, 0.244404,
 0.170175, 0.504491, 0.107225, 0.218109,
 0.189354, 0.401346, 0.258527, 0.150773,
 0.337832, 0.251161, 0.369789, 0.041218,
 0.322894, 0.371275, 0.187007, 0.118824,
  0.37264, 0.423933, 0.056861, 0.146565,
 0.329131, 0.268951, 0.216198,  0.18572,
 0.044853,  0.09012, 0.687812, 0.177215,
 0.054205, 0.073327, 0.721947, 0.150521} 

{0.616882,  0.03685, 0.038153, 0.308116,
 0.567598, 0.139094, 0.137445, 0.155862,
 0.262254, 0.302586, 0.217115, 0.218045,
  0.20527, 0.297003, 0.279291, 0.218436,
 0.292333, 0.137912, 0.318271, 0.251483,
 0.125092, 0.463711, 0.128958, 0.282238,
 0.193165, 0.401147, 0.254945, 0.150744,
  0.45723, 0.222028, 0.294288, 0.026454,
 0.298651, 0.388703, 0.200134, 0.112512,
 0.365904, 0.183327, 0.172876, 0.277893,
 0.311035, 0.291788, 0.226682, 0.170495,
 0.059137, 0.085852, 0.733699, 0.121313,
 0.031585, 0.402545, 0.548223, 0.017647} 

{0.665533, 0.081602, 0.049569, 0.203297,
 0.783587, 0.091442,  0.10089,  0.02408,
 0.262123, 0.303026, 0.216957, 0.217894,
 0.204952, 0.295335, 0.280345, 0.219368,
  0.29435, 0.132798, 0.321951, 0.250901,
 0.118332,  0.43403,  0.13139, 0.316248,
 0.186747, 0.394501, 0.263954, 0.154799,
   0.4469,  0.24295, 0.265807, 0.044344,
 0.262055, 0.381306, 0.203519, 0.153119,
 0.215346, 0.267315, 0.379549,  0.13779,
 0.261583, 0.318911, 0.244361, 0.175146,
 0.044268, 0.170207,  0.67857, 0.106955,
 0.012332, 0.029255,  0.89774, 0.060673} 

{ 0.70802, 0.067143, 0.044906, 0.179931,
 0.640113, 0.140418, 0.098743, 0.120726,
 0.262474, 0.301928, 0.217088,  0.21851,
 0.206243, 0.293158, 0.280816, 0.219783,
 0.287944, 0.138818, 0.313647, 0.259591,
 0.114668, 0.449599, 0.157153, 0.278581,
 0.184842, 0.387961, 0.265993, 0.161203,
 0.436472, 0.213111, 0.304164, 0.046253,
  0.24721, 0.339282, 0.273725, 0.139783,
 0.084285, 0.112253, 0.749106, 0.054355,
 0.248612, 0.292767, 0.262373, 0.196248,
 0.093775, 0.108456, 0.703961, 0.093808,
 0.123814,  0.27228, 0.495717, 0.108189} 

{0.750587, 0.089736, 0.056636, 0.103042,
 0.624168, 0.167095, 0.064376,  0.14436,
 0.262519, 0.301453, 0.216888, 0.219141,
 0.208831, 0.292816, 0.276326, 0.222027,
 0.277265, 0.143071, 0.330809, 0.248855,
 0.126101, 0.347267, 0.216189, 0.310443,
 0.164875, 0.404467, 0.278772, 0.151885,
 0.409578, 0.218734, 0.316487, 0.055201,
 0.241232, 0.317901, 0.282767,   0.1581,
 0.138356, 0.104962, 0.667639, 0.089043,
 0.219764,  0.30022, 0.261264, 0.218752,
 0.087977, 0.107305, 0.676989, 0.127729,
 0.159947, 0.071255, 0.637573, 0.131226} 

{ 0.69671,  0.14638, 0.069589,  0.08732,
 0.748445, 0.104786,  0.05985, 0.086919,
 0.262148, 0.301186, 0.217648, 0.219018,
 0.206303, 0.293723, 0.280267, 0.219706,
 0.285337, 0.141971,  0.31518, 0.257512,
 0.127016, 0.406552, 0.236128, 0.230304,
 0.163395, 0.416131, 0.272095, 0.148379,
   0.4395, 0.195136, 0.302469, 0.062895,
 0.243606, 0.347519,  0.24561, 0.163266,
 0.386741, 0.184958,  0.32263, 0.105671,
 0.233541, 0.289759,  0.27483, 0.201869,
 0.114331, 0.154072,  0.51743, 0.214167,
 0.022662, 0.141322, 0.781554, 0.054461} 

{ 0.63224, 0.227143, 0.008444, 0.132173,
  0.62923, 0.318809, 0.013592,  0.03837,
 0.262335, 0.302081, 0.216354, 0.219231,
 0.207147, 0.294972, 0.278395, 0.219487,
 0.286904, 0.144404, 0.314211, 0.254481,
 0.123444, 0.385619, 0.279873, 0.211064,
 0.164133, 0.419261, 0.276771, 0.139835,
 0.420784,  0.27934, 0.204305, 0.095571,
 0.238716, 0.337718, 0.250842, 0.172724,
 0.471089, 0.088165, 0.236925, 0.203821,
 0.247165, 0.299576, 0.285249, 0.168011,
 0.031323, 0.179285, 0.731397, 0.057995,
 0.009514, 0.165158, 0.574839,  0.25049} 

{ 0.57564, 0.304817, 0.008794,  0.11075,
 0.662809,  0.20018, 0.032904, 0.104107,
 0.261863, 0.302065, 0.216893, 0.219179,
  0.21011, 0.294654, 0.276223, 0.219013,
 0.287305, 0.143425, 0.310781, 0.258488,
 0.152541, 0.371439, 0.281419, 0.194601,
 0.167949, 0.425619, 0.273666, 0.132766,
 0.476475, 0.272109, 0.175181, 0.076236,
  0.23541,  0.34489, 0.265595, 0.154106,
 0.266815, 0.183446,  0.30049, 0.249249,
 0.243405, 0.329309, 0.270421, 0.156865,
 0.028182, 0.155536, 0.727454, 0.088829,
 0.030535, 0.073809, 0.775094, 0.120563} 

{0.578935, 0.188228, 0.021185, 0.211652,
 0.807735, 0.066203, 0.037289, 0.088773,
 0.261539, 0.302761, 0.217038, 0.218662,
 0.216843, 0.291878, 0.271883, 0.219397,
 0.277828, 0.145815, 0.321433, 0.254923,
 0.167669, 0.380435, 0.265919, 0.185977,
 0.172305, 0.414542, 0.277757, 0.135396,
 0.398751, 0.371325, 0.168915,  0.06101,
 0.220536, 0.365201, 0.248602, 0.165662,
 0.231761, 0.329107, 0.082932, 0.356199,
 0.235088, 0.343888, 0.280974,  0.14005,
 0.046223, 0.214765, 0.654057, 0.084956,
 0.041227,  0.13518, 0.775361, 0.048231} 

{0.662531, 0.028204, 0.026472, 0.282793,
 0.872086, 0.017672, 0.010423, 0.099819,
 0.261364, 0.302453, 0.216453,  0.21973,
 0.212726, 0.304213, 0.274757, 0.208304,
 0.275014,  0.13898, 0.332723, 0.253284,
 0.166828, 0.392817, 0.249978, 0.190376,
 0.173731,  0.39833, 0.288642, 0.139298,
 0.379953,  0.34585, 0.160877,  0.11332,
 0.212356, 0.372039, 0.261034, 0.154571,
 0.042183,   0.6789, 0.235527,  0.04339,
 0.237098, 0.344005, 0.276423, 0.142475,
 0.035859, 0.172534, 0.743928,  0.04768,
 0.020013, 0.059094, 0.841267, 0.079626} 

{0.566171, 0.019426, 0.042602,   0.3718,
 0.708431, 0.027365, 0.013468, 0.250736,
 0.260724, 0.302794,  0.21639, 0.220091,
 0.211414, 0.305282,  0.27517, 0.208134,
 0.272412, 0.146021, 0.350259, 0.231309,
 0.182962, 0.358377, 0.223247, 0.235414,
 0.173374,  0.39777, 0.288836,  0.14002,
 0.328212, 0.333595, 0.157622, 0.180572,
 0.202541,   0.3608, 0.254886, 0.181773,
  0.28583, 0.324025, 0.335799, 0.054346,
  0.25169, 0.370963, 0.233761, 0.143586,
 0.093806, 0.249159, 0.536008, 0.121027,
  0.16363,  0.10101, 0.665193, 0.070168} 

{0.463997, 0.026703, 0.057946, 0.451353,
  0.92228, 0.026375, 0.024029, 0.027317,
 0.261073, 0.302672, 0.216232, 0.220022,
   0.2179, 0.303928, 0.274737, 0.203436,
 0.269332, 0.150612, 0.352475, 0.227581,
 0.182251, 0.358381, 0.226939, 0.232428,
 0.165497, 0.402523, 0.287072, 0.144907,
 0.297781,  0.33941, 0.174236, 0.188572,
 0.202497, 0.364677, 0.246381, 0.186445,
 0.176293, 0.401491, 0.391431, 0.030785,
 0.285532, 0.367351, 0.187378, 0.159738,
  0.11242, 0.204816, 0.559772, 0.122992,
 0.090222, 0.260128, 0.274379, 0.375271} 

{0.430279, 0.146783, 0.057496, 0.365442,
 0.667769, 0.223958,  0.02218, 0.086093,
 0.259955, 0.304046, 0.216179,  0.21982,
 0.217314, 0.305641, 0.271565, 0.205479,
 0.274085, 0.151153, 0.341883,  0.23288,
 0.094657, 0.346864, 0.286668, 0.271811,
 0.170532, 0.405063, 0.284125,  0.14028,
 0.317255, 0.319699, 0.195399, 0.167647,
 0.204099, 0.366849,  0.22622, 0.202832,
 0.195445, 0.197167,  0.28728, 0.320108,
 0.300495, 0.357348, 0.185894, 0.156262,
  0.10151, 0.120958, 0.628815, 0.148718,
 0.020921,  0.02707, 0.916041, 0.035968} 

{0.384949, 0.083007, 0.072183, 0.459861,
 0.668784, 0.158216, 0.111845, 0.061154,
 0.260226, 0.304452, 0.215847, 0.219475,
 0.213487, 0.312246, 0.269453, 0.204814,
 0.288416, 0.147235, 0.332561, 0.231788,
 0.104464, 0.371708, 0.231547, 0.292281,
 0.179731, 0.400288, 0.283492, 0.136489,
 0.354116, 0.292541, 0.194455, 0.158888,
 0.208102, 0.371091, 0.221256,  0.19955,
 0.037213, 0.203087, 0.566376, 0.193324,
 0.284043,  0.37868, 0.181226, 0.156051,
 0.091368, 0.071739, 0.644028, 0.192865,
   0.1712, 0.011424, 0.174498, 0.642877} 

{0.714016, 0.017475, 0.058661, 0.209848,
  0.75146, 0.013197, 0.110701, 0.124643,
 0.260383, 0.305924, 0.214184, 0.219509,
 0.216143, 0.314496, 0.268523, 0.200837,
 0.301571, 0.143327, 0.327321, 0.227781,
 0.116272, 0.287361, 0.247319, 0.349048,
 0.171848, 0.408012,   0.2846, 0.135541,
  0.37002, 0.224163, 0.148091, 0.257726,
 0.184421, 0.400139, 0.221332, 0.194108,
 0.094994, 0.598535, 0.156726, 0.149746,
 0.260517, 0.394621, 0.190721, 0.154141,
 0.279952, 0.147303, 0.357533, 0.215212,
 0.291451, 0.155641,  0.48921, 0.063699} 

{0.722258, 0.003509, 0.012238, 0.261995,
 0.772378, 0.014589,  0.08779, 0.125243,
 0.259658, 0.306226, 0.214434, 0.219682,
 0.213167, 0.309652, 0.268959, 0.208222,
 0.301651, 0.148189, 0.331415, 0.218744,
 0.147716, 0.258576, 0.269515, 0.324193,
 0.169503, 0.410412, 0.283146, 0.136938,
 0.374533, 0.220405, 0.220946, 0.184117,
 0.175002, 0.410498, 0.223259,  0.19124,
 0.298765, 0.317653, 0.087677, 0.295904,
 0.251607, 0.378682, 0.191859, 0.177852,
 0.320598, 0.121776, 0.410989, 0.146638,
 0.264553, 0.062974, 0.546108, 0.126365} 

{0.831797, 0.005077,  0.02711, 0.136016,
 0.838481, 0.015145, 0.082624,  0.06375,
 0.261009, 0.304259, 0.214823,  0.21991,
 0.210293, 0.310266, 0.268255, 0.211186,
 0.297283, 0.153373, 0.336437, 0.212908,
 0.115803, 0.371717, 0.242752, 0.269729,
 0.160814, 0.421755, 0.280645, 0.136786,
 0.423704, 0.167387, 0.243582, 0.165327,
 0.178428, 0.392951, 0.192211, 0.236409,
 0.313978, 0.188181, 0.122064, 0.375776,
 0.254551, 0.344696, 0.185588, 0.215165,
 0.234909, 0.095538, 0.419954, 0.249599,
 0.105934, 0.172516,  0.59931,  0.12224} 

{0.838764, 0.009862, 0.038389, 0.112985,
 0.748076, 0.046698, 0.140506,  0.06472,
 0.260479, 0.303749, 0.216092,  0.21968,
 0.221704, 0.314788, 0.257761, 0.205747,
 0.297311, 0.144553, 0.336035, 0.222101,
  0.10243, 0.378911, 0.189008, 0.329651,
 0.157485,  0.41108, 0.306287, 0.125148,
 0.405759, 0.255467, 0.240208, 0.098566,
  0.17522, 0.393014, 0.239525, 0.192241,
 0.469847,  0.29241, 0.032929, 0.204814,
 0.241112, 0.340951, 0.199955, 0.217982,
  0.29257, 0.281963, 0.362574, 0.062892,
 0.224553,  0.02566, 0.737509, 0.012277} 

{0.756688, 0.003437, 0.081556, 0.158319,
 0.603096, 0.060561,  0.22336, 0.112982,
 0.259436,  0.30339,  0.21838, 0.218794,
 0.222002, 0.309945, 0.259367, 0.208685,
 0.300165, 0.143549, 0.338753, 0.217533,
 0.125796, 0.376155, 0.182223, 0.315826,
 0.155433, 0.415793, 0.301824, 0.126949,
 0.434339, 0.254019,  0.23124, 0.080403,
 0.185476, 0.362232, 0.269845, 0.182447,
 0.089507, 0.298003, 0.568049, 0.044441,
 0.243087, 0.342762,  0.21313,  0.20102,
 0.254858,  0.17652, 0.519164, 0.049459,
 0.223501, 0.430142, 0.156309, 0.190049} 

{0.363167, 0.042363, 0.330932, 0.263538,
 0.299059, 0.034086, 0.270149, 0.396706,
 0.258799, 0.303934,  0.21781, 0.219457,
 0.219138, 0.311628, 0.259708, 0.209526,
 0.296797, 0.140259, 0.340636, 0.222308,
 0.112314, 0.398022, 0.162375,  0.32729,
 0.154479,  0.41341, 0.308481, 0.123631,
 0.370423, 0.236292, 0.317517, 0.075768,
 0.195118, 0.366204, 0.250673, 0.188005,
 0.077262, 0.395049, 0.136041, 0.391649,
 0.260369, 0.334836, 0.210011, 0.194784,
 0.121925, 0.137163, 0.510672,  0.23024,
 0.136455, 0.711547, 0.089915, 0.062083} 

{0.231952, 0.010195, 0.416428, 0.341426,
 0.317332, 0.033742, 0.281658, 0.367267,
 0.259141, 0.303489, 0.217493, 0.219877,
  0.21301, 0.324473, 0.253827,  0.20869,
 0.293783, 0.138453, 0.346795, 0.220969,
 0.129606, 0.320736, 0.177681, 0.371977,
 0.155684, 0.404822, 0.310199, 0.129295,
 0.440524, 0.142971, 0.344844, 0.071661,
 0.206955, 0.371707, 0.228065, 0.193273,
 0.242746, 0.142265, 0.308401, 0.306588,
 0.258471, 0.283269, 0.231053, 0.227207,
  0.10965, 0.340934, 0.335735, 0.213682,
 0.103097, 0.316258, 0.281711, 0.298934} 

{0.275805, 0.039271, 0.388738, 0.296186,
 0.225664, 0.022875, 0.605888, 0.145573,
