82 documents , 1 concepts , 472 context features (101851) 
kappaF 10.000000, kappaK 4.000000, a0 7.000000, b0 3.000000, K 5, max_docs_per_slice 2000, start -335, end 200, times 27, dT 20, I 100


map[]

===============  per type  ===============
0.0031823351314431082   T=0,K=0:  81774 (0.034) ; 29357 (0.032) ; 75552 (0.030) ; nlsj3566 (0.022) ; 35360 (0.022) ; 31951 (0.017) ; 79103 (0.017) ; 54990 (0.014) ; 64316 (0.012) ; 92783 (0.011) ; 
0.7266402503441662   T=20,K=3:  104166 (0.022) ; 97911 (0.021) ; 64985 (0.017) ; 97550 (0.017) ; nlsj61372 (0.016) ; nlsj6610 (0.015) ; 79904 (0.013) ; 84250 (0.013) ; 18028 (0.010) ; 15609 (0.010) ; 
0.5236919914530284   T=21,K=3:  104166 (0.024) ; 97911 (0.020) ; nlsj61372 (0.020) ; 38159 (0.019) ; 15609 (0.014) ; nlsj6610 (0.014) ; 84250 (0.013) ; 64985 (0.012) ; 92783 (0.012) ; 35010 (0.011) ; 
0.3558906114926319   T=22,K=3:  nlsj61372 (0.033) ; 97911 (0.033) ; 104166 (0.018) ; 38159 (0.018) ; 92783 (0.016) ; 84250 (0.015) ; 64985 (0.015) ; 97550 (0.014) ; 96089 (0.013) ; nlsj6610 (0.012) ; 
0.4598931902481385   T=23,K=3:  97911 (0.029) ; nlsj61372 (0.023) ; 104166 (0.020) ; 92783 (0.019) ; 38159 (0.019) ; 97550 (0.017) ; 31236 (0.015) ; 35010 (0.015) ; 64985 (0.012) ; 29624 (0.012) ; 
0.3765704988151523   T=24,K=3:  38159 (0.028) ; nlsj61372 (0.023) ; 104166 (0.020) ; 97550 (0.020) ; 97911 (0.020) ; 64985 (0.019) ; 92783 (0.017) ; 31236 (0.015) ; nlsj6610 (0.012) ; 80343 (0.011) ; 
0.4034915782348377   T=25,K=3:  92783 (0.024) ; 38159 (0.024) ; 97550 (0.022) ; nlsj61372 (0.021) ; 97911 (0.019) ; 104166 (0.018) ; nlsj3191 (0.017) ; 31236 (0.016) ; 64985 (0.016) ; 79644 (0.015) ; 
0.37688533445984124   T=26,K=3:  97550 (0.038) ; 38159 (0.025) ; 96089 (0.021) ; nlsj61372 (0.020) ; 97911 (0.020) ; 79644 (0.019) ; 104166 (0.018) ; 92783 (0.018) ; 64985 (0.016) ; nlsj46820 (0.014) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=3:  79644 (0.018) ; 97550 (0.017) ; 71882 (0.016) ; 46568 (0.015) ; 97911 (0.012) ; 104166 (0.012) ; 79904 (0.010) ; 27764 (0.010) ; nlsj61372 (0.010) ; nlsj6610 (0.009) ; 

0.040610875609449947   T=0,K=4:  63772 (0.076) ; 72627 (0.028) ; nlsj76838 (0.023) ; 24378 (0.019) ; 23726 (0.017) ; 83390 (0.016) ; 6339 (0.014) ; 36658 (0.014) ; 76910 (0.014) ; 56723 (0.013) ; 
0.15251617032678172   T=1,K=4:  63772 (0.041) ; 23726 (0.029) ; 72627 (0.028) ; 36658 (0.022) ; 24378 (0.022) ; nlsj76838 (0.019) ; 4083 (0.017) ; 27351 (0.015) ; 56723 (0.012) ; 99368 (0.012) ; 
0.19609177433590053   T=2,K=4:  63772 (0.048) ; 72627 (0.026) ; 36658 (0.024) ; nlsj76838 (0.022) ; 4083 (0.018) ; 23726 (0.014) ; 24378 (0.014) ; 56723 (0.013) ; 27351 (0.011) ; 84513 (0.010) ; 
0.2286648784540982   T=3,K=4:  63772 (0.044) ; 72627 (0.024) ; 4083 (0.020) ; nlsj76838 (0.018) ; 28002 (0.016) ; 56723 (0.015) ; 24378 (0.014) ; 38547 (0.014) ; 36658 (0.013) ; 113388 (0.012) ; 
0.29951189956304647   T=4,K=4:  63772 (0.031) ; nlsj76838 (0.028) ; 4083 (0.021) ; 56723 (0.018) ; 84513 (0.015) ; 24378 (0.015) ; 28002 (0.014) ; 72627 (0.014) ; 113388 (0.011) ; 20598 (0.011) ; 
0.15441871072034372   T=5,K=4:  63772 (0.054) ; 75152 (0.025) ; 4083 (0.020) ; 4490 (0.019) ; 24378 (0.017) ; 28002 (0.016) ; nlsj76838 (0.014) ; 56723 (0.012) ; 113388 (0.012) ; 23726 (0.011) ; 
0.2428375500751632   T=6,K=4:  63772 (0.057) ; 75152 (0.027) ; 4490 (0.026) ; 24378 (0.018) ; 4083 (0.017) ; nlsj76838 (0.011) ; 84513 (0.011) ; 72627 (0.011) ; 52035 (0.010) ; 28002 (0.010) ; 
0.29749645488273624   T=7,K=4:  63772 (0.030) ; 23726 (0.020) ; 28002 (0.018) ; 75152 (0.018) ; 4490 (0.016) ; nlsj76838 (0.014) ; 4083 (0.014) ; 72627 (0.012) ; 112934 (0.011) ; 64985 (0.011) ; 
0.425478567911754   T=8,K=4:  63772 (0.021) ; nlsj76838 (0.020) ; 23726 (0.017) ; 75152 (0.017) ; 1379 (0.015) ; 4490 (0.015) ; 24378 (0.013) ; 4083 (0.012) ; nlsj1871 (0.012) ; 112934 (0.011) ; 
0.41353657393625304   T=9,K=4:  4490 (0.019) ; 63772 (0.017) ; 36658 (0.016) ; 4083 (0.014) ; nlsj76838 (0.014) ; 23726 (0.013) ; 458 (0.013) ; 1379 (0.012) ; 75152 (0.012) ; 112934 (0.012) ; 
0.361177620815   T=10,K=4:  112934 (0.021) ; 63772 (0.018) ; 101445 (0.016) ; 4083 (0.015) ; 11583 (0.014) ; 458 (0.013) ; 36658 (0.013) ; nlsj76838 (0.012) ; 4490 (0.011) ; 64985 (0.010) ; 
0.32005921084993877   T=11,K=4:  nlsj76838 (0.016) ; 64985 (0.016) ; 101445 (0.014) ; 112934 (0.014) ; 63772 (0.013) ; 84513 (0.012) ; 11583 (0.011) ; 102676 (0.011) ; 75152 (0.011) ; 28002 (0.010) ; 
0.15743769456497098   T=12,K=4:  64985 (0.018) ; 101445 (0.016) ; 4493 (0.016) ; 35010 (0.015) ; 4083 (0.013) ; 45984 (0.012) ; 1379 (0.012) ; 99368 (0.012) ; 112934 (0.012) ; 4490 (0.012) ; 
0.2396199298154191   T=13,K=4:  101445 (0.018) ; 11583 (0.016) ; 4493 (0.016) ; 64985 (0.016) ; 84513 (0.015) ; 112934 (0.015) ; 35010 (0.014) ; 45984 (0.012) ; 66870 (0.012) ; 85306 (0.011) ; 
0.12328773472914066   T=14,K=4:  101445 (0.021) ; 11583 (0.020) ; 66870 (0.016) ; 4493 (0.015) ; 85306 (0.014) ; 64985 (0.014) ; 84513 (0.014) ; 35010 (0.013) ; 75552 (0.013) ; 112934 (0.012) ; 
0.22528596968417655   T=15,K=4:  11583 (0.022) ; 4493 (0.017) ; 66870 (0.016) ; 64985 (0.016) ; 101445 (0.016) ; 85306 (0.015) ; 75552 (0.013) ; 61056 (0.012) ; 84513 (0.011) ; nlsj107632 (0.010) ; 
0.251119211265009   T=16,K=4:  66870 (0.022) ; 101445 (0.016) ; 4493 (0.015) ; 11583 (0.015) ; 85306 (0.013) ; 4490 (0.013) ; 52035 (0.012) ; nlsj107632 (0.012) ; 79644 (0.012) ; nlsj1871 (0.010) ; 
0.10100912661969078   T=17,K=4:  66870 (0.035) ; 101445 (0.019) ; nlsj1871 (0.016) ; 4493 (0.016) ; 4490 (0.015) ; 75552 (0.015) ; 69415 (0.013) ; 85306 (0.012) ; 114624 (0.012) ; 67260 (0.011) ; 
0.060083408740193786   T=18,K=4:  66870 (0.043) ; 101445 (0.022) ; 4493 (0.018) ; 114624 (0.015) ; 69415 (0.015) ; 11583 (0.015) ; 72202 (0.012) ; 61056 (0.012) ; 4490 (0.011) ; nlsj1871 (0.010) ; 
0.05479625501492038   T=19,K=4:  66870 (0.039) ; 4490 (0.016) ; 4493 (0.014) ; 35010 (0.012) ; nlsj1871 (0.012) ; 52571 (0.011) ; nlsj53463 (0.011) ; 6767 (0.010) ; 114624 (0.010) ; 69415 (0.010) ; 
0.03435976344752189   T=20,K=4:  66870 (0.031) ; 4490 (0.016) ; 67260 (0.012) ; 101445 (0.012) ; nlsj71743 (0.012) ; 4493 (0.012) ; 85306 (0.011) ; nlsj53463 (0.010) ; 84513 (0.010) ; 52571 (0.010) ; 
0.12123539272223098   T=21,K=4:  66870 (0.044) ; 101445 (0.017) ; 52571 (0.016) ; 4490 (0.016) ; 61056 (0.014) ; nlsj71743 (0.012) ; 31562 (0.011) ; 8743 (0.011) ; 46249 (0.011) ; nlsj107632 (0.011) ; 
0.12442863967534448   T=22,K=4:  66870 (0.052) ; 101445 (0.019) ; 4490 (0.017) ; 61056 (0.016) ; 46249 (0.015) ; 84513 (0.014) ; 52571 (0.011) ; 31562 (0.011) ; nlsj71743 (0.010) ; 69415 (0.009) ; 
0.03674978545023709   T=23,K=4:  66870 (0.047) ; 4490 (0.025) ; 101445 (0.018) ; 52571 (0.015) ; 61056 (0.015) ; 31562 (0.014) ; 46249 (0.013) ; 52035 (0.012) ; 67260 (0.011) ; nlsj71743 (0.011) ; 
0.03542391196051405   T=24,K=4:  66870 (0.044) ; 4490 (0.018) ; 101445 (0.016) ; 61056 (0.015) ; 52571 (0.013) ; 67260 (0.012) ; 66295 (0.011) ; 72627 (0.011) ; 31562 (0.011) ; 18028 (0.011) ; 
0.023975235904548305   T=25,K=4:  66870 (0.030) ; 101445 (0.020) ; 61056 (0.015) ; 52571 (0.014) ; 4490 (0.014) ; 72627 (0.014) ; 66295 (0.014) ; 31562 (0.013) ; 52035 (0.012) ; 69415 (0.012) ; 
0.03186077779068806   T=26,K=4:  66870 (0.028) ; 72627 (0.022) ; 61056 (0.019) ; 101445 (0.018) ; 67260 (0.017) ; 4490 (0.017) ; 115746 (0.015) ; 66295 (0.014) ; 35364 (0.013) ; 52035 (0.012) ; 
p(w|s) = sum_t P(w|t,s)  T=-1,K=4:  63772 (0.019) ; 66870 (0.018) ; 4490 (0.014) ; nlsj76838 (0.012) ; 101445 (0.011) ; 72627 (0.010) ; 4083 (0.009) ; 84513 (0.009) ; 52571 (0.009) ; 75152 (0.009) ; 

===============  per time  ===============
Time=0  
0.0031823351314431082   T=0,K=0:  81774 (0.034) ; 29357 (0.032) ; 75552 (0.030) ; nlsj3566 (0.022) ; 35360 (0.022) ; 31951 (0.017) ; 79103 (0.017) ; 54990 (0.014) ; 64316 (0.012) ; 92783 (0.011) ; 
0.015604330645705782   T=0,K=1:  4430 (0.040) ; 52571 (0.027) ; 84238 (0.023) ; 31562 (0.020) ; 20084 (0.020) ; 82367 (0.019) ; 32386 (0.015) ; 65552 (0.014) ; 10015 (0.014) ; 115972 (0.014) ; 
0.34611655309474076   T=0,K=2:  104224 (0.041) ; 74735 (0.034) ; 69839 (0.030) ; 72432 (0.025) ; 29624 (0.024) ; 31161 (0.017) ; 82190 (0.015) ; 56723 (0.014) ; 11583 (0.013) ; 79103 (0.011) ; 
0.5944859055186605   T=0,K=3:  46568 (0.067) ; 9778 (0.032) ; 84234 (0.025) ; 27764 (0.025) ; 79644 (0.022) ; 97550 (0.016) ; 85306 (0.015) ; 33511 (0.014) ; 86219 (0.012) ; 45003 (0.012) ; 
0.040610875609449947   T=0,K=4:  63772 (0.076) ; 72627 (0.028) ; nlsj76838 (0.023) ; 24378 (0.019) ; 23726 (0.017) ; 83390 (0.016) ; 6339 (0.014) ; 36658 (0.014) ; 76910 (0.014) ; 56723 (0.013) ; 

Time=1  
0.002356709875143351   T=1,K=0:  81774 (0.042) ; 79103 (0.023) ; 75552 (0.020) ; 54990 (0.019) ; 29357 (0.018) ; nlsj3566 (0.017) ; 31951 (0.015) ; 29624 (0.014) ; 92783 (0.012) ; 75687 (0.012) ; 
0.028737332321777585   T=1,K=1:  52571 (0.042) ; 20084 (0.030) ; 4430 (0.025) ; 84238 (0.024) ; 31562 (0.020) ; 82367 (0.020) ; 10015 (0.013) ; 31598 (0.012) ; 36653 (0.012) ; 65552 (0.010) ; 
0.23105923884063398   T=1,K=2:  74735 (0.035) ; 69839 (0.030) ; 104224 (0.025) ; 31161 (0.023) ; 82190 (0.019) ; 72432 (0.016) ; 41620 (0.015) ; 56723 (0.015) ; 39718 (0.015) ; 29624 (0.014) ; 
0.5853305486356634   T=1,K=3:  46568 (0.052) ; 79644 (0.028) ; 84234 (0.024) ; 9778 (0.020) ; 33511 (0.019) ; 97550 (0.019) ; 27764 (0.017) ; 85306 (0.014) ; 45003 (0.012) ; 71882 (0.011) ; 
0.15251617032678172   T=1,K=4:  63772 (0.041) ; 23726 (0.029) ; 72627 (0.028) ; 36658 (0.022) ; 24378 (0.022) ; nlsj76838 (0.019) ; 4083 (0.017) ; 27351 (0.015) ; 56723 (0.012) ; 99368 (0.012) ; 

Time=2  
0.0037520631823801634   T=2,K=0:  29357 (0.034) ; 81774 (0.024) ; nlsj3566 (0.022) ; 75552 (0.020) ; 79103 (0.017) ; 29624 (0.016) ; 75687 (0.016) ; 100589 (0.016) ; 55139 (0.015) ; 92783 (0.014) ; 
0.05618173221415955   T=2,K=1:  52571 (0.045) ; 20084 (0.024) ; 4430 (0.017) ; 84238 (0.015) ; 82367 (0.013) ; 32386 (0.012) ; 43540 (0.012) ; 80357 (0.011) ; 42214 (0.011) ; 10015 (0.011) ; 
0.15928598252697396   T=2,K=2:  74735 (0.036) ; 69839 (0.020) ; 72432 (0.018) ; 108411 (0.018) ; 41620 (0.017) ; 29624 (0.017) ; 82190 (0.016) ; 9949 (0.015) ; 104224 (0.015) ; 11583 (0.013) ; 
0.5846884477405859   T=2,K=3:  46568 (0.033) ; 79644 (0.026) ; 33511 (0.026) ; 84234 (0.022) ; 9778 (0.018) ; 45003 (0.015) ; 78926 (0.014) ; 27764 (0.014) ; 97550 (0.012) ; 85306 (0.012) ; 
0.19609177433590053   T=2,K=4:  63772 (0.048) ; 72627 (0.026) ; 36658 (0.024) ; nlsj76838 (0.022) ; 4083 (0.018) ; 23726 (0.014) ; 24378 (0.014) ; 56723 (0.013) ; 27351 (0.011) ; 84513 (0.010) ; 

Time=3  
0.0058033263210214145   T=3,K=0:  81774 (0.030) ; 29357 (0.024) ; nlsj3566 (0.023) ; 79103 (0.021) ; 54990 (0.016) ; 75687 (0.015) ; 29624 (0.015) ; 75552 (0.013) ; 100589 (0.012) ; 37378 (0.011) ; 
0.11685977992873077   T=3,K=1:  52571 (0.037) ; 20084 (0.030) ; 84238 (0.016) ; 4430 (0.015) ; 72432 (0.013) ; 10015 (0.012) ; 41544 (0.012) ; 22281 (0.011) ; 100583 (0.011) ; 80357 (0.010) ; 
0.16372718643124748   T=3,K=2:  74735 (0.032) ; 11583 (0.020) ; 9949 (0.020) ; 52571 (0.017) ; 69839 (0.015) ; 33086 (0.013) ; 108411 (0.012) ; 36653 (0.012) ; 63845 (0.012) ; 41620 (0.012) ; 
0.4849448288649021   T=3,K=3:  46568 (0.038) ; 33511 (0.023) ; 84234 (0.020) ; 9778 (0.018) ; 45003 (0.018) ; 27764 (0.017) ; 79644 (0.017) ; 71882 (0.016) ; 78926 (0.016) ; 45984 (0.014) ; 
0.2286648784540982   T=3,K=4:  63772 (0.044) ; 72627 (0.024) ; 4083 (0.020) ; nlsj76838 (0.018) ; 28002 (0.016) ; 56723 (0.015) ; 24378 (0.014) ; 38547 (0.014) ; 36658 (0.013) ; 113388 (0.012) ; 

Time=4  
0.002155743113448074   T=4,K=0:  79103 (0.033) ; 81774 (0.031) ; 54990 (0.017) ; nlsj3566 (0.017) ; 75687 (0.015) ; 29357 (0.014) ; 44964 (0.014) ; 3398 (0.014) ; 75552 (0.014) ; 31951 (0.010) ; 
0.18887722044166294   T=4,K=1:  52571 (0.034) ; 20084 (0.029) ; 84238 (0.028) ; 41544 (0.015) ; 72432 (0.014) ; 18610 (0.012) ; 23726 (0.012) ; 4430 (0.011) ; 22281 (0.011) ; 75777 (0.011) ; 
0.11229432744748467   T=4,K=2:  74735 (0.030) ; 52571 (0.023) ; 9949 (0.021) ; 69839 (0.019) ; 82190 (0.017) ; 11583 (0.016) ; 72432 (0.014) ; 36653 (0.014) ; 29624 (0.013) ; 12485 (0.012) ; 
0.39716080943435783   T=4,K=3:  46568 (0.034) ; 27764 (0.033) ; 9778 (0.019) ; 71882 (0.018) ; 45984 (0.016) ; 79644 (0.016) ; 78926 (0.015) ; 33511 (0.014) ; 84234 (0.012) ; nlsj4677 (0.012) ; 
0.29951189956304647   T=4,K=4:  63772 (0.031) ; nlsj76838 (0.028) ; 4083 (0.021) ; 56723 (0.018) ; 84513 (0.015) ; 24378 (0.015) ; 28002 (0.014) ; 72627 (0.014) ; 113388 (0.011) ; 20598 (0.011) ; 

Time=5  
0.006817346147241332   T=5,K=0:  81774 (0.039) ; 79103 (0.037) ; 54990 (0.023) ; 75552 (0.018) ; nlsj3566 (0.017) ; 75687 (0.013) ; 29357 (0.012) ; nlsj87789 (0.010) ; 44964 (0.010) ; 27847 (0.010) ; 
0.1442683523344465   T=5,K=1:  52571 (0.035) ; 20084 (0.018) ; 84238 (0.017) ; 4430 (0.016) ; 41544 (0.013) ; 113379 (0.013) ; 31598 (0.012) ; 18610 (0.012) ; 32386 (0.011) ; 100583 (0.011) ; 
0.264261451152607   T=5,K=2:  74735 (0.024) ; 9949 (0.022) ; 69839 (0.021) ; 82190 (0.018) ; 52571 (0.018) ; 36653 (0.017) ; 11583 (0.017) ; 41620 (0.013) ; nlsj1871 (0.012) ; 84801 (0.011) ; 
0.4302341396453615   T=5,K=3:  27764 (0.025) ; 46568 (0.021) ; nlsj4677 (0.020) ; 45984 (0.018) ; 71882 (0.018) ; 79644 (0.016) ; 9778 (0.016) ; 84234 (0.015) ; 78926 (0.013) ; 26207 (0.012) ; 
0.15441871072034372   T=5,K=4:  63772 (0.054) ; 75152 (0.025) ; 4083 (0.020) ; 4490 (0.019) ; 24378 (0.017) ; 28002 (0.016) ; nlsj76838 (0.014) ; 56723 (0.012) ; 113388 (0.012) ; 23726 (0.011) ; 

Time=6  
0.00865600002725532   T=6,K=0:  81774 (0.038) ; 79103 (0.033) ; 54990 (0.015) ; 75687 (0.015) ; 29357 (0.015) ; nlsj3566 (0.015) ; 75552 (0.014) ; 3398 (0.014) ; 51995 (0.014) ; 44964 (0.012) ; 
0.11437433632203123   T=6,K=1:  52571 (0.030) ; 84238 (0.014) ; 51024 (0.014) ; 41544 (0.014) ; 4430 (0.014) ; 14013 (0.013) ; 32386 (0.012) ; 72432 (0.012) ; 83818 (0.011) ; 113379 (0.011) ; 
0.2871965498891116   T=6,K=2:  74735 (0.027) ; 69839 (0.023) ; 9949 (0.020) ; 11583 (0.019) ; 36653 (0.016) ; 52571 (0.016) ; 82190 (0.016) ; 29624 (0.015) ; 93803 (0.013) ; nlsj1871 (0.012) ; 
0.34693556368643863   T=6,K=3:  nlsj4677 (0.030) ; 71882 (0.027) ; 79644 (0.023) ; 27764 (0.022) ; 45984 (0.017) ; 9778 (0.014) ; 84234 (0.014) ; 78926 (0.013) ; 79904 (0.012) ; 73064 (0.012) ; 
0.2428375500751632   T=6,K=4:  63772 (0.057) ; 75152 (0.027) ; 4490 (0.026) ; 24378 (0.018) ; 4083 (0.017) ; nlsj76838 (0.011) ; 84513 (0.011) ; 72627 (0.011) ; 52035 (0.010) ; 28002 (0.010) ; 

Time=7  
0.00877189127778189   T=7,K=0:  81774 (0.076) ; 3398 (0.019) ; 79103 (0.018) ; nlsj3566 (0.017) ; 29357 (0.014) ; 31951 (0.013) ; 54990 (0.012) ; 75687 (0.011) ; 75552 (0.010) ; 44964 (0.010) ; 
0.1067810389939189   T=7,K=1:  52571 (0.034) ; 72432 (0.021) ; 84238 (0.017) ; 32386 (0.017) ; 41544 (0.015) ; 51024 (0.014) ; 31598 (0.012) ; 10998 (0.012) ; 14013 (0.011) ; 100583 (0.011) ; 
0.17030583490890325   T=7,K=2:  69839 (0.023) ; 36653 (0.018) ; 41620 (0.016) ; 74735 (0.016) ; 112384 (0.015) ; 11583 (0.015) ; 82190 (0.013) ; 29624 (0.013) ; 9949 (0.012) ; 52571 (0.012) ; 
0.4166447799366597   T=7,K=3:  71882 (0.027) ; 97550 (0.026) ; 27764 (0.023) ; nlsj4677 (0.023) ; 79644 (0.019) ; 63772 (0.016) ; 45984 (0.014) ; 73064 (0.014) ; 79904 (0.013) ; 84234 (0.012) ; 
0.29749645488273624   T=7,K=4:  63772 (0.030) ; 23726 (0.020) ; 28002 (0.018) ; 75152 (0.018) ; 4490 (0.016) ; nlsj76838 (0.014) ; 4083 (0.014) ; 72627 (0.012) ; 112934 (0.011) ; 64985 (0.011) ; 

Time=8  
0.0070388607302881625   T=8,K=0:  81774 (0.066) ; 79103 (0.022) ; 31951 (0.018) ; nlsj3566 (0.017) ; 75687 (0.012) ; 3398 (0.012) ; 54990 (0.012) ; 29357 (0.011) ; 44964 (0.011) ; 100589 (0.010) ; 
0.05693035067938525   T=8,K=1:  52571 (0.027) ; 84238 (0.023) ; 72432 (0.021) ; 10998 (0.019) ; 10015 (0.016) ; 61885 (0.014) ; 71882 (0.013) ; 51024 (0.012) ; 32386 (0.011) ; 31598 (0.011) ; 
0.21546733548994343   T=8,K=2:  36653 (0.023) ; 69839 (0.021) ; 74735 (0.019) ; 41620 (0.017) ; 112384 (0.014) ; 11583 (0.014) ; 74126 (0.012) ; 3464 (0.011) ; 9949 (0.010) ; nlsj1871 (0.010) ; 
0.2950848851886292   T=8,K=3:  71882 (0.035) ; 79644 (0.034) ; 97550 (0.020) ; 84234 (0.014) ; nlsj4677 (0.014) ; 79904 (0.013) ; 27764 (0.013) ; 61245 (0.012) ; 45984 (0.011) ; nlsj6610 (0.011) ; 
0.425478567911754   T=8,K=4:  63772 (0.021) ; nlsj76838 (0.020) ; 23726 (0.017) ; 75152 (0.017) ; 1379 (0.015) ; 4490 (0.015) ; 24378 (0.013) ; 4083 (0.012) ; nlsj1871 (0.012) ; 112934 (0.011) ; 

Time=9  
0.005143307119079174   T=9,K=0:  81774 (0.062) ; nlsj3566 (0.017) ; 31951 (0.017) ; 79103 (0.015) ; 44964 (0.013) ; 75687 (0.012) ; 29357 (0.011) ; 100589 (0.011) ; 29624 (0.011) ; 36653 (0.010) ; 
0.05737035878164237   T=9,K=1:  52571 (0.023) ; 84238 (0.020) ; 10998 (0.018) ; 31598 (0.016) ; 61885 (0.015) ; 10015 (0.014) ; 92783 (0.013) ; 72432 (0.012) ; 82367 (0.011) ; 100583 (0.011) ; 
0.13478395002779037   T=9,K=2:  74735 (0.023) ; 69839 (0.015) ; 74126 (0.015) ; 112384 (0.013) ; 64985 (0.013) ; 82190 (0.012) ; 36653 (0.012) ; 52571 (0.011) ; 93803 (0.011) ; 114651 (0.011) ; 
0.38916581013523505   T=9,K=3:  79644 (0.046) ; 71882 (0.040) ; 97550 (0.025) ; nlsj4677 (0.014) ; 79904 (0.014) ; 27764 (0.013) ; 45984 (0.013) ; 46568 (0.009) ; 61245 (0.009) ; 84234 (0.009) ; 
0.41353657393625304   T=9,K=4:  4490 (0.019) ; 63772 (0.017) ; 36658 (0.016) ; 4083 (0.014) ; nlsj76838 (0.014) ; 23726 (0.013) ; 458 (0.013) ; 1379 (0.012) ; 75152 (0.012) ; 112934 (0.012) ; 

Time=10  
0.019748384013569955   T=10,K=0:  81774 (0.033) ; 31951 (0.027) ; nlsj3566 (0.018) ; 29624 (0.013) ; 44964 (0.013) ; 100589 (0.012) ; 79103 (0.011) ; 75687 (0.011) ; 50824 (0.010) ; 3398 (0.010) ; 
0.08018851767435309   T=10,K=1:  84238 (0.025) ; 52571 (0.023) ; 10998 (0.021) ; 31598 (0.019) ; 92783 (0.014) ; 61885 (0.013) ; 58450 (0.011) ; 37156 (0.011) ; 100583 (0.010) ; 35542 (0.010) ; 
0.14728852526680586   T=10,K=2:  36653 (0.019) ; 3464 (0.016) ; 114651 (0.015) ; 82190 (0.014) ; 74735 (0.013) ; 64836 (0.013) ; 112384 (0.012) ; 52571 (0.012) ; 74126 (0.012) ; 64985 (0.011) ; 
0.3915969522302711   T=10,K=3:  79644 (0.042) ; 71882 (0.026) ; 97550 (0.020) ; 79904 (0.017) ; 46568 (0.016) ; 115055 (0.013) ; nlsj6610 (0.013) ; 63772 (0.010) ; 61245 (0.010) ; 116416 (0.010) ; 
0.361177620815   T=10,K=4:  112934 (0.021) ; 63772 (0.018) ; 101445 (0.016) ; 4083 (0.015) ; 11583 (0.014) ; 458 (0.013) ; 36658 (0.013) ; nlsj76838 (0.012) ; 4490 (0.011) ; 64985 (0.010) ; 

Time=11  
0.035179624088954815   T=11,K=0:  81774 (0.030) ; 31951 (0.024) ; 33956 (0.017) ; nlsj3566 (0.014) ; 29624 (0.012) ; 75687 (0.012) ; 3398 (0.011) ; 36653 (0.010) ; 4430 (0.010) ; 100589 (0.009) ; 
0.21493379451558695   T=11,K=1:  84238 (0.021) ; nlsj97867 (0.014) ; 37156 (0.014) ; 81774 (0.013) ; 52571 (0.013) ; 71882 (0.013) ; 8775 (0.012) ; 58450 (0.012) ; 10998 (0.012) ; 100583 (0.011) ; 
0.048242944779672274   T=11,K=2:  3464 (0.020) ; 36653 (0.018) ; 114651 (0.018) ; 85306 (0.016) ; 112384 (0.014) ; 52571 (0.013) ; 61791 (0.012) ; 74735 (0.011) ; 41620 (0.011) ; nlsj1871 (0.011) ; 
0.38158442576584717   T=11,K=3:  71882 (0.034) ; 79644 (0.028) ; 97550 (0.023) ; 115055 (0.021) ; 46568 (0.015) ; 34729 (0.014) ; 79904 (0.014) ; nlsj4677 (0.014) ; 76910 (0.013) ; 97911 (0.012) ; 
0.32005921084993877   T=11,K=4:  nlsj76838 (0.016) ; 64985 (0.016) ; 101445 (0.014) ; 112934 (0.014) ; 63772 (0.013) ; 84513 (0.012) ; 11583 (0.011) ; 102676 (0.011) ; 75152 (0.011) ; 28002 (0.010) ; 

Time=12  
0.0754574957306774   T=12,K=0:  31951 (0.027) ; 81774 (0.017) ; 29357 (0.016) ; 75687 (0.014) ; nlsj3566 (0.013) ; 82830 (0.013) ; 33956 (0.012) ; 29624 (0.012) ; 4430 (0.011) ; 14966 (0.011) ; 
0.22048994552891074   T=12,K=1:  84238 (0.029) ; 37156 (0.020) ; nlsj97867 (0.013) ; 61791 (0.013) ; 113379 (0.012) ; 26900 (0.012) ; 71882 (0.012) ; 29378 (0.012) ; 100583 (0.012) ; 10998 (0.012) ; 
0.0890724871251207   T=12,K=2:  3464 (0.020) ; 114651 (0.019) ; 112384 (0.017) ; 52571 (0.016) ; 61791 (0.016) ; 36653 (0.016) ; 85306 (0.015) ; 41620 (0.011) ; 81158 (0.010) ; 61885 (0.010) ; 
0.45754237705032025   T=12,K=3:  79644 (0.025) ; 71882 (0.025) ; 97550 (0.020) ; 46568 (0.019) ; 34729 (0.016) ; 115055 (0.013) ; 76910 (0.011) ; 79904 (0.011) ; 66294 (0.011) ; nlsj6610 (0.010) ; 
0.15743769456497098   T=12,K=4:  64985 (0.018) ; 101445 (0.016) ; 4493 (0.016) ; 35010 (0.015) ; 4083 (0.013) ; 45984 (0.012) ; 1379 (0.012) ; 99368 (0.012) ; 112934 (0.012) ; 4490 (0.012) ; 

Time=13  
0.055087740153174206   T=13,K=0:  31951 (0.021) ; 81774 (0.019) ; 29624 (0.017) ; 29357 (0.016) ; 75687 (0.016) ; 33956 (0.016) ; nlsj3566 (0.012) ; 14966 (0.012) ; 4430 (0.011) ; 67260 (0.011) ; 
0.3098649746832978   T=13,K=1:  84238 (0.023) ; 71882 (0.016) ; nlsj97867 (0.015) ; 29378 (0.015) ; 84363 (0.013) ; nlsj10926 (0.012) ; 113379 (0.011) ; 61791 (0.010) ; 37156 (0.010) ; 10998 (0.010) ; 
